order,rung,added,source_count,sources,target,in_training,loss,accuracy,positive_probability,negative_probability,probability_margin,prompt_slot,eval_seed,nodes
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",covid19_twitter,False,0.0004929501446895301,1.0,0.9999862313270569,0.0009709978476166725,0.999015212059021,1,10040,150000
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",midterm,False,0.0013767865020781755,1.0,0.9998116493225098,0.0025511151179671288,0.9972605109214783,2,10041,150000
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",covid_political,True,1.728026290948037e-05,1.0,0.9999971985816956,3.1808878702577204e-05,0.9999653697013855,3,10042,78672
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",election2020,True,0.0004255794337950647,1.0,0.9996537566184998,0.0005040450487285852,0.999149739742279,4,10043,78932
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ukr_rus_suspended,True,0.001391855999827385,0.9999999403953552,0.9977090358734131,0.0003973160055465996,0.9973117113113403,5,10044,72295
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",twibot20,False,0.00874223094433546,0.9999933242797852,0.999890923500061,0.017049767076969147,0.9828411340713501,6,10045,150000
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",cp_hk_twitter,True,0.00026743646594695747,1.0,0.9995831251144409,0.0001146857684943825,0.9994684457778931,7,10046,150000
B,6,covid_political,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",facebook_page_reference,True,2.2338421331369318e-05,1.0,0.9999606013298035,3.7475044791790424e-06,0.9999568462371826,8,10047,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ukr_rus_twitter,True,0.0015786363510414958,1.0,0.9972096085548401,0.00033341007656417787,0.9968761801719666,0,10039,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",covid19_twitter,True,7.749653013888747e-05,1.0,0.9999696016311646,0.0001244758313987404,0.9998451471328735,1,10040,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",midterm,False,0.001322951284237206,1.0,0.9998133182525635,0.0024486298207193613,0.9973646998405457,2,10041,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",covid_political,True,1.3116698028170504e-05,1.0,0.999997615814209,2.384607978456188e-05,0.9999737739562988,3,10042,78672
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",election2020,True,0.0004271827347110957,1.0,0.9996303915977478,0.0004838814493268728,0.9991465210914612,4,10043,78932
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ukr_rus_suspended,True,0.0014405708061531186,0.9999999403953552,0.9974695444107056,0.00023281504400074482,0.9972367286682129,5,10044,72295
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",twibot20,False,0.006703024264425039,1.0,0.9998859167098999,0.013121544383466244,0.9867643713951111,6,10045,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",cp_hk_twitter,True,0.00025733927031978965,1.0,0.9995862245559692,9.714317275211215e-05,0.9994890689849854,7,10046,150000
B,7,covid19_twitter,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",facebook_page_reference,True,2.4048420527833514e-05,1.0,0.9999563694000244,2.470789240760496e-06,0.9999539256095886,8,10047,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ukr_rus_twitter,True,0.0014990409836173058,1.0,0.9973474144935608,0.00031369982752949,0.9970337152481079,0,10039,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",covid19_twitter,True,7.35713547328487e-05,1.0,0.9999789595603943,0.00012607406824827194,0.9998528957366943,1,10040,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",midterm,True,0.0002838783257175237,1.0,0.9996551871299744,0.00022101766080595553,0.9994341731071472,2,10041,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",covid_political,True,1.0057158760901075e-05,1.0,0.9999985694885254,1.8642032955540344e-05,0.9999799132347107,3,10042,78672
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",election2020,True,0.0004388571251183748,1.0,0.9996759295463562,0.000552849960513413,0.9991230964660645,4,10043,78932
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ukr_rus_suspended,True,0.001525376457720995,0.9999999403953552,0.9973437786102295,0.0002621813619043678,0.9970815777778625,5,10044,72295
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",twibot20,False,0.00649041123688221,0.9999966621398926,0.9999032020568848,0.012705043889582157,0.9871981739997864,6,10045,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",cp_hk_twitter,True,0.0002188962826039642,1.0,0.9996472597122192,8.1973361375276e-05,0.9995653033256531,7,10046,150000
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",facebook_page_reference,True,2.398573633399792e-05,1.0,0.9999558329582214,1.7789602679840755e-06,0.9999540448188782,8,10047,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",ukr_rus_twitter,True,0.0012496643466874957,1.0,0.9976376891136169,0.00010827322694240138,0.9975293874740601,0,10039,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",covid19_twitter,True,3.093795749009587e-05,1.0,0.9999927282333374,5.460497413878329e-05,0.9999381303787231,1,10040,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",midterm,True,0.00016653920465614647,1.0,0.9998098015785217,0.0001418302272213623,0.9996679425239563,2,10041,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",covid_political,True,7.807666406733915e-06,1.0,0.9999997615814209,1.5333289411501028e-05,0.9999844431877136,3,10042,78672
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",election2020,True,0.00022561677906196564,1.0,0.999850869178772,0.0003017326525878161,0.999549150466919,4,10043,78932
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",ukr_rus_suspended,True,0.0016445613000541925,0.9999999403953552,0.9969576597213745,6.416878750314936e-05,0.9968934655189514,5,10044,72295
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",twibot20,True,0.00026542876730673015,1.0,0.9998475909233093,0.00037655889173038304,0.9994710087776184,6,10045,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",cp_hk_twitter,True,0.0001350394159089774,1.0,0.999763011932373,3.106811345787719e-05,0.9997319579124451,7,10046,150000
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",facebook_page_reference,True,2.8617982025025412e-05,1.0,0.9999473690986633,1.6385440630983794e-06,0.9999457597732544,8,10047,150000
C,1,twibot20,1,twibot20,ukr_rus_twitter,False,0.0008182249148376286,0.9999866485595703,0.998500406742096,6.376427791110473e-06,0.998494029045105,0,10039,150000
C,1,twibot20,1,twibot20,covid19_twitter,False,0.00020505161955952644,0.9999933242797852,0.9999984502792358,0.00037052793777547777,0.999627947807312,1,10040,150000
C,1,twibot20,1,twibot20,midterm,False,0.0005892609478905797,0.9998666644096375,0.9997420907020569,0.0004783202020917088,0.9992637634277344,2,10041,150000
C,1,twibot20,1,twibot20,covid_political,False,0.153586745262146,0.9795479774475098,0.9999997615814209,0.043326232582330704,0.9566735029220581,3,10042,78672
C,1,twibot20,1,twibot20,election2020,False,0.024300262331962585,0.9921578168869019,0.999997615814209,0.02190263941884041,0.9780949950218201,4,10043,78932
C,1,twibot20,1,twibot20,ukr_rus_suspended,False,0.2031577229499817,0.9748114943504333,0.9732805490493774,0.029410064220428467,0.943870484828949,5,10044,72295
C,1,twibot20,1,twibot20,twibot20,True,0.0004064273671247065,0.9999799728393555,0.9994378089904785,0.00014242003089748323,0.9992954134941101,6,10045,150000
C,1,twibot20,1,twibot20,cp_hk_twitter,False,0.00027396276709623635,0.9999933242797852,0.9995328187942505,2.7073021556134336e-05,0.9995057582855225,7,10046,150000
C,1,twibot20,1,twibot20,facebook_page_reference,False,0.07386349886655807,0.9892666935920715,0.999409556388855,0.022137656807899475,0.9772719144821167,8,10047,150000
C,2,midterm,2,"twibot20,midterm",ukr_rus_twitter,False,0.0017915364587679505,0.9999866485595703,0.9969668984413147,9.572860290063545e-05,0.9968711733818054,0,10039,150000
C,2,midterm,2,"twibot20,midterm",covid19_twitter,False,0.00016569600848015398,1.0,0.9999991655349731,0.0003304022829979658,0.9996687769889832,1,10040,150000
C,2,midterm,2,"twibot20,midterm",midterm,True,0.00041227490874007344,0.9999033212661743,0.9995710253715515,4.1070710722124204e-05,0.9995299577713013,2,10041,150000
C,2,midterm,2,"twibot20,midterm",covid_political,False,0.05841578170657158,0.9862339496612549,1.0,0.029145732522010803,0.9708542823791504,3,10042,78672
C,2,midterm,2,"twibot20,midterm",election2020,False,0.0011141798458993435,1.0,0.9999960660934448,0.002216639230027795,0.9977794289588928,4,10043,78932
C,2,midterm,2,"twibot20,midterm",ukr_rus_suspended,False,0.14246641099452972,0.9808907508850098,0.9732581973075867,0.015577522106468678,0.9576807022094727,5,10044,72295
C,2,midterm,2,"twibot20,midterm",twibot20,True,0.0005046597216278315,0.9999799728393555,0.9993950724601746,0.00026495501515455544,0.999130129814148,6,10045,150000
C,2,midterm,2,"twibot20,midterm",cp_hk_twitter,False,0.00043410176294855773,0.9999033212661743,0.9992818832397461,4.5613094698637724e-05,0.9992362856864929,7,10046,150000
C,2,midterm,2,"twibot20,midterm",facebook_page_reference,False,0.03510689735412598,0.9926000237464905,0.9994933605194092,0.01633615419268608,0.983157217502594,8,10047,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",ukr_rus_twitter,False,0.0035765059292316437,0.9992300271987915,0.9942786693572998,0.00035005214158445597,0.9939286112785339,0,10039,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",covid19_twitter,True,1.9924143998650834e-05,1.0,0.9999914765357971,3.123821807093918e-05,0.9999602437019348,1,10040,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",midterm,True,0.00048359594075009227,0.999886691570282,0.9994027018547058,2.9217242627055384e-05,0.9993734955787659,2,10041,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",covid_political,False,0.030878053978085518,0.993434727191925,1.0,0.014078724198043346,0.9859212636947632,3,10042,78672
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",election2020,False,0.0001954113831743598,1.0,0.9999606013298035,0.00035108294105157256,0.9996095299720764,4,10043,78932
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",ukr_rus_suspended,False,0.11983644962310791,0.982979416847229,0.9731678366661072,0.012460140511393547,0.9607077240943909,5,10044,72295
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",twibot20,True,0.0008142575970850885,0.9998066425323486,0.9990412592887878,0.00040631028241477907,0.998634934425354,6,10045,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",cp_hk_twitter,False,0.0008427530410699546,0.9999033212661743,0.9988696575164795,0.00033441997948102653,0.9985352158546448,7,10046,150000
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",facebook_page_reference,False,0.04103975370526314,0.9931333065032959,0.9995043873786926,0.014263943769037724,0.9852404594421387,8,10047,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",ukr_rus_twitter,False,0.003842976177111268,0.9992333054542542,0.9937595725059509,0.0002772928273770958,0.9934822916984558,0,10039,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",covid19_twitter,True,5.198288999963552e-05,1.0,0.9999759197235107,7.988586730789393e-05,0.9998960494995117,1,10040,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",midterm,True,0.0007813415722921491,0.99986332654953,0.9990493655204773,0.0001746568741509691,0.9988747239112854,2,10041,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",covid_political,True,9.166459676634986e-06,1.0,0.9999995827674866,1.788571898941882e-05,0.999981701374054,3,10042,78672
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",election2020,False,0.0009987056255340576,1.0,0.9999184608459473,0.0018984804628416896,0.9980199933052063,4,10043,78932
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",ukr_rus_suspended,False,0.10798681527376175,0.9865896105766296,0.9729421138763428,0.0013252404751256108,0.9716168642044067,5,10044,72295
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",twibot20,True,0.0013777408748865128,0.9997533559799194,0.9987989664077759,0.001238199882209301,0.9975607395172119,6,10045,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",cp_hk_twitter,False,0.0010208756430074573,0.9999033212661743,0.9984738230705261,0.0001835650036809966,0.9982902407646179,7,10046,150000
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",facebook_page_reference,False,0.002229268429800868,0.9997533559799194,0.9995043873786926,0.00031841511372476816,0.9991859793663025,8,10047,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ukr_rus_twitter,False,0.0032090956810861826,0.9999866485595703,0.9947144985198975,0.0004287723859306425,0.9942857027053833,0,10039,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",covid19_twitter,True,7.797413127264008e-05,1.0,0.9999790787696838,0.00013496566680260003,0.9998441338539124,1,10040,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",midterm,True,0.0006850429344922304,0.9998800158500671,0.9991512298583984,0.00021162877965252846,0.998939573764801,2,10041,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",covid_political,True,8.175294169632252e-06,1.0,0.9999997019767761,1.5915633412078023e-05,0.9999837875366211,3,10042,78672
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",election2020,False,0.0010551824234426022,1.0,0.9999081492424011,0.0019877722952514887,0.9979203939437866,4,10043,78932
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ukr_rus_suspended,False,0.08633420616388321,0.9866588115692139,0.9731327295303345,0.0010190261527895927,0.9721137285232544,5,10044,72295
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",twibot20,True,0.0012284370604902506,0.9999099969863892,0.999009907245636,0.0012537806760519743,0.9977561235427856,6,10045,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",cp_hk_twitter,True,0.000891014002263546,0.9999033212661743,0.9985570907592773,9.451441292185336e-05,0.9984625577926636,7,10046,150000
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",facebook_page_reference,False,0.0017985034501180053,0.9997566938400269,0.9995083212852478,0.00027284989482723176,0.9992354512214661,8,10047,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ukr_rus_twitter,False,0.0019236934604123235,0.9999866485595703,0.9969712495803833,0.0005130816716700792,0.9964581727981567,0,10039,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",covid19_twitter,True,5.316474926075898e-05,1.0,0.9999692440032959,7.5468749855645e-05,0.9998937845230103,1,10040,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",midterm,True,0.000855100923217833,0.9998800158500671,0.9990471005439758,0.00039077308611012995,0.9986563324928284,2,10041,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",covid_political,True,1.5830815755180083e-05,1.0,0.9999988079071045,3.0336699637700804e-05,0.9999684691429138,3,10042,78672
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",election2020,False,0.0011676797876134515,1.0,0.999933660030365,0.002248691860586405,0.9976849555969238,4,10043,78932
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ukr_rus_suspended,False,0.10541585087776184,0.9866311550140381,0.9730449914932251,0.0023406839463859797,0.9707043170928955,5,10044,72295
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",twibot20,True,0.0013304591411724687,0.9999733567237854,0.9992137551307678,0.0017353182192891836,0.9974784255027771,6,10045,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",cp_hk_twitter,True,0.0006958259036764503,0.9999033212661743,0.9988064765930176,4.795123459189199e-05,0.9987585544586182,7,10046,150000
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",facebook_page_reference,True,0.0019937651231884956,0.9997533559799194,0.9995012283325195,9.571418559062295e-06,0.9994916319847107,8,10047,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ukr_rus_twitter,True,0.0010628903983160853,0.9999866485595703,0.9983232021331787,0.0003242728707846254,0.9979989528656006,0,10039,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",covid19_twitter,True,3.5073066101176664e-05,1.0,0.9999834299087524,5.357554255169816e-05,0.9999298453330994,1,10040,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",midterm,True,0.0007199331885203719,0.9998800158500671,0.9991915822029114,0.0001909265702124685,0.9990006685256958,2,10041,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",covid_political,True,5.365282959246542e-06,1.0,0.9999989867210388,9.692452294984832e-06,0.9999892711639404,3,10042,78672
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",election2020,False,0.000539336702786386,1.0,0.9999796152114868,0.0010549246799200773,0.9989246726036072,4,10043,78932
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ukr_rus_suspended,False,0.11752689629793167,0.9866104125976562,0.9730083346366882,0.0008587501361034811,0.9721496105194092,5,10044,72295
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",twibot20,True,0.0007072653388604522,0.999970018863678,0.9994966387748718,0.0008198610157705843,0.9986767768859863,6,10045,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",cp_hk_twitter,True,0.00038686528569087386,1.0,0.9993165731430054,3.784403088502586e-05,0.999278724193573,7,10046,150000
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",facebook_page_reference,True,0.00225659366697073,0.999750018119812,0.9994933605194092,1.888251063064672e-06,0.9994914531707764,8,10047,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ukr_rus_twitter,True,0.0013822222827002406,0.9999866485595703,0.99761563539505,0.00011576541874092072,0.9974998831748962,0,10039,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",covid19_twitter,True,2.3965552827576175e-05,1.0,0.9999746680259705,2.2629776140092872e-05,0.9999520182609558,1,10040,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",midterm,True,0.0008471581968478858,0.9998499751091003,0.998940646648407,9.54185234149918e-05,0.9988452196121216,2,10041,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",covid_political,True,3.081056320297648e-06,1.0,0.9999982714653015,4.392696155264275e-06,0.9999938607215881,3,10042,78672
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",election2020,True,0.00015104663907550275,1.0,0.9999430179595947,0.0002450092288199812,0.9996979832649231,4,10043,78932
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ukr_rus_suspended,False,0.11830620467662811,0.9864997267723083,0.9728192090988159,0.00021112985268700868,0.9726080894470215,5,10044,72295
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",twibot20,True,0.0006190940039232373,0.9999600052833557,0.9992606043815613,0.00035809786641038954,0.9989024996757507,6,10045,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",cp_hk_twitter,True,0.0005457321531139314,1.0,0.9990281462669373,1.6107060218928382e-05,0.9990120530128479,7,10046,150000
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",facebook_page_reference,True,0.0023088986054062843,0.9997400045394897,0.9994781017303467,3.58801855782076e-07,0.999477744102478,8,10047,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",ukr_rus_twitter,True,0.0014565334422513843,1.0,0.9973119497299194,0.00018904350872617215,0.9971228837966919,0,10039,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",covid19_twitter,True,3.9072994695743546e-05,1.0,0.9999884366989136,6.658225902356207e-05,0.9999218583106995,1,10040,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",midterm,True,0.0002574111276771873,1.0,0.9997467398643494,0.00026016667834483087,0.9994865655899048,2,10041,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",covid_political,True,1.3692565516976174e-05,1.0,0.9999995827674866,2.6875621188082732e-05,0.9999727010726929,3,10042,78672
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",election2020,True,0.000280836975434795,1.0,0.9998209476470947,0.00038229048368521035,0.9994386434555054,4,10043,78932
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",ukr_rus_suspended,True,0.0019282321445643902,0.9999999403953552,0.9964872598648071,0.00010010749247157946,0.9963871240615845,5,10044,72295
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",twibot20,True,0.00032563350396230817,1.0,0.9998180270195007,0.0004668097826652229,0.9993512034416199,6,10045,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",cp_hk_twitter,True,0.00018300052033737302,1.0,0.9997003078460693,6.350113835651428e-05,0.9996368288993835,7,10046,150000
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",facebook_page_reference,True,3.425973409321159e-05,1.0,0.9999395608901978,4.139284556003986e-06,0.9999354481697083,8,10047,150000
