dataset,model,target,transform,shots,n_query,episodes,alpha,features,spearman,rmse,r2,n_pred,n_labeled
ukr_rus_twitter,sat_ukr_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.027919057979280182,13.993215790153881,-106.17616726736331,6000,10273623
ukr_rus_twitter,sat_ukr_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.02829687204545651,67.96463681549554,-2527.3032341859875,6000,10273623
ukr_rus_twitter,sat_ukr_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06220352185972121,6.919681666880496,-25.20809114733094,6000,10273623
ukr_rus_twitter,sat_ukr_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.05759842714693355,9.670102697513522,-50.182952182363344,6000,10273623
ukr_rus_twitter,sat_covid_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.015590392966041046,8.639580731779883,-39.85530844697359,6000,10273623
ukr_rus_twitter,sat_covid_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.036945197760792775,3.7412206106521713,-6.661076441476559,6000,10273623
ukr_rus_twitter,sat_covid_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03323534085094902,4.892035418219468,-12.099126751727377,6000,10273623
ukr_rus_twitter,sat_covid_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.05051735136454332,24.652038738286144,-331.6356880342298,6000,10273623
ukr_rus_twitter,sat_all8_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.023475335687695543,92.79626188647589,-4712.289577518704,6000,10273623
ukr_rus_twitter,sat_all8_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.02422982501446063,56.59342931516507,-1752.0535453267491,6000,10273623
ukr_rus_twitter,sat_ukr_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,-0.0012710127857295814,122.88851079795786,-8264.815779278382,6000,10273623
ukr_rus_twitter,sat_ukr_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03180405550515844,26.531594298141055,-384.29187855459077,6000,10273623
ukr_rus_twitter,sat_covid_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.01792230783714932,1840.5392659712331,-1854185.1528749687,6000,10273623
ukr_rus_twitter,sat_covid_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.02892548139646075,12.547943252004893,-85.18034951743405,6000,10273623
