model_id,seed,checkpoint_update,n_sources,sources,aliases,target,in_training,loss,accuracy,positive_probability,negative_probability,probability_margin
ss_midterm,41,180,1,midterm,specialist:midterm,covid_political,False,1.2860081195831299,0.8966404795646667,1.0,0.23379729688167572,0.7662026882171631
ss_midterm,41,180,1,midterm,specialist:midterm,election2020,False,0.04104693606495857,0.9868621230125427,0.9999943375587463,0.03886738047003746,0.961126983165741
ss_midterm,41,180,1,midterm,specialist:midterm,ukr_rus_suspended,False,0.9417008757591248,0.9328998923301697,0.9735538363456726,0.13449688255786896,0.8390569686889648
ss_midterm,41,180,1,midterm,specialist:midterm,twibot20,False,0.0010360851883888245,0.9999799728393555,0.9993637204170227,0.0013365213526412845,0.9980272054672241
ss_midterm,41,180,1,midterm,specialist:midterm,cp_hk_twitter,False,0.001250447821803391,0.9998666644096375,0.9994276165962219,0.0016539770876988769,0.9977736473083496
ss_midterm,41,180,1,midterm,specialist:midterm,facebook_page_reference,False,0.33410370349884033,0.9640066623687744,0.9995139837265015,0.0747230052947998,0.9247909784317017
ss_midterm,41,500,1,midterm,specialist:midterm,ukr_rus_twitter,False,0.0005844738916493952,0.9999933242797852,0.9992402195930481,0.0003916664281859994,0.998848557472229
ss_midterm,41,500,1,midterm,specialist:midterm,covid19_twitter,False,0.006157015450298786,0.9996100068092346,1.0,0.011228240095078945,0.9887717366218567
ss_midterm,41,500,1,midterm,specialist:midterm,midterm,True,4.140609598834999e-05,0.9999933242797852,0.9999383091926575,7.446193649229826e-06,0.9999308586120605
ss_midterm,41,500,1,midterm,specialist:midterm,covid_political,False,1.5318046808242798,0.8681551218032837,1.0,0.29464590549468994,0.7053540945053101
ss_midterm,41,500,1,midterm,specialist:midterm,election2020,False,0.04097948968410492,0.9882113933563232,0.9999995827674866,0.03702838346362114,0.9629712104797363
ss_midterm,41,500,1,midterm,specialist:midterm,ukr_rus_suspended,False,0.9993520379066467,0.9211632609367371,0.9757700562477112,0.16394451260566711,0.8118255138397217
ss_midterm,41,500,1,midterm,specialist:midterm,twibot20,False,0.0005818384233862162,0.9999966621398926,0.9999212622642517,0.0010794983245432377,0.9988417625427246
ss_midterm,41,500,1,midterm,specialist:midterm,cp_hk_twitter,False,0.0009601727360859513,0.9998733401298523,0.9999428391456604,0.0015844042645767331,0.998358428478241
ss_midterm,41,500,1,midterm,specialist:midterm,facebook_page_reference,False,0.36391499638557434,0.9607166647911072,0.9995468854904175,0.08267375826835632,0.9168730974197388
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.5614765882492065,0.8162766695022583,0.709214985370636,0.42042794823646545,0.28878703713417053
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.8410819172859192,0.6542433500289917,0.8115326762199402,0.6234356164932251,0.1880970597267151
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.37217384576797485,0.8932766914367676,0.7671574950218201,0.2904148995876312,0.47674259543418884
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,1.0986988544464111,0.7190169095993042,0.8719103932380676,0.5614801049232483,0.31043028831481934
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.5870743989944458,0.7879060506820679,0.7770041823387146,0.470602810382843,0.3064013719558716
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.8569915294647217,0.7440763115882874,0.8399643301963806,0.491528183221817,0.3484361469745636
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.7833342552185059,0.7091366648674011,0.8144100904464722,0.5673699975013733,0.24704009294509888
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.5275148749351501,0.8002166748046875,0.7516047358512878,0.41946321725845337,0.3321415185928345
ss_twibot20,39,20,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.818846583366394,0.7542633414268494,0.9055296778678894,0.4965260922908783,0.4090035855770111
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.029840640723705292,0.9922266602516174,0.9564898014068604,0.0006120531470514834,0.9558777213096619
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.008996538817882538,0.9987099766731262,0.9979748725891113,0.013284352608025074,0.9846905469894409
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.01799258403480053,0.9977166652679443,0.9734091758728027,0.0022885827347636223,0.9711205959320068
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.3251159191131592,0.9613776206970215,0.9999730587005615,0.08550278097391129,0.9144702553749084
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.025715598836541176,0.9932537078857422,0.9969803094863892,0.029873311519622803,0.9671069979667664
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.28161200881004333,0.9576941132545471,0.9652121663093567,0.07311981916427612,0.8920923471450806
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.010394694283604622,0.9953666925430298,0.9887707233428955,0.003278382122516632,0.9854923486709595
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.01374781597405672,0.9953733086585999,0.9843385219573975,0.004078981000930071,0.9802595376968384
ss_twibot20,39,60,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.2189776599407196,0.9664533138275146,0.9991692900657654,0.06940191239118576,0.929767370223999
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.0009614004520699382,0.9999866485595703,0.9982575178146362,1.149392392107984e-05,0.9982460141181946
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.00033258102484978735,0.999970018863678,0.9999980330467224,0.0005350467399694026,0.9994629621505737
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0012189304688945413,0.9997533559799194,0.99970543384552,0.0011112390784546733,0.9985942244529724
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.23811103403568268,0.9693092703819275,0.9999997615814209,0.06647764891386032,0.93352210521698
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.04839131236076355,0.9855698347091675,0.9999969601631165,0.040106937289237976,0.9598900079727173
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.20320101082324982,0.978062093257904,0.9732277989387512,0.02083374746143818,0.9523940682411194
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.00046675949124619365,0.9999733567237854,0.9993604421615601,0.00016976520419120789,0.9991906881332397
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.0003752158081624657,0.9999799728393555,0.9994307160377502,5.411792881204747e-05,0.9993765950202942
ss_twibot20,39,180,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.10932614654302597,0.985313355922699,0.9994160532951355,0.030333261936903,0.969082772731781
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,5.958971814834513e-05,1.0,0.9998836517333984,6.881202807562659e-07,0.9998829364776611
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.0002722545759752393,0.9999633431434631,1.0,0.0004314614343456924,0.999568521976471
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0016847224906086922,0.9995633363723755,0.999913215637207,0.0017081209225580096,0.9982050657272339
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.24736620485782623,0.9679364562034607,1.0,0.06921648234128952,0.9307835102081299
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.062219683080911636,0.9831373691558838,1.0,0.04129359871149063,0.9587063789367676
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.1994490623474121,0.9782211184501648,0.9735493063926697,0.019737830385565758,0.9538114666938782
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,5.536055323318578e-05,0.9999899864196777,0.9999304413795471,1.8619370166561566e-05,0.9999118447303772
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,4.954849282512441e-05,0.9999933242797852,0.9999664425849915,2.1171028492972255e-05,0.9999452829360962
ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.10443052649497986,0.9873066544532776,0.9994552135467529,0.025863196700811386,0.9735920429229736
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.6021729707717896,0.8750366568565369,0.785068929195404,0.2780444920063019,0.5070244073867798
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,1.288197636604309,0.6306433081626892,0.9054452180862427,0.6883034706115723,0.2171417474746704
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.6015556454658508,0.854420006275177,0.8463597297668457,0.3279781639575958,0.5183815956115723
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,3.0523219108581543,0.6040586233139038,0.9506175518035889,0.7804467082023621,0.1701708436012268
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,1.7709025144577026,0.7099401950836182,0.8635473847389221,0.5959885120391846,0.26755887269973755
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,2.4102675914764404,0.6684556007385254,0.9216108322143555,0.6293793320655823,0.2922315001487732
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,1.218709111213684,0.7373133301734924,0.8977822661399841,0.5339202284812927,0.3638620376586914
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.6303963661193848,0.8147833347320557,0.8571411967277527,0.38864755630493164,0.46849364042282104
ss_twibot20,40,20,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,2.344615936279297,0.6252133250236511,0.9737975001335144,0.7374087572097778,0.23638874292373657
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.021767284721136093,0.993536651134491,0.9671686291694641,0.0013622802216559649,0.9658063650131226
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.009987815283238888,0.9984400272369385,0.9987936615943909,0.015001360327005386,0.9837923049926758
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.011918981559574604,0.999323308467865,0.9807800054550171,0.001220600912347436,0.9795594215393066
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.23633654415607452,0.9711778163909912,0.9999792575836182,0.06335647404193878,0.9366227984428406
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.007824731059372425,0.9999809861183167,0.9971835017204285,0.01232179719954729,0.9848617315292358
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.7400347590446472,0.8519952893257141,0.9693326354026794,0.27836737036705017,0.6909652948379517
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.00938302744179964,0.9972233176231384,0.991037905216217,0.0060830446891486645,0.984954833984375
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.006575208157300949,0.9978033304214478,0.991013765335083,0.0011274301214143634,0.9898863434791565
ss_twibot20,40,60,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.3415529131889343,0.9482333064079285,0.9994287490844727,0.10919871926307678,0.8902300596237183
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.000933208386413753,0.9999833106994629,0.9982956051826477,5.0009810365736485e-05,0.9982455968856812
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.003469530027359724,0.9989766478538513,0.9999969005584717,0.004086182452738285,0.9959107041358948
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0003151651471853256,0.999916672706604,0.9996592402458191,0.00010123642277903855,0.9995580315589905
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.08873758465051651,0.9890367388725281,0.9999942183494568,0.02291586995124817,0.9770783185958862
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.0005549733759835362,1.0,0.999988317489624,0.0010786071652546525,0.9989097118377686
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.44936904311180115,0.9060308337211609,0.9735134243965149,0.1711912751197815,0.8023221492767334
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.00047476624604314566,0.9999833106994629,0.9993835687637329,0.00025212395121343434,0.999131441116333
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.00024114176630973816,0.9999733567237854,0.9997016787528992,9.098288865061477e-05,0.9996107220649719
ss_twibot20,40,180,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.16726528108119965,0.9738199710845947,0.9995049834251404,0.05574188753962517,0.9437630772590637
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,7.08232109900564e-05,1.0,0.9998717904090881,1.2070840966771357e-05,0.9998596906661987
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.005342160351574421,0.9983999729156494,1.0,0.0047850944101810455,0.9952148795127869
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,7.96975291450508e-05,0.999970018863678,0.9999352097511292,4.8851401516003534e-05,0.9998863339424133
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.06280630081892014,0.9921445846557617,0.9999991059303284,0.01633131317794323,0.98366779088974
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.0004936655750498176,0.9999936819076538,0.9999997019767761,0.0009387725149281323,0.9990609288215637
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.5967292785644531,0.8847706913948059,0.9738723039627075,0.20958048105239868,0.7642918229103088
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,4.901006832369603e-05,0.9999933242797852,0.9999328851699829,2.4139528250088915e-05,0.9999087452888489
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,5.529996269615367e-05,0.9999833106994629,0.9999852180480957,5.1799572247546166e-05,0.9999334216117859
ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.16499263048171997,0.9733766913414001,0.9995110630989075,0.055759232491254807,0.9437518119812012
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.6805496215820312,0.7207033038139343,0.7224366664886475,0.5446345806121826,0.17780208587646484
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,1.0028904676437378,0.5783666372299194,0.8271632194519043,0.7321521043777466,0.09501111507415771
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.6651594042778015,0.7285299897193909,0.7698802351951599,0.5224363207817078,0.24744391441345215
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,1.8567864894866943,0.5485115051269531,0.8975117802619934,0.8385440111160278,0.058967769145965576
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,1.530557632446289,0.526991605758667,0.8068905472755432,0.8442979454994202,-0.03740739822387695
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.9160183072090149,0.7009612917900085,0.845583975315094,0.5657633543014526,0.27982062101364136
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.7336702346801758,0.6919066905975342,0.794491708278656,0.5903557538986206,0.2041359543800354
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.6180985569953918,0.7405266761779785,0.7719693779945374,0.5062035322189331,0.26576584577560425
ss_twibot20,41,20,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.9676002860069275,0.6794099807739258,0.9068806171417236,0.6146692037582397,0.2922114133834839
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.007466801907867193,0.9967433214187622,0.988473117351532,0.0010576306376606226,0.9874154925346375
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.005259301047772169,0.9984866380691528,0.9998389482498169,0.005979127250611782,0.9938598275184631
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0043907673098146915,0.9994400143623352,0.9947385191917419,0.0019877515733242035,0.9927507638931274
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.28086164593696594,0.9648922085762024,0.9999904632568359,0.07561838626861572,0.9243720769882202
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.05259466916322708,0.9857789278030396,0.9997850060462952,0.0375533401966095,0.9622316360473633
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.2685115337371826,0.9568226933479309,0.9718096852302551,0.07136618345975876,0.9004434943199158
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.005129351280629635,0.9990000128746033,0.9948211312294006,0.0036944677121937275,0.9911266565322876
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.001982729183509946,0.9998466372489929,0.9969130158424377,7.226313755381852e-05,0.99684077501297
ss_twibot20,41,60,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.27890026569366455,0.9581999778747559,0.9994603395462036,0.08597400784492493,0.9134863615036011
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,0.00027333476464264095,1.0,0.9994993805885315,3.4724816941889e-05,0.9994646310806274
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.0011823914246633649,0.9995566606521606,0.9999995827674866,0.0012817878741770983,0.9987177848815918
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0003853100643027574,0.999916672706604,0.9998458027839661,0.0001941953378263861,0.9996516108512878
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.12262646853923798,0.9854395389556885,0.9999997615814209,0.030015846714377403,0.9699839353561401
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.008269079960882664,0.9971494674682617,0.9999992251396179,0.008853211998939514,0.9911460280418396
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.16911537945270538,0.9773635268211365,0.9735549092292786,0.022431373596191406,0.9511235356330872
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,0.00021171962725929916,0.9999899864196777,0.9996781349182129,7.054990419419482e-05,0.9996075630187988
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.0001475371391279623,0.9999933242797852,0.9999188780784607,1.391949990647845e-05,0.9999049305915833
ss_twibot20,41,180,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.15844719111919403,0.9757499694824219,0.9994949698448181,0.050191476941108704,0.9493035078048706
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,2.8660386306000873e-05,1.0,0.9999563694000244,1.3367670362640638e-05,0.9999430179595947
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.002302645705640316,0.9992366433143616,1.0,0.001893732463940978,0.9981062412261963
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.00027872720966115594,0.9999333024024963,0.9999534487724304,0.0001745175541145727,0.9997789263725281
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.12394151836633682,0.9855412244796753,1.0,0.02962416410446167,0.9703758358955383
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.012190178968012333,0.9959585666656494,1.0,0.011058778502047062,0.9889411926269531
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.14606116712093353,0.9773082137107849,0.9737909436225891,0.02154766209423542,0.9522432684898376
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,2.7682495783665217e-05,0.9999966621398926,0.9999576807022095,9.555265933158807e-06,0.9999481439590454
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.00012018310371786356,0.9999933242797852,0.9999952912330627,1.3923252481617965e-05,0.9999813437461853
ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.139679953455925,0.9786800146102905,0.9995009303092957,0.04387103393673897,0.9556298851966858
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.6411972641944885,0.7191833257675171,0.7327163815498352,0.5455700755119324,0.18714630603790283
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.7391059994697571,0.6260466575622559,0.8099254965782166,0.6380743384361267,0.17185115814208984
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,0.43202629685401917,0.8616066575050354,0.7649746537208557,0.38993415236473083,0.3750405013561249
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,0.7505946159362793,0.6900803446769714,0.8635194897651672,0.6015439033508301,0.26197558641433716
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.751807451248169,0.6163659691810608,0.7748562693595886,0.6500420570373535,0.12481421232223511
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,0.5344508290290833,0.7748115062713623,0.825082004070282,0.47400718927383423,0.35107481479644775
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.5577408671379089,0.7397099733352661,0.829978883266449,0.5292646884918213,0.3007141947746277
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,0.5780535340309143,0.7678966522216797,0.7666252851486206,0.5008748769760132,0.2657504081726074
ss_ukr_rus_suspended,39,20,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",facebook_page_reference,False,0.5002838373184204,0.7746033072471619,0.9010889530181885,0.47480493783950806,0.4262840151786804
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.057668086141347885,0.9971733093261719,0.965626060962677,0.07111014425754547,0.8945159316062927
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.05638841167092323,0.9943766593933105,0.9977046847343445,0.09554444253444672,0.9021602272987366
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,0.021027620881795883,0.9999866485595703,0.9863219857215881,0.02693546563386917,0.9593865275382996
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,0.015995847061276436,0.9984619617462158,0.99973464012146,0.027742668986320496,0.9719919562339783
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.03686540946364403,0.9986317157745361,0.9892078638076782,0.05808863788843155,0.9311192035675049
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,0.028573716059327126,0.9867970943450928,0.9790365695953369,0.02867933176457882,0.9503572583198547
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.08328543603420258,0.9939633011817932,0.9956527948379517,0.1397864669561386,0.8558663129806519
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,0.03240758553147316,0.9988866448402405,0.990963876247406,0.050583675503730774,0.9403802156448364
ss_ukr_rus_suspended,39,60,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",facebook_page_reference,False,0.01188289001584053,0.9968733191490173,0.999674379825592,0.01855591870844364,0.9811184406280518
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.004387388471513987,1.0,0.9936890602111816,0.0022760184947401285,0.9914130568504333
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.002705786842852831,0.9999133348464966,0.9999734163284302,0.005111613776534796,0.9948617815971375
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,0.0008650000090710819,1.0,0.9996572732925415,0.0013744833413511515,0.998282790184021
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,0.00020156096434220672,0.999993622303009,0.9999995827674866,0.00039565254701301455,0.9996039271354675
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.003238481469452381,0.9999746680259705,0.999267578125,0.005584727972745895,0.993682861328125
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,0.0004590985190588981,0.9999999403953552,0.9993247985839844,0.00023869091819506139,0.9990860819816589
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.018275003880262375,0.9992466568946838,0.9998012185096741,0.033460766077041626,0.9663404226303101
ss_ukr_rus_suspended,39,180,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,0.0014020773814991117,0.999886691570282,0.999641478061676,0.0022583852987736464,0.9973831176757812
