order,rung,model_id,seed,checkpoint_update,n_sources,sources,aliases,loss,accuracy,positive_probability,negative_probability,probability_margin
B,8,ordB_r8,39,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.04024432832375169,0.9946117401123047,0.9543393519189622,0.018147867573942576,0.9361914859877692
B,8,ordB_r8,39,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.002485999219869781,0.9985076321495904,0.996900373035007,0.0006631068499700632,0.9962372647391425
B,8,ordB_r8,39,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0002564757639902382,0.9999999933772616,0.999548508061303,4.6553714188096113e-05,0.9995019502109952
B,8,ordB_r8,40,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.5416614876853094,0.5253692666689554,0.7671466999583774,0.8750902149412367,-0.1079435149828593
B,8,ordB_r8,40,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.0351869993739657,0.7739647626876831,0.9299776819017198,0.4169688953293694,0.5130087865723504
B,8,ordB_r8,40,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0014101942961133318,0.9999999933772616,0.9978010588222079,0.000102897176431169,0.9976981613371108
B,8,ordB_r8,40,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0002038388364300974,0.9999999933772616,0.9996112982432047,9.261111203448832e-06,0.9996020396550497
B,8,ordB_r8,41,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,1.2767330805460613,0.5734817186991373,0.8004102574454414,0.7646770278612772,0.03573322958416409
B,8,ordB_r8,41,60,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.22353788134124544,0.9629254076215956,0.9593469434314303,0.07684520600984494,0.8825017412503561
B,8,ordB_r8,41,180,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.0008141974137490453,0.9999999933772616,0.9986905124452379,6.231286640614699e-05,0.9986282057232327
B,8,ordB_r8,41,500,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.00021040441763236432,0.9999999933772616,0.9996176626947191,2.862793207706697e-05,0.9995890458424886
C,8,ordC_r8,39,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,1.1197958125008478,0.6101591057247586,0.7862450016869439,0.7156064112981161,0.07063859038882786
C,8,ordC_r8,39,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.22630116219321886,0.9288005100356208,0.9697641465399001,0.1466021997233232,0.8231619397799174
C,8,ordC_r8,39,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.01817042467599903,0.9977695014741685,0.994041747517056,0.00018329816243244245,0.9938584433661567
C,8,ordC_r8,39,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.013882211915895622,0.998462008105384,0.9966669215096368,6.985518893258084e-06,0.9966599345207214
C,8,ordC_r8,40,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.8153015077114105,0.7406406005223592,0.8525249825583564,0.5275148749351501,0.32501010762320626
C,8,ordC_r8,40,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.1461730915018254,0.9716460108757019,0.9659509857495626,0.059536904187148645,0.9064140915870667
C,8,ordC_r8,40,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.008086435318242971,0.9984296096695794,0.9952652454376221,0.0001952518719008367,0.9950700004895529
C,8,ordC_r8,40,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.007313676275404962,0.9984837373097738,0.9966870148976644,1.7379564298320498e-05,0.9966696368323432
C,8,ordC_r8,41,20,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,1.143954144583808,0.5931263963381449,0.7446154488457574,0.7272559934192233,0.017359455426534016
C,8,ordC_r8,41,60,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.37866882234811783,0.9407128757900662,0.9454891350534227,0.12098322539693779,0.8245059119330512
C,8,ordC_r8,41,180,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.013195593926260093,0.9983556071917216,0.9952872594197592,3.844814811297207e-05,0.995248814423879
C,8,ordC_r8,41,500,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,0.012015923850210837,0.9984586238861084,0.9965482089254591,2.480795386400953e-05,0.9965234067704942
A,9,all9,39,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",1.71189945936203,0.544496648841434,0.7380967007742988,0.8365363081296285,-0.09843960735532972
B,9,all9,39,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",1.71189945936203,0.544496648841434,0.7380967007742988,0.8365363081296285,-0.09843960735532972
C,9,all9,39,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",1.71189945936203,0.544496648841434,0.7380967007742988,0.8365363081296285,-0.09843960735532972
A,9,all9,39,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.4030155965851413,0.9347893529468112,0.9738947947820028,0.14742408434136045,0.8264707194434272
B,9,all9,39,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.4030155965851413,0.9347893529468112,0.9738947947820028,0.14742408434136045,0.8264707194434272
C,9,all9,39,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.4030155965851413,0.9347893529468112,0.9738947947820028,0.14742408434136045,0.8264707194434272
A,9,all9,39,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.006363471523703386,0.9984769026438395,0.9947200881110297,0.0018830536436224873,0.9928370316823324
B,9,all9,39,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.006363471523703386,0.9984769026438395,0.9947200881110297,0.0018830536436224873,0.9928370316823324
C,9,all9,39,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.006363471523703386,0.9984769026438395,0.9947200881110297,0.0018830536436224873,0.9928370316823324
A,9,all9,39,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00035376480627746787,0.9999999933772616,0.9993856946627299,6.765274801523447e-05,0.9993180500136482
B,9,all9,39,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00035376480627746787,0.9999999933772616,0.9993856946627299,6.765274801523447e-05,0.9993180500136482
C,9,all9,39,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00035376480627746787,0.9999999933772616,0.9993856946627299,6.765274801523447e-05,0.9993180500136482
A,9,all9,40,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.7674157851272159,0.7369596030977037,0.7840269539091322,0.5361210538281335,0.24790590008099875
B,9,all9,40,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.7674157851272159,0.7369596030977037,0.7840269539091322,0.5361210538281335,0.24790590008099875
C,9,all9,40,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.7674157851272159,0.7369596030977037,0.7840269539091322,0.5361210538281335,0.24790590008099875
A,9,all9,40,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.6315545712908109,0.8303244246376885,0.9538396067089505,0.35913100259171593,0.5947086016337076
B,9,all9,40,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.6315545712908109,0.8303244246376885,0.9538396067089505,0.35913100259171593,0.5947086016337076
C,9,all9,40,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.6315545712908109,0.8303244246376885,0.9538396067089505,0.35913100259171593,0.5947086016337076
A,9,all9,40,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0019650070712992195,0.998511360751258,0.99692169825236,0.00018862553734935419,0.9967330760425992
B,9,all9,40,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0019650070712992195,0.998511360751258,0.99692169825236,0.00018862553734935419,0.9967330760425992
C,9,all9,40,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0019650070712992195,0.998511360751258,0.99692169825236,0.00018862553734935419,0.9967330760425992
A,9,all9,40,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00026863252565413457,0.9999999933772616,0.9994931154780917,1.5724460922683647e-05,0.9994773864746094
B,9,all9,40,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00026863252565413457,0.9999999933772616,0.9994931154780917,1.5724460922683647e-05,0.9994773864746094
C,9,all9,40,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00026863252565413457,0.9999999933772616,0.9994931154780917,1.5724460922683647e-05,0.9994773864746094
A,9,all9,41,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.9931461777951982,0.866995718744066,0.9019367893536886,0.2872796414626969,0.6146571437517802
B,9,all9,41,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.9931461777951982,0.866995718744066,0.9019367893536886,0.2872796414626969,0.6146571437517802
C,9,all9,41,20,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.9931461777951982,0.866995718744066,0.9019367893536886,0.2872796414626969,0.6146571437517802
A,9,all9,41,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.464722399910291,0.7974322504467435,0.9388977222972446,0.37548038197888267,0.5634173419740465
B,9,all9,41,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.464722399910291,0.7974322504467435,0.9388977222972446,0.37548038197888267,0.5634173419740465
C,9,all9,41,60,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.464722399910291,0.7974322504467435,0.9388977222972446,0.37548038197888267,0.5634173419740465
A,9,all9,41,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0065631101485147765,0.9984613060951233,0.9960395826233758,0.00020977156277189756,0.9958298140101962
B,9,all9,41,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0065631101485147765,0.9984613060951233,0.9960395826233758,0.00020977156277189756,0.9958298140101962
C,9,all9,41,180,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.0065631101485147765,0.9984613060951233,0.9960395826233758,0.00020977156277189756,0.9958298140101962
A,9,all9,41,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00018579555954229617,0.9999999933772616,0.9996534122361077,1.2507166846297145e-05,0.9996409018834432
B,9,all9,41,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00018579555954229617,0.9999999933772616,0.9996534122361077,1.2507166846297145e-05,0.9996409018834432
C,9,all9,41,500,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",0.00018579555954229617,0.9999999933772616,0.9996534122361077,1.2507166846297145e-05,0.9996409018834432
