train_source,model_id,seed,checkpoint_update,n_sources,sources,aliases,target,in_training,loss,accuracy,positive_probability,negative_probability,probability_margin
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,covid19_twitter,False,0.005978217348456383,0.9995333552360535,1.0,0.010871456936001778,0.9891285300254822
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,midterm,True,3.6829369491897523e-05,0.9999933242797852,0.9999434351921082,8.607978088548407e-06,0.9999348521232605
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,covid_political,False,0.3113988935947418,0.9658709168434143,1.0,0.07411052286624908,0.9258894920349121
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,election2020,False,0.35811465978622437,0.8584604263305664,0.9999994039535522,0.3223407566547394,0.6776586771011353
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,ukr_rus_suspended,False,2.1156723499298096,0.720492422580719,0.976703941822052,0.5343871712684631,0.44231677055358887
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,twibot20,False,0.01827475242316723,0.9998599886894226,0.9999688267707825,0.03366135433316231,0.9663074612617493
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,cp_hk_twitter,False,0.00011280886246822774,1.0,0.9999432563781738,0.000168070851941593,0.9997751712799072
midterm,ss_midterm,40,500,1,midterm,specialist:midterm,facebook_page_reference,False,0.46318167448043823,0.9587799906730652,0.9995554089546204,0.08482270687818527,0.9147326946258545
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,ukr_rus_twitter,False,0.0005844738916493952,0.9999933242797852,0.9992402195930481,0.0003916664281859994,0.998848557472229
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,covid19_twitter,False,0.006157015450298786,0.9996100068092346,1.0,0.011228240095078945,0.9887717366218567
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,midterm,True,4.140609598834999e-05,0.9999933242797852,0.9999383091926575,7.446193649229826e-06,0.9999308586120605
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,covid_political,False,1.5318046808242798,0.8681551218032837,1.0,0.29464590549468994,0.7053540945053101
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,election2020,False,0.04097948968410492,0.9882113933563232,0.9999995827674866,0.03702838346362114,0.9629712104797363
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,ukr_rus_suspended,False,0.9993520379066467,0.9211632609367371,0.9757700562477112,0.16394451260566711,0.8118255138397217
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,twibot20,False,0.0005818384233862162,0.9999966621398926,0.9999212622642517,0.0010794983245432377,0.9988417625427246
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,cp_hk_twitter,False,0.0009601727360859513,0.9998733401298523,0.9999428391456604,0.0015844042645767331,0.998358428478241
midterm,ss_midterm,41,500,1,midterm,specialist:midterm,facebook_page_reference,False,0.36391499638557434,0.9607166647911072,0.9995468854904175,0.08267375826835632,0.9168730974197388
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,5.958971814834513e-05,1.0,0.9998836517333984,6.881202807562659e-07,0.9998829364776611
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.0002722545759752393,0.9999633431434631,1.0,0.0004314614343456924,0.999568521976471
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.0016847224906086922,0.9995633363723755,0.999913215637207,0.0017081209225580096,0.9982050657272339
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.24736620485782623,0.9679364562034607,1.0,0.06921648234128952,0.9307835102081299
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.062219683080911636,0.9831373691558838,1.0,0.04129359871149063,0.9587063789367676
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.1994490623474121,0.9782211184501648,0.9735493063926697,0.019737830385565758,0.9538114666938782
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,5.536055323318578e-05,0.9999899864196777,0.9999304413795471,1.8619370166561566e-05,0.9999118447303772
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,4.954849282512441e-05,0.9999933242797852,0.9999664425849915,2.1171028492972255e-05,0.9999452829360962
twibot20,ss_twibot20,39,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.10443052649497986,0.9873066544532776,0.9994552135467529,0.025863196700811386,0.9735920429229736
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,7.08232109900564e-05,1.0,0.9998717904090881,1.2070840966771357e-05,0.9998596906661987
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.005342160351574421,0.9983999729156494,1.0,0.0047850944101810455,0.9952148795127869
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,7.96975291450508e-05,0.999970018863678,0.9999352097511292,4.8851401516003534e-05,0.9998863339424133
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.06280630081892014,0.9921445846557617,0.9999991059303284,0.01633131317794323,0.98366779088974
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.0004936655750498176,0.9999936819076538,0.9999997019767761,0.0009387725149281323,0.9990609288215637
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.5967292785644531,0.8847706913948059,0.9738723039627075,0.20958048105239868,0.7642918229103088
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,4.901006832369603e-05,0.9999933242797852,0.9999328851699829,2.4139528250088915e-05,0.9999087452888489
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,5.529996269615367e-05,0.9999833106994629,0.9999852180480957,5.1799572247546166e-05,0.9999334216117859
twibot20,ss_twibot20,40,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.16499263048171997,0.9733766913414001,0.9995110630989075,0.055759232491254807,0.9437518119812012
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_twitter,False,2.8660386306000873e-05,1.0,0.9999563694000244,1.3367670362640638e-05,0.9999430179595947
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid19_twitter,False,0.002302645705640316,0.9992366433143616,1.0,0.001893732463940978,0.9981062412261963
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",midterm,False,0.00027872720966115594,0.9999333024024963,0.9999534487724304,0.0001745175541145727,0.9997789263725281
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",covid_political,False,0.12394151836633682,0.9855412244796753,1.0,0.02962416410446167,0.9703758358955383
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",election2020,False,0.012190178968012333,0.9959585666656494,1.0,0.011058778502047062,0.9889411926269531
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",ukr_rus_suspended,False,0.14606116712093353,0.9773082137107849,0.9737909436225891,0.02154766209423542,0.9522432684898376
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",twibot20,True,2.7682495783665217e-05,0.9999966621398926,0.9999576807022095,9.555265933158807e-06,0.9999481439590454
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",cp_hk_twitter,False,0.00012018310371786356,0.9999933242797852,0.9999952912330627,1.3923252481617965e-05,0.9999813437461853
twibot20,ss_twibot20,41,500,1,twibot20,"specialist:twibot20,ladder:C:1",facebook_page_reference,False,0.139679953455925,0.9786800146102905,0.9995009303092957,0.04387103393673897,0.9556298851966858
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.0008781750220805407,0.9999966621398926,0.9986494779586792,0.00038808162207715213,0.9982613921165466
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.0011086594313383102,0.9999200105667114,0.9999987483024597,0.002018463797867298,0.9979802966117859
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,0.00026544631691649556,0.9999899864196777,0.9999762177467346,0.0004879510961472988,0.9994882941246033
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,5.650490493280813e-05,1.0,1.0,0.00010978576756315306,0.9998902082443237
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.002463518874719739,0.9997656345367432,0.999909520149231,0.004377368837594986,0.9955321550369263
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,4.697331678471528e-05,0.9999999403953552,0.9999249577522278,1.8957656720886007e-05,0.9999060034751892
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.021524304524064064,0.9959433078765869,0.9999757409095764,0.03588153049349785,0.9640942215919495
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,0.00044408426037989557,0.9999399781227112,0.999961256980896,0.0007310158689506352,0.9992302656173706
ukr_rus_suspended,ss_ukr_rus_suspended,39,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",facebook_page_reference,False,9.670847066445276e-05,0.999970018863678,0.9999935626983643,0.00012909983342979103,0.9998644590377808
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.0005676690489053726,1.0,0.9992704391479492,0.0003944956115446985,0.9988759160041809
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.00027927791234105825,1.0,0.9999979138374329,0.0005545763997361064,0.9994433522224426
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,0.0005580991855822504,1.0,0.9999676942825317,0.0010725845349952579,0.9988951086997986
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,0.00022735366655979306,1.0,0.9999943971633911,0.00044075376354157925,0.9995536208152771
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.00011964820441789925,1.0,0.9999333024024963,0.00017247545474674553,0.9997608065605164
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,7.670298509765416e-05,0.9999999403953552,0.9998667240142822,2.0031688109156676e-05,0.9998466968536377
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.0026956619694828987,1.0,0.9999752044677734,0.005296839401125908,0.9946783781051636
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,5.935118315392174e-05,1.0,0.9999205470085144,3.914398985216394e-05,0.999881386756897
ukr_rus_suspended,ss_ukr_rus_suspended,40,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",facebook_page_reference,False,4.242143404553644e-06,1.0,0.9999959468841553,4.01982651965227e-06,0.9999919533729553
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_twitter,False,0.000333731877617538,1.0,0.9994810223579407,0.00014557833492290229,0.9993354678153992
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid19_twitter,False,0.004173499532043934,0.9986766576766968,0.9999995827674866,0.005794971715658903,0.9942046403884888
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",midterm,False,8.112456271192059e-05,1.0,0.9999845623970032,0.0001466602407163009,0.9998378753662109
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",covid_political,False,0.0006913480465300381,0.9998347163200378,1.0,0.0010476501192897558,0.998952329158783
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",election2020,False,0.0003117288579232991,1.0,0.9999677538871765,0.0005900610703974962,0.9993776679039001
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",ukr_rus_suspended,True,5.9062542277388275e-05,0.9999999403953552,0.9999048709869385,2.2911797714186832e-05,0.9998819828033447
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",twibot20,False,0.0007314491085708141,1.0,0.9999814629554749,0.001434562262147665,0.9985468983650208
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cp_hk_twitter,False,0.0004543890245258808,0.9998400211334229,0.999975860118866,0.0005935096996836364,0.9993823766708374
ukr_rus_suspended,ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",facebook_page_reference,False,8.833401807351038e-06,1.0,0.999998152256012,1.531493580841925e-05,0.9999828338623047
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_twitter,True,5.959461850579828e-05,1.0,0.9999027848243713,2.0806117390748113e-05,0.9998819828033447
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid19_twitter,False,0.016564209014177322,0.9937999844551086,1.0,0.02181803435087204,0.9781819581985474
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",midterm,False,0.04443738982081413,0.9835066795349121,0.9999633431434631,0.04181547462940216,0.9581478834152222
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,False,0.23635438084602356,0.9495309591293335,1.0,0.1036122739315033,0.8963876962661743
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,False,0.6334475874900818,0.814416229724884,1.0,0.3823944330215454,0.6176055669784546
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,False,0.11097308248281479,0.9677985906600952,0.9743885397911072,0.04660172015428543,0.9277868270874023
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,False,0.059054382145404816,0.9728266596794128,0.9999920725822449,0.06976088881492615,0.9302312135696411
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cp_hk_twitter,False,0.00032557506347075105,1.0,0.9999931454658508,0.0006408850313164294,0.9993522763252258
ukr_rus_twitter,ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_reference,False,0.01773879863321781,0.9975699782371521,0.9995238780975342,0.004580848850309849,0.9949430227279663
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_twitter,True,6.444128666771576e-05,1.0,0.9999085664749146,3.659053618321195e-05,0.9998719692230225
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid19_twitter,False,0.0026153200305998325,0.9997633099555969,1.0,0.004759376868605614,0.9952406287193298
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",midterm,False,8.939524559536949e-05,0.9999933242797852,0.9999722838401794,0.0001451016723876819,0.9998272061347961
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,False,0.020771712064743042,0.9980679154396057,1.0,0.004636847414076328,0.995363175868988
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,False,0.002090896712616086,1.0,1.0,0.004138545598834753,0.9958614706993103
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,False,0.04636302590370178,0.9843488335609436,0.9778581857681274,0.010409601964056492,0.9674485921859741
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,False,0.000265927315922454,1.0,0.9999901056289673,0.0005204079207032919,0.9994696974754333
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cp_hk_twitter,False,0.0008184254984371364,1.0,0.9999954104423523,0.0015331769827753305,0.9984622597694397
ukr_rus_twitter,ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_reference,False,0.03338072821497917,0.9972033500671387,0.9995833039283752,0.005309963598847389,0.9942733645439148
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_twitter,True,5.0493646995164454e-05,1.0,0.9999180436134338,1.691834768280387e-05,0.9999011158943176
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid19_twitter,False,0.3118082880973816,0.9208833575248718,1.0,0.1635204404592514,0.8364795446395874
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",midterm,False,0.03679212927818298,0.9867266416549683,0.9999568462371826,0.03286707401275635,0.9670897722244263
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,False,1.3544896841049194,0.8767604827880859,0.9999933242797852,0.24781951308250427,0.7521737813949585
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,False,0.794852077960968,0.8017280697822571,1.0,0.40302759408950806,0.5969724059104919
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,False,0.40760236978530884,0.9169651865959167,0.9738771915435791,0.14165924489498138,0.8322179317474365
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,False,0.047036319971084595,0.9785433411598206,0.9999887347221375,0.05607214942574501,0.9439165592193604
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cp_hk_twitter,False,0.2742807865142822,0.9316700100898743,0.9999983310699463,0.14088566601276398,0.8591126799583435
ukr_rus_twitter,ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_reference,False,0.054374538362026215,0.9951666593551636,0.9995149970054626,0.009278671815991402,0.9902363419532776
