seed,target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
1,twibot20,original,ss_ukr_rus_suspended,3072,0.5791015625,0.616430918375651,0.6380208333333334,0.5413411458333334,0.7477213541666666,0.6451893774488463,0.3832258064516129,1.7383194142093803
1,twibot20,fresh,ss_covid,3072,0.5696614583333334,0.5942829979790581,0.6090494791666666,0.5361328125,0.8173828125,0.6093189964157706,0.392156862745098,1.5558553696708042
1,twibot20,fresh,ss_covid_political,3072,0.5201822916666666,0.5238520304361979,0.5888671875,0.5361328125,0.6057942708333334,0.5900053734551316,0.4128819157720891,1.432014095344878
1,twibot20,fresh,ss_cp_hk,3072,0.6041666666666666,0.6233096652560765,0.6455078125,0.5361328125,0.7692057291666666,0.6622936944561998,0.4104372355430183,1.7457854792128418
1,twibot20,fresh,ss_election2020,3072,0.6097005208333334,0.6465816497802734,0.6448567708333334,0.5361328125,0.7278645833333334,0.674865831842576,0.4354066985645933,1.7364932902470005
1,twibot20,fresh,ss_facebook_page_reference,3072,0.501953125,0.5044937133789062,0.6373697916666666,0.5361328125,0.521484375,0.6335830212234707,0.3585034013605442,1.7507283663039324
1,twibot20,fresh,ss_midterm,3072,0.5198567708333334,0.526444329155816,0.6282552083333334,0.5361328125,0.6708984375,0.6103833090732654,0.3353115727002967,1.7060060381876572
1,twibot20,fresh,ss_twibot20,3072,0.5699869791666666,0.5921895768907335,0.6126302083333334,0.5361328125,0.7939453125,0.6150061500615006,0.3965244865718799,1.5674939054858197
1,twibot20,fresh,ss_ukr_rus,3072,0.568359375,0.5827498965793186,0.6236979166666666,0.5361328125,0.8111979166666666,0.6183788121990369,0.3534482758620689,1.6942238659849884
1,twibot20,fresh,ss_ukr_rus_suspended,3072,0.5833333333333334,0.608814451429579,0.6295572916666666,0.5361328125,0.7376302083333334,0.6443071491615181,0.4119106699751861,1.6533628062484222
1,ukr_rus_suspended,original,ss_covid,256,0.47265625,0.4664306640625,0.515625,0.54296875,0.74609375,0.4921465968586387,0.4153846153846154,1.151149881046788
1,ukr_rus_suspended,original,ss_covid_political,256,0.46484375,0.48760986328125,0.578125,0.54296875,0.54296875,0.539568345323741,0.376068376068376,1.3551014957264955
1,ukr_rus_suspended,original,ss_cp_hk,256,0.5078125,0.4962158203125,0.46875,0.54296875,0.7421875,0.4842105263157895,0.5757575757575758,0.8225108225108223
1,ukr_rus_suspended,original,ss_election2020,256,0.55078125,0.53753662109375,0.5234375,0.54296875,0.66015625,0.5562130177514792,0.5402298850574713,1.036015325670498
1,ukr_rus_suspended,original,ss_facebook_page_reference,256,0.484375,0.463531494140625,0.49609375,0.54296875,0.56640625,0.4827586206896552,0.4864864864864865,0.9927927927927928
1,ukr_rus_suspended,original,ss_midterm,256,0.47265625,0.4735107421875,0.515625,0.54296875,0.58203125,0.4899328859060403,0.4485981308411215,1.0810378750614855
1,ukr_rus_suspended,original,ss_twibot20,256,0.53125,0.51611328125,0.515625,0.54296875,0.7890625,0.5297029702970297,0.5370370370370371,0.9844054580896684
1,ukr_rus_suspended,original,ss_ukr_rus,256,0.515625,0.5140380859375,0.515625,0.54296875,0.703125,0.5222222222222223,0.5,1.0465116279069768
1,ukr_rus_suspended,original,ss_ukr_rus_suspended,256,0.48828125,0.48529052734375,0.48828125,0.54296875,0.7109375,0.4835164835164835,0.5,0.9680851063829788
1,ukr_rus_suspended,fresh,ss_covid,256,0.5078125,0.50506591796875,0.48828125,0.546875,0.73828125,0.4973544973544973,0.5373134328358209,0.9205027494108404
1,ukr_rus_suspended,fresh,ss_covid_political,256,0.46484375,0.447509765625,0.56640625,0.546875,0.625,0.525,0.3645833333333333,1.3377192982456143
1,ukr_rus_suspended,fresh,ss_cp_hk,256,0.484375,0.50311279296875,0.48828125,0.546875,0.66015625,0.4792899408284023,0.4942528735632184,0.971264367816092
1,ukr_rus_suspended,fresh,ss_election2020,256,0.5390625,0.5458984375,0.4921875,0.546875,0.625,0.525,0.5625,0.9210526315789476
