_step,train_loss,train_acc,order,rung,run_id,optimizer_updates
24816,2.2488298416137695,0.3,A,4,famqpihm,24817
24830,1.555210828781128,0.475,A,4,famqpihm,24831
24840,1.1973299980163574,0.6083333333333333,A,4,famqpihm,24841
24849,1.4224058389663696,0.5416666666666666,A,4,famqpihm,24850
24851,2.008394956588745,0.35,A,4,famqpihm,24852
24861,1.7127001285552979,0.3416666666666667,A,4,famqpihm,24862
24865,1.7205979824066162,0.39166666666666666,A,4,famqpihm,24866
24866,1.741178035736084,0.4083333333333333,A,4,famqpihm,24867
24893,1.3637237548828125,0.55,A,4,famqpihm,24894
24904,1.6350507736206055,0.5,A,4,famqpihm,24905
24910,1.777345061302185,0.4,A,4,famqpihm,24911
24911,1.8426942825317383,0.4,A,4,famqpihm,24912
24914,1.4917852878570557,0.5833333333333334,A,4,famqpihm,24915
24942,2.0607213973999023,0.31666666666666665,A,4,famqpihm,24943
24943,2.1759755611419678,0.35833333333333334,A,4,famqpihm,24944
24944,1.726677417755127,0.43333333333333335,A,4,famqpihm,24945
24946,0.8377076983451843,0.7333333333333333,A,4,famqpihm,24947
24949,0.7960248589515686,0.7083333333333334,A,4,famqpihm,24950
24953,0.8824793696403503,0.725,A,4,famqpihm,24954
24982,1.5466761589050293,0.5333333333333333,A,4,famqpihm,24983
24991,1.6981396675109863,0.36666666666666664,A,4,famqpihm,24992
24994,0.8735324740409851,0.7,A,4,famqpihm,24995
25012,2.003718852996826,0.36666666666666664,A,4,famqpihm,25013
25016,1.3926284313201904,0.5916666666666667,A,4,famqpihm,25017
25018,0.7911785244941711,0.7666666666666667,A,4,famqpihm,25019
25019,1.0275577306747437,0.7,A,4,famqpihm,25020
25022,0.710966169834137,0.775,A,4,famqpihm,25023
25029,1.4459694623947144,0.4583333333333333,A,4,famqpihm,25030
25037,1.736917495727539,0.38333333333333336,A,4,famqpihm,25038
25047,0.9023394584655762,0.6666666666666666,A,4,famqpihm,25048
25084,1.110583782196045,0.6666666666666666,A,4,famqpihm,25085
25093,1.6207255125045776,0.4,A,4,famqpihm,25094
25094,0.9440921545028687,0.6666666666666666,A,4,famqpihm,25095
25097,1.8612618446350098,0.35,A,4,famqpihm,25098
25101,1.0277602672576904,0.6583333333333333,A,4,famqpihm,25102
25102,1.8239024877548218,0.35833333333333334,A,4,famqpihm,25103
25104,2.2662017345428467,0.25833333333333336,A,4,famqpihm,25105
25108,1.3994126319885254,0.625,A,4,famqpihm,25109
25112,1.8653430938720703,0.39166666666666666,A,4,famqpihm,25113
25125,0.9451540112495422,0.7083333333333334,A,4,famqpihm,25126
25135,1.3111869096755981,0.5833333333333334,A,4,famqpihm,25136
25147,1.6820896863937378,0.475,A,4,famqpihm,25148
25158,1.7064095735549927,0.375,A,4,famqpihm,25159
25159,1.7513076066970825,0.39166666666666666,A,4,famqpihm,25160
25181,1.6858532428741455,0.49166666666666664,A,4,famqpihm,25182
25184,2.07163143157959,0.25833333333333336,A,4,famqpihm,25185
25200,1.844260334968567,0.3333333333333333,A,4,famqpihm,25201
25219,2.041412353515625,0.3333333333333333,A,4,famqpihm,25220
25222,1.0878595113754272,0.65,A,4,famqpihm,25223
25239,0.8783090710639954,0.725,A,4,famqpihm,25240
25242,1.871175765991211,0.475,A,4,famqpihm,25243
25260,1.9352257251739502,0.30833333333333335,A,4,famqpihm,25261
25262,1.5981565713882446,0.475,A,4,famqpihm,25263
25279,1.2642550468444824,0.5916666666666667,A,4,famqpihm,25280
25282,2.0088417530059814,0.25,A,4,famqpihm,25283
25290,1.880496859550476,0.4083333333333333,A,4,famqpihm,25291
25291,2.0634076595306396,0.35,A,4,famqpihm,25292
25292,1.1025551557540894,0.6583333333333333,A,4,famqpihm,25293
25299,0.9723134636878967,0.725,A,4,famqpihm,25300
25312,1.7602720260620117,0.4666666666666667,A,4,famqpihm,25313
25320,0.808167576789856,0.7166666666666667,A,4,famqpihm,25321
25329,2.1034469604492188,0.3416666666666667,A,4,famqpihm,25330
25330,1.671773076057434,0.4666666666666667,A,4,famqpihm,25331
25338,1.9428025484085083,0.38333333333333336,A,4,famqpihm,25339
25346,1.2809984683990479,0.5583333333333333,A,4,famqpihm,25347
25357,0.9792192578315735,0.6583333333333333,A,4,famqpihm,25358
25369,2.0876221656799316,0.30833333333333335,A,4,famqpihm,25370
25374,1.4657139778137207,0.5166666666666667,A,4,famqpihm,25375
25384,1.7591724395751953,0.5416666666666666,A,4,famqpihm,25385
25405,2.166778087615967,0.275,A,4,famqpihm,25406
25426,1.2558739185333252,0.6083333333333333,A,4,famqpihm,25427
25433,1.2511627674102783,0.6083333333333333,A,4,famqpihm,25434
25436,0.6422021985054016,0.825,A,4,famqpihm,25437
25444,1.0018422603607178,0.6,A,4,famqpihm,25445
25460,1.8082821369171143,0.36666666666666664,A,4,famqpihm,25461
25474,2.0173816680908203,0.2833333333333333,A,4,famqpihm,25475
25484,1.9755406379699707,0.2916666666666667,A,4,famqpihm,25485
25487,2.103471040725708,0.3,A,4,famqpihm,25488
25501,0.9545754194259644,0.6666666666666666,A,4,famqpihm,25502
25505,1.994599461555481,0.2833333333333333,A,4,famqpihm,25506
25506,1.6010806560516357,0.4666666666666667,A,4,famqpihm,25507
25509,1.5515340566635132,0.48333333333333334,A,4,famqpihm,25510
25514,1.0242621898651123,0.6916666666666667,A,4,famqpihm,25515
25541,1.979648232460022,0.5083333333333333,A,4,famqpihm,25542
25566,1.9878652095794678,0.4083333333333333,A,4,famqpihm,25567
25570,1.6748546361923218,0.525,A,4,famqpihm,25571
25585,1.8708899021148682,0.3333333333333333,A,4,famqpihm,25586
25587,1.7598389387130737,0.4583333333333333,A,4,famqpihm,25588
25593,1.9001888036727905,0.375,A,4,famqpihm,25594
25594,1.3029508590698242,0.5166666666666667,A,4,famqpihm,25595
25598,1.863070011138916,0.36666666666666664,A,4,famqpihm,25599
25601,1.306435227394104,0.5666666666666667,A,4,famqpihm,25602
25603,1.1881940364837646,0.6,A,4,famqpihm,25604
25608,1.144851803779602,0.5833333333333334,A,4,famqpihm,25609
25617,1.659382700920105,0.375,A,4,famqpihm,25618
25638,1.5422089099884033,0.5083333333333333,A,4,famqpihm,25639
25643,1.3953391313552856,0.5833333333333334,A,4,famqpihm,25644
25647,2.0918691158294678,0.3,A,4,famqpihm,25648
25650,1.693793773651123,0.4,A,4,famqpihm,25651
25664,2.0801281929016113,0.3333333333333333,A,4,famqpihm,25665
25676,1.408560037612915,0.5666666666666667,A,4,famqpihm,25677
25694,1.7221499681472778,0.4666666666666667,A,4,famqpihm,25695
25705,0.8578377962112427,0.7166666666666667,A,4,famqpihm,25706
25713,0.8246517777442932,0.7083333333333334,A,4,famqpihm,25714
25734,2.0360183715820312,0.3,A,4,famqpihm,25735
25735,1.6980540752410889,0.2916666666666667,A,4,famqpihm,25736
25737,1.746727705001831,0.49166666666666664,A,4,famqpihm,25738
25745,1.627314805984497,0.4583333333333333,A,4,famqpihm,25746
25748,1.4895578622817993,0.475,A,4,famqpihm,25749
25751,1.7717820405960083,0.35,A,4,famqpihm,25752
25755,1.6624832153320312,0.38333333333333336,A,4,famqpihm,25756
25763,1.8105863332748413,0.2916666666666667,A,4,famqpihm,25764
25764,1.6557629108428955,0.38333333333333336,A,4,famqpihm,25765
25767,1.7080506086349487,0.48333333333333334,A,4,famqpihm,25768
25768,1.7028554677963257,0.35,A,4,famqpihm,25769
25779,1.6683084964752197,0.3416666666666667,A,4,famqpihm,25780
25793,1.169709324836731,0.6083333333333333,A,4,famqpihm,25794
25821,1.8103982210159302,0.3,A,4,famqpihm,25822
25836,1.5523242950439453,0.425,A,4,famqpihm,25837
25848,1.5919208526611328,0.5083333333333333,A,4,famqpihm,25849
25873,1.294923186302185,0.6583333333333333,A,4,famqpihm,25874
25893,1.690734624862671,0.43333333333333335,A,4,famqpihm,25894
25900,1.793519377708435,0.425,A,4,famqpihm,25901
25903,1.462780237197876,0.55,A,4,famqpihm,25904
25926,1.7764250040054321,0.4,A,4,famqpihm,25927
25937,1.9964152574539185,0.3333333333333333,A,4,famqpihm,25938
25955,1.7086411714553833,0.38333333333333336,A,4,famqpihm,25956
25958,2.0681538581848145,0.20833333333333334,A,4,famqpihm,25959
25962,1.8460372686386108,0.4083333333333333,A,4,famqpihm,25963
25973,1.977256417274475,0.43333333333333335,A,4,famqpihm,25974
25978,2.0148675441741943,0.4083333333333333,A,4,famqpihm,25979
25981,1.9084925651550293,0.3,A,4,famqpihm,25982
25985,0.9398777484893799,0.675,A,4,famqpihm,25986
25988,0.9503993391990662,0.675,A,4,famqpihm,25989
25989,2.1301662921905518,0.2916666666666667,A,4,famqpihm,25990
25992,0.9248368144035339,0.7666666666666667,A,4,famqpihm,25993
26000,1.6430315971374512,0.49166666666666664,A,4,famqpihm,26001
26006,2.186535358428955,0.3333333333333333,A,4,famqpihm,26007
26008,1.8540691137313843,0.2916666666666667,A,4,famqpihm,26009
26019,1.4874286651611328,0.525,A,4,famqpihm,26020
26022,0.9677333831787109,0.6416666666666667,A,4,famqpihm,26023
26026,1.8136149644851685,0.38333333333333336,A,4,famqpihm,26027
26030,1.195817470550537,0.5583333333333333,A,4,famqpihm,26031
26045,1.2824822664260864,0.6583333333333333,A,4,famqpihm,26046
26047,1.773432731628418,0.5083333333333333,A,4,famqpihm,26048
26052,1.881630301475525,0.31666666666666665,A,4,famqpihm,26053
26056,1.740028738975525,0.4166666666666667,A,4,famqpihm,26057
26064,1.8622063398361206,0.35,A,4,famqpihm,26065
26082,1.6996954679489136,0.375,A,4,famqpihm,26083
26084,1.7687946557998657,0.30833333333333335,A,4,famqpihm,26085
26095,1.6840050220489502,0.36666666666666664,A,4,famqpihm,26096
26097,1.1651769876480103,0.7333333333333333,A,4,famqpihm,26098
26100,0.7370085716247559,0.7666666666666667,A,4,famqpihm,26101
26102,2.321521520614624,0.26666666666666666,A,4,famqpihm,26103
26129,1.8245114088058472,0.39166666666666666,A,4,famqpihm,26130
26133,1.71182382106781,0.425,A,4,famqpihm,26134
26141,1.070820689201355,0.6416666666666667,A,4,famqpihm,26142
26152,1.804397463798523,0.35833333333333334,A,4,famqpihm,26153
26153,0.6669265031814575,0.775,A,4,famqpihm,26154
26161,1.9317821264266968,0.3416666666666667,A,4,famqpihm,26162
26162,1.9530969858169556,0.2833333333333333,A,4,famqpihm,26163
26163,1.770137906074524,0.35,A,4,famqpihm,26164
26167,1.3394813537597656,0.575,A,4,famqpihm,26168
26168,2.0179545879364014,0.275,A,4,famqpihm,26169
26184,1.66693913936615,0.4666666666666667,A,4,famqpihm,26185
26191,1.8189821243286133,0.4083333333333333,A,4,famqpihm,26192
26208,1.6050299406051636,0.5583333333333333,A,4,famqpihm,26209
26214,0.8302439451217651,0.725,A,4,famqpihm,26215
26219,1.7110962867736816,0.48333333333333334,A,4,famqpihm,26220
26223,1.6677333116531372,0.35,A,4,famqpihm,26224
26230,0.7787687182426453,0.7583333333333333,A,4,famqpihm,26231
26234,1.6922065019607544,0.4166666666666667,A,4,famqpihm,26235
26236,2.055028200149536,0.24166666666666667,A,4,famqpihm,26237
26245,1.75505530834198,0.325,A,4,famqpihm,26246
26246,2.237295627593994,0.3416666666666667,A,4,famqpihm,26247
26248,1.731934666633606,0.375,A,4,famqpihm,26249
26268,1.977315902709961,0.4166666666666667,A,4,famqpihm,26269
26281,1.2284976243972778,0.6,A,4,famqpihm,26282
26296,1.321130394935608,0.5583333333333333,A,4,famqpihm,26297
26301,1.9583557844161987,0.21666666666666667,A,4,famqpihm,26302
26303,1.7783206701278687,0.4666666666666667,A,4,famqpihm,26304
26305,1.71397864818573,0.39166666666666666,A,4,famqpihm,26306
26307,1.1676394939422607,0.6416666666666667,A,4,famqpihm,26308
26314,1.8682305812835693,0.375,A,4,famqpihm,26315
26315,1.792197823524475,0.45,A,4,famqpihm,26316
26321,1.5085529088974,0.425,A,4,famqpihm,26322
26325,1.323935627937317,0.65,A,4,famqpihm,26326
26329,1.6757346391677856,0.4583333333333333,A,4,famqpihm,26330
26333,1.6075247526168823,0.4,A,4,famqpihm,26334
26334,1.7321467399597168,0.475,A,4,famqpihm,26335
26337,1.9953242540359497,0.2916666666666667,A,4,famqpihm,26338
26360,1.4407674074172974,0.45,A,4,famqpihm,26361
26362,0.7058185338973999,0.75,A,4,famqpihm,26363
26374,1.8833081722259521,0.325,A,4,famqpihm,26375
26384,1.437184453010559,0.5833333333333334,A,4,famqpihm,26385
26388,1.6101000308990479,0.35833333333333334,A,4,famqpihm,26389
26389,1.0666370391845703,0.6833333333333333,A,4,famqpihm,26390
26394,2.1306684017181396,0.3416666666666667,A,4,famqpihm,26395
26398,1.6823323965072632,0.31666666666666665,A,4,famqpihm,26399
26400,1.533121943473816,0.5333333333333333,A,4,famqpihm,26401
26409,1.5729775428771973,0.48333333333333334,A,4,famqpihm,26410
26411,1.882845163345337,0.325,A,4,famqpihm,26412
26415,1.5864996910095215,0.525,A,4,famqpihm,26416
26420,2.042976140975952,0.3416666666666667,A,4,famqpihm,26421
26422,0.9544232487678528,0.6583333333333333,A,4,famqpihm,26423
26425,0.7202726006507874,0.75,A,4,famqpihm,26426
26428,1.405036211013794,0.525,A,4,famqpihm,26429
26435,1.6702516078948975,0.35833333333333334,A,4,famqpihm,26436
26452,1.6351416110992432,0.4083333333333333,A,4,famqpihm,26453
26459,1.3006452322006226,0.5833333333333334,A,4,famqpihm,26460
26469,2.029038190841675,0.3416666666666667,A,4,famqpihm,26470
26477,1.248346209526062,0.5083333333333333,A,4,famqpihm,26478
26479,2.1042027473449707,0.2833333333333333,A,4,famqpihm,26480
26489,2.0542478561401367,0.4,A,4,famqpihm,26490
26493,1.2596522569656372,0.6166666666666667,A,4,famqpihm,26494
26505,1.8744746446609497,0.45,A,4,famqpihm,26506
26506,1.222874641418457,0.6333333333333333,A,4,famqpihm,26507
26524,1.5535780191421509,0.575,A,4,famqpihm,26525
26527,1.0987406969070435,0.7,A,4,famqpihm,26528
26529,1.6710113286972046,0.4083333333333333,A,4,famqpihm,26530
26532,0.8528058528900146,0.7416666666666667,A,4,famqpihm,26533
26548,1.6967494487762451,0.475,A,4,famqpihm,26549
26551,1.8739888668060303,0.275,A,4,famqpihm,26552
26559,1.8135167360305786,0.48333333333333334,A,4,famqpihm,26560
26563,2.0229132175445557,0.25,A,4,famqpihm,26564
26565,2.0810999870300293,0.225,A,4,famqpihm,26566
26574,1.8415800333023071,0.31666666666666665,A,4,famqpihm,26575
26582,1.5808650255203247,0.5416666666666666,A,4,famqpihm,26583
26588,1.9040653705596924,0.3,A,4,famqpihm,26589
26591,1.5141836404800415,0.4,A,4,famqpihm,26592
26593,0.7815713882446289,0.7666666666666667,A,4,famqpihm,26594
26595,1.5103317499160767,0.55,A,4,famqpihm,26596
26607,1.589888095855713,0.575,A,4,famqpihm,26608
26608,0.8887377977371216,0.6666666666666666,A,4,famqpihm,26609
26609,1.8706896305084229,0.2833333333333333,A,4,famqpihm,26610
26615,0.8526057600975037,0.7,A,4,famqpihm,26616
26618,1.4151626825332642,0.5083333333333333,A,4,famqpihm,26619
26631,1.6224510669708252,0.4083333333333333,A,4,famqpihm,26632
26672,1.7787232398986816,0.375,A,4,famqpihm,26673
26673,1.450963020324707,0.5083333333333333,A,4,famqpihm,26674
26679,1.3691638708114624,0.575,A,4,famqpihm,26680
26688,1.769669771194458,0.3,A,4,famqpihm,26689
26697,1.5713684558868408,0.44166666666666665,A,4,famqpihm,26698
26700,1.2324241399765015,0.6,A,4,famqpihm,26701
26704,1.7918611764907837,0.38333333333333336,A,4,famqpihm,26705
26706,1.9206500053405762,0.44166666666666665,A,4,famqpihm,26707
26708,1.6619257926940918,0.5166666666666667,A,4,famqpihm,26709
26709,1.790566325187683,0.48333333333333334,A,4,famqpihm,26710
26711,1.903053641319275,0.4083333333333333,A,4,famqpihm,26712
26716,0.8396198749542236,0.7166666666666667,A,4,famqpihm,26717
26722,1.9714008569717407,0.4583333333333333,A,4,famqpihm,26723
26731,1.8650625944137573,0.3416666666666667,A,4,famqpihm,26732
26743,1.5381287336349487,0.4083333333333333,A,4,famqpihm,26744
26754,1.858274221420288,0.39166666666666666,A,4,famqpihm,26755
26756,2.2853140830993652,0.2833333333333333,A,4,famqpihm,26757
26781,0.8975834250450134,0.6666666666666666,A,4,famqpihm,26782
26787,1.462683916091919,0.525,A,4,famqpihm,26788
26793,1.8066421747207642,0.35833333333333334,A,4,famqpihm,26794
26798,1.8188403844833374,0.36666666666666664,A,4,famqpihm,26799
26808,1.415367603302002,0.5083333333333333,A,4,famqpihm,26809
26813,1.3169474601745605,0.5416666666666666,A,4,famqpihm,26814
26819,1.847926378250122,0.3,A,4,famqpihm,26820
26833,2.1049909591674805,0.2916666666666667,A,4,famqpihm,26834
26846,2.0597281455993652,0.225,A,4,famqpihm,26847
26855,1.7788617610931396,0.3,A,4,famqpihm,26856
26864,1.1777219772338867,0.575,A,4,famqpihm,26865
26869,1.172584891319275,0.6333333333333333,A,4,famqpihm,26870
26870,1.8807132244110107,0.31666666666666665,A,4,famqpihm,26871
26882,1.867214560508728,0.36666666666666664,A,4,famqpihm,26883
26886,0.9548457264900208,0.7,A,4,famqpihm,26887
26887,2.047894239425659,0.30833333333333335,A,4,famqpihm,26888
26889,1.8822386264801025,0.25833333333333336,A,4,famqpihm,26890
26898,2.2013700008392334,0.325,A,4,famqpihm,26899
26909,1.5712363719940186,0.35833333333333334,A,4,famqpihm,26910
26913,1.8535152673721313,0.4166666666666667,A,4,famqpihm,26914
26932,0.966335654258728,0.6916666666666667,A,4,famqpihm,26933
26935,1.6381146907806396,0.35833333333333334,A,4,famqpihm,26936
26950,1.5390427112579346,0.49166666666666664,A,4,famqpihm,26951
26966,1.9398272037506104,0.36666666666666664,A,4,famqpihm,26967
26985,1.0524982213974,0.6083333333333333,A,4,famqpihm,26986
26999,0.8727143406867981,0.6583333333333333,A,4,famqpihm,27000
27004,0.9456518292427063,0.7,A,4,famqpihm,27005
27007,2.379760265350342,0.225,A,4,famqpihm,27008
27018,0.9523286819458008,0.6583333333333333,A,4,famqpihm,27019
27024,2.187357187271118,0.3416666666666667,A,4,famqpihm,27025
27051,1.8141661882400513,0.375,A,4,famqpihm,27052
27059,1.5211822986602783,0.5,A,4,famqpihm,27060
27062,1.7823199033737183,0.375,A,4,famqpihm,27063
27070,1.708785057067871,0.38333333333333336,A,4,famqpihm,27071
27071,1.3804359436035156,0.5583333333333333,A,4,famqpihm,27072
27078,1.9219470024108887,0.425,A,4,famqpihm,27079
27087,1.2935067415237427,0.575,A,4,famqpihm,27088
27098,1.5334707498550415,0.4583333333333333,A,4,famqpihm,27099
27103,1.7648855447769165,0.43333333333333335,A,4,famqpihm,27104
27114,1.15939199924469,0.6,A,4,famqpihm,27115
27118,1.9011783599853516,0.2916666666666667,A,4,famqpihm,27119
27127,1.1337255239486694,0.65,A,4,famqpihm,27128
27135,1.6699066162109375,0.44166666666666665,A,4,famqpihm,27136
27141,1.0374901294708252,0.6583333333333333,A,4,famqpihm,27142
27142,1.2580164670944214,0.65,A,4,famqpihm,27143
27155,1.3838779926300049,0.525,A,4,famqpihm,27156
27168,2.0820229053497314,0.26666666666666666,A,4,famqpihm,27169
27182,2.177302122116089,0.325,A,4,famqpihm,27183
27197,0.9213491082191467,0.7083333333333334,A,4,famqpihm,27198
27205,0.836949348449707,0.65,A,4,famqpihm,27206
27256,1.8139454126358032,0.36666666666666664,A,4,famqpihm,27257
27257,1.8110260963439941,0.49166666666666664,A,4,famqpihm,27258
27280,1.2847917079925537,0.575,A,4,famqpihm,27281
27283,2.0407216548919678,0.2833333333333333,A,4,famqpihm,27284
27302,1.5823100805282593,0.45,A,4,famqpihm,27303
27304,1.5087594985961914,0.55,A,4,famqpihm,27305
27305,0.9473490715026855,0.7083333333333334,A,4,famqpihm,27306
27318,2.0198676586151123,0.375,A,4,famqpihm,27319
27319,1.9290833473205566,0.375,A,4,famqpihm,27320
27320,1.942733645439148,0.38333333333333336,A,4,famqpihm,27321
27328,0.983027458190918,0.7333333333333333,A,4,famqpihm,27329
27337,1.5865064859390259,0.5416666666666666,A,4,famqpihm,27338
27340,1.7089159488677979,0.475,A,4,famqpihm,27341
27350,1.584901213645935,0.425,A,4,famqpihm,27351
27354,2.572807550430298,0.26666666666666666,A,4,famqpihm,27355
27370,0.8060745000839233,0.725,A,4,famqpihm,27371
27373,1.8937031030654907,0.325,A,4,famqpihm,27374
27378,1.6295380592346191,0.39166666666666666,A,4,famqpihm,27379
27386,1.9552147388458252,0.30833333333333335,A,4,famqpihm,27387
27388,1.5332804918289185,0.4583333333333333,A,4,famqpihm,27389
27391,1.7943708896636963,0.44166666666666665,A,4,famqpihm,27392
27392,0.8749032616615295,0.6833333333333333,A,4,famqpihm,27393
27415,1.7547703981399536,0.39166666666666666,A,4,famqpihm,27416
27421,0.9558378458023071,0.6583333333333333,A,4,famqpihm,27422
27436,1.107892394065857,0.675,A,4,famqpihm,27437
27439,0.9626258611679077,0.65,A,4,famqpihm,27440
27441,1.2780359983444214,0.5416666666666666,A,4,famqpihm,27442
27451,1.789993166923523,0.375,A,4,famqpihm,27452
27467,2.462937116622925,0.2833333333333333,A,4,famqpihm,27468
27481,2.4932451248168945,0.25833333333333336,A,4,famqpihm,27482
27482,1.5639303922653198,0.475,A,4,famqpihm,27483
27490,1.237220287322998,0.6833333333333333,A,4,famqpihm,27491
27492,1.3681142330169678,0.575,A,4,famqpihm,27493
27502,1.2154978513717651,0.6166666666666667,A,4,famqpihm,27503
27524,1.7679500579833984,0.35833333333333334,A,4,famqpihm,27525
27535,0.853314995765686,0.7416666666666667,A,4,famqpihm,27536
27538,1.5730315446853638,0.5333333333333333,A,4,famqpihm,27539
27555,2.002507209777832,0.35833333333333334,A,4,famqpihm,27556
27566,1.5473675727844238,0.5416666666666666,A,4,famqpihm,27567
27570,0.8707782030105591,0.7333333333333333,A,4,famqpihm,27571
27582,1.7630174160003662,0.4,A,4,famqpihm,27583
27587,0.738040030002594,0.7583333333333333,A,4,famqpihm,27588
27598,1.992929220199585,0.31666666666666665,A,4,famqpihm,27599
27609,1.9261893033981323,0.3416666666666667,A,4,famqpihm,27610
27610,1.7488811016082764,0.5333333333333333,A,4,famqpihm,27611
27638,1.4869424104690552,0.5583333333333333,A,4,famqpihm,27639
27646,0.8763218522071838,0.675,A,4,famqpihm,27647
27659,1.5597268342971802,0.4666666666666667,A,4,famqpihm,27660
27675,1.9157631397247314,0.31666666666666665,A,4,famqpihm,27676
27684,1.9173640012741089,0.3333333333333333,A,4,famqpihm,27685
27688,1.2344557046890259,0.625,A,4,famqpihm,27689
27709,2.020462989807129,0.375,A,4,famqpihm,27710
27714,1.393599271774292,0.4583333333333333,A,4,famqpihm,27715
27719,1.8262360095977783,0.375,A,4,famqpihm,27720
27734,1.7759666442871094,0.30833333333333335,A,4,famqpihm,27735
27742,1.592807650566101,0.44166666666666665,A,4,famqpihm,27743
27744,1.7028701305389404,0.49166666666666664,A,4,famqpihm,27745
27745,1.9144232273101807,0.4,A,4,famqpihm,27746
27755,1.7958723306655884,0.31666666666666665,A,4,famqpihm,27756
27760,1.954291820526123,0.31666666666666665,A,4,famqpihm,27761
27763,1.0367904901504517,0.675,A,4,famqpihm,27764
27771,1.8211721181869507,0.35,A,4,famqpihm,27772
27773,0.7156471610069275,0.7166666666666667,A,4,famqpihm,27774
27779,0.781791090965271,0.7333333333333333,A,4,famqpihm,27780
27784,0.8227131366729736,0.725,A,4,famqpihm,27785
27794,1.9130473136901855,0.2833333333333333,A,4,famqpihm,27795
27795,1.1824791431427002,0.6166666666666667,A,4,famqpihm,27796
27809,0.6628525853157043,0.75,A,4,famqpihm,27810
27813,1.324513554573059,0.6416666666666667,A,4,famqpihm,27814
27816,2.2183196544647217,0.24166666666666667,A,4,famqpihm,27817
27818,1.8799188137054443,0.43333333333333335,A,4,famqpihm,27819
27828,1.6633535623550415,0.43333333333333335,A,4,famqpihm,27829
27857,1.3787397146224976,0.575,A,4,famqpihm,27858
27879,1.72121262550354,0.425,A,4,famqpihm,27880
27882,1.8247003555297852,0.375,A,4,famqpihm,27883
27891,2.406467914581299,0.26666666666666666,A,4,famqpihm,27892
27894,0.9563522934913635,0.7333333333333333,A,4,famqpihm,27895
27898,1.0431336164474487,0.6833333333333333,A,4,famqpihm,27899
27900,2.0432686805725098,0.325,A,4,famqpihm,27901
27913,1.3619409799575806,0.5333333333333333,A,4,famqpihm,27914
27917,1.4544566869735718,0.5416666666666666,A,4,famqpihm,27918
27927,1.5224148035049438,0.5666666666666667,A,4,famqpihm,27928
27932,1.5265709161758423,0.4666666666666667,A,4,famqpihm,27933
27938,2.299870491027832,0.2,A,4,famqpihm,27939
27948,1.809096336364746,0.26666666666666666,A,4,famqpihm,27949
27950,1.801021933555603,0.30833333333333335,A,4,famqpihm,27951
27964,1.8877136707305908,0.4166666666666667,A,4,famqpihm,27965
27977,1.046311616897583,0.675,A,4,famqpihm,27978
28014,1.7410309314727783,0.4666666666666667,A,4,famqpihm,28015
28034,0.8469170331954956,0.725,A,4,famqpihm,28035
28036,0.8211857080459595,0.7666666666666667,A,4,famqpihm,28037
28039,1.708625078201294,0.35833333333333334,A,4,famqpihm,28040
28048,1.7075026035308838,0.325,A,4,famqpihm,28049
28050,2.0368998050689697,0.4166666666666667,A,4,famqpihm,28051
28053,2.2668800354003906,0.3416666666666667,A,4,famqpihm,28054
28071,0.7237237691879272,0.7333333333333333,A,4,famqpihm,28072
28076,1.4937831163406372,0.5333333333333333,A,4,famqpihm,28077
28081,1.2159589529037476,0.6,A,4,famqpihm,28082
28086,1.5133963823318481,0.55,A,4,famqpihm,28087
28104,1.656710147857666,0.43333333333333335,A,4,famqpihm,28105
28110,1.675277829170227,0.375,A,4,famqpihm,28111
28113,1.624429702758789,0.43333333333333335,A,4,famqpihm,28114
28117,0.9128817915916443,0.725,A,4,famqpihm,28118
28130,1.9715522527694702,0.30833333333333335,A,4,famqpihm,28131
28150,1.0514193773269653,0.6833333333333333,A,4,famqpihm,28151
28154,1.5396658182144165,0.5666666666666667,A,4,famqpihm,28155
28177,1.4520992040634155,0.45,A,4,famqpihm,28178
28178,1.8666383028030396,0.4583333333333333,A,4,famqpihm,28179
28183,1.567250370979309,0.4666666666666667,A,4,famqpihm,28184
28191,1.8486950397491455,0.31666666666666665,A,4,famqpihm,28192
28223,1.7712037563323975,0.36666666666666664,A,4,famqpihm,28224
28243,0.8915513157844543,0.6583333333333333,A,4,famqpihm,28244
28252,1.6485011577606201,0.425,A,4,famqpihm,28253
28261,1.7148196697235107,0.35,A,4,famqpihm,28262
28263,1.6269598007202148,0.5,A,4,famqpihm,28264
28286,1.4390722513198853,0.5333333333333333,A,4,famqpihm,28287
28297,1.9533679485321045,0.325,A,4,famqpihm,28298
28298,2.0225276947021484,0.21666666666666667,A,4,famqpihm,28299
28305,1.8675991296768188,0.25833333333333336,A,4,famqpihm,28306
28314,2.037065029144287,0.2916666666666667,A,4,famqpihm,28315
28315,1.825034737586975,0.425,A,4,famqpihm,28316
28323,2.0621471405029297,0.35833333333333334,A,4,famqpihm,28324
28327,0.8169151544570923,0.7416666666666667,A,4,famqpihm,28328
28328,1.4469225406646729,0.6,A,4,famqpihm,28329
28346,2.305773973464966,0.2833333333333333,A,4,famqpihm,28347
28351,1.7971649169921875,0.2833333333333333,A,4,famqpihm,28352
28361,1.8770643472671509,0.31666666666666665,A,4,famqpihm,28362
28381,1.1775263547897339,0.6166666666666667,A,4,famqpihm,28382
28396,1.4781798124313354,0.4,A,4,famqpihm,28397
28399,1.9831053018569946,0.24166666666666667,A,4,famqpihm,28400
28432,1.4861900806427002,0.49166666666666664,A,4,famqpihm,28433
