order,rung,added,n_sources,sources,model_key,task,dataset,target,metric,value,primary,entry_rung,rel_to_entry,in_merge
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,account_age_days,rmse,23.16515692888371,0,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,account_age_days,spearman,0.1111856777213148,1,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,followers_count,r2,-207.33100632640176,0,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,followers_count,rmse,43.13609247095421,0,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,followers_count,spearman,0.35066258430700614,1,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,statuses_count,r2,-85.37305581283371,0,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,statuses_count,rmse,21.561871651595947,0,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,twibot20,statuses_count,spearman,0.23212484992111956,1,3,4,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,account_age_days,r2,-22.53021529288231,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,account_age_days,rmse,6.55664048199256,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,account_age_days,spearman,0.048585809226912184,1,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,followers_count,r2,-39.3855647319809,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,followers_count,rmse,14.443418198673694,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,followers_count,spearman,0.14086857799412175,1,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,statuses_count,r2,-73.47564419357616,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,statuses_count,rmse,21.617886631568172,0,2,5,1
B,7,covid_political,7,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political,nm_ladder_ordB_r7,reg,ukr_rus_twitter,statuses_count,spearman,0.1284916806173051,1,2,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,account_age_days,r2,-1190.8486959735121,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,account_age_days,rmse,38.020865425211,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,account_age_days,spearman,0.021432798876407755,1,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,followers_count,r2,-425.86102544116943,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,followers_count,rmse,41.62620900913954,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,followers_count,spearman,0.0951441622359937,1,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,statuses_count,r2,-2298.2791882028887,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,statuses_count,rmse,105.58492344209083,0,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,covid19_twitter,statuses_count,spearman,0.10986570504939967,1,1,7,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,r2,-45.56306961689932,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,rmse,9.00684825445394,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,spearman,0.0871816820813307,1,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,r2,-15.20408229898349,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,rmse,8.599072891168579,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,spearman,0.19187662638672967,1,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,r2,-26.93729035777957,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,rmse,10.535014889604753,0,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,spearman,0.07358312794969188,1,4,4,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,r2,-177.25999963925747,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,rmse,14.714167352088278,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,spearman,0.11516744117100411,1,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,r2,-176.3881454804537,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,rmse,39.803947281248234,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,spearman,0.2982306036135576,1,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,r2,-175.67186676160495,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,rmse,30.837631402276866,0,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,spearman,0.1985247682781958,1,3,5,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,r2,-972.727580799199,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,rmse,42.178113986493926,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,spearman,0.049566227698917276,1,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,r2,-1194.762933515679,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,rmse,78.59220063343106,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,spearman,0.13767865349951947,1,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,r2,-1400.8759740911364,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,rmse,93.79094186017736,0,2,6,1
B,8,election2020,8,covid ukr_rus twibot20 midterm ukr_rus_suspended cp_hk covid_political election2020,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,spearman,0.12578095553169155,1,2,6,1
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,account_age_days,r2,-1328.8395087056108,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,account_age_days,rmse,40.161604116778555,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,account_age_days,spearman,0.012481159098605707,1,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,followers_count,r2,-971.2588751245041,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,followers_count,rmse,62.822406259294084,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,followers_count,spearman,0.09540725633387273,1,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,statuses_count,r2,-391.8355767732652,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,statuses_count,rmse,43.64268498138384,0,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,covid19_twitter,statuses_count,spearman,0.12462182590582488,1,8,-7,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,account_age_days,r2,-2121.7302481952734,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,account_age_days,rmse,60.81342292702096,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,account_age_days,spearman,0.01717279463093716,1,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,followers_count,r2,-2653.995315318233,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,followers_count,rmse,110.07058882448122,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,followers_count,spearman,0.14920787751618747,1,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,statuses_count,r2,-2214.746229316668,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,statuses_count,rmse,93.82164049842642,0,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,midterm,statuses_count,spearman,0.06110472705352134,1,5,-4,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,account_age_days,r2,-8004.446760322707,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,account_age_days,rmse,98.60558803502724,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,account_age_days,spearman,0.05705645252842744,1,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,followers_count,r2,-80135.21695487984,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,followers_count,rmse,846.0153910059508,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,followers_count,spearman,0.12936233740855096,1,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,statuses_count,r2,-6856.013164580286,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,statuses_count,rmse,192.11656180815726,0,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,twibot20,statuses_count,spearman,0.13983384131553905,1,6,-5,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,account_age_days,r2,-709.0811304547389,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,account_age_days,rmse,36.01823326413863,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,account_age_days,spearman,0.018755579027240163,1,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,followers_count,r2,-668.2380224216348,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,followers_count,rmse,58.79592261228012,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,followers_count,spearman,0.14911789379993876,1,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,statuses_count,r2,-704.4975411793381,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,statuses_count,rmse,66.53556559461131,0,7,-6,0
C,1,election2020,1,election2020,nm_ss_election2020,reg,ukr_rus_twitter,statuses_count,spearman,0.14070942478803153,1,7,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,account_age_days,r2,-271.67620914247107,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,account_age_days,rmse,18.185910900154706,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,account_age_days,spearman,0.023967678974986147,1,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,followers_count,r2,-403.40959650488054,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,followers_count,rmse,40.516725138163764,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,followers_count,spearman,0.0971429637568093,1,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,statuses_count,r2,-181.84457083463107,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,statuses_count,rmse,29.774679126805523,0,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,covid19_twitter,statuses_count,spearman,0.12619905692550948,1,8,-6,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,account_age_days,r2,-372.955564737969,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,account_age_days,rmse,25.524782173637202,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,account_age_days,spearman,0.004417300432123484,1,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,followers_count,r2,-256.3322703748654,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,followers_count,rmse,34.26782465813137,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,followers_count,spearman,0.1459732260846302,1,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,statuses_count,r2,-251.51353168487466,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,statuses_count,rmse,31.672718508573848,0,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,midterm,statuses_count,spearman,0.043172638407865456,1,5,-3,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,account_age_days,r2,-48.44437730537314,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,account_age_days,rmse,7.749384262816756,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,account_age_days,spearman,0.05527427250412597,1,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,followers_count,r2,-65.89210873102321,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,followers_count,rmse,24.442818852173833,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,followers_count,spearman,0.17208413172022302,1,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,statuses_count,r2,-70.14687715912167,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,statuses_count,rmse,19.569297486765265,0,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,twibot20,statuses_count,spearman,0.12705048606389513,1,6,-4,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,account_age_days,r2,-126.99115919306743,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,account_age_days,rmse,15.291792862886563,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,account_age_days,spearman,0.016330553403514445,1,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,followers_count,r2,-63.59128714131833,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,followers_count,rmse,18.26601775729572,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,followers_count,spearman,0.16522261118154458,1,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,statuses_count,r2,-248.75847749560486,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,statuses_count,rmse,39.58824232038655,0,7,-5,0
C,2,covid_political,2,election2020 covid_political,nm_ladder_ordC_r2,reg,ukr_rus_twitter,statuses_count,spearman,0.13519268701126808,1,7,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,account_age_days,r2,-285.3489149746044,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,account_age_days,rmse,18.636279108266827,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,account_age_days,spearman,0.03568542213560255,1,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,followers_count,r2,-463.1015764154492,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,followers_count,rmse,43.40403756239275,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,followers_count,spearman,0.09945251104102028,1,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,statuses_count,r2,-157.8953528887115,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,statuses_count,rmse,27.75630512972308,0,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,covid19_twitter,statuses_count,spearman,0.1249148783847534,1,8,-5,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,account_age_days,r2,-701.9137534385585,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,account_age_days,rmse,34.99476366662983,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,account_age_days,spearman,0.03227643192525771,1,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,followers_count,r2,-536.6398865388027,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,followers_count,rmse,49.53191860401927,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,followers_count,spearman,0.16353019629535068,1,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,statuses_count,r2,-466.9966859797294,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,statuses_count,rmse,43.1185752154347,0,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,midterm,statuses_count,spearman,0.06536159946359393,1,5,-2,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,account_age_days,r2,-676.7913622986702,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,account_age_days,rmse,28.69173133469339,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,account_age_days,spearman,0.035764652739567075,1,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,followers_count,r2,-223.44285913894143,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,followers_count,rmse,44.77305637096751,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,followers_count,spearman,0.1791672754021682,1,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,statuses_count,r2,-487.93258121520984,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,statuses_count,rmse,51.30052425990949,0,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,twibot20,statuses_count,spearman,0.12901925950250243,1,6,-3,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,account_age_days,r2,-63.11975259148164,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,account_age_days,rmse,10.823415710902516,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,account_age_days,spearman,0.02194393772797958,1,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,followers_count,r2,-167.33022845409835,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,followers_count,rmse,29.48750057886943,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,followers_count,spearman,0.15910334930163234,1,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,statuses_count,r2,-62.90491462712039,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,statuses_count,rmse,20.02503253069155,0,7,-4,0
C,3,cp_hk,3,election2020 covid_political cp_hk,nm_ladder_ordC_r3,reg,ukr_rus_twitter,statuses_count,spearman,0.15739833277193396,1,7,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,account_age_days,r2,-2897.5121820373715,0,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,account_age_days,rmse,59.29239595392202,0,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,account_age_days,spearman,0.007224480451683412,1,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,followers_count,r2,-4345.761188286229,0,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,followers_count,rmse,132.83315843234587,0,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,followers_count,spearman,0.09445242336469158,1,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,statuses_count,r2,-7746.314207627787,0,8,-4,0
C,4,ukr_rus_suspended,4,election2020 covid_political cp_hk ukr_rus_suspended,nm_ladder_ordC_r4,reg,covid19_twitter,statuses_count,rmse,193.8124360062839,0,8,-4,0
