model,pair_model_id,sources,target,baseline_source,added_source,pair_auc,singleton_auc,impact_pp,target_in_pair
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,"cp_hk_twitter,midterm",election2020,cp_hk_twitter,midterm,0.6104871961805556,0.684814453125,-7.432725694444442,False
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,"covid19_twitter,cp_hk_twitter",election2020,cp_hk_twitter,covid19_twitter,0.6414930555555556,0.684814453125,-4.332139756944442,False
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,"covid19_twitter,twibot20",facebook_page_reference,twibot20,covid19_twitter,0.6878469637623187,0.6905769005243502,-0.2729936762031482,False
GraphSAGE / GraphMAE,pair_twibot20__cp_hk_twitter,"cp_hk_twitter,twibot20",facebook_page_reference,twibot20,cp_hk_twitter,0.6942830025544634,0.6905769005243502,0.3706102030113234,False
GraphSAGE / GraphMAE,pair_election2020__twibot20,"election2020,twibot20",facebook_page_reference,twibot20,election2020,0.6997289286697314,0.6905769005243502,0.9152028145381186,False
GraphSAGE / GraphMAE,pair_midterm__twibot20,"midterm,twibot20",facebook_page_reference,twibot20,midterm,0.6871818508507338,0.6905769005243502,-0.3395049673616368,False
GraphSAGE / GraphMAE,pair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",facebook_page_reference,twibot20,ukr_rus_suspended,0.6785166263523984,0.6905769005243502,-1.2060274171951768,False
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,twibot20,ukr_rus_twitter,0.6856942083006407,0.6905769005243502,-0.4882692223709517,False
SAMGPT / GraphCL,pair_covid_political__election2020,"covid_political,election2020",twibot20,covid_political,election2020,0.6904025607638888,0.6932508680555556,-0.28483072916667407,False
SAMGPT / GraphCL,pair_covid_political__facebook_page_reference,"covid_political,facebook_page_reference",twibot20,covid_political,facebook_page_reference,0.6839463975694444,0.6932508680555556,-0.930447048611116,False
SAMGPT / GraphCL,pair_covid19_twitter__election2020,"covid19_twitter,election2020",twibot20,covid19_twitter,election2020,0.6824815538194444,0.6942545572916666,-1.177300347222221,False
SAMGPT / GraphCL,pair_covid19_twitter__covid_political,"covid19_twitter,covid_political",twibot20,covid19_twitter,covid_political,0.7007649739583333,0.6942545572916666,0.651041666666663,False
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,"covid19_twitter,facebook_page_reference",twibot20,covid19_twitter,facebook_page_reference,0.6966959635416667,0.6942545572916666,0.2441406250000111,False
SAMGPT / GraphCL,pair_covid_political__cp_hk_twitter,"covid_political,cp_hk_twitter",twibot20,cp_hk_twitter,covid_political,0.7043999565972222,0.6945258246527778,0.987413194444442,False
SAMGPT / GraphCL,pair_cp_hk_twitter__facebook_page_reference,"cp_hk_twitter,facebook_page_reference",twibot20,cp_hk_twitter,facebook_page_reference,0.6901312934027778,0.6945258246527778,-0.439453125,False
SAMGPT / GraphCL,pair_election2020__cp_hk_twitter,"cp_hk_twitter,election2020",twibot20,cp_hk_twitter,election2020,0.6780598958333333,0.6945258246527778,-1.646592881944453,False
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,"covid19_twitter,cp_hk_twitter",twibot20,cp_hk_twitter,covid19_twitter,0.6952311197916666,0.6945258246527778,0.07052951388888395,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",twibot20,ukr_rus_twitter,facebook_page_reference,0.6888292100694445,0.6954481336805556,-0.6618923611111049,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",twibot20,ukr_rus_twitter,cp_hk_twitter,0.680908203125,0.6954481336805556,-1.453993055555558,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",twibot20,ukr_rus_twitter,covid_political,0.6986490885416667,0.6954481336805556,0.32009548611111605,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",twibot20,ukr_rus_twitter,covid19_twitter,0.6842176649305556,0.6954481336805556,-1.123046875,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",twibot20,ukr_rus_twitter,election2020,0.6824815538194444,0.6954481336805556,-1.296657986111116,False
GraphSAGE / GraphMAE,pair_covid_political__twibot20,"covid_political,twibot20",facebook_page_reference,covid_political,twibot20,0.6891204895881804,0.695735953617497,-0.6615464029316565,False
GraphSAGE / GraphMAE,pair_covid_political__election2020,"covid_political,election2020",facebook_page_reference,covid_political,election2020,0.6919502381118376,0.695735953617497,-0.3785715505659315,False
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,"covid19_twitter,covid_political",facebook_page_reference,covid_political,covid19_twitter,0.6832045996434686,0.695735953617497,-1.253135397402838,False
GraphSAGE / GraphMAE,pair_covid_political__ukr_rus_suspended,"covid_political,ukr_rus_suspended",facebook_page_reference,covid_political,ukr_rus_suspended,0.6678737130689958,0.695735953617497,-2.786224054850117,False
GraphSAGE / GraphMAE,pair_covid_political__cp_hk_twitter,"covid_political,cp_hk_twitter",facebook_page_reference,covid_political,cp_hk_twitter,0.6863802765524772,0.695735953617497,-0.9355677065019719,False
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",facebook_page_reference,covid_political,ukr_rus_twitter,0.6777636364273512,0.695735953617497,-1.7972317190145803,False
GraphSAGE / GraphMAE,pair_midterm__covid_political,"covid_political,midterm",facebook_page_reference,covid_political,midterm,0.6837654631935559,0.695735953617497,-1.197049042394105,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__cp_hk_twitter,"cp_hk_twitter,ukr_rus_suspended",twibot20,ukr_rus_suspended,cp_hk_twitter,0.7128092447916666,0.6966417100694444,1.616753472222221,False
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,"covid19_twitter,ukr_rus_suspended",twibot20,ukr_rus_suspended,covid19_twitter,0.7114529079861112,0.6966417100694444,1.481119791666674,False
SAMGPT / GraphCL,pair_election2020__ukr_rus_suspended,"election2020,ukr_rus_suspended",twibot20,ukr_rus_suspended,election2020,0.6829427083333333,0.6966417100694444,-1.369900173611116,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",twibot20,ukr_rus_suspended,facebook_page_reference,0.6925726996527778,0.6966417100694444,-0.40690104166666297,False
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,"covid_political,ukr_rus_suspended",twibot20,ukr_rus_suspended,covid_political,0.7120496961805556,0.6966417100694444,1.540798611111116,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",twibot20,ukr_rus_suspended,ukr_rus_twitter,0.6952311197916667,0.6966417100694444,-0.1410590277777679,False
SAMGPT / GraphCL,pair_covid_political__twibot20,"covid_political,twibot20",twibot20,twibot20,covid_political,0.7157389322916666,0.6976996527777777,1.803927951388895,True
SAMGPT / GraphCL,pair_twibot20__cp_hk_twitter,"cp_hk_twitter,twibot20",twibot20,twibot20,cp_hk_twitter,0.7071397569444444,0.6976996527777777,0.9440104166666741,True
SAMGPT / GraphCL,pair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",twibot20,twibot20,ukr_rus_suspended,0.7002224392361112,0.6976996527777777,0.25227864583334814,True
SAMGPT / GraphCL,pair_election2020__twibot20,"election2020,twibot20",twibot20,twibot20,election2020,0.6883680555555556,0.6976996527777777,-0.9331597222222099,True
SAMGPT / GraphCL,pair_twibot20__facebook_page_reference,"facebook_page_reference,twibot20",twibot20,twibot20,facebook_page_reference,0.6993001302083334,0.6976996527777777,0.16004774305556912,True
SAMGPT / GraphCL,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",twibot20,twibot20,ukr_rus_twitter,0.6893174913194444,0.6976996527777777,-0.8382161458333259,True
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,"covid19_twitter,twibot20",twibot20,twibot20,covid19_twitter,0.6926812065972222,0.6976996527777777,-0.5018446180555469,True
PRODIGY / NM,nmpair_covid_political__ukr_rus_suspended,"covid_political,ukr_rus_suspended",facebook_page_reference,covid_political,ukr_rus_suspended,0.6560325622558594,0.7047500610351562,-4.8717498779296875,False
PRODIGY / NM,nmpair_covid_political__election2020,"covid_political,election2020",facebook_page_reference,covid_political,election2020,0.6930198669433594,0.7047500610351562,-1.1730194091796875,False
PRODIGY / NM,nmpair_covid_political__cp_hk,"covid_political,cp_hk_twitter",facebook_page_reference,covid_political,cp_hk_twitter,0.6806411743164062,0.7047500610351562,-2.410888671875,False
PRODIGY / NM,nmpair_cp_hk__facebook_page_reference,"cp_hk_twitter,facebook_page_reference",facebook_page_reference,facebook_page_reference,cp_hk_twitter,0.7741222381591797,0.7076454162597656,6.647682189941406,True
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",facebook_page_reference,facebook_page_reference,ukr_rus_suspended,0.7315177917480469,0.7076454162597656,2.387237548828125,True
PRODIGY / NM,nmpair_covid_political__facebook_page_reference,"covid_political,facebook_page_reference",facebook_page_reference,facebook_page_reference,covid_political,0.7354927062988281,0.7076454162597656,2.78472900390625,True
PRODIGY / NM,nmpair_election2020__facebook_page_reference,"election2020,facebook_page_reference",facebook_page_reference,facebook_page_reference,election2020,0.6816062927246094,0.7076454162597656,-2.603912353515625,True
SAMGPT / GraphCL,pair_midterm__twibot20,"midterm,twibot20",covid_political,twibot20,midterm,0.6993272569444445,0.7086588541666666,-0.9331597222222099,False
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,"midterm,ukr_rus_suspended",twibot20,midterm,ukr_rus_suspended,0.7151421440972222,0.7098253038194444,0.531684027777779,False
SAMGPT / GraphCL,pair_midterm__twibot20,"midterm,twibot20",twibot20,midterm,twibot20,0.6990831163194444,0.7098253038194444,-1.07421875,True
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,"cp_hk_twitter,midterm",twibot20,midterm,cp_hk_twitter,0.7025553385416666,0.7098253038194444,-0.726996527777779,False
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,"facebook_page_reference,midterm",twibot20,midterm,facebook_page_reference,0.6875813802083333,0.7098253038194444,-2.224392361111116,False
SAMGPT / GraphCL,pair_covid19_twitter__midterm,"covid19_twitter,midterm",twibot20,midterm,covid19_twitter,0.7090657552083333,0.7098253038194444,-0.07595486111111605,False
SAMGPT / GraphCL,pair_midterm__election2020,"election2020,midterm",twibot20,midterm,election2020,0.708251953125,0.7098253038194444,-0.15733506944444198,False
SAMGPT / GraphCL,pair_midterm__covid_political,"covid_political,midterm",twibot20,midterm,covid_political,0.7007649739583333,0.7098253038194444,-0.906032986111116,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",twibot20,midterm,ukr_rus_twitter,0.6946343315972223,0.7098253038194444,-1.5190972222222099,False
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,"covid_political,ukr_rus_suspended",facebook_page_reference,covid_political,ukr_rus_suspended,0.7179011826009738,0.7123687939016603,0.5532388699313495,False
SAMGPT / GraphCL,pair_covid_political__election2020,"covid_political,election2020",election2020,covid_political,election2020,0.6630859375,0.7133246527777777,-5.023871527777768,True
SAMGPT / GraphCL,pair_covid_political__twibot20,"covid_political,twibot20",election2020,covid_political,twibot20,0.5913628472222222,0.7133246527777777,-12.196180555555546,False
SAMGPT / GraphCL,pair_midterm__covid_political,"covid_political,midterm",election2020,covid_political,midterm,0.6322157118055556,0.7133246527777777,-8.11089409722221,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",election2020,covid_political,ukr_rus_twitter,0.6910807291666667,0.7133246527777777,-2.224392361111094,False
SAMGPT / GraphCL,pair_covid19_twitter__covid_political,"covid19_twitter,covid_political",election2020,covid_political,covid19_twitter,0.6192491319444444,0.7133246527777777,-9.407552083333325,False
SAMGPT / GraphCL,pair_covid_political__cp_hk_twitter,"covid_political,cp_hk_twitter",election2020,covid_political,cp_hk_twitter,0.6780056423611112,0.7133246527777777,-3.531901041666652,False
GraphSAGE / GraphMAE,pair_cp_hk_twitter__facebook_page_reference,"cp_hk_twitter,facebook_page_reference",facebook_page_reference,facebook_page_reference,cp_hk_twitter,0.7022618346146536,0.7182321624904493,-1.5970327875795665,True
GraphSAGE / GraphMAE,pair_covid19_twitter__facebook_page_reference,"covid19_twitter,facebook_page_reference",facebook_page_reference,facebook_page_reference,covid19_twitter,0.7008478040202378,0.7182321624904493,-1.738435847021147,True
GraphSAGE / GraphMAE,pair_covid_political__facebook_page_reference,"covid_political,facebook_page_reference",facebook_page_reference,facebook_page_reference,covid_political,0.70920760313325,0.7182321624904493,-0.9024559357199258,True
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",facebook_page_reference,facebook_page_reference,ukr_rus_twitter,0.70240788808629,0.7182321624904493,-1.5824274404159344,True
GraphSAGE / GraphMAE,pair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",facebook_page_reference,facebook_page_reference,ukr_rus_suspended,0.6953117120588648,0.7182321624904493,-2.2920450431584527,True
GraphSAGE / GraphMAE,pair_midterm__facebook_page_reference,"facebook_page_reference,midterm",facebook_page_reference,facebook_page_reference,midterm,0.7082792181500035,0.7182321624904493,-0.9952944340445802,True
GraphSAGE / GraphMAE,pair_election2020__facebook_page_reference,"election2020,facebook_page_reference",facebook_page_reference,facebook_page_reference,election2020,0.7139608343583358,0.7182321624904493,-0.42713281321135055,True
GraphSAGE / GraphMAE,pair_twibot20__facebook_page_reference,"facebook_page_reference,twibot20",facebook_page_reference,facebook_page_reference,twibot20,0.7102334944883771,0.7182321624904493,-0.7998668002072162,True
SAMGPT / GraphCL,pair_covid_political__election2020,"covid_political,election2020",facebook_page_reference,election2020,covid_political,0.719836285470546,0.7187908771851053,0.1045408285440752,False
SAMGPT / GraphCL,pair_election2020__ukr_rus_suspended,"election2020,ukr_rus_suspended",facebook_page_reference,election2020,ukr_rus_suspended,0.7193197861789591,0.7187908771851053,0.05289089938538272,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,election2020,0.7223220922633301,0.7197032709231321,0.26188213401979743,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,0.726382309875878,0.7197032709231321,0.6679038952745908,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,covid_political,0.7249284415409483,0.7197032709231321,0.5225170617816133,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",covid_political,ukr_rus_twitter,twibot20,0.72119140625,0.7210828993055556,0.010850694444441977,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",covid_political,ukr_rus_twitter,midterm,0.7406141493055556,0.7210828993055556,1.953125,False
SAMGPT / GraphCL,pair_covid19_twitter__midterm,"covid19_twitter,midterm",covid_political,covid19_twitter,midterm,0.7113172743055556,0.7213541666666667,-1.003689236111116,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",covid_political,covid19_twitter,ukr_rus_twitter,0.7242296006944444,0.7213541666666667,0.2875434027777679,False
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,"covid19_twitter,twibot20",covid_political,covid19_twitter,twibot20,0.7038845486111112,0.7213541666666667,-1.746961805555558,False
SAMGPT / GraphCL,pair_covid19_twitter__election2020,"covid19_twitter,election2020",facebook_page_reference,covid19_twitter,election2020,0.723535436871408,0.7214789184726214,0.2056518398786622,False
SAMGPT / GraphCL,pair_covid19_twitter__covid_political,"covid19_twitter,covid_political",facebook_page_reference,covid19_twitter,covid_political,0.7172229518378832,0.7214789184726214,-0.4255966634738151,False
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,"covid19_twitter,ukr_rus_suspended",facebook_page_reference,covid19_twitter,ukr_rus_suspended,0.7177892770194764,0.7214789184726214,-0.3689641453144987,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",facebook_page_reference,covid19_twitter,ukr_rus_twitter,0.723539116129869,0.7214789184726214,0.2060197657247631,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",facebook_page_reference,facebook_page_reference,ukr_rus_twitter,0.7181745390325671,0.7223896284821999,-0.42150894496327806,True
SAMGPT / GraphCL,pair_covid_political__facebook_page_reference,"covid_political,facebook_page_reference",facebook_page_reference,facebook_page_reference,covid_political,0.7167683763370051,0.7223896284821999,-0.5621252145194822,True
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,"covid19_twitter,facebook_page_reference",facebook_page_reference,facebook_page_reference,covid19_twitter,0.7163248697916667,0.7223896284821999,-0.6064758690533245,True
SAMGPT / GraphCL,pair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",facebook_page_reference,facebook_page_reference,ukr_rus_suspended,0.7169600407587005,0.7223896284821999,-0.542958772349944,True
SAMGPT / GraphCL,pair_election2020__facebook_page_reference,"election2020,facebook_page_reference",facebook_page_reference,facebook_page_reference,election2020,0.7131586184446839,0.7223896284821999,-0.923101003751603,True
PRODIGY / NM,nmpair_midterm__election2020,"election2020,midterm",facebook_page_reference,midterm,election2020,0.7289810180664062,0.7226409912109375,0.634002685546875,False
PRODIGY / NM,nmpair_midterm__facebook_page_reference,"facebook_page_reference,midterm",facebook_page_reference,midterm,facebook_page_reference,0.7504768371582031,0.7226409912109375,2.7835845947265625,True
PRODIGY / NM,nmpair_midterm__covid_political,"covid_political,midterm",facebook_page_reference,midterm,covid_political,0.7531166076660156,0.7226409912109375,3.0475616455078125,False
PRODIGY / NM,nmpair_midterm__ukr_rus_suspended,"midterm,ukr_rus_suspended",facebook_page_reference,midterm,ukr_rus_suspended,0.6784172058105469,0.7226409912109375,-4.4223785400390625,False
PRODIGY / NM,nmpair_midterm__cp_hk,"cp_hk_twitter,midterm",facebook_page_reference,midterm,cp_hk_twitter,0.6994514465332031,0.7226409912109375,-2.3189544677734375,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",facebook_page_reference,twibot20,ukr_rus_suspended,0.7157891011633941,0.7230663625977809,-0.7277261434386784,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,twibot20,ukr_rus_twitter,0.7143175536797572,0.7230663625977809,-0.8748808918023654,False
SAMGPT / GraphCL,pair_twibot20__facebook_page_reference,"facebook_page_reference,twibot20",facebook_page_reference,twibot20,facebook_page_reference,0.7297509516183749,0.7230663625977809,0.668458902059399,True
SAMGPT / GraphCL,pair_election2020__twibot20,"election2020,twibot20",facebook_page_reference,twibot20,election2020,0.721828603927203,0.7230663625977809,-0.12377586705778487,False
SAMGPT / GraphCL,pair_covid_political__twibot20,"covid_political,twibot20",facebook_page_reference,twibot20,covid_political,0.7139265856980364,0.7230663625977809,-0.9139776899744545,False
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,"covid19_twitter,twibot20",facebook_page_reference,twibot20,covid19_twitter,0.7159585341335409,0.7230663625977809,-0.7107828464239963,False
SAMGPT / GraphCL,pair_midterm__twibot20,"midterm,twibot20",facebook_page_reference,midterm,twibot20,0.7144777261434387,0.7239564937041028,-0.9478767560664014,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",facebook_page_reference,midterm,ukr_rus_twitter,0.7221530334550607,0.7239564937041028,-0.18034602490420992,False
SAMGPT / GraphCL,pair_midterm__covid_political,"covid_political,midterm",facebook_page_reference,midterm,covid_political,0.7191183000079822,0.7239564937041028,-0.4838193696120596,False
SAMGPT / GraphCL,pair_midterm__election2020,"election2020,midterm",facebook_page_reference,midterm,election2020,0.7222977405611432,0.7239564937041028,-0.16587531429596014,False
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,"midterm,ukr_rus_suspended",facebook_page_reference,midterm,ukr_rus_suspended,0.7222752908484993,0.7239564937041028,-0.16812028556034697,False
SAMGPT / GraphCL,pair_covid19_twitter__midterm,"covid19_twitter,midterm",facebook_page_reference,midterm,covid19_twitter,0.7209477956876597,0.7239564937041028,-0.3008698016443101,False
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,"facebook_page_reference,midterm",facebook_page_reference,midterm,facebook_page_reference,0.7201040606541347,0.7239564937041028,-0.38524330499680737,True
SAMGPT / GraphCL,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",facebook_page_reference,cp_hk_twitter,ukr_rus_twitter,0.7237589050526819,0.7248242998184068,-0.10653947657248697,False
SAMGPT / GraphCL,pair_cp_hk_twitter__facebook_page_reference,"cp_hk_twitter,facebook_page_reference",facebook_page_reference,cp_hk_twitter,facebook_page_reference,0.7140967046316251,0.7248242998184068,-1.072759518678168,True
SAMGPT / GraphCL,pair_twibot20__cp_hk_twitter,"cp_hk_twitter,twibot20",facebook_page_reference,cp_hk_twitter,twibot20,0.726415735003592,0.7248242998184068,0.15914351851852304,False
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,"covid19_twitter,cp_hk_twitter",facebook_page_reference,cp_hk_twitter,covid19_twitter,0.7248096763250319,0.7248242998184068,-0.0014623493374887886,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__cp_hk_twitter,"cp_hk_twitter,ukr_rus_suspended",facebook_page_reference,cp_hk_twitter,ukr_rus_suspended,0.724385906818726,0.7248242998184068,-0.043839299968073675,False
SAMGPT / GraphCL,pair_election2020__cp_hk_twitter,"cp_hk_twitter,election2020",facebook_page_reference,cp_hk_twitter,election2020,0.7228334780092592,0.7248242998184068,-0.19908218091475582,False
SAMGPT / GraphCL,pair_covid_political__cp_hk_twitter,"covid_political,cp_hk_twitter",facebook_page_reference,cp_hk_twitter,covid_political,0.7203695596863027,0.7248242998184068,-0.4454740132104118,False
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,"cp_hk_twitter,midterm",facebook_page_reference,cp_hk_twitter,midterm,0.7230348706397669,0.7248242998184068,-0.17894291786398897,False
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,"covid19_twitter,ukr_rus_suspended",election2020,ukr_rus_suspended,covid19_twitter,0.6513129340277778,0.7308485243055556,-7.953559027777779,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",election2020,ukr_rus_suspended,ukr_rus_twitter,0.7763671875,0.7308485243055556,4.551866319444442,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__cp_hk_twitter,"cp_hk_twitter,ukr_rus_suspended",election2020,ukr_rus_suspended,cp_hk_twitter,0.7084418402777779,0.7308485243055556,-2.240668402777768,False
SAMGPT / GraphCL,pair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",election2020,ukr_rus_suspended,twibot20,0.7571072048611112,0.7308485243055556,2.625868055555558,False
SAMGPT / GraphCL,pair_election2020__ukr_rus_suspended,"election2020,ukr_rus_suspended",election2020,ukr_rus_suspended,election2020,0.7909613715277778,0.7308485243055556,6.011284722222221,True
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,"covid_political,ukr_rus_suspended",election2020,ukr_rus_suspended,covid_political,0.7263997395833334,0.7308485243055556,-0.444878472222221,False
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,"midterm,ukr_rus_suspended",election2020,ukr_rus_suspended,midterm,0.6587999131944444,0.7308485243055556,-7.204861111111116,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",covid_political,election2020,ukr_rus_twitter,0.7118869357638888,0.739474826388889,-2.758789062500011,False
SAMGPT / GraphCL,pair_midterm__election2020,"election2020,midterm",covid_political,election2020,midterm,0.6937120225694444,0.739474826388889,-4.5762803819444535,False
SAMGPT / GraphCL,pair_covid19_twitter__election2020,"covid19_twitter,election2020",covid_political,election2020,covid19_twitter,0.7054578993055556,0.739474826388889,-3.401692708333337,False
SAMGPT / GraphCL,pair_election2020__twibot20,"election2020,twibot20",covid_political,election2020,twibot20,0.7162000868055556,0.739474826388889,-2.327473958333337,False
SAMGPT / GraphCL,pair_twibot20__cp_hk_twitter,"cp_hk_twitter,twibot20",covid_political,cp_hk_twitter,twibot20,0.7135959201388888,0.7395833333333333,-2.598741319444442,False
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,"cp_hk_twitter,midterm",covid_political,cp_hk_twitter,midterm,0.7042643229166666,0.7395833333333333,-3.531901041666663,False
SAMGPT / GraphCL,pair_election2020__cp_hk_twitter,"cp_hk_twitter,election2020",covid_political,cp_hk_twitter,election2020,0.7297092013888888,0.7395833333333333,-0.987413194444442,False
SAMGPT / GraphCL,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",covid_political,cp_hk_twitter,ukr_rus_twitter,0.7388509114583333,0.7395833333333333,-0.0732421875,False
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,"covid19_twitter,cp_hk_twitter",covid_political,cp_hk_twitter,covid19_twitter,0.7175835503472222,0.7395833333333333,-2.199978298611105,False
PRODIGY / NM,nmpair_cp_hk__facebook_page_reference,"cp_hk_twitter,facebook_page_reference",covid_political,cp_hk_twitter,facebook_page_reference,0.7601880674008971,0.7489378187391492,1.1250248661747841,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",covid_political,cp_hk_twitter,ukr_rus_suspended,0.758647777416088,0.7489378187391492,0.9709958676938801,False
PRODIGY / NM,nmpair_covid__cp_hk,"covid19_twitter,cp_hk_twitter",facebook_page_reference,covid19_twitter,cp_hk_twitter,0.7352638244628906,0.7663536071777344,-3.108978271484375,False
PRODIGY / NM,nmpair_covid__midterm,"covid19_twitter,midterm",facebook_page_reference,covid19_twitter,midterm,0.7893638610839844,0.7663536071777344,2.301025390625,False
PRODIGY / NM,nmpair_covid__election2020,"covid19_twitter,election2020",facebook_page_reference,covid19_twitter,election2020,0.7477455139160156,0.7663536071777344,-1.860809326171875,False
PRODIGY / NM,nmpair_covid__facebook_page_reference,"covid19_twitter,facebook_page_reference",facebook_page_reference,covid19_twitter,facebook_page_reference,0.7712383270263672,0.7663536071777344,0.48847198486328125,True
PRODIGY / NM,nmpair_covid__covid_political,"covid19_twitter,covid_political",facebook_page_reference,covid19_twitter,covid_political,0.7571144104003906,0.7663536071777344,-0.923919677734375,False
PRODIGY / NM,nmpair_covid__ukr_rus_suspended,"covid19_twitter,ukr_rus_suspended",facebook_page_reference,covid19_twitter,ukr_rus_suspended,0.7390899658203125,0.7663536071777344,-2.7263641357421875,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,0.6985511779785156,0.7720451354980469,-7.349395751953125,False
