model,pair_model_id,target,baseline_source,added_source,singleton_value,pair_value,impact,metric
GraphSAGE / LP,pair_twibot20__cp_hk_twitter,midterm,cp_hk_twitter,twibot20,0.6237627551020408,0.6779306122448979,0.0541678571428571,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__cp_hk_twitter,facebook_page_reference,twibot20,cp_hk_twitter,0.8257454081632654,0.8028464285714285,-0.022898979591836843,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,twibot20,0.7102326530612245,0.8028464285714285,0.092613775510204,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,ukr_rus_twitter,twibot20,facebook_page_reference,0.7469505102040817,0.7476948979591836,0.000744387755101994,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,twibot20,0.7216989795918367,0.7476948979591836,0.025995918367346937,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,covid19_twitter,twibot20,facebook_page_reference,0.8593859693877551,0.8570994897959183,-0.0022864795918368097,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,covid19_twitter,facebook_page_reference,twibot20,0.797406887755102,0.8570994897959183,0.05969260204081628,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,midterm,twibot20,facebook_page_reference,0.6940928571428572,0.6951357142857143,0.0010428571428571232,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,midterm,facebook_page_reference,twibot20,0.6471158163265306,0.6951357142857143,0.04801989795918371,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,cp_hk_twitter,twibot20,facebook_page_reference,0.6072385204081633,0.5889247448979592,-0.018313775510204078,link-prediction ROC-AUC
GraphSAGE / LP,pair_twibot20__facebook_page_reference,cp_hk_twitter,facebook_page_reference,twibot20,0.5810752551020408,0.5889247448979592,0.007849489795918374,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,ukr_rus_twitter,cp_hk_twitter,facebook_page_reference,0.6298474489795919,0.7236591836734694,0.09381173469387749,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,0.7216989795918367,0.7236591836734694,0.001960204081632666,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,covid19_twitter,cp_hk_twitter,facebook_page_reference,0.7131216836734694,0.8032227040816327,0.09010102040816326,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,covid19_twitter,facebook_page_reference,cp_hk_twitter,0.797406887755102,0.8032227040816327,0.0058158163265306095,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,midterm,cp_hk_twitter,facebook_page_reference,0.6237627551020408,0.6496545918367347,0.025891836734693863,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,midterm,facebook_page_reference,cp_hk_twitter,0.6471158163265306,0.6496545918367347,0.0025387755102040943,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,twibot20,cp_hk_twitter,facebook_page_reference,0.6959255102040817,0.7338857142857143,0.03796020408163259,link-prediction ROC-AUC
GraphSAGE / LP,pair_cp_hk_twitter__facebook_page_reference,twibot20,facebook_page_reference,cp_hk_twitter,0.7189612244897959,0.7338857142857143,0.014924489795918316,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,midterm,ukr_rus_twitter,covid19_twitter,0.6491795918367347,0.6497887755102041,0.0006091836734694045,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,midterm,covid19_twitter,ukr_rus_twitter,0.6481456632653061,0.6497887755102041,0.001643112244897993,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,twibot20,ukr_rus_twitter,covid19_twitter,0.7530132653061224,0.7605015306122449,0.007488265306122455,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,twibot20,covid19_twitter,ukr_rus_twitter,0.768093112244898,0.7605015306122449,-0.007591581632653055,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,cp_hk_twitter,ukr_rus_twitter,covid19_twitter,0.5490466836734694,0.5504892857142857,0.0014426020408162543,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,cp_hk_twitter,covid19_twitter,ukr_rus_twitter,0.5414732142857143,0.5504892857142857,0.009016071428571415,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,facebook_page_reference,ukr_rus_twitter,covid19_twitter,0.677105612244898,0.6613377551020408,-0.01576785714285711,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid19_twitter,facebook_page_reference,covid19_twitter,ukr_rus_twitter,0.6560227040816327,0.6613377551020408,0.00531505102040819,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,covid19_twitter,ukr_rus_twitter,midterm,0.7912977040816327,0.7992808673469388,0.007983163265306126,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,covid19_twitter,midterm,ukr_rus_twitter,0.7464614795918367,0.7992808673469388,0.05281938775510209,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,twibot20,ukr_rus_twitter,midterm,0.7530132653061224,0.7738244897959183,0.020811224489795888,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,twibot20,midterm,ukr_rus_twitter,0.7468387755102041,0.7738244897959183,0.02698571428571428,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,cp_hk_twitter,ukr_rus_twitter,midterm,0.5490466836734694,0.5522242346938776,0.003177551020408176,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,cp_hk_twitter,midterm,ukr_rus_twitter,0.545868112244898,0.5522242346938776,0.006356122448979651,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,facebook_page_reference,ukr_rus_twitter,midterm,0.677105612244898,0.6647464285714285,-0.012359183673469443,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__midterm,facebook_page_reference,midterm,ukr_rus_twitter,0.6287663265306123,0.6647464285714285,0.03598010204081625,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,covid19_twitter,ukr_rus_twitter,covid_political,0.7912977040816327,0.7770247448979591,-0.01427295918367355,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,covid19_twitter,covid_political,ukr_rus_twitter,0.6721875,0.7770247448979591,0.10483724489795909,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,midterm,ukr_rus_twitter,covid_political,0.6491795918367347,0.6557793367346939,0.0065997448979592255,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,midterm,covid_political,ukr_rus_twitter,0.6211377551020408,0.6557793367346939,0.03464158163265307,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,twibot20,ukr_rus_twitter,covid_political,0.7530132653061224,0.7665619897959184,0.013548724489795938,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,twibot20,covid_political,ukr_rus_twitter,0.7061454081632653,0.7665619897959184,0.060416581632653066,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,cp_hk_twitter,ukr_rus_twitter,covid_political,0.5490466836734694,0.5516237244897959,0.0025770408163264813,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,cp_hk_twitter,covid_political,ukr_rus_twitter,0.5432173469387755,0.5516237244897959,0.008406377551020361,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,facebook_page_reference,ukr_rus_twitter,covid_political,0.677105612244898,0.6898642857142857,0.012758673469387749,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__covid_political,facebook_page_reference,covid_political,ukr_rus_twitter,0.6752885204081632,0.6898642857142857,0.014575765306122479,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,covid19_twitter,ukr_rus_twitter,election2020,0.7912977040816327,0.7783283163265307,-0.012969387755102035,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,covid19_twitter,election2020,ukr_rus_twitter,0.6157619897959183,0.7783283163265307,0.16256632653061232,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,midterm,ukr_rus_twitter,election2020,0.6491795918367347,0.667220918367347,0.0180413265306123,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,midterm,election2020,ukr_rus_twitter,0.5871698979591837,0.667220918367347,0.08005102040816325,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,twibot20,ukr_rus_twitter,election2020,0.7530132653061224,0.7728882653061224,0.019874999999999976,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,twibot20,election2020,ukr_rus_twitter,0.7063178571428571,0.7728882653061224,0.06657040816326532,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,cp_hk_twitter,ukr_rus_twitter,election2020,0.5490466836734694,0.557943112244898,0.008896428571428583,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,cp_hk_twitter,election2020,ukr_rus_twitter,0.5335433673469387,0.557943112244898,0.024399744897959263,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,facebook_page_reference,ukr_rus_twitter,election2020,0.677105612244898,0.6825056122448979,0.00539999999999996,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__election2020,facebook_page_reference,election2020,ukr_rus_twitter,0.599390306122449,0.6825056122448979,0.08311530612244888,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,covid19_twitter,ukr_rus_twitter,ukr_rus_suspended,0.7912977040816327,0.724580612244898,-0.06671709183673469,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,ukr_rus_twitter,0.6158466836734694,0.724580612244898,0.1087339285714286,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,midterm,ukr_rus_twitter,ukr_rus_suspended,0.6491795918367347,0.6066640306122449,-0.04251556122448974,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,midterm,ukr_rus_suspended,ukr_rus_twitter,0.5548711734693877,0.6066640306122449,0.051792857142857196,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,twibot20,ukr_rus_twitter,ukr_rus_suspended,0.7530132653061224,0.7172698979591837,-0.035743367346938726,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,twibot20,ukr_rus_suspended,ukr_rus_twitter,0.6371272959183674,0.7172698979591837,0.08014260204081636,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,cp_hk_twitter,ukr_rus_twitter,ukr_rus_suspended,0.5490466836734694,0.5209793367346939,-0.02806734693877555,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,ukr_rus_twitter,0.505572193877551,0.5209793367346939,0.015407142857142841,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,0.677105612244898,0.6299551020408163,-0.047150510204081675,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,ukr_rus_twitter,0.5488836734693877,0.6299551020408163,0.08107142857142857,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,covid19_twitter,ukr_rus_twitter,twibot20,0.7912977040816327,0.7962298469387755,0.004932142857142829,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,covid19_twitter,twibot20,ukr_rus_twitter,0.7863696428571428,0.7962298469387755,0.009860204081632684,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,midterm,ukr_rus_twitter,twibot20,0.6491795918367347,0.6702637755102041,0.021084183673469425,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,midterm,twibot20,ukr_rus_twitter,0.6734780612244898,0.6702637755102041,-0.003214285714285725,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,cp_hk_twitter,ukr_rus_twitter,twibot20,0.5490466836734694,0.5633295918367347,0.014282908163265273,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,cp_hk_twitter,twibot20,ukr_rus_twitter,0.5628913265306122,0.5633295918367347,0.00043826530612245396,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,facebook_page_reference,ukr_rus_twitter,twibot20,0.677105612244898,0.6945811224489796,0.017475510204081668,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__twibot20,facebook_page_reference,twibot20,ukr_rus_twitter,0.685719387755102,0.6945811224489796,0.008861734693877632,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,covid19_twitter,ukr_rus_twitter,cp_hk_twitter,0.7912977040816327,0.7623844387755102,-0.028913265306122482,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,covid19_twitter,cp_hk_twitter,ukr_rus_twitter,0.681558418367347,0.7623844387755102,0.08082602040816322,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,midterm,ukr_rus_twitter,cp_hk_twitter,0.6491795918367347,0.6168563775510204,-0.032323214285714275,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,midterm,cp_hk_twitter,ukr_rus_twitter,0.5883989795918367,0.6168563775510204,0.028457397959183672,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,twibot20,ukr_rus_twitter,cp_hk_twitter,0.7530132653061224,0.7368897959183673,-0.016123469387755107,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,twibot20,cp_hk_twitter,ukr_rus_twitter,0.6914405612244898,0.7368897959183673,0.045449234693877516,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,cp_hk_twitter,0.677105612244898,0.6359377551020409,-0.04116785714285709,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,ukr_rus_twitter,0.5921520408163266,0.6359377551020409,0.04378571428571432,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,covid19_twitter,ukr_rus_twitter,facebook_page_reference,0.7912977040816327,0.7867073979591837,-0.004590306122449039,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,covid19_twitter,facebook_page_reference,ukr_rus_twitter,0.7817609693877551,0.7867073979591837,0.004946428571428574,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,midterm,ukr_rus_twitter,facebook_page_reference,0.6491795918367347,0.6502969387755102,0.0011173469387755208,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,midterm,facebook_page_reference,ukr_rus_twitter,0.6641484693877551,0.6502969387755102,-0.013851530612244867,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,twibot20,ukr_rus_twitter,facebook_page_reference,0.7530132653061224,0.7241214285714286,-0.028891836734693865,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,twibot20,facebook_page_reference,ukr_rus_twitter,0.7373520408163265,0.7241214285714286,-0.013230612244897966,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,cp_hk_twitter,ukr_rus_twitter,facebook_page_reference,0.5490466836734694,0.5697191326530612,0.02067244897959175,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_ukr_rus_twitter__facebook_page_reference,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,0.572052806122449,0.5697191326530612,-0.0023336734693878425,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,ukr_rus_twitter,covid19_twitter,midterm,0.6923877551020409,0.6964168367346939,0.004029081632653031,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,ukr_rus_twitter,midterm,covid19_twitter,0.6564280612244898,0.6964168367346939,0.03998877551020408,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,twibot20,covid19_twitter,midterm,0.768093112244898,0.7753168367346939,0.007223724489795913,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,twibot20,midterm,covid19_twitter,0.7468387755102041,0.7753168367346939,0.028478061224489815,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,cp_hk_twitter,covid19_twitter,midterm,0.5414732142857143,0.5457033163265306,0.004230102040816308,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,cp_hk_twitter,midterm,covid19_twitter,0.545868112244898,0.5457033163265306,-0.0001647959183673775,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,facebook_page_reference,covid19_twitter,midterm,0.6560227040816327,0.6509377551020408,-0.005084948979591886,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__midterm,facebook_page_reference,midterm,covid19_twitter,0.6287663265306123,0.6509377551020408,0.02217142857142851,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,ukr_rus_twitter,covid19_twitter,covid_political,0.6923877551020409,0.6906744897959184,-0.00171326530612248,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,ukr_rus_twitter,covid_political,covid19_twitter,0.5955441326530613,0.6906744897959184,0.09513035714285711,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,midterm,covid19_twitter,covid_political,0.6481456632653061,0.6724964285714286,0.024350765306122457,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,midterm,covid_political,covid19_twitter,0.6211377551020408,0.6724964285714286,0.05135867346938772,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,twibot20,covid19_twitter,covid_political,0.768093112244898,0.7806709183673469,0.012577806122448965,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,twibot20,covid_political,covid19_twitter,0.7061454081632653,0.7806709183673469,0.0745255102040816,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,cp_hk_twitter,covid19_twitter,covid_political,0.5414732142857143,0.5560053571428571,0.014532142857142882,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,cp_hk_twitter,covid_political,covid19_twitter,0.5432173469387755,0.5560053571428571,0.012788010204081601,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,facebook_page_reference,covid19_twitter,covid_political,0.6560227040816327,0.6911477040816326,0.03512499999999996,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__covid_political,facebook_page_reference,covid_political,covid19_twitter,0.6752885204081632,0.6911477040816326,0.01585918367346939,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,ukr_rus_twitter,covid19_twitter,election2020,0.6923877551020409,0.6906783163265307,-0.0017094387755102192,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,ukr_rus_twitter,election2020,covid19_twitter,0.5697423469387755,0.6906783163265307,0.1209359693877552,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,midterm,covid19_twitter,election2020,0.6481456632653061,0.6639852040816326,0.015839540816326547,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,midterm,election2020,covid19_twitter,0.5871698979591837,0.6639852040816326,0.07681530612244891,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,twibot20,covid19_twitter,election2020,0.768093112244898,0.7992188775510204,0.031125765306122433,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,twibot20,election2020,covid19_twitter,0.7063178571428571,0.7992188775510204,0.09290102040816328,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,cp_hk_twitter,covid19_twitter,election2020,0.5414732142857143,0.5500395408163266,0.00856632653061229,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,cp_hk_twitter,election2020,covid19_twitter,0.5335433673469387,0.5500395408163266,0.01649617346938781,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,facebook_page_reference,covid19_twitter,election2020,0.6560227040816327,0.6682872448979592,0.012264540816326552,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__election2020,facebook_page_reference,election2020,covid19_twitter,0.599390306122449,0.6682872448979592,0.06889693877551017,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,ukr_rus_twitter,covid19_twitter,ukr_rus_suspended,0.6923877551020409,0.6565066326530612,-0.035881122448979674,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,covid19_twitter,0.5728701530612245,0.6565066326530612,0.08363647959183673,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,midterm,covid19_twitter,ukr_rus_suspended,0.6481456632653061,0.6216349489795918,-0.026510714285714276,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,midterm,ukr_rus_suspended,covid19_twitter,0.5548711734693877,0.6216349489795918,0.06676377551020407,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,twibot20,covid19_twitter,ukr_rus_suspended,0.768093112244898,0.7371400510204081,-0.03095306122448982,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid19_twitter,0.6371272959183674,0.7371400510204081,0.10001275510204077,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,cp_hk_twitter,covid19_twitter,ukr_rus_suspended,0.5414732142857143,0.5317785714285714,-0.009694642857142832,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid19_twitter,0.505572193877551,0.5317785714285714,0.0262063775510204,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,facebook_page_reference,covid19_twitter,ukr_rus_suspended,0.6560227040816327,0.6214704081632653,-0.03455229591836739,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid19_twitter,0.5488836734693877,0.6214704081632653,0.07258673469387755,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,ukr_rus_twitter,covid19_twitter,twibot20,0.6923877551020409,0.681709693877551,-0.010678061224489888,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,ukr_rus_twitter,twibot20,covid19_twitter,0.6682581632653061,0.681709693877551,0.01345153061224491,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,midterm,covid19_twitter,twibot20,0.6481456632653061,0.6661122448979592,0.017966581632653078,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,midterm,twibot20,covid19_twitter,0.6734780612244898,0.6661122448979592,-0.007365816326530661,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,cp_hk_twitter,covid19_twitter,twibot20,0.5414732142857143,0.5649211734693877,0.023447959183673484,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,cp_hk_twitter,twibot20,covid19_twitter,0.5628913265306122,0.5649211734693877,0.0020298469387755036,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,facebook_page_reference,covid19_twitter,twibot20,0.6560227040816327,0.6919586734693878,0.03593596938775512,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__twibot20,facebook_page_reference,twibot20,covid19_twitter,0.685719387755102,0.6919586734693878,0.0062392857142857805,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,ukr_rus_twitter,covid19_twitter,cp_hk_twitter,0.6923877551020409,0.699656887755102,0.007269132653061172,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,covid19_twitter,0.6109767857142857,0.699656887755102,0.08868010204081633,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,midterm,covid19_twitter,cp_hk_twitter,0.6481456632653061,0.6465002551020408,-0.001645408163265305,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,midterm,cp_hk_twitter,covid19_twitter,0.5883989795918367,0.6465002551020408,0.05810127551020405,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,twibot20,covid19_twitter,cp_hk_twitter,0.768093112244898,0.7715931122448979,0.0034999999999999476,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,twibot20,cp_hk_twitter,covid19_twitter,0.6914405612244898,0.7715931122448979,0.08015255102040808,link-prediction ROC-AUC
GraphSAGE / GraphMAE,pair_covid19_twitter__cp_hk_twitter,facebook_page_reference,covid19_twitter,cp_hk_twitter,0.6560227040816327,0.6623229591836735,0.006300255102040797,link-prediction ROC-AUC
