model,pair_model_id,sources,target,baseline_source,added_source,pair_auc,singleton_auc,impact_pp,target_in_pair
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,twibot20,ukr_rus_twitter,0.7844200134277344,0.7738265991210938,1.0593414306640625,False
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,twibot20,0.7844200134277344,0.7720451354980469,1.23748779296875,False
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",twibot20,twibot20,ukr_rus_twitter,0.643096923828125,0.6227556864420573,2.0341237386067745,True
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",twibot20,ukr_rus_twitter,twibot20,0.643096923828125,0.6355734931098092,0.7523430718315849,True
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",ukr_rus_suspended,twibot20,ukr_rus_twitter,0.5072021484375,0.51171875,-0.45166015625,False
PRODIGY / NM,nmpair_ukr_rus__twibot20,"twibot20,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,twibot20,0.5072021484375,0.49755859375,0.96435546875,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",covid_political,ukr_rus_suspended,ukr_rus_twitter,0.9207393504955148,0.6844465467664931,23.629280372902173,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",covid_political,ukr_rus_twitter,ukr_rus_suspended,0.9207393504955148,0.9464057639793114,-2.5666413483796613,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",election2020,ukr_rus_suspended,ukr_rus_twitter,0.9825439453125,0.97235107421875,1.019287109375,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",election2020,ukr_rus_twitter,ukr_rus_suspended,0.9825439453125,0.98736572265625,-0.482177734375,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_suspended,ukr_rus_twitter,0.6985511779785156,0.6333580017089844,6.519317626953125,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,0.6985511779785156,0.7720451354980469,-7.349395751953125,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",twibot20,ukr_rus_suspended,ukr_rus_twitter,0.6236729092068143,0.6220961676703559,0.15767415364583703,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",twibot20,ukr_rus_twitter,ukr_rus_suspended,0.6236729092068143,0.6355734931098092,-1.1900583902994866,False
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_suspended,ukr_rus_twitter,0.54656982421875,0.47119140625,7.537841796875,True
PRODIGY / NM,nmpair_ukr_rus__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,0.54656982421875,0.49755859375,4.901123046875,True
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",covid_political,cp_hk_twitter,ukr_rus_suspended,0.758647777416088,0.7489378187391492,0.9709958676938801,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",covid_political,ukr_rus_suspended,cp_hk_twitter,0.758647777416088,0.6844465467664931,7.420123064959494,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",election2020,cp_hk_twitter,ukr_rus_suspended,0.97021484375,0.933349609375,3.6865234375,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",election2020,ukr_rus_suspended,cp_hk_twitter,0.97021484375,0.97235107421875,-0.213623046875,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",facebook_page_reference,cp_hk_twitter,ukr_rus_suspended,0.6600914001464844,0.6773834228515625,-1.7292022705078125,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",facebook_page_reference,ukr_rus_suspended,cp_hk_twitter,0.6600914001464844,0.6333580017089844,2.67333984375,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",twibot20,cp_hk_twitter,ukr_rus_suspended,0.6247681511773003,0.5914132859971789,3.335486518012143,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",twibot20,ukr_rus_suspended,cp_hk_twitter,0.6247681511773003,0.6220961676703559,0.267198350694442,False
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,0.46966552734375,0.46270751953125,0.69580078125,True
PRODIGY / NM,nmpair_ukr_rus_suspended__cp_hk,"cp_hk_twitter,ukr_rus_suspended",ukr_rus_suspended,ukr_rus_suspended,cp_hk_twitter,0.46966552734375,0.47119140625,-0.152587890625,True
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",covid_political,facebook_page_reference,ukr_rus_suspended,0.8521231192129629,0.6227747599283854,22.93483592845775,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",covid_political,ukr_rus_suspended,facebook_page_reference,0.8521231192129629,0.6844465467664931,16.767657244646983,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",election2020,facebook_page_reference,ukr_rus_suspended,0.98193359375,0.96026611328125,2.166748046875,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",election2020,ukr_rus_suspended,facebook_page_reference,0.98193359375,0.97235107421875,0.958251953125,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",facebook_page_reference,facebook_page_reference,ukr_rus_suspended,0.7315177917480469,0.7076454162597656,2.387237548828125,True
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",facebook_page_reference,ukr_rus_suspended,facebook_page_reference,0.7315177917480469,0.6333580017089844,9.81597900390625,True
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",twibot20,facebook_page_reference,ukr_rus_suspended,0.6057094997829862,0.5155548519558377,9.015464782714844,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",twibot20,ukr_rus_suspended,facebook_page_reference,0.6057094997829862,0.6220961676703559,-1.6386667887369755,False
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,0.47491455078125,0.474273681640625,0.0640869140625,True
PRODIGY / NM,nmpair_ukr_rus_suspended__facebook_page_reference,"facebook_page_reference,ukr_rus_suspended",ukr_rus_suspended,ukr_rus_suspended,facebook_page_reference,0.47491455078125,0.47119140625,0.372314453125,True
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",covid_political,twibot20,ukr_rus_suspended,0.9151826081452544,0.9185067635995372,-0.33241554542827734,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",covid_political,ukr_rus_suspended,twibot20,0.9151826081452544,0.6844465467664931,23.073606137876133,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",election2020,twibot20,ukr_rus_suspended,0.987548828125,0.99090576171875,-0.335693359375,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",election2020,ukr_rus_suspended,twibot20,0.987548828125,0.97235107421875,1.519775390625,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",facebook_page_reference,twibot20,ukr_rus_suspended,0.7599067687988281,0.7738265991210938,-1.3919830322265625,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",facebook_page_reference,ukr_rus_suspended,twibot20,0.7599067687988281,0.6333580017089844,12.654876708984375,False
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",twibot20,twibot20,ukr_rus_suspended,0.6211952633327908,0.6227556864420573,-0.15604231092664067,True
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",twibot20,ukr_rus_suspended,twibot20,0.6211952633327908,0.6220961676703559,-0.09009043375650672,True
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",ukr_rus_suspended,twibot20,ukr_rus_suspended,0.45404052734375,0.51171875,-5.767822265625,True
PRODIGY / NM,nmpair_ukr_rus_suspended__twibot20,"twibot20,ukr_rus_suspended",ukr_rus_suspended,ukr_rus_suspended,twibot20,0.45404052734375,0.47119140625,-1.715087890625,True
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",covid_political,covid19_twitter,ukr_rus_twitter,0.9055423514516728,0.9030774803683632,0.24648710833096166,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",covid_political,ukr_rus_twitter,covid19_twitter,0.9055423514516728,0.8851307200191771,2.041163143249569,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",election2020,covid19_twitter,ukr_rus_twitter,0.9703153991763244,0.9736161472309725,-0.3300748054648084,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",election2020,ukr_rus_twitter,covid19_twitter,0.9703153991763244,0.951332415846582,1.8982983329742353,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",facebook_page_reference,covid19_twitter,ukr_rus_twitter,0.8114612030137546,0.8159432391388971,-0.448203612514253,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,covid19_twitter,0.8114612030137546,0.8032932688842916,0.8167934129462928,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",twibot20,covid19_twitter,ukr_rus_twitter,0.5797213266449215,0.575793087169747,0.3928239475174511,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",twibot20,ukr_rus_twitter,covid19_twitter,0.5797213266449215,0.5691843097357765,1.0537016909144992,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",ukr_rus_suspended,covid19_twitter,ukr_rus_twitter,0.5428365662300716,0.532385876167032,1.0450690063039558,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid19_twitter,"covid19_twitter,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,covid19_twitter,0.5428365662300716,0.544663940967283,-0.18273747372113958,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",covid_political,midterm,ukr_rus_twitter,0.9252206148772026,0.924481724343828,0.07388905333746143,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",covid_political,ukr_rus_twitter,midterm,0.9252206148772026,0.8851307200191771,4.00898948580255,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",election2020,midterm,ukr_rus_twitter,0.98082632075041,0.9810867650556824,-0.026044430527238926,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",election2020,ukr_rus_twitter,midterm,0.98082632075041,0.951332415846582,2.949390490382797,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",facebook_page_reference,midterm,ukr_rus_twitter,0.8107773764367366,0.8146844121555451,-0.39070357188084603,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,midterm,0.8107773764367366,0.8032932688842916,0.7484107552444996,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",twibot20,midterm,ukr_rus_twitter,0.6147174254785032,0.5949925953299472,1.9724830148555972,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",twibot20,ukr_rus_twitter,midterm,0.6147174254785032,0.5691843097357765,4.5533115742726675,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",ukr_rus_suspended,midterm,ukr_rus_twitter,0.5344278136804543,0.5268917546727102,0.7536059007744123,False
GraphSAGE / LP,pair_ukr_rus_twitter__midterm,"midterm,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,midterm,0.5344278136804543,0.544663940967283,-1.0236127286828656,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",covid_political,covid_political,ukr_rus_twitter,0.9045356693043852,0.904524365750332,0.0011303554053210263,True
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",covid_political,ukr_rus_twitter,covid_political,0.9045356693043852,0.8851307200191771,1.9404949285208084,True
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",election2020,covid_political,ukr_rus_twitter,0.9814337327276812,0.9802512966826328,0.11824360450484184,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",election2020,ukr_rus_twitter,covid_political,0.9814337327276812,0.951332415846582,3.0101316881099183,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",facebook_page_reference,covid_political,ukr_rus_twitter,0.7965167322729159,0.7844526624881774,1.2064069784738507,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,covid_political,0.7965167322729159,0.8032932688842916,-0.6776536611375783,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",twibot20,covid_political,ukr_rus_twitter,0.6151188831430614,0.663361340134341,-4.82424569912796,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",twibot20,ukr_rus_twitter,covid_political,0.6151188831430614,0.5691843097357765,4.593457340728491,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",ukr_rus_suspended,covid_political,ukr_rus_twitter,0.5313298655616813,0.5232361092638722,0.8093756297809063,False
GraphSAGE / LP,pair_ukr_rus_twitter__covid_political,"covid_political,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,covid_political,0.5313298655616813,0.544663940967283,-1.333407540560172,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",covid_political,election2020,ukr_rus_twitter,0.7817250237646192,0.8410629559167588,-5.933793215213967,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",covid_political,ukr_rus_twitter,election2020,0.7817250237646192,0.8851307200191771,-10.340569625455798,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",election2020,election2020,ukr_rus_twitter,0.9696365181867548,0.966387982402749,0.3248535784005746,True
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",election2020,ukr_rus_twitter,election2020,0.9696365181867548,0.951332415846582,1.8304102340172768,True
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",facebook_page_reference,election2020,ukr_rus_twitter,0.7911647023269311,0.7198610587616259,7.130364356530528,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,election2020,0.7911647023269311,0.8032932688842916,-1.2128566557360498,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",twibot20,election2020,ukr_rus_twitter,0.584737839028606,0.6488909075909332,-6.415306856232716,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",twibot20,ukr_rus_twitter,election2020,0.584737839028606,0.5691843097357765,1.5553529292829493,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",ukr_rus_suspended,election2020,ukr_rus_twitter,0.5367380751840536,0.5150915653275271,2.1646509856526497,False
GraphSAGE / LP,pair_ukr_rus_twitter__election2020,"election2020,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,election2020,0.5367380751840536,0.544663940967283,-0.7925865783229402,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",covid_political,ukr_rus_suspended,ukr_rus_twitter,0.8771501010040053,0.8846049337270895,-0.7454832723084226,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",covid_political,ukr_rus_twitter,ukr_rus_suspended,0.8771501010040053,0.8851307200191771,-0.7980619015171886,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",election2020,ukr_rus_suspended,ukr_rus_twitter,0.9692267692790038,0.9693388668598826,-0.011209758087882271,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",election2020,ukr_rus_twitter,ukr_rus_suspended,0.9692267692790038,0.951332415846582,1.789435343242174,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_suspended,ukr_rus_twitter,0.8006687568772468,0.791749097966609,0.891965891063784,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,ukr_rus_suspended,0.8006687568772468,0.8032932688842916,-0.26245120070448325,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",twibot20,ukr_rus_suspended,ukr_rus_twitter,0.5984415311974233,0.5978579047204622,0.05836264769610855,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",twibot20,ukr_rus_twitter,ukr_rus_suspended,0.5984415311974233,0.5691843097357765,2.9257221461646776,False
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_suspended,ukr_rus_twitter,0.5132035373751148,0.5215077989990242,-0.8304261623909404,True
GraphSAGE / LP,pair_ukr_rus_twitter__ukr_rus_suspended,"ukr_rus_suspended,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,0.5132035373751148,0.544663940967283,-3.1460403592168174,True
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",covid_political,twibot20,ukr_rus_twitter,0.9342888086487126,0.9219755169980334,1.2313291650679181,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",covid_political,ukr_rus_twitter,twibot20,0.9342888086487126,0.8851307200191771,4.915808862953542,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",election2020,twibot20,ukr_rus_twitter,0.983170114676712,0.982391265782681,0.07788488940310145,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",election2020,ukr_rus_twitter,twibot20,0.983170114676712,0.951332415846582,3.183769883012999,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,twibot20,ukr_rus_twitter,0.8054570121959341,0.8037955876776777,0.16614245182564602,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,twibot20,0.8054570121959341,0.8032932688842916,0.21637433116424853,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",twibot20,twibot20,ukr_rus_twitter,0.565207027607219,0.5832764900918863,-1.8069462484667342,True
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",twibot20,ukr_rus_twitter,twibot20,0.565207027607219,0.5691843097357765,-0.39772821285575244,True
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",ukr_rus_suspended,twibot20,ukr_rus_twitter,0.5433493966435881,0.53236778756013,1.0981609083458022,False
GraphSAGE / LP,pair_ukr_rus_twitter__twibot20,"twibot20,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,twibot20,0.5433493966435881,0.544663940967283,-0.13145443236949328,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",covid_political,cp_hk_twitter,ukr_rus_twitter,0.8708395958086509,0.8716532319309402,-0.08136361222893518,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",covid_political,ukr_rus_twitter,cp_hk_twitter,0.8708395958086509,0.8851307200191771,-1.4291124210526251,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",election2020,cp_hk_twitter,ukr_rus_twitter,0.9227884207096692,0.9164288296841332,0.635959102553596,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",election2020,ukr_rus_twitter,cp_hk_twitter,0.9227884207096692,0.951332415846582,-2.854399513691286,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",facebook_page_reference,cp_hk_twitter,ukr_rus_twitter,0.8005141474497568,0.8003954841867599,0.011866326299692087,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,cp_hk_twitter,0.8005141474497568,0.8032932688842916,-0.2779121434534848,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",twibot20,cp_hk_twitter,ukr_rus_twitter,0.5976389793626246,0.6608597576981772,-6.322077833555262,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",twibot20,ukr_rus_twitter,cp_hk_twitter,0.5976389793626246,0.5691843097357765,2.845466962684806,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",ukr_rus_suspended,cp_hk_twitter,ukr_rus_twitter,0.5428788154591584,0.5148136229150067,2.806519254415174,False
GraphSAGE / LP,pair_ukr_rus_twitter__cp_hk_twitter,"cp_hk_twitter,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,cp_hk_twitter,0.5428788154591584,0.544663940967283,-0.17851255081245965,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",covid_political,facebook_page_reference,ukr_rus_twitter,0.8858004458051392,0.896615630532612,-1.0815184727472782,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",covid_political,ukr_rus_twitter,facebook_page_reference,0.8858004458051392,0.8851307200191771,0.06697257859620276,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",election2020,facebook_page_reference,ukr_rus_twitter,0.9585211535728684,0.962812320753227,-0.42911671803586016,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",election2020,ukr_rus_twitter,facebook_page_reference,0.9585211535728684,0.951332415846582,0.7188737726286365,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",facebook_page_reference,facebook_page_reference,ukr_rus_twitter,0.7774357076304709,0.7761974667338939,0.12382408965769809,True
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",facebook_page_reference,ukr_rus_twitter,facebook_page_reference,0.7774357076304709,0.8032932688842916,-2.585756125382077,True
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",twibot20,facebook_page_reference,ukr_rus_twitter,0.5778217634982088,0.6117983916277895,-3.397662812958069,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",twibot20,ukr_rus_twitter,facebook_page_reference,0.5778217634982088,0.5691843097357765,0.8637453762432301,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",ukr_rus_suspended,facebook_page_reference,ukr_rus_twitter,0.5390947476350797,0.5177015001586351,2.1393247476444555,False
GraphSAGE / LP,pair_ukr_rus_twitter__facebook_page_reference,"facebook_page_reference,ukr_rus_twitter",ukr_rus_suspended,ukr_rus_twitter,facebook_page_reference,0.5390947476350797,0.544663940967283,-0.5569193332203293,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",covid_political,covid19_twitter,midterm,0.928187741677114,0.9030774803683632,2.5110261308750825,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",covid_political,midterm,covid19_twitter,0.928187741677114,0.924481724343828,0.3706017333286016,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",election2020,covid19_twitter,midterm,0.9818524585522438,0.9736161472309725,0.8236311321271339,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",election2020,midterm,covid19_twitter,0.9818524585522438,0.9810867650556824,0.07656934965614148,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",facebook_page_reference,covid19_twitter,midterm,0.8154018638713932,0.8159432391388971,-0.0541375267503863,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",facebook_page_reference,midterm,covid19_twitter,0.8154018638713932,0.8146844121555451,0.07174517158481386,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",twibot20,covid19_twitter,midterm,0.6242351897802381,0.575793087169747,4.844210261049109,False
GraphSAGE / LP,pair_covid19_twitter__midterm,"covid19_twitter,midterm",twibot20,midterm,covid19_twitter,0.6242351897802381,0.5949925953299472,2.924259445029087,False
