model_id,checkpoint_nm,checkpoint_sha256_nm,checkpoint_step_nm,training_revision_nm,sources_nm,training_seed_nm,checkpoint_cls,checkpoint_sha256_cls,checkpoint_step_cls,training_revision_cls,sources_cls,training_seed_cls
paper_mech_mix_p050_step8000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_8000.ckpt,e9afccbd7baf5a1ff35fa528ce634a87d21bc2bec2837b2055c0f4181b185ccf,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_8000.ckpt,e9afccbd7baf5a1ff35fa528ce634a87d21bc2bec2837b2055c0f4181b185ccf,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p050_step8000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
paper_mech_mix_p100_step10000_s0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_10000.ckpt,b58a8663b8fad98a1b33431a2d430755b3475d1205588ded76afe24e69913db5,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_10000.ckpt,b58a8663b8fad98a1b33431a2d430755b3475d1205588ded76afe24e69913db5,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0
paper_mech_mix_p100_step10000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_10000.ckpt,3a61bec3bfadac11182e540aa19aaf52381e30b1d54fa407294bbc03308f9dae,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_10000.ckpt,3a61bec3bfadac11182e540aa19aaf52381e30b1d54fa407294bbc03308f9dae,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p100_step10000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_10000.ckpt,f668d1324003e89cea6dd78de48b409bd1dab1f41bf7a8af9bd50ebf4b76aeb4,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_10000.ckpt,f668d1324003e89cea6dd78de48b409bd1dab1f41bf7a8af9bd50ebf4b76aeb4,10000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
paper_mech_mix_p100_step2000_s0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0
paper_mech_mix_p100_step2000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p100_step2000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,2000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
paper_mech_mix_p100_step4000_s0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0
paper_mech_mix_p100_step4000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_4000.ckpt,a34ac73ad3dc3f25ea3e711772c1260c0edcc29057f2ada3a429a37ab017ae2a,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_4000.ckpt,a34ac73ad3dc3f25ea3e711772c1260c0edcc29057f2ada3a429a37ab017ae2a,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p100_step4000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_4000.ckpt,e1b7e13efc1447c155246b62c771a3271b8f5a5b42361707bde21c9673f38dfb,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_4000.ckpt,e1b7e13efc1447c155246b62c771a3271b8f5a5b42361707bde21c9673f38dfb,4000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
paper_mech_mix_p100_step6000_s0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_6000.ckpt,0d4e53c100a07960a33d976e9e558a540ca5dcf592aa009c14488d437550968f,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_6000.ckpt,0d4e53c100a07960a33d976e9e558a540ca5dcf592aa009c14488d437550968f,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0
paper_mech_mix_p100_step6000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_6000.ckpt,6a03e02e7b3e0265748a839df6f4a01220a4142ca02788840d7c7da4d9b961f3,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_6000.ckpt,6a03e02e7b3e0265748a839df6f4a01220a4142ca02788840d7c7da4d9b961f3,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p100_step6000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_6000.ckpt,491f31ae7726226a93b940edb8eab1fda02c2c8ccb534e8846c9f1a877f22aeb,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_6000.ckpt,491f31ae7726226a93b940edb8eab1fda02c2c8ccb534e8846c9f1a877f22aeb,6000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
paper_mech_mix_p100_step8000_s0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_8000.ckpt,dca67108c86646f9ba79556f30758c3e8c9fbcac88551bc80fecb416ad83b050,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_8000.ckpt,dca67108c86646f9ba79556f30758c3e8c9fbcac88551bc80fecb416ad83b050,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",0
paper_mech_mix_p100_step8000_s1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",1
paper_mech_mix_p100_step8000_s2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,8000,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2
