protocol,model_id,family,arm,seed,dataset,sources,checkpoint,checkpoint_step,checkpoint_sha256,training_revision,training_exp_name,training_config,evaluation_revision,fingerprint,invocation_id,roc_auc,accuracy,loss,episodes,seconds,task,training_seed,cross_graph_prob,emb_dim
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8384627031183791,0.14734700520833333,2.585149652790278,512,19.752393007278442,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8653556790845147,0.32469075520833335,2.453667504247278,512,7.074322700500488,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8552320010360629,0.23040364583333334,2.672360082855448,512,12.337244510650635,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8982571111328301,0.29324544270833336,2.2265852922573686,512,18.66296648979187,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.9029396701133113,0.3868489583333333,2.1010559569112957,512,17.670910596847534,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step4000_s2,paper_mechanism,mix_p025,2,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_4000.ckpt,4000,27782f6ae6196ff0813b768aef13424c623859901bd053cb02f2cd9af198cffa,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8689726212929035,0.2582194010416667,2.458161107264459,512,9.529718399047852,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9532880915992562,0.5197428385416667,1.5364101559389383,512,16.706812620162964,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8485134996216874,0.16826171875,2.8924606000073254,512,7.97693943977356,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7184216411634423,0.114208984375,3.131969343405217,512,16.66237211227417,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8441274329163562,0.15406901041666668,2.538533890619874,512,19.49111318588257,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8624357398899123,0.30719401041666666,2.6057756647933275,512,6.39751935005188,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8639854047490263,0.23291015625,2.5813264111056924,512,11.98417329788208,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8999800369657318,0.28924153645833334,2.1975046982988715,512,18.59493660926819,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.901954880391044,0.38494466145833334,2.0858266721479595,512,17.46140694618225,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s0,paper_mechanism,mix_p025,0,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s0_20260908_081721_002/checkpoint/state_dict_6000.ckpt,6000,d62838940a90219d4ccfce2a9048678b34973c86b6c405b1989b42db0a2154b2,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s0_20260908_081721_002,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8775938390315264,0.26778971354166664,2.410877075046301,512,7.549657821655273,nm,0,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9508310863341409,0.5246744791666667,1.5637387512251735,512,16.414546966552734,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8435321773605785,0.16424153645833334,2.9523995644412935,512,13.760251522064209,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7202756086985269,0.114990234375,3.064957512076944,512,16.440097093582153,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8431084095746619,0.154443359375,2.546709598507732,512,18.342890739440918,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8645887294034847,0.31964518229166666,2.740155498497188,512,6.924314975738525,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8567029384360916,0.23068033854166667,2.6703389964532107,512,12.034112453460693,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8983654471649523,0.2910970052083333,2.2026726198382676,512,17.886409759521484,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8974196614890263,0.38251953125,2.1262921602465212,512,16.589763641357422,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s1,paper_mechanism,mix_p025,1,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s1_20260908_081721_008/checkpoint/state_dict_6000.ckpt,6000,fce5b86aea2576c38d9c1a776ca9518f3688ff08e1e87442275a856711ac6813,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s1_20260908_081721_008,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8749494423811462,0.263623046875,2.4315960744861513,512,9.727347135543823,nm,1,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s2,paper_mechanism,mix_p025,2,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_6000.ckpt,6000,eb52b455c4fc356d88dd346e0ca8e16b3b7758960c5c0562b3ca59df3da40f1a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9506639654608978,0.52705078125,1.6047223983332515,512,16.938209295272827,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s2,paper_mechanism,mix_p025,2,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_6000.ckpt,6000,eb52b455c4fc356d88dd346e0ca8e16b3b7758960c5c0562b3ca59df3da40f1a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8197327660418107,0.16458333333333333,3.3180917468853295,512,8.217568397521973,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s2,paper_mechanism,mix_p025,2,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_6000.ckpt,6000,eb52b455c4fc356d88dd346e0ca8e16b3b7758960c5c0562b3ca59df3da40f1a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7190602776647984,0.11686197916666667,3.110571814700961,512,16.74687647819519,nm,2,0.25,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p025_step6000_s2,paper_mechanism,mix_p025,2,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p025_s2_20260908_081721_014/checkpoint/state_dict_6000.ckpt,6000,eb52b455c4fc356d88dd346e0ca8e16b3b7758960c5c0562b3ca59df3da40f1a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p025_s2_20260908_081721_014,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p025.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8438441454679119,0.15481770833333333,2.5386881404556334,512,19.392311573028564,nm,2,0.25,256
