architecture,model_id,sources,seed,checkpoint_step,task,dataset,n_way,n_shot,n_query,episodes,queries,episode_fingerprint,roc_auc,accuracy,f1
vision,ordB_r8,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6091175079345703,0.5686848958333334,0.567699836867863
vision,ordC_r2,"twibot20,midterm",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9197393346715856,0.9134114583333334,0.8290488431876607
vision,ordC_r2,"twibot20,midterm",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9859619140625,0.98046875,0.9808429118773946
vision,ordC_r2,"twibot20,midterm",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.513214111328125,0.515625,0.5230769230769231
vision,ordC_r2,"twibot20,midterm",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5473783281114366,0.52734375,0.48656294200848654
vision,ordC_r3,"twibot20,midterm,covid",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9171639901620371,0.9026692708333334,0.8150896722325294
vision,ordC_r3,"twibot20,midterm,covid",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98541259765625,0.98046875,0.9808429118773946
vision,ordC_r3,"twibot20,midterm,covid",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4664306640625,0.4765625,0.5037037037037037
vision,ordC_r3,"twibot20,midterm,covid",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5911568535698785,0.55859375,0.5600259571706684
vision,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9278191460503472,0.90625,0.8230958230958231
vision,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98638916015625,0.9765625,0.9770992366412213
vision,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4976806640625,0.5,0.5294117647058824
vision,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5993834601508248,0.5647786458333334,0.5568445475638051
vision,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9271935356987848,0.9117838541666666,0.8305190744215134
vision,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9859619140625,0.98046875,0.9808429118773946
vision,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.509765625,0.5078125,0.5298507462686567
vision,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6094684600830078,0.5719401041666666,0.5675764551134496
vision,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9244709721317997,0.9085286458333334,0.8260061919504644
vision,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98529052734375,0.96875,0.9696969696969697
vision,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.50811767578125,0.48046875,0.50187265917603
vision,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.604567633734809,0.5657552083333334,0.559445178335535
vision,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9164304380063657,0.9069010416666666,0.820577164366374
vision,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9859619140625,0.98046875,0.9808429118773946
vision,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.5247802734375,0.5078125,0.5298507462686567
vision,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6145687103271484,0.57421875,0.5719895287958116
vision,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9230112146448206,0.9134114583333334,0.8345771144278606
vision,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98626708984375,0.9765625,0.9770992366412213
vision,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49432373046875,0.45703125,0.4794007490636704
vision,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6060449812147353,0.5670572916666666,0.5584329349269588
gilt,ss_ukr_rus,ukr_rus,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.6868986906828703,0.3294270833333333,0.42004504504504503
gilt,ss_ukr_rus,ukr_rus,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.78533935546875,0.5,0.6666666666666666
gilt,ss_ukr_rus,ukr_rus,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49017333984375,0.46875,0.4728682170542636
gilt,ss_ukr_rus,ukr_rus,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5419194963243272,0.5309244791666666,0.5795156113218558
gilt,ss_covid,covid,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7496442441587094,0.4117838541666667,0.44142194744976815
gilt,ss_covid,covid,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.868896484375,0.5,0.6666666666666666
gilt,ss_covid,covid,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.46923828125,0.4765625,0.4846153846153846
gilt,ss_covid,covid,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5466206868489584,0.5400390625,0.5624032208113967
gilt,ss_midterm,midterm,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7216952288592302,0.3268229166666667,0.4207282913165266
gilt,ss_midterm,midterm,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.7728271484375,0.5,0.6666666666666666
gilt,ss_midterm,midterm,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.482421875,0.5078125,0.5263157894736842
gilt,ss_midterm,midterm,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.562385982937283,0.5387369791666666,0.5660030627871363
gilt,ss_covid_political,covid_political,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8988573992693865,0.861328125,0.6974431818181818
gilt,ss_covid_political,covid_political,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98046875,0.8984375,0.9071428571428571
gilt,ss_covid_political,covid_political,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49664306640625,0.49609375,0.4901185770750988
gilt,ss_covid_political,covid_political,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5345206790500218,0.5309244791666666,0.5515094926859633
gilt,ss_election2020,election2020,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.905025906032986,0.8645833333333334,0.6923076923076923
gilt,ss_election2020,election2020,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9862060546875,0.984375,0.9846153846153847
gilt,ss_election2020,election2020,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49652099609375,0.51171875,0.5247148288973384
gilt,ss_election2020,election2020,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5112467871771919,0.5094401041666666,0.5309679427326486
gilt,ss_ukr_rus_suspended,ukr_rus_suspended,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.6698427553530093,0.3600260416666667,0.4210836277974087
gilt,ss_ukr_rus_suspended,ukr_rus_suspended,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.7613525390625,0.5,0.6666666666666666
gilt,ss_ukr_rus_suspended,ukr_rus_suspended,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49993896484375,0.5,0.5151515151515151
gilt,ss_ukr_rus_suspended,ukr_rus_suspended,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5372375912136502,0.5188802083333334,0.5845980888139404
gilt,ss_twibot20,twibot20,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8295124195240162,0.7034505208333334,0.5887133182844244
gilt,ss_twibot20,twibot20,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.93499755859375,0.5,0.6666666666666666
gilt,ss_twibot20,twibot20,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.47772216796875,0.49609375,0.5057471264367817
gilt,ss_twibot20,twibot20,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5160800086127387,0.5149739583333334,0.4753521126760563
gilt,ss_cp_hk,cp_hk,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.6212316442418981,0.3518880208333333,0.40902344909468685
gilt,ss_cp_hk,cp_hk,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.66265869140625,0.5,0.6666666666666666
gilt,ss_cp_hk,cp_hk,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.50091552734375,0.47265625,0.4104803493449782
gilt,ss_cp_hk,cp_hk,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5297103457980686,0.509765625,0.6094398340248963
gilt,ss_facebook_page_reference,facebook_page_reference,0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.6698735555013021,0.4283854166666667,0.4339136041263701
gilt,ss_facebook_page_reference,facebook_page_reference,0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.70361328125,0.5,0.6666666666666666
gilt,ss_facebook_page_reference,facebook_page_reference,0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.489013671875,0.5,0.4666666666666667
gilt,ss_facebook_page_reference,facebook_page_reference,0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5472609202067057,0.5224609375,0.62004662004662
gilt,ordA_r2,"ukr_rus,covid",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7241663049768519,0.3876953125,0.43360433604336046
gilt,ordA_r2,"ukr_rus,covid",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.83642578125,0.5,0.6666666666666666
gilt,ordA_r2,"ukr_rus,covid",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4881591796875,0.48828125,0.49808429118773945
gilt,ordA_r2,"ukr_rus,covid",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5449500613742404,0.5345052083333334,0.5671912832929782
gilt,ordA_r3,"ukr_rus,covid,midterm",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7230032461660878,0.3502604166666667,0.42577675489067895
gilt,ordA_r3,"ukr_rus,covid,midterm",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.8094482421875,0.5,0.6666666666666666
gilt,ordA_r3,"ukr_rus,covid,midterm",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48590087890625,0.50390625,0.5096525096525096
gilt,ordA_r3,"ukr_rus,covid,midterm",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5548027886284722,0.5426432291666666,0.5659561322211925
gilt,ordA_r4,"ukr_rus,covid,midterm,covid_political",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8205275358977142,0.7522786458333334,0.6050856253243383
gilt,ordA_r4,"ukr_rus,covid,midterm,covid_political",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.94720458984375,0.640625,0.7341040462427746
gilt,ordA_r4,"ukr_rus,covid,midterm,covid_political",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.488037109375,0.51171875,0.5098039215686274
gilt,ordA_r4,"ukr_rus,covid,midterm,covid_political",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5522047678629557,0.5364583333333334,0.5456285896617741
gilt,ordA_r5,"ukr_rus,covid,midterm,covid_political,election2020",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8380443431712963,0.7985026041666666,0.639067055393586
gilt,ordA_r5,"ukr_rus,covid,midterm,covid_political,election2020",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.97344970703125,0.875,0.8881118881118881
gilt,ordA_r5,"ukr_rus,covid,midterm,covid_political,election2020",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49212646484375,0.51171875,0.5247148288973384
gilt,ordA_r5,"ukr_rus,covid,midterm,covid_political,election2020",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5488098992241753,0.5387369791666666,0.544812078380983
gilt,ordA_r6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8423812301070602,0.7906901041666666,0.6369282891022021
gilt,ordA_r6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.97613525390625,0.90234375,0.910394265232975
gilt,ordA_r6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49078369140625,0.50390625,0.5207547169811321
gilt,ordA_r6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5480278862847222,0.5403645833333334,0.5617628801986344
gilt,ordA_r7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8381234628182872,0.8050130208333334,0.6393738711619507
gilt,ordA_r7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.96697998046875,0.84375,0.8639455782312925
gilt,ordA_r7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.47601318359375,0.46484375,0.4627450980392157
gilt,ordA_r7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5458577473958334,0.5309244791666666,0.5230056272757365
gilt,ordA_r8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.831091704191985,0.7985026041666666,0.6326409495548961
gilt,ordA_r8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9658203125,0.84765625,0.8668941979522184
gilt,ordA_r8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48773193359375,0.49609375,0.5019305019305019
gilt,ordA_r8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.545337888929579,0.5315755208333334,0.5277321956022317
gilt,all9,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8385659677010996,0.8046875,0.6359223300970874
gilt,all9,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9678955078125,0.8359375,0.8581081081081081
gilt,all9,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.490234375,0.5,0.5114503816793893
gilt,all9,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5461529625786675,0.5426432291666666,0.5535430568795678
gilt,ordB_r2,"ukr_rus_suspended,election2020",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8588997169777199,0.8287760416666666,0.6274787535410765
gilt,ordB_r2,"ukr_rus_suspended,election2020",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9832763671875,0.96484375,0.9644268774703557
gilt,ordB_r2,"ukr_rus_suspended,election2020",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49725341796875,0.5078125,0.5263157894736842
gilt,ordB_r2,"ukr_rus_suspended,election2020",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5310635036892362,0.5166015625,0.5493171471927162
gilt,ordB_r3,"ukr_rus_suspended,election2020,ukr_rus",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8362531308774594,0.8118489583333334,0.6187335092348285
gilt,ordB_r3,"ukr_rus_suspended,election2020,ukr_rus",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.97808837890625,0.94140625,0.9402390438247012
gilt,ordB_r3,"ukr_rus_suspended,election2020,ukr_rus",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.484375,0.5078125,0.5298507462686567
gilt,ordB_r3,"ukr_rus_suspended,election2020,ukr_rus",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5401407877604167,0.5276692708333334,0.5596358118361153
gilt,ordB_r4,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7991016529224537,0.7727864583333334,0.562107904642409
gilt,ordB_r4,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.959228515625,0.8828125,0.8837209302325582
gilt,ordB_r4,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49725341796875,0.5078125,0.48360655737704916
gilt,ordB_r4,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5431048075358073,0.5325520833333334,0.5815850815850816
gilt,ordB_r5,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7717711837203416,0.7405598958333334,0.5374347069065584
gilt,ordB_r5,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.927490234375,0.83984375,0.844106463878327
gilt,ordB_r5,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49432373046875,0.51171875,0.5059288537549407
gilt,ordB_r5,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5423643324110243,0.5247395833333334,0.5880361173814899
