graph,node_id,degree,sampled_neighbors,projection_split,raw_center_pc1,raw_center_pc2,raw_center_pc3,neighbor_mean_pc1,neighbor_mean_pc2,neighbor_mean_pc3,center_plus_neighbor_mean_pc1,center_plus_neighbor_mean_pc2,center_plus_neighbor_mean_pc3,raw_center_lda1,raw_center_lda2,raw_center_lda3,neighbor_mean_lda1,neighbor_mean_lda2,neighbor_mean_lda3,center_plus_neighbor_mean_lda1,center_plus_neighbor_mean_lda2,center_plus_neighbor_mean_lda3
midterm,161390,2,2,train,0.14053001999855042,-0.13278521597385406,-0.02178647369146347,0.1274743676185608,-0.16347923874855042,-0.07557296007871628,0.16525745391845703,0.23224478960037231,0.06329657137393951,1.9465157985687256,-0.6059765815734863,-0.2589387893676758,-0.2836430072784424,1.075802206993103,1.1007120609283447,0.48404383659362793,0.9312559366226196,0.7702417373657227
midterm,279729,2,2,train,0.21561747789382935,-0.08152151107788086,0.24276188015937805,0.12273633480072021,-0.19236981868743896,-0.059457823634147644,0.15585845708847046,0.2942748963832855,-0.011681884527206421,0.3401651382446289,-1.1876282691955566,0.6245608329772949,0.5064870119094849,2.072387456893921,2.00485897064209,-0.0037751197814941406,2.3789968490600586,1.0235400199890137
midterm,154523,1,1,train,-0.12848132848739624,0.09087416529655457,0.07490099221467972,0.11662894487380981,0.07354032248258591,-0.1844855695962906,0.09304219484329224,-0.17195969820022583,-0.06182233989238739,-1.8729580640792847,0.11840605735778809,-0.2952096462249756,-2.6457691192626953,1.779759168624878,-1.0472474098205566,-2.7162437438964844,1.9597529172897339,-0.9611234664916992
midterm,134477,1,1,train,0.05641802400350571,-0.1796121895313263,-0.12243569642305374,0.15406864881515503,-0.15416693687438965,-0.013888774439692497,0.19886469841003418,0.165030837059021,0.1314772665500641,-0.902881920337677,0.7412848472595215,0.9688456058502197,-1.1287493705749512,1.4678497314453125,0.4869353771209717,-2.030885696411133,0.9442434310913086,0.5046319961547852
midterm,180177,1,1,train,-0.11681501567363739,-0.14260199666023254,-0.18866175413131714,0.05050545930862427,0.1615014374256134,0.1687738299369812,0.06455790996551514,-0.1784021258354187,0.136063814163208,0.08965945243835449,0.4280208349227905,1.2465771436691284,-1.2204179763793945,1.8413947820663452,1.8849127292633057,-0.5759955644607544,2.3283510208129883,1.3006322383880615
midterm,324575,2,2,train,0.008974455296993256,-0.053912192583084106,-0.08666694909334183,0.03772777318954468,0.02113376557826996,0.041832856833934784,0.04276973009109497,0.008034635335206985,0.04843074828386307,0.8035016059875488,-0.7106468677520752,-0.4885542392730713,-1.407224178314209,-0.33749711513519287,-0.05456209182739258,-0.563761830329895,-0.04290342330932617,-1.567420482635498
midterm,237915,1,1,train,-0.09674903005361557,0.1644260287284851,0.09598678350448608,0.08862519264221191,0.0784163847565651,0.060672827064991,0.05779767036437988,-0.15091031789779663,-0.17201313376426697,-0.5829237699508667,0.28515708446502686,0.6214914321899414,-0.8790931701660156,1.7061738967895508,2.5121917724609375,-1.1901230812072754,2.334101676940918,1.1476480960845947
midterm,86802,7,7,test,-0.217207670211792,-0.1397077441215515,-0.19387900829315186,0.051277995109558105,0.13067826628684998,0.13398043811321259,0.07748109102249146,-0.23506277799606323,0.1448153406381607,-1.3477693796157837,1.4012781381607056,-0.10796546936035156,-1.417069435119629,2.0023117065429688,1.804811954498291,-1.8757092952728271,1.9254379272460938,1.7416760921478271
midterm,62174,2,2,test,0.006976515054702759,0.08947289735078812,0.0027661770582199097,0.09234797954559326,-0.012435998767614365,0.09667963534593582,0.07316190004348755,-0.0037523917853832245,-0.10202135145664215,-0.1517077088356018,-0.6137591600418091,0.2581193447113037,-1.300826072692871,1.1455676555633545,2.1046695709228516,-1.4425289630889893,0.8480720520019531,0.7983629703521729
midterm,76334,1,1,train,0.06063073128461838,-0.03997637331485748,-0.08939824253320694,0.19189274311065674,-0.21417951583862305,0.054069340229034424,0.201116144657135,0.1750681847333908,-0.019119903445243835,-0.8714356422424316,0.07294124364852905,1.88770592212677,2.1552064418792725,1.769404411315918,3.165414333343506,1.232856035232544,2.4929041862487793,1.5377554893493652
