scope,dimension,train_eta_squared,test_univariate_gaussian_balanced_accuracy,chance_balanced_accuracy,test_mean_oriented_ovr_auc,test_max_oriented_ovr_auc,best_predicted_graph,ovr_auc_covid19_twitter,ovr_auc_ukr_rus_twitter,ovr_auc_midterm,ovr_auc_cp_hk_twitter,ovr_auc_twibot20,ovr_auc_election2020,ovr_auc_covid_political,ovr_auc_ukr_rus_suspended
all_graphs,263,0.006702389410242977,0.15270833333333333,0.125,0.5268002852182538,0.5717857638888889,covid19_twitter,0.5717857638888889,0.535415376984127,0.5373068948412698,0.5199647321428571,0.5062276289682539,0.5149481646825397,0.5179817956349206,0.5107719246031746
all_graphs,264,0.021218525593122955,0.15583333333333332,0.125,0.539565662202381,0.6096965773809524,election2020,0.5317175595238095,0.536380505952381,0.5326041666666667,0.5008532242063493,0.5457749007936508,0.6096965773809524,0.5485660714285714,0.5109322916666666
all_graphs,265,0.011530043456712174,0.14510416666666667,0.125,0.528994816468254,0.5495609126984127,twibot20,0.5172798115079366,0.5229522321428571,0.5089365079365079,0.5294176587301588,0.5495609126984127,0.5181518849206349,0.5393299603174604,0.5463295634920635
all_graphs,266,0.03198772596181022,0.15166666666666667,0.125,0.5558193452380952,0.6070140873015872,election2020,0.5752392857142857,0.5637465277777778,0.551934375,0.5263670634920635,0.5201738095238095,0.6070140873015872,0.5643289186507936,0.5377506944444445
all_graphs,267,0.02355494519771286,0.150625,0.125,0.5424262648809524,0.5864383432539683,covid_political,0.5128393353174603,0.5028164682539683,0.5316772321428571,0.5502515873015873,0.5053371031746032,0.580450248015873,0.5864383432539683,0.5695998015873016
all_graphs,268,0.004679998746883474,0.1378125,0.125,0.5202871155753968,0.540818501984127,cp_hk_twitter,0.507427876984127,0.5052636408730159,0.5330600198412698,0.540818501984127,0.511899751984127,0.5127903273809524,0.515639880952381,0.5353969246031747
all_graphs,269,0.028004927023183347,0.15781250000000002,0.125,0.5541785838293651,0.5752153273809524,election2020,0.5632449900793651,0.5607457341269841,0.5149999503968254,0.5699259424603175,0.5194893353174603,0.5752153273809524,0.5715730654761905,0.5582343253968254
all_graphs,270,0.010455265955931025,0.139375,0.125,0.5332365575396825,0.5647854166666667,election2020,0.5267692956349206,0.5389902281746032,0.5154950892857143,0.5332109126984127,0.5184807043650794,0.5647854166666667,0.5568363591269841,0.5113244543650793
all_graphs,271,0.011821895757624204,0.14479166666666665,0.125,0.5244187375992064,0.5534629960317461,covid19_twitter,0.5534629960317461,0.5326030753968254,0.5261303075396825,0.502556001984127,0.511608878968254,0.5506639880952381,0.5067222222222222,0.5116024305555555
all_graphs,272,0.010357270873234925,0.15458333333333332,0.125,0.5283126240079365,0.568956498015873,midterm,0.5215426587301587,0.500825744047619,0.568956498015873,0.5366542162698413,0.5130832341269841,0.550345238095238,0.5262510416666666,0.5088423611111111
all_graphs,273,0.006797135797660859,0.1365625,0.125,0.5201661210317461,0.5301310515873016,election2020,0.5194959821428571,0.5245366071428572,0.5170047123015873,0.5293486607142858,0.5168551587301587,0.5301310515873016,0.5197767361111112,0.5041800595238095
all_graphs,274,0.07966133987178865,0.16572916666666665,0.125,0.5786538318452381,0.6778353174603174,election2020,0.5951735119047619,0.5665452876984127,0.5337127976190477,0.5867207837301587,0.5612766865079365,0.6778353174603174,0.6030672123015872,0.5048990575396826
all_graphs,275,0.021612445852402868,0.15447916666666667,0.125,0.5463883060515873,0.607428621031746,election2020,0.548128869047619,0.5427260912698413,0.5063628472222222,0.5188984623015873,0.5170312996031746,0.607428621031746,0.5592261408730159,0.571304117063492
all_graphs,276,0.027515055892909625,0.15145833333333336,0.125,0.5421979786706349,0.5808465773809524,cp_hk_twitter,0.5231275793650794,0.5420149305555556,0.5143092261904763,0.5808465773809524,0.5075353174603174,0.5801997023809524,0.5667476686507936,0.5228028273809524
all_graphs,277,0.008880155156868784,0.14104166666666668,0.125,0.5259376612103175,0.5615492063492064,covid_political,0.5169110615079365,0.5013703373015873,0.5298147817460317,0.5313938492063492,0.5168642857142857,0.5253371527777778,0.5615492063492064,0.524260615079365
all_graphs,278,0.011915065580923676,0.15010416666666665,0.125,0.5314711433531746,0.5656638392857143,election2020,0.5127049107142857,0.5163590277777778,0.5462782242063492,0.5420246527777778,0.5147938492063492,0.5656638392857143,0.545426884920635,0.5085177579365079
all_graphs,279,0.030917668599708775,0.1490625,0.125,0.5475289186507937,0.6084787202380952,election2020,0.5363596726190476,0.5625196924603175,0.5138543650793651,0.5097451884920635,0.525297371031746,0.6084787202380952,0.5816369543650793,0.5423393849206349
all_graphs,280,0.008791764969437007,0.13958333333333334,0.125,0.5265123387896825,0.5464412202380953,cp_hk_twitter,0.5243931051587302,0.5210367063492064,0.5321679067460318,0.5464412202380953,0.5058941964285715,0.5464371031746031,0.5141783234126984,0.5215501488095238
all_graphs,281,0.013624004960953815,0.139375,0.125,0.524529650297619,0.5727113591269841,cp_hk_twitter,0.5168558531746033,0.5085513888888888,0.5072704861111111,0.5727113591269841,0.5005180059523809,0.5220829365079365,0.5138373015873016,0.554409871031746
all_graphs,282,0.031018007456726605,0.154375,0.125,0.5443519221230159,0.6010411706349207,cp_hk_twitter,0.5185670634920635,0.5194659226190477,0.5023902281746031,0.6010411706349207,0.5360348710317461,0.579529513888889,0.5954879464285714,0.5022986607142857
all_graphs,283,0.023219699042482528,0.1457291666666667,0.125,0.5425175223214286,0.5688813492063491,election2020,0.538477380952381,0.5683266369047619,0.5186510912698413,0.5615499007936509,0.526690376984127,0.5688813492063491,0.5396388392857143,0.5179246031746032
all_graphs,284,0.06614406355249733,0.1698958333333333,0.125,0.5752138888888888,0.6856343253968253,election2020,0.5637053571428572,0.5796279265873016,0.5487997023809523,0.5554195436507936,0.5445638888888888,0.6856343253968253,0.6152212301587301,0.5087391369047619
all_graphs,285,0.012156518788089234,0.14770833333333333,0.125,0.5363365575396826,0.5653128472222222,election2020,0.5136993055555555,0.532240873015873,0.5233420634920635,0.5321775793650794,0.5207594246031746,0.5653128472222222,0.5592739583333333,0.5438864087301587
all_graphs,286,0.01976777936817449,0.14427083333333335,0.125,0.5392539806547619,0.5861084821428572,election2020,0.54209375,0.5262744047619048,0.5191510416666667,0.5583546626984127,0.5302931051587302,0.5861084821428572,0.5446086805555556,0.5071477182539682
all_graphs,287,0.002862878702462603,0.13447916666666668,0.125,0.519971378968254,0.5350339781746032,covid_political,0.5274984126984127,0.5246374503968254,0.5130644841269841,0.5155270833333334,0.5015571428571428,0.5317870535714285,0.5350339781746032,0.5106654265873016
all_graphs,288,0.079221912259808,0.17322916666666666,0.125,0.5810827256944444,0.6796444444444445,election2020,0.599674751984127,0.5824325396825397,0.5312681051587301,0.5043667658730159,0.5567340773809524,0.6796444444444445,0.6403196924603174,0.5542214285714285
all_graphs,289,0.00370400834293785,0.13468750000000002,0.125,0.513508916170635,0.5340462797619048,midterm,0.5077366567460317,0.501521378968254,0.5340462797619048,0.5024366567460318,0.5070951388888889,0.5324514384920636,0.5011995535714285,0.5215842261904762
all_graphs,290,0.014566340695562598,0.14520833333333333,0.125,0.5290016741071428,0.5647109126984127,election2020,0.5251175099206349,0.5295397321428571,0.514849255952381,0.5532409226190477,0.5106272817460318,0.5647109126984127,0.525819246031746,0.5081085317460318
all_graphs,291,0.004507975831891196,0.14322916666666669,0.125,0.5178050099206349,0.5308625992063493,election2020,0.5021914682539682,0.5055854166666667,0.5250276785714285,0.5217840773809523,0.5308603174603175,0.5308625992063493,0.5163818948412698,0.509746626984127
all_graphs,292,0.025840824970219847,0.1471875,0.125,0.5509647073412698,0.6186585317460318,election2020,0.5416915674603174,0.5458450396825397,0.5276021825396825,0.539499751984127,0.5476475198412698,0.6186585317460318,0.5852002976190476,0.5015727678571429
all_graphs,293,0.011087822571364127,0.15229166666666666,0.125,0.528291728670635,0.5751964285714286,covid_political,0.5205357638888889,0.5235880952380952,0.5036875,0.5653555555555555,0.5137293154761905,0.5105431547619048,0.5751964285714286,0.5136980158730159
all_graphs,294,0.006640963556025998,0.14145833333333335,0.125,0.5268251984126985,0.5665031746031746,election2020,0.5328436507936508,0.5357193948412698,0.5114416170634921,0.516734871031746,0.5091407738095238,0.5665031746031746,0.5149219742063492,0.5272961309523809
all_graphs,295,0.08632502019705303,0.1753125,0.125,0.5887699156746031,0.6634605158730158,election2020,0.616159623015873,0.5810504960317461,0.5354864087301587,0.6260352182539682,0.5318343253968254,0.6634605158730158,0.5796997519841269,0.576432986111111
all_graphs,296,0.0064053741687533795,0.13958333333333334,0.125,0.5236798735119047,0.5426938492063492,covid_political,0.5100455357142857,0.5113328373015873,0.5323208829365079,0.5226266369047619,0.5284391369047619,0.532858878968254,0.5426938492063492,0.5091212301587302
all_graphs,297,0.057867440826688925,0.16520833333333335,0.125,0.5663867931547619,0.6544048611111111,election2020,0.5459912202380952,0.5525819444444444,0.5134553571428572,0.5876380456349206,0.5475510416666667,0.6544048611111111,0.6111423115079365,0.5183295634920635
all_graphs,298,0.006010066803350597,0.14479166666666665,0.125,0.5181913070436508,0.5534044146825396,cp_hk_twitter,0.5279317956349207,0.5255813988095238,0.5174562003968254,0.5534044146825396,0.5137031746031746,0.5034795138888889,0.5020693452380952,0.5019046130952382
all_graphs,299,0.007484978219288874,0.14145833333333335,0.125,0.516962462797619,0.539478621031746,twibot20,0.5074653273809524,0.5211386904761905,0.5083683035714286,0.536122619047619,0.539478621031746,0.5002485615079365,0.5019716765873016,0.5209059027777778
all_graphs,300,0.01175067186752155,0.13770833333333332,0.125,0.5316702380952381,0.556239880952381,midterm,0.5180048115079365,0.520227380952381,0.556239880952381,0.5224766369047619,0.5212528273809524,0.525009871031746,0.5454312003968254,0.5447192956349206
all_graphs,301,0.009060885375022002,0.13697916666666665,0.125,0.5224293774801587,0.5505553075396825,election2020,0.5269612103174603,0.5214123015873016,0.5234282242063492,0.5299135416666667,0.5031348214285715,0.5505553075396825,0.5092486607142857,0.5147809523809523
all_graphs,302,0.012496733319861904,0.13729166666666667,0.125,0.5302508060515874,0.5415458333333333,covid_political,0.5320456845238095,0.5174336805555555,0.5263846726190476,0.5411710813492063,0.5289696924603174,0.5382863095238095,0.5415458333333333,0.516169494047619
all_graphs,303,0.011153493867233891,0.1415625,0.125,0.5260912822420635,0.5474838789682539,twibot20,0.5014787698412698,0.5228825892857143,0.5202199404761905,0.529175744047619,0.5474838789682539,0.5329691468253969,0.5220002976190476,0.5325198908730159
all_graphs,304,0.0210560105785438,0.1484375,0.125,0.5393916046626984,0.5672835317460317,cp_hk_twitter,0.5411210813492063,0.5420941468253968,0.5333813492063492,0.5672835317460317,0.5351345734126984,0.5579786210317461,0.5323042658730159,0.5058352678571428
all_graphs,305,0.02697679176059733,0.15552083333333333,0.125,0.5542847594246032,0.6117696924603174,election2020,0.5411283234126985,0.5639126488095239,0.5551627480158731,0.5019581845238095,0.5115693948412698,0.6117696924603174,0.5502065972222222,0.5985704861111112
all_graphs,306,0.062232356715882835,0.16614583333333333,0.125,0.5712631448412699,0.6523749007936508,election2020,0.5903924107142857,0.5652769345238096,0.5428639384920635,0.561777132936508,0.5247421626984127,0.6523749007936508,0.6096301587301587,0.5230475198412698
all_graphs,307,0.008821632419963421,0.14104166666666668,0.125,0.522267683531746,0.5554430555555555,twibot20,0.5336276785714286,0.501935615079365,0.5009619543650794,0.53258125,0.5554430555555555,0.5025698908730158,0.5198083829365079,0.5312136408730159
all_graphs,308,0.012990738125456222,0.14895833333333333,0.125,0.5387884176587301,0.5670478174603174,ukr_rus_suspended,0.544064632936508,0.5181451884920635,0.5281319444444444,0.5498431051587301,0.543100744047619,0.5460361111111112,0.5139377976190476,0.5670478174603174
all_graphs,309,0.014059637374924638,0.1535416666666667,0.125,0.5291817336309523,0.5935374007936508,cp_hk_twitter,0.5099636904761905,0.5157495535714286,0.5547022817460318,0.5935374007936508,0.5039157242063492,0.5030235615079365,0.5393358134920635,0.5132258432539683
all_graphs,310,0.035756722466046435,0.16041666666666665,0.125,0.5557270337301587,0.634259623015873,election2020,0.5702419642857143,0.5701511904761905,0.5067181547619047,0.5678741071428571,0.5079227182539683,0.634259623015873,0.5847061507936508,0.5039423611111111
all_graphs,311,0.008709232041050688,0.15135416666666668,0.125,0.5254853298611111,0.5799403769841269,cp_hk_twitter,0.5187485615079366,0.5004736111111111,0.5081265873015873,0.5799403769841269,0.503252380952381,0.5637126984126984,0.5227664682539682,0.5068619543650794
all_graphs,312,0.004135633066727457,0.14708333333333334,0.125,0.5255666790674604,0.5629434027777778,covid_political,0.5194993551587301,0.5210826884920635,0.5087793154761905,0.5525259424603175,0.5179505456349206,0.5094613095238095,0.5629434027777778,0.5122908730158731
all_graphs,313,0.08059750249599956,0.16927083333333334,0.125,0.5758647569444444,0.6938394841269842,election2020,0.5856123511904762,0.5712262896825396,0.5309861607142857,0.5754370039682539,0.5401972222222222,0.6938394841269842,0.6007345238095239,0.5088850198412698
all_graphs,314,0.04110886433280978,0.1645833333333333,0.125,0.5644661334325397,0.6463630952380952,election2020,0.5284739583333333,0.5309076884920635,0.542768501984127,0.5884946924603175,0.5672196924603174,0.6463630952380952,0.5838826388888889,0.5276187996031746
all_graphs,315,0.02281868933764333,0.15052083333333333,0.125,0.5436857018849206,0.588476240079365,covid_political,0.5379707341269842,0.5224173611111111,0.5146063988095237,0.5583655753968254,0.5026928075396825,0.5835737599206349,0.588476240079365,0.5413827380952381
all_graphs,316,0.02253978559017586,0.15,0.125,0.5415543154761905,0.587152380952381,election2020,0.5374588293650794,0.5460310515873016,0.5049954365079365,0.5189076388888889,0.5129301091269841,0.587152380952381,0.5740694444444444,0.550889632936508
all_graphs,317,0.024220158290495744,0.15364583333333334,0.125,0.5491870907738094,0.5985271329365079,election2020,0.523995634920635,0.5515000992063492,0.5500697916666666,0.5343628968253968,0.5330454861111111,0.5985271329365079,0.5481514384920635,0.553844246031746
all_graphs,318,0.03197918543736583,0.15791666666666668,0.125,0.5444679439484128,0.616643998015873,cp_hk_twitter,0.5308018353174603,0.5304259424603175,0.5380307043650794,0.616643998015873,0.5135839781746032,0.5477145337301588,0.5752077380952381,0.5033348214285714
all_graphs,319,0.012302631104642256,0.14427083333333335,0.125,0.5358610119047619,0.5699096726190476,covid_political,0.5310702380952381,0.5284430555555555,0.5150134424603174,0.5324790674603175,0.5178322420634921,0.5557021329365079,0.5699096726190476,0.536438244047619
all_graphs,320,0.1017295790742514,0.18322916666666667,0.125,0.584602628968254,0.6848179067460317,cp_hk_twitter,0.5627688988095239,0.5343113591269841,0.5677759424603175,0.6848179067460317,0.509012996031746,0.6316739087301587,0.6389606646825396,0.5474993551587302
all_graphs,321,0.04825152071802377,0.15979166666666667,0.125,0.5584256200396825,0.6131525793650794,cp_hk_twitter,0.552388244047619,0.5527634424603175,0.5284529761904762,0.6131525793650794,0.5111706845238095,0.5988460813492064,0.595232738095238,0.5153982142857143
all_graphs,322,0.011522017362724906,0.14104166666666668,0.125,0.530566195436508,0.5552329861111112,election2020,0.5350147321428571,0.5311019345238095,0.5116019841269841,0.5249738591269841,0.5254630952380952,0.5552329861111112,0.5195722718253968,0.5415687003968254
all_graphs,323,0.015500912067574937,0.14239583333333333,0.125,0.5293214037698413,0.5660112103174604,covid19_twitter,0.5660112103174604,0.5423669146825396,0.5164646825396826,0.5027020833333333,0.5097687003968254,0.5290998015873016,0.5592503472222222,0.5089074900793651
all_graphs,324,0.015857295804367406,0.14979166666666666,0.125,0.5290318080357143,0.5853368551587301,cp_hk_twitter,0.5130362103174603,0.5065372023809525,0.5580150297619048,0.5853368551587301,0.5316641865079365,0.5100112103174603,0.5242531746031747,0.5034005952380952
all_graphs,325,0.006916079435052874,0.14114583333333336,0.125,0.5148771081349206,0.5326678075396826,cp_hk_twitter,0.5084957837301587,0.5004429563492063,0.526405009920635,0.5326678075396826,0.5232973214285714,0.5032579861111112,0.5008673611111112,0.5235826388888889
all_graphs,326,0.033577117169006306,0.1559375,0.125,0.5482959325396826,0.6048618055555556,cp_hk_twitter,0.5436480654761905,0.526054761904762,0.503177876984127,0.6048618055555556,0.5186190972222222,0.5822460813492063,0.5985015873015873,0.5092581845238096
all_graphs,327,0.006635070429372254,0.13895833333333335,0.125,0.5246518725198412,0.5613211805555556,election2020,0.5364581845238094,0.5470124503968254,0.5022407738095238,0.5034334821428572,0.5050659226190476,0.5613211805555556,0.5350455357142857,0.5066374503968254
all_graphs,328,0.034302765506507606,0.1578125,0.125,0.5528134424603175,0.6300899801587301,election2020,0.5335282738095238,0.5312768353174603,0.5657276785714286,0.5154602182539683,0.5463232638888889,0.6300899801587301,0.5657035714285714,0.5343977182539682
all_graphs,329,0.0036427110267521247,0.13958333333333334,0.125,0.5176632192460318,0.541703869047619,cp_hk_twitter,0.5050465277777778,0.5159061507936508,0.5105798115079365,0.541703869047619,0.5385695932539682,0.5120193452380952,0.509484126984127,0.5079963293650793
all_graphs,330,0.0037739653746694793,0.13645833333333335,0.125,0.5179491195436507,0.5347691468253968,ukr_rus_twitter,0.5110323412698413,0.5347691468253968,0.5220487599206349,0.5065796130952381,0.5141395833333333,0.5325877976190476,0.5171599206349207,0.5052757936507937
all_graphs,331,0.012614595617238336,0.14604166666666668,0.125,0.5271008556547618,0.5780956349206349,cp_hk_twitter,0.5019922123015873,0.521622867063492,0.5355443948412699,0.5780956349206349,0.5277290674603174,0.5086849206349207,0.5126797123015874,0.5304580357142857
all_graphs,332,0.003920622836730977,0.14218750000000002,0.125,0.5168659598214285,0.5395219742063492,cp_hk_twitter,0.5128945436507937,0.5087082837301588,0.5238304067460318,0.5395219742063492,0.5240170634920636,0.5210583333333334,0.500785615079365,0.5041114583333334
all_graphs,333,0.005720960184802737,0.1421875,0.125,0.5234918650793652,0.5678649305555555,election2020,0.5264357142857143,0.5313528273809525,0.5137558531746031,0.5123466765873016,0.5248813988095238,0.5678649305555555,0.508715376984127,0.5025821428571429
all_graphs,334,0.0022387774702224256,0.13333333333333333,0.125,0.5170365327380952,0.5225645337301588,covid19_twitter,0.5225645337301588,0.5095214781746031,0.5203054563492063,0.5191141865079365,0.5119244047619047,0.5178355654761905,0.5169459325396826,0.5180807043650794
all_graphs,335,0.0035607594375666797,0.14291666666666666,0.125,0.5138256820436509,0.5215967757936508,ukr_rus_suspended,0.5052345238095238,0.5004343253968254,0.5140324900793651,0.5169815476190476,0.5167244047619047,0.5160963293650793,0.5195050595238095,0.5215967757936508
all_graphs,336,0.07165367764327227,0.1690625,0.125,0.5767821924603175,0.6475189484126984,election2020,0.5510710317460318,0.5620323412698413,0.529791369047619,0.6138948412698413,0.516783630952381,0.6475189484126984,0.6298184523809524,0.5633469246031746
all_graphs,337,0.01764144426843736,0.14875,0.125,0.535049255952381,0.5737219742063492,election2020,0.5428388888888889,0.5375050099206349,0.5246784226190476,0.5044248015873016,0.5351747023809523,0.5737219742063492,0.5541144345238096,0.5079358134920635
all_graphs,338,0.03851607954630574,0.1589583333333333,0.125,0.5591269965277779,0.5964843253968254,election2020,0.5553685515873016,0.5725422123015873,0.5508554563492063,0.5940192956349206,0.5145779265873016,0.5964843253968254,0.5888484126984127,0.5003197916666666
all_graphs,339,0.003329484474646552,0.1384375,0.125,0.5166873759920635,0.540012996031746,cp_hk_twitter,0.5106811011904762,0.5206997023809523,0.5244471726190476,0.540012996031746,0.5022893353174603,0.5095512896825397,0.5165489583333334,0.5092684523809523
all_graphs,340,0.017377750523508987,0.14864583333333334,0.125,0.5324169890873016,0.5866919146825397,election2020,0.5397701388888889,0.5465986607142856,0.5080647817460318,0.5318488591269841,0.5033855158730158,0.5866919146825397,0.528700744047619,0.5142752976190477
all_graphs,341,0.00768386314887966,0.1403125,0.125,0.5271200148809523,0.5660304067460318,ukr_rus_suspended,0.5225764880952382,0.5154316964285715,0.5266846726190476,0.5270179563492063,0.5303924107142857,0.522113244047619,0.506713244047619,0.5660304067460318
all_graphs,342,0.01130561225492294,0.1484375,0.125,0.5359381200396824,0.5658233630952381,covid_political,0.5454624007936508,0.521,0.5072151785714286,0.5528149801587302,0.5172599206349207,0.5381709821428571,0.5658233630952381,0.5397581349206348
all_graphs,343,0.01816394352149246,0.1554166666666667,0.125,0.5334558407738096,0.5896529265873016,election2020,0.5219875,0.5278018353174603,0.5141340277777777,0.501787251984127,0.5699000000000001,0.5896529265873016,0.5357473710317461,0.5066358134920635
all_graphs,344,0.00989768150063813,0.14364583333333333,0.125,0.5357260788690477,0.5577239583333333,covid19_twitter,0.5577239583333333,0.5364919146825398,0.5451074404761905,0.5243139384920635,0.5225373511904762,0.5349817460317461,0.5261510912698413,0.5385011904761905
all_graphs,345,0.009245156900083444,0.1428125,0.125,0.5251556919642857,0.5588964781746032,midterm,0.5172731150793651,0.5023611607142857,0.5588964781746032,0.5103381448412698,0.5317276785714286,0.5025779761904762,0.5387058531746032,0.539365128968254
all_graphs,346,0.036205497374393304,0.15968749999999998,0.125,0.550662710813492,0.606458630952381,covid_political,0.5280618055555555,0.5364062996031747,0.5047394345238095,0.5782529761904762,0.5317064484126984,0.5914527777777778,0.606458630952381,0.5282233134920635
all_graphs,347,0.02676659661327748,0.15437499999999998,0.125,0.5371023809523809,0.5980255952380953,cp_hk_twitter,0.534803125,0.5155808035714285,0.5253084325396825,0.5980255952380953,0.5067087797619048,0.5569973214285715,0.5292422123015873,0.5301527777777777
all_graphs,348,0.0035605380132001686,0.13583333333333333,0.125,0.5123742807539683,0.5288893849206349,midterm,0.5119551091269842,0.5012672619047619,0.5288893849206349,0.5151012896825397,0.5037000496031746,0.5136160218253969,0.5069917162698413,0.5174734126984127
all_graphs,349,0.016226522104876948,0.14333333333333334,0.125,0.5342817708333333,0.5705174107142857,election2020,0.5486544146825396,0.5303008928571429,0.5009605654761905,0.5059033234126984,0.5522684523809525,0.5705174107142857,0.5584612599206349,0.5071878472222222
all_graphs,350,0.03786521734184919,0.1572916666666667,0.125,0.5582171750992063,0.6356042658730159,election2020,0.5203397817460318,0.544068998015873,0.5101023313492064,0.5404360119047619,0.5512212301587301,0.6356042658730159,0.5972644345238095,0.5667003472222222
all_graphs,351,0.008573825678455584,0.14260416666666667,0.125,0.5238772073412699,0.5687268353174603,election2020,0.5182918154761904,0.5040424107142858,0.5043020337301587,0.5161082837301587,0.5549361607142858,0.5687268353174603,0.5021301587301588,0.5224799603174604
all_graphs,352,0.007767614824428999,0.15197916666666667,0.125,0.5291733382936508,0.5786546626984127,cp_hk_twitter,0.5134803571428572,0.512676636904762,0.5118816964285715,0.5786546626984127,0.5180139880952381,0.5672232638888889,0.5039902281746031,0.527465873015873
all_graphs,353,0.01882596034188629,0.14947916666666666,0.125,0.5410140625000001,0.6046378968253968,election2020,0.5463012896825397,0.5396511904761905,0.5070548611111111,0.5359269345238096,0.5135023313492064,0.6046378968253968,0.5523634920634921,0.528674503968254
all_graphs,354,0.0005509421930482479,0.1384375,0.125,0.5079138516865079,0.5214238095238095,ukr_rus_suspended,0.5104806547619047,0.5019087797619047,0.5146077380952381,0.5009924107142857,0.5036658234126984,0.504893253968254,0.5053383432539682,0.5214238095238095
all_graphs,355,0.022128274849056467,0.15427083333333333,0.125,0.5355603298611111,0.5951891369047619,cp_hk_twitter,0.5088891865079366,0.5109293650793651,0.539406001984127,0.5951891369047619,0.527233630952381,0.5436321924603175,0.5256268353174604,0.5335762896825397
all_graphs,356,0.01766553922766225,0.15208333333333335,0.125,0.5462216021825397,0.5820960813492063,cp_hk_twitter,0.5360810515873016,0.5252082837301587,0.5635657242063492,0.5820960813492063,0.5179065476190476,0.5488322916666667,0.5545818452380953,0.5415009920634921
all_graphs,357,0.059168880917326826,0.17020833333333332,0.125,0.5674740327380952,0.6581660714285714,cp_hk_twitter,0.545078869047619,0.5274154761904761,0.5462050099206349,0.6581660714285714,0.5093429563492063,0.6108626488095238,0.6128284722222223,0.5298927579365079
all_graphs,358,0.011039258245383538,0.15322916666666664,0.125,0.530911507936508,0.5748912202380952,midterm,0.5027821924603175,0.5099455357142857,0.5748912202380952,0.5728651289682539,0.5235951388888889,0.5054489087301587,0.545331994047619,0.5124319444444445
all_graphs,359,0.07562129746122548,0.1696875,0.125,0.5728145461309524,0.6896828373015873,election2020,0.5683231646825396,0.5906492063492064,0.5027011904761904,0.5101255952380952,0.5468283730158731,0.6896828373015873,0.5988741567460317,0.5753318452380952
all_graphs,360,0.006792680599228289,0.13354166666666664,0.125,0.5214841145833333,0.5414187500000001,ukr_rus_suspended,0.5254065476190476,0.5128507440476191,0.5042735615079366,0.5162940972222222,0.527111507936508,0.5300647321428571,0.5144529761904761,0.5414187500000001
all_graphs,361,0.04057742186418984,0.16302083333333334,0.125,0.5588283358134921,0.6524119047619048,election2020,0.5655462301587302,0.5579574404761904,0.5031878472222222,0.5331409722222222,0.553714880952381,0.6524119047619048,0.5829014384920634,0.5217659722222222
all_graphs,362,0.018928106919261174,0.1459375,0.125,0.541094283234127,0.5700205357142857,election2020,0.5455297619047619,0.5338714781746032,0.524665376984127,0.5508989087301588,0.5209031746031746,0.5700205357142857,0.5487880456349207,0.5340769841269841
all_graphs,363,0.0009370845855602179,0.13572916666666665,0.125,0.5081561879960317,0.5113081845238096,election2020,0.5084774305555555,0.509115873015873,0.5070121527777778,0.5060774801587302,0.5112746031746032,0.5113081845238096,0.5051885416666667,0.5067952380952381
all_graphs,364,0.02746660921678936,0.153125,0.125,0.5496806299603174,0.5796914682539682,election2020,0.5256536706349206,0.5283308035714286,0.550334375,0.5758936507936508,0.513953125,0.5796914682539682,0.5686966765873016,0.5548912698412698
all_graphs,365,0.007562852456860503,0.13843750000000002,0.125,0.5196885912698412,0.5461358630952381,election2020,0.5062876488095238,0.5262572420634921,0.5144249007936508,0.5144144841269842,0.5380826388888889,0.5461358630952381,0.501672371031746,0.5102335813492064
all_graphs,366,0.0066068530084636,0.14083333333333334,0.125,0.518221949404762,0.5536286706349206,election2020,0.5183221726190477,0.5214460813492063,0.5224376984126984,0.519259126984127,0.501857738095238,0.5536286706349206,0.5082842757936508,0.5005398313492064
all_graphs,367,0.01380630680208846,0.14604166666666665,0.125,0.5310328745039683,0.5732563988095238,covid_political,0.506121626984127,0.5042070932539683,0.5546967261904762,0.5148702380952381,0.5076535218253968,0.5317977678571428,0.5732563988095238,0.555659623015873
all_graphs,368,0.009255157328624903,0.13520833333333332,0.125,0.5275166790674604,0.5577482638888889,covid_political,0.5286151289682539,0.5106731646825398,0.5280391865079366,0.52420625,0.5048411706349206,0.5474772817460317,0.5577482638888889,0.5185329861111111
all_graphs,369,0.05901901680503755,0.16302083333333334,0.125,0.5633179563492063,0.656530257936508,election2020,0.5559378472222222,0.5715592261904762,0.5404654265873016,0.546006001984127,0.5391707341269841,0.656530257936508,0.5967415674603175,0.5001325892857142
all_graphs,370,0.01047455654765355,0.1454166666666667,0.125,0.5339414682539683,0.5815131448412698,election2020,0.5564333333333333,0.5356530257936508,0.522002628968254,0.520579265873016,0.5010976190476191,0.5815131448412698,0.537459375,0.5167933531746032
all_graphs,371,0.017376570315297577,0.15666666666666668,0.125,0.5398021329365079,0.6188144841269841,election2020,0.5429195436507936,0.5269652281746031,0.5585334325396825,0.5059789682539683,0.5201545138888889,0.6188144841269841,0.5403940476190476,0.5046568452380953
all_graphs,372,0.006032154005826355,0.13729166666666667,0.125,0.5250189484126984,0.5505163194444445,ukr_rus_suspended,0.5131677579365079,0.5044139880952381,0.525569246031746,0.5361930555555556,0.520731746031746,0.516197867063492,0.5333616071428572,0.5505163194444445
all_graphs,373,0.014499723153094292,0.1440625,0.125,0.5328286706349206,0.5818609126984127,election2020,0.5055327380952381,0.5331185515873016,0.5149853174603175,0.5476931051587302,0.5449702876984127,0.5818609126984127,0.5192944444444444,0.5151740079365079
