model_id,n_sources,sources,aliases,target,training_seeds,roc_auc_mean,roc_auc_sample_std,accuracy_mean,accuracy_sample_std
ordA_r5,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_admin_country_top30,3,0.7507156989177576,0.002099065069149981,0.20930266203703707,0.001535798158677813
ordA_r5,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_verified,3,0.5545518663194445,0.0027697181337704053,0.5315755208333334,0.003960131855662842
ordA_r5,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,cora,3,0.8910990720072752,0.004637237050520938,0.6538938492063492,0.011628843832782117
ordA_r5,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,pubmed,3,0.7709945867091049,0.004380838016330629,0.6019241898148149,0.005983971891676406
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,covid_political,3,0.7754267939814815,0.017360461187559968,0.6953125,0.017203398778286222
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,election2020,3,0.7458586516203703,0.05240136522963968,0.671657986111111,0.04719528227634882
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,ukr_rus_suspended,3,0.5234555844907407,0.002512312658585075,0.5141059027777778,0.0013155767852628085
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,twibot20,3,0.6915961371527778,0.006372647119287744,0.6168619791666667,0.004915256793796002
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_page_category_top30,3,0.7292373520813378,0.00443566649697942,0.17845052083333332,0.0036462854175725685
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_admin_country_top30,3,0.7471190470845306,0.002846358298731107,0.20932436342592595,0.004689174190905777
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_verified,3,0.538845486111111,0.003322776041185543,0.5228949652777778,0.0012324019847656973
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,cora,3,0.8928976176697532,0.009539809203595446,0.6601872519841271,0.021836469299431317
ordB_r5,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,pubmed,3,0.796412338445216,0.009760266557680615,0.626663773148148,0.013257991655195395
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,covid_political,3,0.7158383969907408,0.014375463953617405,0.6484375,0.010874539771152386
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,election2020,3,0.626437717013889,0.016845921535308013,0.5738932291666666,0.016285804363735678
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,ukr_rus_suspended,3,0.5178132233796297,0.0034228452132870806,0.5120442708333334,0.0020328769526036456
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,twibot20,3,0.6930248119212963,0.006665527222827577,0.605251736111111,0.0032606291669523848
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,facebook_page_category_top30,3,0.7273840347621329,0.003829076752280882,0.17481915509259258,0.0027926857351608598
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,facebook_admin_country_top30,3,0.7494121501170711,0.005692826422062603,0.20731336805555559,0.0029673822436076394
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,facebook_verified,3,0.558837890625,0.0015613787360198243,0.5361328125,0.0037540893862861033
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,cora,3,0.8881446259782848,0.0035031563515409156,0.6493055555555555,0.010605261755428778
ordC_r5,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,pubmed,3,0.7610888069058642,0.006087194877871149,0.591579861111111,0.007336866972385833
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,covid_political,3,0.7396827980324074,0.01962075779051477,0.66796875,0.017659317695337035
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,election2020,3,0.6821922019675926,0.03473032044528796,0.6168619791666666,0.02852907371693423
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,ukr_rus_suspended,3,0.5253996672453703,0.001893114516147406,0.5194227430555556,0.006040436484252034
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,twibot20,3,0.6955475983796298,0.006280547320998071,0.6151258680555555,0.004875573337383054
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,facebook_page_category_top30,3,0.7301000342565986,0.0024713298139342824,0.1800636574074074,0.0014976054939103026
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,facebook_admin_country_top30,3,0.7541819761234834,0.002294574648272534,0.21459056712962965,0.001605365040725065
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,facebook_verified,3,0.5462420428240741,0.0065091355558582475,0.5225694444444444,0.009982049159814987
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,cora,3,0.8964432543127204,0.0038261928497353194,0.6659536210317459,0.009663821214501867
ordA_r6,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,pubmed,3,0.7882954161844137,0.008987062078595008,0.6207320601851851,0.012091264001900059
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,covid_political,3,0.7684371383101851,0.011435852517513024,0.6924913194444445,0.007922493201506904
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,election2020,3,0.7356228298611112,0.03436416814950976,0.664279513888889,0.026214702900245683
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,ukr_rus_suspended,3,0.5229492187499999,0.0007824547038767869,0.5187717013888888,0.0026512134815257246
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,twibot20,3,0.6922833478009259,0.004043370219351356,0.6158854166666667,0.001812423295192041
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,facebook_page_category_top30,3,0.7276911904833175,0.004552402464668296,0.1783058449074074,0.005205273141297931
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,facebook_admin_country_top30,3,0.7462898004303694,0.0033170291270957926,0.20683593750000004,0.004628708359218699
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,facebook_verified,3,0.5363226996527778,0.00309042464727611,0.520290798611111,0.007403959248798644
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,cora,3,0.89298179666832,0.005998255683813561,0.6586991567460317,0.013498792208182788
ordB_r6,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,pubmed,3,0.7938925660686729,0.014677659133429534,0.6266637731481483,0.013490399787306566
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,covid_political,3,0.7383535879629629,0.016091467671026906,0.6643880208333334,0.01097637714849444
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,election2020,3,0.6578776041666666,0.034830264375251996,0.5986328124999999,0.028577318038657023
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,ukr_rus_suspended,3,0.5212492766203703,0.004710558571858948,0.5128038194444444,0.0019073780198835524
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,twibot20,3,0.6952130353009259,0.002366305685331223,0.6106770833333334,0.007139229231595491
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,facebook_page_category_top30,3,0.7265876312060984,0.0012392767674489396,0.17560040509259256,0.0006238284335170751
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,facebook_admin_country_top30,3,0.7446326894423159,0.00489759414921963,0.20515046296296294,0.003102716817712024
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,facebook_verified,3,0.5456181278935185,0.012795895449104488,0.5287543402777778,0.008140190682947543
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,cora,3,0.8884951206321648,0.003930462132242977,0.6505146329365079,0.00809597093985319
ordC_r6,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,pubmed,3,0.7746943721064814,0.0012936100551497473,0.6040219907407408,0.0014449496784894622
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,covid_political,3,0.741427951388889,0.02299176123954271,0.6690538194444443,0.019026500105211615
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,election2020,3,0.6834852430555557,0.023550506802480754,0.6214192708333334,0.018368145806856577
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,ukr_rus_suspended,3,0.527072482638889,0.0010478085891833667,0.522677951388889,0.006213384679783177
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,twibot20,3,0.691306785300926,0.005684286566804137,0.6123046875000001,0.0026041666666666297
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,facebook_page_category_top30,3,0.7298778964286665,0.002953240337739216,0.1796296296296296,0.0010963676834156962
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,facebook_admin_country_top30,3,0.7521341050214186,0.003320844901402277,0.21308593750000004,0.0017481408310022822
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,facebook_verified,3,0.5421459056712963,0.00307387138202324,0.5219184027777778,0.00948675911215025
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,cora,3,0.8954542049024471,0.004890967589239608,0.6637214781746031,0.01138946401788367
ordA_r7,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,pubmed,3,0.7813871407214507,0.0018972256281527633,0.611328125,0.0029196232741044597
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,covid_political,3,0.7568901909722223,0.003182510715291274,0.6842447916666666,0.0025423989830425284
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,election2020,3,0.7246636284722223,0.029379495046841033,0.6549479166666666,0.02561499423555464
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,ukr_rus_suspended,3,0.5247034143518519,0.00093551194707588,0.5160590277777778,0.0019621464105930124
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,twibot20,3,0.6988480179398149,0.004116238265560923,0.6178385416666666,0.001127637244510988
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,facebook_page_category_top30,3,0.7285503493008992,0.004088479685032162,0.17829137731481481,0.0026117811613340976
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,facebook_admin_country_top30,3,0.7452857370323809,0.0025495957849324936,0.2069806134259259,0.002724828094211461
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,facebook_verified,3,0.5391077112268519,0.0017174316327784119,0.5223524305555556,0.0013155767852627398
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,cora,3,0.8922515277088845,0.006604481882677853,0.6598772321428571,0.014375062100113524
ordB_r7,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,pubmed,3,0.7887053313078702,0.015704004291882245,0.6181278935185186,0.018921736204052738
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,covid_political,3,0.7293565538194443,0.011617941200720617,0.6612413194444445,0.00830131312974622
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,election2020,3,0.6474518952546297,0.016756998268295492,0.5908203125,0.0180861906029806
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,ukr_rus_suspended,3,0.5215567129629629,0.0043687802910575965,0.514431423611111,0.003292966776365771
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,twibot20,3,0.6953215422453703,0.0033410331898182538,0.6151258680555557,0.0035110003661812804
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,facebook_page_category_top30,3,0.726232104668875,0.001785895795544809,0.17565104166666665,0.0009209676724792821
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,facebook_admin_country_top30,3,0.7452510127314814,0.0067133366684510075,0.20326967592592596,0.0035549453988885284
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,facebook_verified,3,0.5425708912037037,0.00880333988389729,0.5260416666666666,0.00653478512366036
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,cora,3,0.8896848217730379,0.007441885132837705,0.6529017857142857,0.01830564126108934
ordC_r7,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,pubmed,3,0.7716682339891975,0.0066425745300729,0.599537037037037,0.007283179239703054
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,covid_political,3,0.742214626736111,0.014686090247893833,0.6684027777777777,0.009396977037591608
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,election2020,3,0.68310546875,0.0374604020016414,0.6171875,0.03313763711303703
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,ukr_rus_suspended,3,0.5250108506944445,0.004819635534635922,0.5176866319444444,0.002710502603471497
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,twibot20,3,0.7049334490740741,0.0050282120787352004,0.6245659722222223,0.004765666505207828
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,facebook_page_category_top30,3,0.7321526239556727,0.006618939498778074,0.18307291666666667,0.005321621291449478
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,facebook_admin_country_top30,3,0.7535519187021072,0.003270749986395391,0.2131872106481482,0.0024955968188529977
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,facebook_verified,3,0.5439633969907408,0.004933959828431232,0.5270182291666666,0.013512055716482518
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,cora,3,0.8966917007688492,0.003354035055483776,0.6628844246031746,0.008087953625687514
ordA_r8,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,pubmed,3,0.7880301769868826,0.02584428209745435,0.6187065972222223,0.028134074271303093
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,covid_political,3,0.75537109375,0.02659964253585455,0.6797960069444445,0.01792828954194696
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,election2020,3,0.7008282696759259,0.026844154426319374,0.6334635416666666,0.022639500064310016
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,ukr_rus_suspended,3,0.5267469618055556,0.001832611301438233,0.5169270833333334,0.004522279944482361
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,twibot20,3,0.6956289785879629,0.007623401187280766,0.618381076388889,0.00537191570941257
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,facebook_page_category_top30,3,0.7300540019522935,0.005909673255180297,0.17844328703703702,0.0034454215611033553
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,facebook_admin_country_top30,3,0.7488864422859461,0.003390616209043434,0.20831886574074077,0.00527559528994207
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,facebook_verified,3,0.539351851851852,0.012617208464803301,0.5231119791666666,0.01305740307300226
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,cora,3,0.8938052868716931,0.005606157491889191,0.6575520833333334,0.00911315966165094
ordB_r8,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,pubmed,3,0.7959617332175926,0.010127923331572896,0.6249276620370369,0.012247994220657876
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,covid_political,3,0.7382089120370371,0.012240782494366071,0.6694878472222223,0.006673838678247227
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,election2020,3,0.66943359375,0.029407033525907487,0.6016710069444444,0.024303860075412864
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,ukr_rus_suspended,3,0.5192780671296297,0.0061868784641032895,0.5122612847222222,0.0011431915964466614
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,twibot20,3,0.6973470052083334,0.00951325005260584,0.6126302083333334,0.005922332486542985
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,facebook_page_category_top30,3,0.7242050826980897,0.003033851438935836,0.17624421296296297,0.0024491181567601497
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,facebook_admin_country_top30,3,0.7459437422673213,0.002094575244540945,0.20365306712962963,0.007270656234439559
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,facebook_verified,3,0.5474989149305555,0.008157844417568564,0.5282118055555555,0.011693102238322957
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,cora,3,0.8879749762318122,0.0011981145722929566,0.6429811507936508,0.0025117347594901976
ordC_r8,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ladder:C:8,pubmed,3,0.7771885247878086,0.01539931973644424,0.601345486111111,0.013136064193074283
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",covid_political,3,0.7591688368055555,0.01611602109141849,0.6813151041666666,0.010257780766008289
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",election2020,3,0.716796875,0.019435241580131705,0.643337673611111,0.014316750171927642
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",ukr_rus_suspended,3,0.5232837818287037,0.002921177102991386,0.5119357638888888,0.007746666340538784
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",twibot20,3,0.6983416521990741,0.005195129989987068,0.6214192708333334,0.00390625
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",facebook_page_category_top30,3,0.7299792319371274,0.0073147002285710375,0.18144531249999998,0.005864476624230662
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",facebook_admin_country_top30,3,0.7520180836592699,0.003949069457674888,0.21171875000000004,0.0026383927085151817
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",facebook_verified,3,0.5438096788194445,0.007586325313325605,0.5236545138888888,0.010699356954496253
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",cora,3,0.8938666449652777,0.003374218216904896,0.6572420634920635,0.0038598404021502513
all9,9,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference","ladder:A:9,ladder:B:9,ladder:C:9",pubmed,3,0.7970166618441358,0.011431823284800876,0.6302083333333334,0.008950343154210625
