model_id,seed,checkpoint_update,n_sources,sources,aliases,target,classes,labeled_nodes,episode_fingerprint,roc_auc_mean,roc_auc_std,accuracy_mean,accuracy_std
ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8905985191385581,0.02029714567792376,0.654296875,0.05080287998733876
ss_ukr_rus_suspended,41,500,1,ukr_rus_suspended,"specialist:ukr_rus_suspended,ladder:B:1",pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.801952220775463,0.057586758321214994,0.6371527777777779,0.07985219528762097
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7427842881944444,0.12053171779538614,0.6656901041666665,0.11048301796715942
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6796875,0.13084553549189515,0.6149088541666666,0.12248632837340159
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5252821180555556,0.12469884610242206,0.5126953125,0.08092967068017769
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6839735243055556,0.1260738001710565,0.5833333333333334,0.1121452314228458
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7199244941331417,0.013299160126176152,0.17486979166666666,0.020938011661495705
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7444726001257185,0.016301662036116295,0.20549045138888894,0.022468194806094452
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5422092013888888,0.1353598271557684,0.5146484375,0.10824873586530703
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8892040757275133,0.02164367767747719,0.6364397321428572,0.04601978771267898
ss_ukr_rus_twitter,39,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7760416666666667,0.06462449567117072,0.6067708333333333,0.08259644303516255
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.736572265625,0.12078565990391923,0.671875,0.10955549255631294
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6740451388888888,0.14285870244100715,0.61328125,0.132169450593419
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5211588541666667,0.13137803026760958,0.5126953125,0.08616555132459944
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6753743489583334,0.1285383363714447,0.5963541666666666,0.10826895927068528
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7301166324932152,0.011578798159481735,0.17832031249999997,0.018015749895775507
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7587076511115101,0.014661595165082201,0.21304253472222223,0.02427764262419061
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5359700520833333,0.12448763587589673,0.5208333333333333,0.1104254874404702
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8928849154679233,0.020031010638492424,0.6544828869047619,0.04881020612228518
ss_ukr_rus_twitter,40,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7807798032407407,0.06498070926962957,0.6163194444444444,0.09014518494957281
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7101236979166667,0.12272291070948746,0.6455078125,0.10792068767906793
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6137152777777778,0.13335927564589248,0.5582682291666667,0.10884693562803967
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5226779513888888,0.12781246668801766,0.5149739583333334,0.08328974828053673
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6870930989583334,0.12155833347102367,0.583984375,0.10561452764818842
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7312313854465996,0.014710784952997318,0.17515190972222222,0.016903064635413616
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7481403219288792,0.015201915963273097,0.20690104166666667,0.024584582924679473
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5438910590277778,0.12189688539266766,0.5244140625,0.10186463446748663
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8885271990740741,0.021309387895368855,0.6367187499999999,0.05398869647229947
ss_ukr_rus_twitter,41,500,1,ukr_rus_twitter,"specialist:ukr_rus_twitter,ladder:A:1",pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.761935763888889,0.06580312700035833,0.5963541666666667,0.08968485891463486
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7160915798611112,0.12389120450068947,0.6559244791666667,0.10642192406988431
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6699761284722222,0.1368617508627134,0.609375,0.12439705853226017
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5160590277777778,0.1250379669180226,0.5143229166666667,0.08470613023602575
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.664306640625,0.12994345221229325,0.591796875,0.10264430538747725
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7267389796855044,0.013404739003293274,0.17873263888888885,0.01995315519792506
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.743233843690134,0.0160791630262737,0.2045138888888889,0.02348242167110567
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5494791666666666,0.13411242108491772,0.5237630208333333,0.10901556754590438
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8919503348214286,0.02249030208385408,0.6507626488095238,0.04705983379339186
ordA_r2,39,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7770634403935184,0.0681318736757643,0.6046006944444444,0.08520673278359807
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7252604166666667,0.12537839465595854,0.6536458333333333,0.11260141729837507
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6455078125,0.14535960054336325,0.58984375,0.1260820945011851
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5171712239583334,0.12696992388023784,0.5146484375,0.08260671465671399
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6857367621527777,0.12815223451807936,0.6002604166666666,0.10644650784899355
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7279742127634099,0.012486879277683407,0.17591145833333333,0.018230475049908837
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7577578723659003,0.014532593228449431,0.2137803819444445,0.024096390573262835
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5451117621527778,0.12559210771763893,0.5250651041666666,0.10143597214737667
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8909744181960979,0.019650804743394718,0.6610863095238095,0.04575312910029892
ordA_r2,40,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7662760416666667,0.06945526581624088,0.6030815972222222,0.08881451556612495
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7291666666666667,0.12171549993357023,0.6569010416666666,0.109615915462997
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6588541666666667,0.1413522792577672,0.6002604166666666,0.12865792837135376
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.515625,0.13069308642767688,0.5123697916666666,0.0814013874999707
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6787923177083334,0.1357691758145116,0.5934244791666667,0.10388690697001517
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7337395484115581,0.01460513548063545,0.18116319444444445,0.017550692801947362
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7502108090377555,0.015387796842096142,0.20985243055555558,0.024783644772145456
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5391167534722222,0.12182735882473819,0.5224609375,0.1015117499725586
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8869280133928571,0.02167601031145067,0.6446242559523809,0.04932476195434504
ordA_r2,41,500,2,"ukr_rus_twitter,covid19_twitter",ladder:A:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7711046006944444,0.06646875266147984,0.5985243055555556,0.09443153731730135
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7554253472222222,0.11675352939297777,0.6845703125,0.1057049919513555
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7413194444444444,0.12845485624276556,0.6712239583333333,0.1282105600094782
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.53125,0.11848818751601432,0.5240885416666667,0.09274440633829552
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6900499131944444,0.12342059907593798,0.611328125,0.10944430531398398
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7177705377454502,0.014687420506037278,0.173828125,0.020594974661585868
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7415516430695243,0.016214370302424227,0.20247395833333334,0.02285365585116712
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5343424479166666,0.12855623625522056,0.5182291666666666,0.1008155176122509
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8861471509176587,0.023083526340258148,0.6401599702380952,0.04750677718787653
ordB_r2,39,500,2,"ukr_rus_suspended,election2020",ladder:B:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.784107349537037,0.06513024108457525,0.6078559027777777,0.07999443253614234
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.8069118923611112,0.10296241260770934,0.7203776041666667,0.10073444530474769
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7998046875,0.11143567730818967,0.7262369791666667,0.12751018453718305
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5320095486111112,0.13360601461394406,0.5205078125,0.098239658792448
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6792805989583335,0.12090231741481638,0.6194661458333334,0.1115795550048918
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7185471730822957,0.013087564083127582,0.18101128472222222,0.01817930652522443
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.742757691520993,0.014667325769774786,0.19503038194444444,0.022354843607804906
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5380316840277778,0.12429617653216414,0.5227864583333333,0.10110113552876446
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8861529637896826,0.020053560798417667,0.6573660714285715,0.04947944197805625
ordB_r2,40,500,2,"ukr_rus_suspended,election2020",ladder:B:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.815013744212963,0.05606529941597425,0.64453125,0.07454858927195086
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7809516059027778,0.10902130588846519,0.7021484375,0.10510923209311902
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7146538628472223,0.12393866403653296,0.6513671875,0.11322142722682245
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5345594618055556,0.1236214780190999,0.5221354166666667,0.08841734169457911
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6789008246527778,0.12820553593731498,0.611328125,0.11276632893749133
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7358403426325032,0.014589285059470443,0.18287760416666665,0.017400641238572566
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7472600125718392,0.014671902407525538,0.20759548611111114,0.024124316466265283
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5334201388888888,0.12261612711093688,0.5205078125,0.10071323916898202
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8950066137566137,0.02058092627783292,0.6583891369047619,0.04685262952608794
ordB_r2,41,500,2,"ukr_rus_suspended,election2020",ladder:B:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.8067400896990742,0.05588729406997977,0.6462673611111112,0.08186103715209216
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7235243055555556,0.12645800197587703,0.6572265625,0.10908216407357432
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6373426649305556,0.14710872163244193,0.5738932291666666,0.1250781518322878
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5198838975694444,0.12392202728736613,0.5120442708333334,0.08641802988918355
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.7026095920138888,0.11980649676463341,0.5953776041666666,0.12027967824736294
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.723656945941092,0.01426864152289588,0.1740451388888889,0.02106985164385272
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.744542973738825,0.015486865627978961,0.20542534722222225,0.021274804469496783
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5459255642361112,0.1303652378075108,0.5250651041666666,0.10224137342697444
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8949439639136905,0.02065064249864638,0.6527157738095237,0.049052964909923565
ordC_r2,39,500,2,"twibot20,midterm",ladder:C:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7690113208912037,0.0682450516935071,0.5922309027777778,0.08365595131146956
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7356770833333333,0.12148988598127089,0.6650390625,0.10960568489427872
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6514756944444444,0.137691001118996,0.59765625,0.1288702572268919
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5204264322916666,0.12009697113304335,0.5143229166666667,0.08324100856811245
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6957465277777777,0.11886894282645452,0.5979817708333334,0.10799587099292325
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7306315727769795,0.012433833874156933,0.17799479166666665,0.018061390722084136
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7598527735372764,0.014460436022497043,0.21629774305555557,0.02360724093068965
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5626627604166667,0.1326017519220336,0.5364583333333334,0.11079625117232428
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8969041935350529,0.018951690560562413,0.6668526785714286,0.05055145164125901
ordC_r2,40,500,2,"twibot20,midterm",ladder:C:2,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7713035300925926,0.06699435312884068,0.6041666666666666,0.08431184044483372
ordC_r2,41,500,2,"twibot20,midterm",ladder:C:2,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7349175347222221,0.11805429909976742,0.6627604166666667,0.11207664339136754
ordC_r2,41,500,2,"twibot20,midterm",ladder:C:2,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6478407118055556,0.13403071674275685,0.5927734375,0.1230951586437455
ordC_r2,41,500,2,"twibot20,midterm",ladder:C:2,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5267469618055556,0.12605525654591987,0.5152994791666666,0.0828184708101891
ordC_r2,41,500,2,"twibot20,midterm",ladder:C:2,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6885036892361112,0.12426431853484725,0.5888671875,0.1061808024050329
ordC_r2,41,500,2,"twibot20,midterm",ladder:C:2,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7357550025443007,0.014257038112389054,0.1801215277777778,0.019381655590846945
