architecture	protocol	model_id	sources	dataset	checkpoint_step	roc_auc	accuracy	f1	seed	training_seed	eval_episode_seed_offset	episodes	queries	n_way	n_shot	n_query	episode_fingerprint	baseline	result_file
vision	native_feature_similarity	random_init	[]	facebook_page_reference	0	0.7994213104248047	0.71484375	0.7208413001912046	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_vision_s0_o0.jsonl
vision	native_feature_similarity	random_init	[]	twibot20	0	0.5405888027615018	0.5260416666666666	0.5291073738680466	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_vision_s0_o0.jsonl
vision	native_feature_similarity	random_init	[]	ukr_rus_suspended	0	0.538177490234375	0.5234375	0.5234375	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_vision_s0_o0.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	covid_political	20	0.899337414702444	0.8424479166666666	0.8350374914792092	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	covid_political	20	0.9302785933719382	0.8893229166666666	0.8835616438356164	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	covid_political	20	0.6510204272354077	0.6061197916666666	0.6003963011889035	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	covid_political	20	0.8284898934290298	0.7571614583333334	0.7469470827679783	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	20	0.7016643643123182	0.6497395833333334	0.627939142461964	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	election2020	20	0.900146484375	0.83984375	0.8404669260700389	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	election2020	20	0.9730224609375	0.9140625	0.916030534351145	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	election2020	20	0.83209228515625	0.76171875	0.7680608365019012	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	election2020	20	0.901123046875	0.8203125	0.8296296296296296	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	20	0.86767578125	0.80078125	0.8045977011494253	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	facebook_page_reference	20	0.8166294097900391	0.72265625	0.727447216890595	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	facebook_page_reference	20	0.7606964111328125	0.6767578125	0.6783284742468416	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	20	0.87982177734375	0.7890625	0.788235294117647	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	facebook_page_reference	20	0.8239402770996094	0.74609375	0.7485493230174082	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	20	0.7900676727294922	0.7099609375	0.7237209302325581	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	twibot20	20	0.5505655076768663	0.5403645833333334	0.5248990578734859	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	twibot20	20	0.522839864095052	0.5052083333333334	0.5022920759659463	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	twibot20	20	0.5745497809516059	0.5481770833333334	0.5467015022860875	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	twibot20	20	0.5518525441487631	0.53125	0.5411089866156787	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	20	0.5269379085964627	0.5289713541666666	0.526039960694399	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	ukr_rus_suspended	20	0.5428466796875	0.546875	0.5433070866141733	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	ukr_rus_suspended	20	0.536865234375	0.55078125	0.5418326693227091	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	20	0.52593994140625	0.54296875	0.5447470817120622	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	ukr_rus_suspended	20	0.50469970703125	0.50390625	0.5207547169811321	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	20	0.519500732421875	0.53125	0.5419847328244275	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step20.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	covid_political	60	0.8958148550281381	0.8294270833333334	0.8233310856372218	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	covid_political	60	0.9186470312372562	0.8740234375	0.8681431005110732	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	covid_political	60	0.778195769784955	0.7041015625	0.7000989772352358	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	covid_political	60	0.8731678866595982	0.8134765625	0.8073949579831933	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	60	0.8827434718484082	0.826171875	0.8171232876712329	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	election2020	60	0.9747314453125	0.9140625	0.9147286821705426	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	election2020	60	0.9759521484375	0.94921875	0.9498069498069498	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	election2020	60	0.9061279296875	0.83984375	0.8475836431226765	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	election2020	60	0.98150634765625	0.9609375	0.9609375	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	60	0.87603759765625	0.8203125	0.823076923076923	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	facebook_page_reference	60	0.8769321441650391	0.79296875	0.7973231357552581	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	facebook_page_reference	60	0.7578353881835938	0.685546875	0.6933333333333334	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	60	0.8899421691894531	0.81640625	0.8153241650294696	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	facebook_page_reference	60	0.8177375793457031	0.7294921875	0.7227227227227228	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	60	0.7479000091552734	0.677734375	0.6814671814671814	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	twibot20	60	0.5538974338107638	0.5423177083333334	0.534128561961564	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	twibot20	60	0.5516906314425998	0.5397135416666666	0.5345622119815668	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	twibot20	60	0.581335703531901	0.5608723958333334	0.5652594263615855	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	twibot20	60	0.5738966200086806	0.5572916666666666	0.5615731785944552	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	60	0.5616232554117838	0.548828125	0.5428759894459103	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	ukr_rus_suspended	60	0.51165771484375	0.5234375	0.5158730158730159	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	ukr_rus_suspended	60	0.49395751953125	0.5	0.49606299212598426	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	60	0.522918701171875	0.50390625	0.5313653136531366	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	ukr_rus_suspended	60	0.523681640625	0.5078125	0.5190839694656488	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	60	0.4384765625	0.46484375	0.47104247104247104	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step60.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	covid_political	100	0.86806001583612	0.7981770833333334	0.7905405405405406	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	covid_political	100	0.8979143728080906	0.8430989583333334	0.837052062204192	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	covid_political	100	0.8176911293940136	0.7447916666666666	0.7405691594970218	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	covid_political	100	0.8577355283011173	0.7965494791666666	0.7911794186435015	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	100	0.9049197744202485	0.8522135416666666	0.8457880434782609	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	election2020	100	0.9749755859375	0.92578125	0.9254901960784314	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	election2020	100	0.958251953125	0.92578125	0.9266409266409267	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	election2020	100	0.930419921875	0.87109375	0.8754716981132076	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	election2020	100	0.9825439453125	0.96875	0.9689922480620154	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	100	0.92236328125	0.85546875	0.8571428571428571	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	facebook_page_reference	100	0.8775901794433594	0.783203125	0.7877629063097514	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	facebook_page_reference	100	0.7887020111083984	0.720703125	0.7260536398467433	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	100	0.8926944732666016	0.822265625	0.8233009708737864	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	facebook_page_reference	100	0.8230209350585938	0.7353515625	0.7292707292707292	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl
