objective	task	run_id	sources	mixture_size	target	auc	checkpoint_step
graphmae	cls	loo_covid19_twitter	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6833713177499497	2750
graphmae	cls	loo_covid19_twitter	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6441863314911731	2750
graphmae	cls	loo_covid19_twitter	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.5233633222963782	2750
graphmae	cls	loo_midterm	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8646096050446128	3000
graphmae	cls	loo_midterm	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9797169141059059	3000
graphmae	cls	loo_midterm	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6850097572281719	3000
graphmae	cls	loo_midterm	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6475597477791443	3000
graphmae	cls	loo_midterm	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.52230528167871	3000
graphmae	cls	loo_covid_political	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8571613619271142	3500
graphmae	cls	loo_covid_political	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9799496729884984	3500
graphmae	cls	loo_covid_political	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6883792317460903	3500
graphmae	cls	loo_covid_political	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6455262442461394	3500
graphmae	cls	loo_covid_political	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.5244378250652963	3500
graphmae	cls	loo_election2020	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8559027146212257	3750
graphmae	cls	loo_election2020	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9766531237673983	3750
graphmae	cls	loo_election2020	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6749449688839277	3750
graphmae	cls	loo_election2020	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6410579394530713	3750
graphmae	cls	loo_election2020	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.523310151935712	3750
graphmae	cls	loo_ukr_rus_suspended	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8446108092251859	3250
graphmae	cls	loo_ukr_rus_suspended	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9798754650586944	3250
graphmae	cls	loo_ukr_rus_suspended	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6838509240444354	3250
graphmae	cls	loo_ukr_rus_suspended	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6430647334235904	3250
graphmae	cls	loo_ukr_rus_suspended	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.5239236056959838	3250
graphmae	cls	loo_twibot20	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8693356821817506	3750
graphmae	cls	loo_twibot20	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	8	election2020	0.9799719170821446	3750
graphmae	cls	loo_twibot20	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.679839387669027	3750
graphmae	cls	loo_twibot20	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6355201325980745	3750
graphmae	cls	loo_twibot20	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.5244009720388949	3750
graphmae	cls	loo_cp_hk_twitter	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	8	covid_political	0.8684905924646057	3500
graphmae	cls	loo_cp_hk_twitter	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	8	election2020	0.9800131917742224	3500
graphmae	cls	loo_cp_hk_twitter	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	8	facebook_page_reference	0.681955375609973	3500
graphmae	cls	loo_cp_hk_twitter	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	8	twibot20	0.6441248864116605	3500
graphmae	cls	loo_cp_hk_twitter	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	8	ukr_rus_suspended	0.5242848410457297	3500
graphmae	cls	loo_facebook_page_reference	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	8	covid_political	0.874208245528645	3750
graphmae	cls	loo_facebook_page_reference	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	8	election2020	0.980088853158834	3750
graphmae	cls	loo_facebook_page_reference	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	8	facebook_page_reference	0.6798370087329625	3750
graphmae	cls	loo_facebook_page_reference	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	8	twibot20	0.6455969366211016	3750
graphmae	cls	loo_facebook_page_reference	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	8	ukr_rus_suspended	0.5254784380851463	3750
