base_source,added_source,pair_model_id,target,base_specialist_auc,pair_auc,delta_auc,target_is_base,target_is_added,target_heldout_from_pair,base_all_target_mean_auc,heldout_mean_delta_auc,all_target_mean_delta_auc
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,ukr_rus,0.8557163926376693,0.9153961902377248,0.059679797600055484,0,1,0,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,facebook_page_reference,0.8080495528791142,0.8567570308159138,0.04870747793679964,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,covid,0.940913052120428,0.9593227941414406,0.018409742021012643,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,twibot20,0.9130846601793136,0.9132576613590634,0.0001730011797498321,1,0,0,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,covid_political,0.829245352608034,0.830735437212319,0.0014900846042850135,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,ukr_rus_suspended,0.798255482624317,0.83208281555395,0.033827332929633025,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,midterm,0.8490113705054098,0.8537779854631972,0.004766614957787407,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,election2020,0.8410705615734232,0.84001399169023,-0.001056569883193137,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,ukr_rus,nmpair_ukr_rus__twibot20,cp_hk,0.7192512317635547,0.7142900780699719,-0.004961153693582743,0,0,1,0.8393997396545849,0.01445478983896312,0.01789292529472746
twibot20,covid,nmpair_covid__twibot20,ukr_rus,0.8557163926376693,0.88660879272154,0.03089240008387073,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,facebook_page_reference,0.8080495528791142,0.8451789461333177,0.0371293932542035,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,covid,0.940913052120428,0.9615835752980464,0.020670523177618416,0,1,0,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,twibot20,0.9130846601793136,0.9135083590430776,0.00042369886376403265,1,0,0,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,covid_political,0.829245352608034,0.8349873396171922,0.005741987009158178,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,ukr_rus_suspended,0.798255482624317,0.8164383690932702,0.018182886468953163,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,midterm,0.8490113705054098,0.8537440508261493,0.004732680320739591,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,election2020,0.8410705615734232,0.8404344639558903,-0.0006360976175329158,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,covid,nmpair_covid__twibot20,cp_hk,0.7192512317635547,0.7222671216931836,0.0030158899296289787,0,0,1,0.8393997396545849,0.01415130563557446,0.013350373498933742
twibot20,election2020,nmpair_election2020__twibot20,ukr_rus,0.8557163926376693,0.8617361611333385,0.006019768495669209,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,facebook_page_reference,0.8080495528791142,0.8061837266231405,-0.001865826255973646,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,covid,0.940913052120428,0.9423395248665206,0.001426472746092644,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,twibot20,0.9130846601793136,0.9109110633532204,-0.0021735968260931937,1,0,0,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,covid_political,0.829245352608034,0.8315393821946505,0.0022940295866165084,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,ukr_rus_suspended,0.798255482624317,0.8097978637136263,0.011542381089309273,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,midterm,0.8490113705054098,0.8468925034862824,-0.002118867019127335,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,election2020,0.8410705615734232,0.8795921257172508,0.03852156414382757,0,1,0,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,election2020,nmpair_election2020__twibot20,cp_hk,0.7192512317635547,0.7175919942472173,-0.0016592375163373418,0,0,1,0.8393997396545849,0.002234103018035616,0.005776298715998187
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,ukr_rus,0.8557163926376693,0.8746936344552315,0.018977241817562218,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,facebook_page_reference,0.8080495528791142,0.8083726880194128,0.0003231351402985805,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,covid,0.940913052120428,0.946547159792363,0.0056341076719350625,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,twibot20,0.9130846601793136,0.9084783845934374,-0.004606275585876118,1,0,0,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,covid_political,0.829245352608034,0.8299580469898795,0.0007126943818455134,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,ukr_rus_suspended,0.798255482624317,0.9223818535092234,0.12412637088490641,0,1,0,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,midterm,0.8490113705054098,0.8430140621360691,-0.005997308369340648,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,election2020,0.8410705615734232,0.8324329791397884,-0.008637582433634772,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,ukr_rus_suspended,nmpair_ukr_rus_suspended__twibot20,cp_hk,0.7192512317635547,0.7228747933760455,0.0036235616124908887,0,0,1,0.8393997396545849,0.002090835688736692,0.014906216124465237
twibot20,cp_hk,nmpair_twibot20__cp_hk,ukr_rus,0.8557163926376693,0.8546168975446417,-0.001099495093027647,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,facebook_page_reference,0.8080495528791142,0.8157250346808598,0.007675481801745598,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,covid,0.940913052120428,0.9391990805494376,-0.0017139715709904024,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,twibot20,0.9130846601793136,0.9112904317077548,-0.0017942284715587453,1,0,0,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,covid_political,0.829245352608034,0.8171355083070951,-0.012109844300938866,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,ukr_rus_suspended,0.798255482624317,0.7887175651802416,-0.009537917444075394,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,midterm,0.8490113705054098,0.856197894852737,0.00718652434732725,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,election2020,0.8410705615734232,0.8350901341986383,-0.00598042737478488,0,0,1,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,cp_hk,nmpair_twibot20__cp_hk,cp_hk,0.7192512317635547,0.804015183311769,0.08476395154821437,0,1,0,0.8393997396545849,-0.002225664233534906,0.007487785937990142
twibot20,covid_political,nmpair_covid_political__twibot20,ukr_rus,0.8557163926376693,0.8568395503636063,0.001123157725936963,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,facebook_page_reference,0.8080495528791142,0.7977252297017767,-0.010324323177337447,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,covid,0.940913052120428,0.9411413695620394,0.00022831744161144751,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,twibot20,0.9130846601793136,0.9109279432515988,-0.002156716927714797,1,0,0,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,covid_political,0.829245352608034,0.8647056078088693,0.03546025520083529,0,1,0,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,ukr_rus_suspended,0.798255482624317,0.8067617487633366,0.008506266139019614,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,midterm,0.8490113705054098,0.8465428145452478,-0.0024685559601619333,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,election2020,0.8410705615734232,0.8273864317214351,-0.01368412985198808,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,covid_political,nmpair_covid_political__twibot20,cp_hk,0.7192512317635547,0.7164396377815597,-0.002811593981994931,0,0,1,0.8393997396545849,-0.0027758373807020525,0.0015414085120229028
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,ukr_rus,0.8557163926376693,0.8642584651366046,0.00854207249893535,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,facebook_page_reference,0.8080495528791142,0.8550379299569404,0.046988377077826216,0,1,0,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,covid,0.940913052120428,0.9295396900725093,-0.011373362047918723,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,twibot20,0.9130846601793136,0.9077093065470112,-0.005375353632302349,1,0,0,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,covid_political,0.829245352608034,0.8270284969231179,-0.0022168556849161414,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,ukr_rus_suspended,0.798255482624317,0.7957661008012706,-0.002489381823046366,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,midterm,0.8490113705054098,0.825074331924833,-0.02393703858057672,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,election2020,0.8410705615734232,0.8386719436481083,-0.0023986179253149276,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,facebook_page_reference,nmpair_twibot20__facebook_page_reference,cp_hk,0.7192512317635547,0.705852005536529,-0.013399226227025607,0,0,1,0.8393997396545849,-0.006753201398551877,-0.0006288207049265853
twibot20,midterm,nmpair_midterm__twibot20,ukr_rus,0.8557163926376693,0.8482364713460551,-0.007479921291614233,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,facebook_page_reference,0.8080495528791142,0.7695497862223921,-0.038499766656722056,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,covid,0.940913052120428,0.9244917487276012,-0.01642130339282677,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,twibot20,0.9130846601793136,0.90820093456356,-0.004883725615753565,1,0,0,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,covid_political,0.829245352608034,0.8291374303828711,-0.00010792222516287087,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,ukr_rus_suspended,0.798255482624317,0.7933028127955295,-0.004952669828787504,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,midterm,0.8490113705054098,0.8555557594902212,0.006544388984811467,0,1,0,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,election2020,0.8410705615734232,0.8395313497247366,-0.0015392118486865503,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
twibot20,midterm,nmpair_midterm__twibot20,cp_hk,0.7192512317635547,0.7140037744894793,-0.005247457274075384,0,0,1,0.8393997396545849,-0.010606893216839339,-0.00806528768320194
midterm,covid,nmpair_covid__midterm,ukr_rus,0.7980149634953205,0.8883188288787315,0.09030386538341095,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,facebook_page_reference,0.7498240122849913,0.8397671854358981,0.08994317315090683,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,covid,0.883788896703172,0.9621762364760212,0.07838733977284928,0,1,0,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,twibot20,0.8578685239813792,0.9006330095488451,0.042764485567465815,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,covid_political,0.8187178062296461,0.8413338309046865,0.022616024675040425,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,ukr_rus_suspended,0.765137286295836,0.8126213579342284,0.04748407163839241,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,midterm,0.8641285353693469,0.8631525871397437,-0.0009759482296031186,1,0,0,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,election2020,0.8314811849046028,0.8341837785709864,0.0027025936663835903,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,covid,nmpair_covid__midterm,cp_hk,0.7036213533631686,0.7126178196106835,0.008996466247514934,0,0,1,0.8080647291808292,0.04354438290415928,0.04246911909692901
midterm,ukr_rus,nmpair_ukr_rus__midterm,ukr_rus,0.7980149634953205,0.9112064523258429,0.11319148883052232,0,1,0,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,facebook_page_reference,0.7498240122849913,0.8543292629307715,0.1045052506457802,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,covid,0.883788896703172,0.9496570852981217,0.0658681885949497,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,twibot20,0.8578685239813792,0.8933863427447177,0.03551781876333848,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,covid_political,0.8187178062296461,0.8293487352886418,0.010630929058995764,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,ukr_rus_suspended,0.765137286295836,0.8165074762256663,0.051370189929830334,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,midterm,0.8641285353693469,0.8701011116477265,0.00597257627837966,1,0,0,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,election2020,0.8314811849046028,0.8375907658160417,0.006109580911438983,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,ukr_rus,nmpair_ukr_rus__midterm,cp_hk,0.7036213533631686,0.7214712670479699,0.017849913684801377,0,0,1,0.8080647291808292,0.04169312451273355,0.04566843741089298
midterm,twibot20,nmpair_midterm__twibot20,ukr_rus,0.7980149634953205,0.8482364713460551,0.05022150785073454,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,facebook_page_reference,0.7498240122849913,0.7695497862223921,0.019725773937400826,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,covid,0.883788896703172,0.9244917487276012,0.04070285202442925,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,twibot20,0.8578685239813792,0.90820093456356,0.05033241058218074,0,1,0,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,covid_political,0.8187178062296461,0.8291374303828711,0.01041962415322506,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,ukr_rus_suspended,0.765137286295836,0.7933028127955295,0.028165526499693505,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,midterm,0.8641285353693469,0.8555557594902212,-0.008572775879125638,1,0,0,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,election2020,0.8314811849046028,0.8395313497247366,0.008050164820133876,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,twibot20,nmpair_midterm__twibot20,cp_hk,0.7036213533631686,0.7140037744894793,0.010382421126310715,0,0,1,0.8080647291808292,0.023952552915989682,0.023269722790553653
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,ukr_rus,0.7980149634953205,0.8533854807930431,0.05537051729772258,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,facebook_page_reference,0.7498240122849913,0.8551502179825444,0.10532620569755313,0,1,0,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,covid,0.883788896703172,0.9143866197816256,0.030597723078453654,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,twibot20,0.8578685239813792,0.8683579118772485,0.010489387895869284,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,covid_political,0.8187178062296461,0.8231681534613686,0.004450347231722551,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,ukr_rus_suspended,0.765137286295836,0.7835490252779818,0.018411738982145764,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,midterm,0.8641285353693469,0.8501403526328077,-0.013988182736539123,1,0,0,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,election2020,0.8314811849046028,0.8328040502537257,0.0013228653491229592,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,facebook_page_reference,nmpair_midterm__facebook_page_reference,cp_hk,0.7036213533631686,0.7002436926995201,-0.0033776606636484185,0,0,1,0.8080647291808292,0.01675213131019834,0.023178104681378042
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,ukr_rus,0.7980149634953205,0.8290096081536391,0.030994644658318582,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,facebook_page_reference,0.7498240122849913,0.7923048320857958,0.04248081980080454,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,covid,0.883788896703172,0.9026511306050178,0.018862233901845826,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,twibot20,0.8578685239813792,0.8515287569199484,-0.006339767061430801,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,covid_political,0.8187178062296461,0.8338630330973658,0.015145226867719686,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,ukr_rus_suspended,0.765137286295836,0.9200008126510968,0.1548635263552608,0,1,0,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,midterm,0.8641285353693469,0.8616230975622418,-0.0025054378071051042,1,0,0,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,election2020,0.8314811849046028,0.8286385611556042,-0.002842623748998574,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,ukr_rus_suspended,nmpair_midterm__ukr_rus_suspended,cp_hk,0.7036213533631686,0.6978312586915905,-0.005790094671578094,0,0,1,0.8080647291808292,0.013215777106668738,0.027207614254981874
midterm,cp_hk,nmpair_midterm__cp_hk,ukr_rus,0.7980149634953205,0.8139059195573304,0.015890956062009853,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,facebook_page_reference,0.7498240122849913,0.7232470949490865,-0.026576917335904837,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,covid,0.883788896703172,0.8888463395765458,0.005057442873373841,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,twibot20,0.8578685239813792,0.8667905040170955,0.008921980035716204,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,covid_political,0.8187178062296461,0.8189211989271229,0.00020339269747682298,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,ukr_rus_suspended,0.765137286295836,0.7610755091426017,-0.004061777153234303,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,midterm,0.8641285353693469,0.8580429122365753,-0.0060856231327716115,1,0,0,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,election2020,0.8314811849046028,0.8352264115180091,0.0037452266134063716,0,0,1,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,cp_hk,nmpair_midterm__cp_hk,cp_hk,0.7036213533631686,0.7981109726017921,0.09448961923862353,0,1,0,0.8080647291808292,0.0004543291132634218,0.010176033322077319
midterm,covid_political,nmpair_midterm__covid_political,ukr_rus,0.7980149634953205,0.8097167882426031,0.011701824747282541,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,facebook_page_reference,0.7498240122849913,0.7405645636306413,-0.009259448654350022,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,covid,0.883788896703172,0.8985469390606057,0.01475804235743372,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,twibot20,0.8578685239813792,0.867482044641999,0.009613520660619712,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,covid_political,0.8187178062296461,0.8607680682478279,0.04205026201818185,0,1,0,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,ukr_rus_suspended,0.765137286295836,0.7406483963988293,-0.024488889897006705,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,midterm,0.8641285353693469,0.8600990817464633,-0.004029453622883539,1,0,0,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,election2020,0.8314811849046028,0.8201762550178614,-0.011304929886741366,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,covid_political,nmpair_midterm__covid_political,cp_hk,0.7036213533631686,0.7065569122632346,0.0029355589000660265,0,0,1,0.8080647291808292,-0.0008634745389565847,0.003552942958066913
midterm,election2020,nmpair_midterm__election2020,ukr_rus,0.7980149634953205,0.7973618127833839,-0.000653150711936612,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,facebook_page_reference,0.7498240122849913,0.7538401899666624,0.004016177681671063,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,covid,0.883788896703172,0.874325997116922,-0.009462899586249907,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,twibot20,0.8578685239813792,0.8566016282158336,-0.001266895765545617,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,covid_political,0.8187178062296461,0.8163262837234585,-0.002391522506187571,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,ukr_rus_suspended,0.765137286295836,0.7701658897016241,0.005028603405788146,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,midterm,0.8641285353693469,0.8611168069401007,-0.00301172842924613,1,0,0,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,election2020,0.8314811849046028,0.8818748722131226,0.050393687308519786,0,1,0,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
midterm,election2020,nmpair_midterm__election2020,cp_hk,0.7036213533631686,0.7001625662562491,-0.003458787106919492,0,0,1,0.8080647291808292,-0.0011697820841971415,0.004354831587765963
ukr_rus_suspended,ukr_rus,nmpair_ukr_rus__ukr_rus_suspended,ukr_rus,0.8129121599526241,0.9177935640017192,0.10488140404909507,0,1,0,0.7889346735078562,0.08093885968275652,0.07479525081347084
ukr_rus_suspended,ukr_rus,nmpair_ukr_rus__ukr_rus_suspended,facebook_page_reference,0.7571542802898363,0.8518801553495998,0.09472587505976349,0,0,1,0.7889346735078562,0.08093885968275652,0.07479525081347084
ukr_rus_suspended,ukr_rus,nmpair_ukr_rus__ukr_rus_suspended,covid,0.8797723856465571,0.9543517286750092,0.07457934302845204,0,0,1,0.7889346735078562,0.08093885968275652,0.07479525081347084
ukr_rus_suspended,ukr_rus,nmpair_ukr_rus__ukr_rus_suspended,twibot20,0.7696061911254094,0.8953918721484043,0.12578568102299492,0,0,1,0.7889346735078562,0.08093885968275652,0.07479525081347084
