source,target,auc,bce,balanced_bce,calibrated_bce,average_precision,checkpoint_step,decoder_bias
covid_political,election2020,0.8731461734693877,0.7282530864692227,0.5994026685552105,0.3154307691582669,0.5807543607227461,14000,-6.344013690948486
covid_political,ukr_rus_suspended,0.8083391836734696,0.48695250858821215,1.1860713770085662,0.3543893811115892,0.5292232983341812,14000,-6.344013690948486
covid_political,twibot20,0.8575233673469388,0.4251371824880303,0.9041560507960534,0.3185739051088302,0.6138112051025416,14000,-6.344013690948486
covid_political,cp_hk_twitter,0.7541048979591838,0.5964018637403916,1.6601579234307626,0.3897172609732025,0.4310483840461387,14000,-6.344013690948486
covid_political,facebook_page_reference,0.6809741836734694,0.7127077299980449,1.977595826373574,0.42081973815590445,0.33270054226706874,14000,-6.344013690948486
election2020,ukr_rus_twitter,0.8430746428571428,0.5344066137499167,1.4724848914378363,0.35995421759329377,0.46629639895006175,48000,-8.725074768066406
election2020,covid19_twitter,0.781109744897959,0.6014685582981352,1.6762874885360302,0.390786186974827,0.38632290358695004,48000,-8.725074768066406
election2020,midterm,0.8042497959183673,0.6025055161932668,1.727807072750478,0.3646228823098253,0.48783219560935526,48000,-8.725074768066406
election2020,covid_political,0.8927609693877552,0.4608009951096514,1.3228245949694015,0.2777774570375166,0.7080125851858651,48000,-8.725074768066406
election2020,election2020,0.9861519897959184,0.10339060039235556,0.20250172748100348,0.1034947099714313,0.949323217574807,48000,-8.725074768066406
election2020,ukr_rus_suspended,0.7479483673469387,0.6733700901205595,1.9168588001658422,0.40477286280435526,0.3559918009043963,48000,-8.725074768066406
election2020,twibot20,0.7997808163265305,0.528052475884045,1.4340542948089465,0.37640294648603567,0.43715227088324393,48000,-8.725074768066406
election2020,cp_hk_twitter,0.8152811224489794,0.4887793934548264,1.3757288417133924,0.3501330396982889,0.5442643524432046,48000,-8.725074768066406
election2020,facebook_page_reference,0.6152553571428572,0.8256332174605346,2.237744470153426,0.4430647295678232,0.22369060043725408,48000,-8.725074768066406
ukr_rus_suspended,ukr_rus_twitter,0.9350313265306123,0.24826938555979675,0.6484235230650857,0.21870968261390566,0.8092259326864072,14000,-5.968694686889648
ukr_rus_suspended,covid19_twitter,0.8968438775510205,0.34534013722152773,0.9525708679074258,0.2740065658613366,0.7022939160532969,14000,-5.968694686889648
ukr_rus_suspended,midterm,0.8319240816326532,0.41985430727713474,1.096242488204923,0.3341551465063711,0.5796255698918729,14000,-5.968694686889648
ukr_rus_suspended,covid_political,0.8715786734693878,0.3426192997785987,0.9106826893295681,0.2974980719691406,0.6733088675480451,14000,-5.968694686889648
ukr_rus_suspended,election2020,0.7992133673469388,0.703196700988013,0.6551370978735351,0.37416260629005815,0.41402764857589613,14000,-5.968694686889648
ukr_rus_suspended,ukr_rus_suspended,0.9615051020408161,0.15427528362661364,0.36341358915300626,0.14868868172332783,0.9121423778739478,14000,-5.968694686889648
ukr_rus_suspended,twibot20,0.8515476020408164,0.36731173340689044,0.9063211174699951,0.32584367115075863,0.5730313718930624,14000,-5.968694686889648
ukr_rus_suspended,cp_hk_twitter,0.8638235714285715,0.3802152941808949,1.0322721583966452,0.3013648794175114,0.657417282246232,14000,-5.968694686889648
ukr_rus_suspended,facebook_page_reference,0.7877148979591836,0.5225601914200835,1.4703132028064003,0.36615973232529325,0.49362072225398324,14000,-5.968694686889648
twibot20,ukr_rus_twitter,0.9556688775510205,0.20138873558822112,0.4867163622802501,0.18629385091627002,0.8483287121664781,48000,-8.691377639770508
twibot20,covid19_twitter,0.9488992857142857,0.2223105227010233,0.5697550640038823,0.19518288162759098,0.8424570720378237,48000,-8.691377639770508
twibot20,midterm,0.9152795408163266,0.33395510340603696,0.8030711762893348,0.2700592038059181,0.6953518832147286,48000,-8.691377639770508
twibot20,covid_political,0.9656317346938775,0.16523465761406222,0.3859366833207124,0.15649084707243577,0.8900770286856882,48000,-8.691377639770508
twibot20,election2020,0.8832512244897959,0.7088255502802903,0.568242596094543,0.3058263758141319,0.5768615777458516,48000,-8.691377639770508
twibot20,ukr_rus_suspended,0.8870766326530614,0.3262199180889319,0.7234356162513822,0.2907404336087903,0.6461564441605451,48000,-8.691377639770508
twibot20,twibot20,0.9777826020408164,0.1330404815158521,0.26796996431130016,0.13197041318474298,0.9174176284913188,48000,-8.691377639770508
twibot20,cp_hk_twitter,0.9225127040816327,0.24921873208441075,0.4977300996047277,0.22834510884871573,0.7975885771270544,48000,-8.691377639770508
twibot20,facebook_page_reference,0.8551308163265305,0.40823984876717234,1.0851953636637264,0.3255860397512249,0.5854477909463666,48000,-8.691377639770508
cp_hk_twitter,ukr_rus_twitter,0.9469777551020407,0.2929396488186138,0.3527400346265876,0.2205921819105788,0.7861710946311832,16000,-6.886523246765137
cp_hk_twitter,covid19_twitter,0.9068125510204083,0.376739082440077,0.5963486888520768,0.2787319590769516,0.6793195184300043,16000,-6.886523246765137
cp_hk_twitter,midterm,0.8976513265306123,0.33086868061389535,0.6848525898620875,0.2804326987072162,0.6988385265563604,16000,-6.886523246765137
cp_hk_twitter,covid_political,0.9038176020408164,0.2824056354523865,0.6711544737337592,0.26264469460022505,0.7349292039139346,16000,-6.886523246765137
cp_hk_twitter,election2020,0.7561997959183674,1.164158075821726,0.8313721878458669,0.39770243708402847,0.3576086069778682,16000,-6.886523246765137
cp_hk_twitter,ukr_rus_suspended,0.889140306122449,0.605476245035885,0.5967782878637707,0.2928523971061562,0.6594257114434827,16000,-6.886523246765137
cp_hk_twitter,twibot20,0.8447944897959183,0.5389327136821216,0.6718874428690864,0.34378061564624574,0.5085707024079451,16000,-6.886523246765137
cp_hk_twitter,cp_hk_twitter,0.9955540816326531,0.033640316472544146,0.06294494384843834,0.03403353011304492,0.9907076895144504,16000,-6.886523246765137
cp_hk_twitter,facebook_page_reference,0.7832795918367347,0.4802497362115357,1.2082778724537542,0.36712375656010093,0.5035187868348618,16000,-6.886523246765137
facebook_page_reference,ukr_rus_twitter,0.9522508163265307,0.2860229892743205,0.27542970191531757,0.19052769712468576,0.8472622329275932,6000,-4.020366191864014
facebook_page_reference,covid19_twitter,0.9224193367346939,0.2574363402604961,0.39148115729415506,0.23212178091690344,0.7921087675269936,6000,-4.020366191864014
facebook_page_reference,midterm,0.8370626530612244,0.42593994409034563,0.5686724759693975,0.333885575075634,0.5623290782252882,6000,-4.020366191864014
facebook_page_reference,covid_political,0.8739727551020409,0.5007840310794208,0.4673491334062779,0.2937481983622839,0.6690574433216755,6000,-4.020366191864014
facebook_page_reference,election2020,0.6889163265306122,2.2000308816575815,1.375868331936263,0.4205935253125351,0.2831257557850585,6000,-4.020366191864014
facebook_page_reference,ukr_rus_suspended,0.8912747959183673,0.5020232097107543,0.4569175986113491,0.28931360640797904,0.6378813207432843,6000,-4.020366191864014
facebook_page_reference,twibot20,0.8690514285714287,0.5667123464625057,0.5218543893511154,0.30939796199011854,0.6026166931128727,6000,-4.020366191864014
facebook_page_reference,cp_hk_twitter,0.886958163265306,0.33989839081105094,0.4364165900579303,0.2668023542146464,0.7391440383501614,6000,-4.020366191864014
facebook_page_reference,facebook_page_reference,0.9520388775510205,0.18369379040548783,0.3850240973151597,0.18456050630353366,0.8672391811683613,6000,-4.020366191864014
