experiment,run_id,kind,seed,mixture_size,sources,best_step,final_step,step,train_loss,validation_loss,elapsed_seconds
ladder_s0,ladder_k4_covid_political-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,election2020,twibot20,facebook_page_reference",2250,3500,3500,0.6220804452896118,0.6654976025223733,543.4857137829531
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,250,0.6859752535820007,0.6850223995745182,32.723167065065354
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,500,0.6464314460754395,0.6753338851034641,58.731938171898946
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,750,0.676884114742279,0.6751279085874557,83.15566874295473
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,1000,0.63080233335495,0.6728046670556069,112.3853283689823
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,1250,0.68071448802948,0.672899742424488,144.6001225640066
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,1500,0.6299830079078674,0.6729621738195419,173.62858903803863
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,1750,0.6724557876586914,0.6722620643675328,201.34784071007743
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,2000,0.6327264308929443,0.6712222009897232,226.3212054099422
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,2250,0.6779839396476746,0.6732892088592053,250.64402903593145
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,2500,0.6293590664863586,0.6708537548780442,275.43537458009087
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,2750,0.6749374866485596,0.6722890853881837,299.9616064229049
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,3000,0.621614396572113,0.6703115448355674,326.07333674794063
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference",2000,3250,3250,0.6744909286499023,0.6753273621201514,351.9239863450639
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,250,0.6868106722831726,0.6876248180866241,38.36828964110464
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,500,0.671838641166687,0.6755504809319973,78.40953844110481
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,750,0.6833466291427612,0.6764028057456016,120.19825120596215
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,1000,0.6602973341941833,0.6729179695248604,164.37173920311034
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,1250,0.6825973987579346,0.6814224362373352,212.56197149096988
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,1500,0.6603811383247375,0.6717189066112041,261.3485959570389
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,1750,0.6794813871383667,0.672544176876545,313.3160538938828
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,2000,0.6596895456314087,0.6712295450270176,363.28984528500587
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,2250,0.6767163276672363,0.6729839161038398,406.2600351420697
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,2500,0.6590445041656494,0.6708932377398014,453.67219149088487
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,2750,0.6800837516784668,0.675410345941782,492.30066451989114
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,3000,0.6620599031448364,0.670561395585537,528.7414460629225
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-election2020-twibot20_s0,ladder,0,4,"covid_political,ukr_rus_suspended,election2020,twibot20",2000,3250,3250,0.6726163625717163,0.6713735863566399,571.5535174249671
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,250,0.6819318532943726,0.6733010478317738,23.154924639035016
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,500,0.6381115913391113,0.6691595368087292,50.51038634008728
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,750,0.6803762316703796,0.6678277678787709,78.70004154019989
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,1000,0.6295815706253052,0.6673257067799567,105.72219486907125
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,1250,0.677048921585083,0.6665816232562065,131.7632366050966
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,1500,0.6244716048240662,0.6665527768433094,154.10893673612736
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,1750,0.6753894686698914,0.6662147611379623,176.20001013414003
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,2000,0.6209633350372314,0.6655944854021073,198.38368708011694
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,2250,0.6699292659759521,0.6655058689415456,220.52334766299464
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,2500,0.6249600648880005,0.6651382289826869,243.1321918880567
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,2750,0.6701124906539917,0.6653539486229421,266.30692856316455
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,3000,0.6154602766036987,0.6657568588852882,288.65997844422236
ladder_s0,ladder_k4_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference_s0,ladder,0,4,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference",2000,3250,3250,0.6717144250869751,0.6653977110981941,308.47283416520804
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,250,0.6802598834037781,0.6791229978203773,32.205244302982464
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,500,0.642282247543335,0.6756372809410095,79.34008210292086
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,750,0.6746240854263306,0.672909039258957,126.94329826906323
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,1000,0.631350040435791,0.6722245611250401,175.5533910379745
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,1250,0.6757680773735046,0.6712815202772618,225.64959952188656
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,1500,0.630868673324585,0.6718111865222454,275.79354271292686
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,1750,0.6684485673904419,0.6707947440445423,326.57637076289393
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,2000,0.6265259981155396,0.671392972767353,377.78129816101864
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,2250,0.6663419008255005,0.6698712788522243,423.13711527292617
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,2500,0.6274384260177612,0.6696506202220918,466.6894455240108
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,2750,0.673404335975647,0.6702274702489376,513.3950324428733
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,3000,0.6238957047462463,0.6701812170445918,554.8957486029249
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,3250,0.6707946062088013,0.6695544965565204,587.7853067810647
ladder_s0,ladder_k4_ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,4,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference",2250,3500,3500,0.6220875978469849,0.6727393560111523,625.6277364238631
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,250,0.6598582863807678,0.6788702780008317,33.61273074406199
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,500,0.6521443724632263,0.6727500301599502,67.24855463416316
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,750,0.6614097952842712,0.6722694849967956,102.5376677250024
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,1000,0.6465790271759033,0.6683987694978714,138.2483143331483
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,1250,0.6515378952026367,0.6668260532617569,174.14704068400897
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,1500,0.6436408758163452,0.6657108783721923,212.41214884608053
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,1750,0.6462634801864624,0.6653115171194076,250.67896913806908
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,2000,0.63128662109375,0.663937628865242,288.78884716914035
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,2250,0.6318488717079163,0.6636377483606338,321.4121396201663
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,2500,0.6315796971321106,0.6633713287115097,356.5338651591446
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,2750,0.6382917165756226,0.662405651807785,391.5242832081858
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,3000,0.6244983077049255,0.662533906698227,420.4444313819986
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,3250,0.6247914433479309,0.6623800879716872,449.90020752116106
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,3500,0.6312998533248901,0.6615914016962051,482.11884053214453
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,3750,0.6267783641815186,0.6619713002443314,511.84720979910344
ladder_s0,ladder_k5_covid_political-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,election2020,twibot20,facebook_page_reference,cora",2750,4000,4000,0.6330438256263733,0.6616396826505662,537.3287729960866
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,250,0.6650297045707703,0.6828969442844391,26.679941655136645
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,500,0.6706752777099609,0.6770246857404709,51.86304512410425
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,750,0.6550773978233337,0.673660397529602,76.772430597106
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,1000,0.6575605273246765,0.6728554844856263,105.22318004001863
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,1250,0.6495359539985657,0.6722227019071578,133.76714446605183
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,1500,0.6382946372032166,0.6698395401239396,163.33535470603965
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,1750,0.6380354762077332,0.6687897908687592,194.81970888003707
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,2000,0.6444432735443115,0.6692479246854782,226.63282272196375
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,2250,0.6319255828857422,0.6701030343770981,258.55391416093335
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,2500,0.6408018469810486,0.6692735481262208,291.1864237061236
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,2750,0.6368523836135864,0.6679966819286347,323.6750100790523
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,3000,0.6294693946838379,0.6681231051683426,356.0825656519737
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,3250,0.633628785610199,0.6676276528835297,386.52447819313966
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,3500,0.6212643384933472,0.6678574925661087,412.70332042803057
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,3750,0.6322371959686279,0.6673009419441223,443.3131433769595
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora",2750,4000,4000,0.6440786719322205,0.6687070018053054,473.56191891105846
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,250,0.6645417809486389,0.6807930439710617,44.405305871972814
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,500,0.6542430520057678,0.6753818589448929,84.88676751591265
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,750,0.654260516166687,0.6733531838655471,127.20024861185811
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,1000,0.650611162185669,0.6725843739509582,167.95627431198955
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,1250,0.6456307172775269,0.6710047543048858,209.47802615584806
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,1500,0.6401464343070984,0.6704994183778762,252.6226469699759
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,1750,0.6435157060623169,0.669815082550049,295.2834835089743
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,2000,0.6350579261779785,0.6690805083513259,338.6102685588412
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,2250,0.6320856809616089,0.6695749592781066,377.54119682405144
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,2500,0.6514725685119629,0.6718435233831406,413.38835870684125
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,2750,0.6297426819801331,0.6687772631645202,453.8808477858547
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,3000,0.6377043724060059,0.668675782084465,493.61036086501554
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,cora",2000,3250,3250,0.6347324252128601,0.6688169640302658,526.062282865867
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,250,0.6624963283538818,0.6802563333511353,45.51706233317964
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,500,0.6447253227233887,0.6758572590351105,88.91070422600023
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,750,0.6357546448707581,0.6737149065732957,131.50093241711147
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,1000,0.6385980248451233,0.6723173540830611,174.1199210411869
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,1250,0.6323052048683167,0.6718473362922669,217.94063162617385
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,1500,0.6316012740135193,0.6729586237668992,264.09410501504317
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,1750,0.6319499015808105,0.6705346035957337,309.08452320308425
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,2000,0.6287230253219604,0.6708642756938934,353.3944886249956
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,2250,0.6288551092147827,0.6707503628730775,391.58155057998374
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,2500,0.6250602602958679,0.6709689462184907,433.66723954700865
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,2750,0.6254139542579651,0.670241670012474,475.83038854599
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-election2020-twibot20-facebook_page_reference_s0,ladder,0,5,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference",1750,3000,3000,0.6260454058647156,0.6696790492534637,512.9513863301836
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,250,0.6630961894989014,0.678294826745987,24.599800226045772
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,500,0.647908627986908,0.671696937084198,50.108561107190326
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,750,0.6541916131973267,0.6680140388011931,74.63722783699632
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,1000,0.6394358277320862,0.6671874195337295,98.30134033015929
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,1250,0.6383657455444336,0.6660646694898607,117.54302494204603
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,1500,0.6392011046409607,0.6652012926340103,136.28645961917937
