architecture	pretraining_objective	model_id	n_sources	sources	target	auc	average_precision	hits_at_50	orientation	n_test_pairs	holdout_leakage_edges	endpoint_sensitivity	endpoint_permutation_auc	checkpoint_step	seed	protocol
prodigy	nm	finalcore_ss_election2020_s0	1	election2020	midterm	0.5253091836734693	0.5565101379196189	0.74	1	2800	0.0	0.99925	0.501116125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_election2020_s0	1	election2020	twibot20	0.5621020408163265	0.5602459360918327	0.64	1	2800	0.0	1.0	0.496634625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_election2020_s0	1	election2020	ukr_rus_suspended	0.5371073979591837	0.5780546055783046	0.86	1	2800	0.0	1.0	0.51180925	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_election2020_s0	1	election2020	ukr_rus_twitter	0.5203058673469387	0.5296094405036309	0.64	1	2800	0.0	1.0	0.4953855	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	covid19_twitter	0.555659693877551	0.5837784545425241	0.84	1	2800	0.0	0.9995	0.48588	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	covid_political	0.5085515306122449	0.5185207754850211	0.64	1	2800	0.0	1.0	0.493825	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	cp_hk_twitter	0.5231186224489796	0.5132906310869474	0.52	-1	2800	0.0	1.0	0.50826775	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	election2020	0.5967201530612245	0.6117339125740198	0.76	1	2800	0.0	1.0	0.490037375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	facebook_page_reference	0.6117357142857143	0.6428471057286054	0.92	1	2800	0.0	1.0	0.4995915	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	midterm	0.4646329081632653	0.4805838052623799	0.48	-1	2800	0.0	0.99925	0.500479625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	twibot20	0.5835114795918367	0.5976247768783315	0.76	1	2800	0.0	1.0	0.4873515	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	ukr_rus_suspended	0.5389114795918367	0.5782547653643649	0.86	1	2800	0.0	1.0	0.51207975	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_facebook_page_reference_s0	1	facebook_page_reference	ukr_rus_twitter	0.5338224489795919	0.5454224090247385	0.7	1	2800	0.0	1.0	0.5067895	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	covid19_twitter	0.5596255102040816	0.5835972798117401	0.76	1	2800	0.0	0.9995	0.4869155	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	covid_political	0.5822586734693878	0.5887348339005959	0.74	1	2800	0.0	1.0	0.49355175	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	cp_hk_twitter	0.5046104591836734	0.5070703443675147	0.56	-1	2800	0.0	1.0	0.50948225	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	election2020	0.6985961734693877	0.6565995767713265	0.64	1	2800	0.0	1.0	0.490860375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	facebook_page_reference	0.5893357142857143	0.6096883107623295	0.84	1	2800	0.0	1.0	0.49153025	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	midterm	0.6258918367346938	0.6157040918705478	0.76	1	2800	0.0	0.99925	0.49801875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	twibot20	0.6157178571428571	0.6144739481937567	0.66	1	2800	0.0	1.0	0.489879625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	ukr_rus_suspended	0.532618112244898	0.5759214789995268	0.86	1	2800	0.0	1.0	0.511709	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_midterm_s0	1	midterm	ukr_rus_twitter	0.5445655612244898	0.5587965000407856	0.76	1	2800	0.0	1.0	0.503633875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	covid19_twitter	0.6930331632653062	0.7249011566823176	0.96	1	2800	0.0	0.9995	0.487612625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	covid_political	0.6986617346938776	0.6733553920472528	0.76	1	2800	0.0	1.0	0.49301125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	cp_hk_twitter	0.5557793367346939	0.5285061490085396	0.44	1	2800	0.0	1.0	0.506695875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	election2020	0.7768864795918368	0.6871158401796028	0.6	1	2800	0.0	1.0	0.494599	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	facebook_page_reference	0.7187137755102041	0.71709094620748	0.86	1	2800	0.0	1.0	0.50191475	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	midterm	0.6230586734693877	0.6212861412781202	0.8	1	2800	0.0	0.99925	0.496241	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	twibot20	0.7944954081632654	0.7664405843837175	0.82	1	2800	0.0	1.0	0.49488175	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	ukr_rus_suspended	0.5814961734693878	0.6131686376505228	0.84	1	2800	0.0	1.0	0.507262	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_twibot20_s0	1	twibot20	ukr_rus_twitter	0.6117676020408164	0.6282905770099112	0.86	1	2800	0.0	1.0	0.498872375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	covid19_twitter	0.7446068877551021	0.7637086154588626	0.98	1	2800	0.0	0.9995	0.489798875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	covid_political	0.7203479591836734	0.6841117830519129	0.7	1	2800	0.0	1.0	0.49218725	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	cp_hk_twitter	0.5251405612244898	0.5042818697130499	0.36	1	2800	0.0	1.0	0.507186625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	election2020	0.7756772959183673	0.6845441859240093	0.54	1	2800	0.0	1.0	0.492398625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	facebook_page_reference	0.8630372448979592	0.8512803622222127	0.96	1	2800	0.0	1.0	0.492643625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	midterm	0.6685137755102041	0.6356808050664774	0.74	1	2800	0.0	0.99925	0.50094225	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	twibot20	0.7547489795918367	0.7310226661479613	0.76	1	2800	0.0	1.0	0.495148	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	ukr_rus_suspended	0.5879515306122449	0.6232360031098246	0.86	1	2800	0.0	1.0	0.51039	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_s0	1	ukr_rus_twitter	ukr_rus_twitter	0.7009142857142857	0.7119312358232052	0.92	1	2800	0.0	1.0	0.50680025	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	covid19_twitter	0.5643798469387755	0.5915475625543953	0.86	1	2800	0.0	0.9995	0.491559125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	covid_political	0.5124017857142857	0.5122070977309232	0.64	1	2800	0.0	1.0	0.487210125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	cp_hk_twitter	0.49467117346938777	0.5005135121463764	0.46	-1	2800	0.0	1.0	0.504901	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	election2020	0.5225211734693878	0.5327183496043899	0.58	1	2800	0.0	1.0	0.49582	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	facebook_page_reference	0.6265198979591837	0.6483811634710364	0.94	1	2800	0.0	1.0	0.50385775	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	midterm	0.4752267857142857	0.48335866016787676	0.38	-1	2800	0.0	0.99925	0.504180375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	twibot20	0.559493112244898	0.563595004806931	0.68	1	2800	0.0	1.0	0.490326625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	ukr_rus_suspended	0.6563767857142857	0.6834303644535402	0.86	1	2800	0.0	1.0	0.503544375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	finalcore_ss_ukr_rus_suspended_s0	1	ukr_rus_suspended	ukr_rus_twitter	0.5593275510204082	0.5695822525107168	0.74	1	2800	0.0	1.0	0.5051625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	covid19_twitter	0.6955788265306122	0.7294448399584696	0.96	1	2800	0.0	0.9995	0.4892005	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	covid_political	0.7095244897959184	0.6791913446715174	0.74	1	2800	0.0	1.0	0.494921	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	cp_hk_twitter	0.5264933673469387	0.5085394673610193	0.34	1	2800	0.0	1.0	0.5069845	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	election2020	0.7437997448979592	0.6758270080852644	0.64	1	2800	0.0	1.0	0.491544875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	facebook_page_reference	0.7942112244897959	0.7811027701290222	0.84	1	2800	0.0	1.0	0.50792625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	midterm	0.6069045918367347	0.6001292136385059	0.72	1	2800	0.0	0.99925	0.500639625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	twibot20	0.7277316326530612	0.7149322069395934	0.82	1	2800	0.0	1.0	0.496549625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	ukr_rus_suspended	0.5684283163265306	0.6016783495961394	0.86	1	2800	0.0	1.0	0.510976375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__covid_political	2	covid19_twitter,covid_political	ukr_rus_twitter	0.6255857142857143	0.6468704507414499	0.86	1	2800	0.0	1.0	0.50873825	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	covid19_twitter	0.7408691326530612	0.7515171559990442	0.94	1	2800	0.0	0.9995	0.485538625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	covid_political	0.6610589285714286	0.6422856463924205	0.68	1	2800	0.0	1.0	0.49391625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	cp_hk_twitter	0.5663038265306123	0.5383424505511758	0.5	1	2800	0.0	1.0	0.508566125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	election2020	0.7214094387755102	0.6533799120478484	0.52	1	2800	0.0	1.0	0.4934755	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	facebook_page_reference	0.8017908163265306	0.7864637623010916	0.82	1	2800	0.0	1.0	0.509242875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	midterm	0.6530714285714285	0.6255015356753952	0.78	1	2800	0.0	0.99925	0.500464	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	twibot20	0.7333280612244898	0.7177845532754564	0.86	1	2800	0.0	1.0	0.494042625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	ukr_rus_suspended	0.5711535714285715	0.6104783365238953	0.86	1	2800	0.0	1.0	0.5102175	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__cp_hk	2	covid19_twitter,cp_hk_twitter	ukr_rus_twitter	0.6520821428571428	0.6599780624479266	0.8	1	2800	0.0	1.0	0.50591075	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	covid19_twitter	0.7476395408163266	0.7602969092215524	0.94	1	2800	0.0	0.9995	0.490639	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	covid_political	0.6335423469387755	0.6276034460197654	0.8	1	2800	0.0	1.0	0.49356675	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	cp_hk_twitter	0.5366318877551021	0.5103893300636657	0.42	1	2800	0.0	1.0	0.50757525	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	election2020	0.7182617346938776	0.6762464265930967	0.64	1	2800	0.0	1.0	0.489859125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	facebook_page_reference	0.7889691326530612	0.7755244528709714	0.82	1	2800	0.0	1.0	0.499776	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	midterm	0.6654367346938775	0.6381998063239422	0.78	1	2800	0.0	0.99925	0.500858625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	twibot20	0.7491265306122449	0.7256489675054087	0.82	1	2800	0.0	1.0	0.491138375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	ukr_rus_suspended	0.6026747448979591	0.6264509386697591	0.84	1	2800	0.0	1.0	0.50893325	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__election2020	2	covid19_twitter,election2020	ukr_rus_twitter	0.6535	0.67267857102089	0.86	1	2800	0.0	1.0	0.506896	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	0.7992762755102041	0.8005796235174963	0.94	1	2800	0.0	0.9995	0.491952125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid_political	0.726709693877551	0.6889149704514522	0.76	1	2800	0.0	1.0	0.494916625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	cp_hk_twitter	0.5428696428571429	0.5177469769958984	0.4	1	2800	0.0	1.0	0.5051795	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	election2020	0.7806502551020408	0.6923713430688134	0.66	1	2800	0.0	1.0	0.493268875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	facebook_page_reference	0.8165035714285714	0.8166961956587676	0.94	1	2800	0.0	1.0	0.49413625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	midterm	0.6678683673469388	0.6325055675465324	0.7	1	2800	0.0	0.99925	0.49839725	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	twibot20	0.792530612244898	0.7604500920724624	0.82	1	2800	0.0	1.0	0.4935795	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	ukr_rus_suspended	0.6249201530612245	0.6392241656477053	0.86	1	2800	0.0	1.0	0.505792875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__facebook_page_reference	2	covid19_twitter,facebook_page_reference	ukr_rus_twitter	0.6887545918367347	0.6781639969516	0.8	1	2800	0.0	1.0	0.50529775	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	covid19_twitter	0.7477329081632653	0.7620738556415725	0.96	1	2800	0.0	0.9995	0.4891915	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	covid_political	0.6922635204081633	0.6701974357571207	0.76	1	2800	0.0	1.0	0.494533875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	cp_hk_twitter	0.5333931122448979	0.5099199937039027	0.34	1	2800	0.0	1.0	0.5086945	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	election2020	0.7453357142857143	0.6644641829383504	0.62	1	2800	0.0	1.0	0.4896125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	facebook_page_reference	0.7748219387755102	0.7677541528443128	0.9	1	2800	0.0	1.0	0.4948985	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	midterm	0.698530612244898	0.6715247688194024	0.82	1	2800	0.0	0.99925	0.49678125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	twibot20	0.7632308673469388	0.7400753976820934	0.8	1	2800	0.0	1.0	0.498438375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	ukr_rus_suspended	0.5966885204081632	0.6251536131818716	0.86	1	2800	0.0	1.0	0.511586625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__midterm	2	covid19_twitter,midterm	ukr_rus_twitter	0.6526852040816327	0.6611701295585702	0.9	1	2800	0.0	1.0	0.50089075	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	covid19_twitter	0.6976135204081633	0.7212019585057682	0.9	1	2800	0.0	0.9995	0.485406375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	covid_political	0.6422459183673469	0.6230230093211577	0.74	1	2800	0.0	1.0	0.49371875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	cp_hk_twitter	0.5344176020408163	0.5099394787781001	0.36	1	2800	0.0	1.0	0.509346125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	election2020	0.7019150510204082	0.655282688293321	0.5	1	2800	0.0	1.0	0.489505375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	facebook_page_reference	0.7697668367346939	0.7637276806556877	0.88	1	2800	0.0	1.0	0.5024395	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	midterm	0.6114948979591837	0.6044125729121271	0.76	1	2800	0.0	0.99925	0.494704	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	twibot20	0.7153841836734693	0.7042302206694824	0.78	1	2800	0.0	1.0	0.49635925	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	ukr_rus_suspended	0.5852257653061225	0.6140259813467662	0.86	1	2800	0.0	1.0	0.515247125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__twibot20	2	covid19_twitter,twibot20	ukr_rus_twitter	0.6318701530612245	0.6590690935390174	0.9	1	2800	0.0	1.0	0.502529625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	0.7202762755102041	0.7383937592429773	0.9	1	2800	0.0	0.9995	0.49359325	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid_political	0.6687798469387755	0.6329865164177411	0.68	1	2800	0.0	1.0	0.499667625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	cp_hk_twitter	0.5311635204081633	0.5100872879937955	0.4	1	2800	0.0	1.0	0.50186425	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	election2020	0.7353293367346939	0.6666306967939923	0.6	1	2800	0.0	1.0	0.49221225	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	facebook_page_reference	0.7833816326530613	0.7682539361406086	0.9	1	2800	0.0	1.0	0.49699725	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	midterm	0.6192966836734694	0.6145240965049563	0.84	1	2800	0.0	0.99925	0.50683525	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	twibot20	0.7458788265306122	0.7271411806339447	0.84	1	2800	0.0	1.0	0.5005625	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	ukr_rus_suspended	0.6837928571428571	0.69593224882653	0.86	1	2800	0.0	1.0	0.508732	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	ukr_rus_twitter	0.6427308673469387	0.643783047238903	0.84	1	2800	0.0	1.0	0.502088125	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	covid19_twitter	0.5930551020408164	0.6179220906784973	0.86	1	2800	0.0	0.9995	0.4955485	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	covid_political	0.6289140306122449	0.6214653052574397	0.78	1	2800	0.0	1.0	0.49574975	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	cp_hk_twitter	0.5461247448979591	0.5260160337671498	0.48	1	2800	0.0	1.0	0.506886875	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	election2020	0.6895948979591837	0.6650017561492966	0.76	1	2800	0.0	1.0	0.49731475	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	facebook_page_reference	0.6295349489795918	0.6427752338419453	0.9	1	2800	0.0	1.0	0.50007325	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
prodigy	nm	nmpair_covid_political__cp_hk	2	covid_political,cp_hk_twitter	midterm	0.5734418367346938	0.5761135219795289	0.7	1	2800	0.0	0.99925	0.508962375	2500	0	prodigy_frozen_static_lp_degree_matched_cached_v2
