arm,source,step,loss
MT,twibot20,574,0.5552
MT,twibot20,576,0.4375
MT,twibot20,578,0.3641
MT,twibot20,580,0.4152
MT,twibot20,582,0.4892
MT,twibot20,584,0.4716
MT,twibot20,586,0.3865
MT,twibot20,588,0.4702
MT,twibot20,590,0.4156
MT,twibot20,592,0.3683
MT,twibot20,594,0.4027
MT,twibot20,596,0.4792
MT,twibot20,598,0.3508
MT,twibot20,600,0.3637
MT,twibot20,602,0.3579
MT,twibot20,604,0.5651
MT,twibot20,606,0.3082
MT,twibot20,608,0.4281
MT,twibot20,610,0.5148
MT,twibot20,612,0.4288
MT,twibot20,614,0.3856
MT,twibot20,616,0.414
MT,twibot20,618,0.5113
MT,twibot20,620,0.3418
MT,twibot20,622,0.4978
MT,twibot20,624,0.3603
MT,twibot20,626,0.3874
MT,twibot20,628,0.4476
MT,twibot20,630,0.5026
MT,twibot20,632,0.3821
MT,twibot20,634,0.3845
MT,twibot20,636,0.339
MT,twibot20,638,0.3747
MT,twibot20,640,0.4692
MT,twibot20,642,0.4006
MT,twibot20,644,0.3316
MT,twibot20,646,0.2939
MT,twibot20,648,0.4536
MT,twibot20,650,0.2715
MT,twibot20,652,0.3336
MT,twibot20,654,0.5947
MT,twibot20,656,0.407
MT,twibot20,658,0.3092
MT,twibot20,660,0.3113
MT,twibot20,662,0.3627
MT,twibot20,664,0.3899
MT,twibot20,666,0.3431
MT,twibot20,668,0.2783
MT,twibot20,670,0.3434
MT,twibot20,672,0.6925
MT,twibot20,674,0.4492
MT,twibot20,676,0.5292
MT,twibot20,678,0.4541
MT,twibot20,680,0.3156
MT,twibot20,682,0.3656
MT,twibot20,684,0.4579
MT,twibot20,686,0.2453
MT,twibot20,688,0.3884
MT,twibot20,690,0.3775
MT,twibot20,692,0.3227
MT,twibot20,694,0.3396
MT,twibot20,696,0.478
MT,twibot20,698,0.3525
MT,twibot20,700,0.487
MT,twibot20,702,0.35
MT,twibot20,704,0.427
MT,twibot20,706,0.379
MT,twibot20,708,0.3933
MT,twibot20,710,0.5445
MT,twibot20,712,0.3994
MT,twibot20,714,0.4189
MT,twibot20,716,0.3984
MT,twibot20,718,0.4347
MT,twibot20,720,0.4768
MT,twibot20,722,0.4068
MT,twibot20,724,0.3339
MT,twibot20,726,0.4188
MT,twibot20,728,0.4188
MT,twibot20,730,0.3883
MT,twibot20,732,0.3576
MT,twibot20,734,0.3434
MT,twibot20,736,0.529
MT,twibot20,738,0.4575
MT,twibot20,740,0.2702
MT,twibot20,742,0.3694
MT,twibot20,744,0.4066
MT,twibot20,746,0.3272
MT,twibot20,748,0.3074
MT,twibot20,750,0.2855
MT,twibot20,752,0.4518
MT,twibot20,754,0.3385
MT,twibot20,756,0.3361
MT,twibot20,758,0.2289
MT,twibot20,760,0.3478
MT,twibot20,762,0.3672
MT,twibot20,764,0.3883
MT,twibot20,766,0.3374
MT,twibot20,768,0.3947
MT,twibot20,770,0.5231
MT,twibot20,772,0.3913
MT,twibot20,774,0.2547
MT,twibot20,776,0.326
MT,twibot20,778,0.4127
MT,twibot20,780,0.3429
MT,twibot20,782,0.4478
MT,twibot20,784,0.3239
MT,twibot20,786,0.3311
MT,twibot20,788,0.3325
MT,twibot20,790,0.2862
MT,twibot20,792,0.5234
MT,twibot20,794,0.575
MT,twibot20,796,0.466
MT,twibot20,798,0.4617
MT,twibot20,800,0.3724
MT,twibot20,802,0.4239
MT,twibot20,804,0.2777
MT,twibot20,806,0.2777
MT,twibot20,808,0.3704
MT,twibot20,811,0.2918
MT,twibot20,813,0.3415
MT,twibot20,815,0.3597
MT,twibot20,817,0.3695
MT,twibot20,819,0.2369
MT,twibot20,821,0.3744
MT,twibot20,824,0.3611
MT,twibot20,827,0.368
MT,twibot20,830,0.2988
MT,twibot20,833,0.3314
MT,twibot20,836,0.3119
MT,twibot20,839,0.3271
MT,twibot20,842,0.4182
MT,twibot20,845,0.3004
MT,twibot20,848,0.4269
MT,twibot20,851,0.3724
MT,twibot20,854,0.3987
MT,twibot20,857,0.3649
MT,twibot20,860,0.2402
MT,twibot20,863,0.2807
MT,twibot20,866,0.252
MT,twibot20,869,0.3877
MT,twibot20,872,0.3677
MT,twibot20,875,0.3878
MT,twibot20,878,0.2226
MT,twibot20,881,0.3509
MT,twibot20,884,0.3548
MT,twibot20,887,0.4839
MT,twibot20,890,0.2838
MT,twibot20,893,0.3292
MT,twibot20,896,0.2779
MT,twibot20,899,0.5243
MT,twibot20,900,0.5243
MT,election2020,0,1.0639
MT,election2020,1,0.3509
MT,election2020,3,0.3306
MT,election2020,5,0.2856
MT,election2020,7,0.3035
MT,election2020,9,0.2364
MT,election2020,11,0.0964
MT,election2020,13,0.1027
MT,election2020,15,0.2111
MT,election2020,17,0.0697
MT,election2020,19,0.1651
MT,election2020,21,0.0537
MT,election2020,23,0.0933
MT,election2020,25,0.0345
MT,election2020,27,0.052
MT,election2020,29,0.058
MT,election2020,31,0.1457
MT,election2020,33,0.0723
MT,election2020,35,0.0759
MT,election2020,37,0.0426
MT,election2020,39,0.1324
MT,election2020,41,0.2097
MT,election2020,43,0.0999
MT,election2020,45,0.0746
MT,election2020,47,0.1014
MT,election2020,49,0.122
MT,election2020,51,0.0859
MT,election2020,53,0.0269
MT,election2020,55,0.028
MT,election2020,57,0.0451
MT,election2020,59,0.0182
MT,election2020,61,0.1083
MT,election2020,63,0.0888
MT,election2020,65,0.1242
MT,election2020,67,0.0691
MT,election2020,69,0.09
MT,election2020,71,0.1376
MT,election2020,73,0.0608
MT,election2020,75,0.0193
MT,election2020,77,0.0913
MT,election2020,79,0.1841
MT,election2020,81,0.0294
MT,election2020,83,0.1364
MT,election2020,85,0.1279
MT,election2020,87,0.0976
MT,election2020,89,0.0519
MT,election2020,91,0.1471
MT,election2020,93,0.165
MT,election2020,95,0.1055
MT,election2020,97,0.0959
MT,election2020,99,0.0889
MT,election2020,101,0.1469
MT,election2020,103,0.0464
MT,election2020,105,0.207
MT,election2020,107,0.1349
MT,election2020,109,0.0552
MT,election2020,111,0.0287
MT,election2020,113,0.2989
MT,election2020,115,0.1982
MT,election2020,117,0.1779
MT,election2020,119,0.0202
MT,election2020,121,0.0934
MT,election2020,123,0.0763
MT,election2020,125,0.0764
MT,election2020,127,0.0743
MT,election2020,129,0.0435
MT,election2020,131,0.0284
MT,election2020,133,0.0178
MT,election2020,135,0.009
MT,election2020,137,0.2277
MT,election2020,139,0.0302
MT,election2020,141,0.1071
MT,election2020,143,0.0413
MT,election2020,145,0.1028
MT,election2020,147,0.1235
MT,election2020,149,0.0571
MT,election2020,151,0.1109
MT,election2020,153,0.0451
MT,election2020,155,0.132
MT,election2020,157,0.153
MT,election2020,159,0.1458
MT,election2020,161,0.1593
MT,election2020,163,0.0479
MT,election2020,165,0.048
MT,election2020,167,0.019
MT,election2020,169,0.0097
MT,election2020,171,0.3423
MT,election2020,173,0.1026
MT,election2020,175,0.267
MT,election2020,177,0.0759
MT,election2020,179,0.2571
MT,election2020,181,0.1235
MT,election2020,183,0.0447
MT,election2020,185,0.1056
MT,election2020,187,0.2083
MT,election2020,189,0.152
MT,election2020,191,0.1215
MT,election2020,193,0.1549
MT,election2020,195,0.0311
MT,election2020,197,0.1396
MT,election2020,199,0.0186
MT,election2020,201,0.0675
MT,election2020,203,0.1269
MT,election2020,205,0.0564
MT,election2020,207,0.0238
MT,election2020,209,0.0819
MT,election2020,211,0.1558
MT,election2020,213,0.1361
MT,election2020,215,0.0952
MT,election2020,217,0.1492
MT,election2020,219,0.0373
MT,election2020,221,0.1089
MT,election2020,223,0.0766
MT,election2020,225,0.1109
MT,election2020,227,0.0186
MT,election2020,229,0.0321
MT,election2020,231,0.1769
MT,election2020,233,0.094
MT,election2020,235,0.2996
MT,election2020,237,0.1181
MT,election2020,239,0.0324
MT,election2020,241,0.1344
MT,election2020,243,0.0276
MT,election2020,245,0.0235
MT,election2020,247,0.0225
MT,election2020,249,0.0955
MT,election2020,251,0.0145
MT,election2020,253,0.0112
MT,election2020,255,0.0124
MT,election2020,257,0.1334
MT,election2020,259,0.079
MT,election2020,261,0.0463
MT,election2020,263,0.1587
MT,election2020,265,0.1114
MT,election2020,267,0.037
MT,election2020,269,0.0344
MT,election2020,271,0.1447
MT,election2020,273,0.1165
MT,election2020,275,0.0852
MT,election2020,277,0.0827
MT,election2020,279,0.083
MT,election2020,281,0.0873
MT,election2020,283,0.1572
MT,election2020,285,0.0225
MT,election2020,287,0.0913
MT,election2020,289,0.0473
MT,election2020,291,0.1462
MT,election2020,293,0.1954
MT,election2020,295,0.2929
MT,election2020,297,0.1194
MT,election2020,299,0.1405
MT,election2020,301,0.0919
MT,election2020,303,0.0451
MT,election2020,305,0.0719
MT,election2020,307,0.1533
MT,election2020,309,0.0093
MT,election2020,311,0.3796
MT,election2020,313,0.2296
MT,election2020,315,0.187
MT,election2020,317,0.1368
MT,election2020,319,0.2106
MT,election2020,321,0.1609
MT,election2020,323,0.1086
MT,election2020,325,0.0814
MT,election2020,327,0.131
MT,election2020,329,0.0432
MT,election2020,331,0.2604
MT,election2020,333,0.0096
MT,election2020,335,0.0422
MT,election2020,337,0.1066
MT,election2020,339,0.1758
MT,election2020,341,0.2183
MT,election2020,343,0.1026
MT,election2020,345,0.0394
MT,election2020,347,0.0364
MT,election2020,349,0.0784
MT,election2020,351,0.035
MT,election2020,353,0.1262
MT,election2020,355,0.1543
MT,election2020,357,0.0174
MT,election2020,359,0.091
MT,election2020,361,0.0811
MT,election2020,363,0.0356
MT,election2020,365,0.1085
MT,election2020,367,0.1493
MT,election2020,369,0.0782
MT,election2020,371,0.0147
MT,election2020,373,0.1202
MT,election2020,375,0.1565
MT,election2020,377,0.0235
MT,election2020,379,0.029
MT,election2020,381,0.193
MT,election2020,383,0.0344
MT,election2020,385,0.0668
MT,election2020,387,0.0308
MT,election2020,389,0.1232
MT,election2020,391,0.1283
MT,election2020,393,0.0263
MT,election2020,395,0.1543
MT,election2020,397,0.1332
MT,election2020,399,0.181
MT,election2020,401,0.092
MT,election2020,403,0.095
MT,election2020,405,0.139
MT,election2020,407,0.1209
MT,election2020,409,0.041
MT,election2020,411,0.2522
MT,election2020,413,0.0384
MT,election2020,415,0.085
MT,election2020,417,0.1
MT,election2020,419,0.1806
MT,election2020,421,0.1662
MT,election2020,423,0.0109
MT,election2020,425,0.1042
MT,election2020,427,0.1008
MT,election2020,429,0.0288
MT,election2020,431,0.12
MT,election2020,433,0.1159
MT,election2020,435,0.0992
MT,election2020,437,0.0229
MT,election2020,439,0.0176
MT,election2020,441,0.1023
MT,election2020,443,0.1721
MT,election2020,445,0.2367
MT,election2020,447,0.1454
MT,election2020,449,0.0399
MT,election2020,451,0.1177
MT,election2020,453,0.0601
MT,election2020,455,0.0285
MT,election2020,457,0.0602
MT,election2020,459,0.0317
MT,election2020,461,0.0177
MT,election2020,463,0.1557
MT,election2020,465,0.2498
MT,election2020,467,0.1109
MT,election2020,469,0.02
MT,election2020,471,0.0227
MT,election2020,473,0.0875
MT,election2020,475,0.0768
MT,election2020,477,0.0868
MT,election2020,479,0.0252
MT,election2020,481,0.022
MT,election2020,483,0.0186
MT,election2020,485,0.0142
MT,election2020,487,0.0366
MT,election2020,489,0.0768
MT,election2020,491,0.0078
MT,election2020,493,0.0781
MT,election2020,495,0.1725
MT,election2020,497,0.1652
MT,election2020,499,0.0729
MT,election2020,501,0.1632
MT,election2020,503,0.0234
MT,election2020,505,0.0358
MT,election2020,507,0.0832
MT,election2020,509,0.1943
MT,election2020,511,0.1819
MT,election2020,513,0.0236
MT,election2020,515,0.0235
MT,election2020,517,0.0174
MT,election2020,519,0.2085
MT,election2020,521,0.0243
MT,election2020,523,0.0848
MT,election2020,525,0.1802
MT,election2020,527,0.059
MT,election2020,529,0.064
MT,election2020,531,0.0647
MT,election2020,533,0.1211
MT,election2020,535,0.197
MT,election2020,537,0.107
MT,election2020,539,0.0196
MT,election2020,541,0.0103
MT,election2020,543,0.1642
MT,election2020,545,0.2077
MT,election2020,547,0.0858
MT,election2020,549,0.0207
MT,election2020,551,0.0847
MT,election2020,553,0.0245
MT,election2020,555,0.0802
MT,election2020,557,0.1377
MT,election2020,559,0.0143
MT,election2020,561,0.0971
MT,election2020,563,0.0111
MT,election2020,565,0.0583
MT,election2020,567,0.0847
MT,election2020,569,0.0091
MT,election2020,571,0.0094
MT,election2020,573,0.2633
MT,election2020,575,0.222
MT,election2020,577,0.051
MT,election2020,579,0.1132
MT,election2020,581,0.1544
MT,election2020,583,0.1247
MT,election2020,585,0.1306
MT,election2020,587,0.317
MT,election2020,589,0.0738
MT,election2020,591,0.0886
MT,election2020,593,0.0328
MT,election2020,595,0.1062
MT,election2020,597,0.1769
MT,election2020,599,0.0726
MT,election2020,601,0.0368
MT,election2020,603,0.0124
MT,election2020,605,0.0732
MT,election2020,607,0.0155
MT,election2020,609,0.0113
MT,election2020,611,0.0099
MT,election2020,613,0.096
MT,election2020,615,0.0139
MT,election2020,617,0.1561
MT,election2020,619,0.2576
MT,election2020,621,0.0637
MT,election2020,623,0.0362
MT,election2020,625,0.224
MT,election2020,627,0.0939
MT,election2020,629,0.0744
MT,election2020,631,0.0993
MT,election2020,633,0.0136
MT,election2020,635,0.0209
MT,election2020,637,0.1972
MT,election2020,639,0.1096
MT,election2020,641,0.0189
MT,election2020,643,0.0922
MT,election2020,645,0.2016
MT,election2020,647,0.0619
MT,election2020,649,0.0292
MT,election2020,651,0.1349
MT,election2020,653,0.0162
MT,election2020,655,0.0096
MT,election2020,657,0.0708
MT,election2020,659,0.0194
MT,election2020,661,0.169
MT,election2020,663,0.0041
MT,election2020,665,0.0207
MT,election2020,667,0.1574
MT,election2020,669,0.0144
MT,election2020,671,0.1245
MT,election2020,673,0.0609
MT,election2020,675,0.1414
MT,election2020,677,0.1416
MT,election2020,679,0.0554
MT,election2020,681,0.0831
MT,election2020,683,0.1399
MT,election2020,685,0.0692
MT,election2020,687,0.0675
MT,election2020,689,0.0771
MT,election2020,691,0.1599
MT,election2020,693,0.0286
MT,election2020,695,0.01
MT,election2020,697,0.0886
MT,election2020,699,0.0123
MT,election2020,701,0.1252
MT,election2020,703,0.0665
MT,election2020,705,0.0149
MT,election2020,707,0.0984
MT,election2020,709,0.1339
MT,election2020,711,0.1711
MT,election2020,713,0.1107
MT,election2020,715,0.134
MT,election2020,717,0.0316
MT,election2020,719,0.1481
MT,election2020,721,0.0764
MT,election2020,723,0.021
MT,election2020,725,0.1207
MT,election2020,727,0.0249
MT,election2020,729,0.0242
MT,election2020,731,0.1207
MT,election2020,733,0.0808
MT,election2020,735,0.074
MT,election2020,737,0.0141
MT,election2020,739,0.0781
MT,election2020,741,0.0863
MT,election2020,743,0.0752
MT,election2020,745,0.0308
MT,election2020,747,0.0236
MT,election2020,749,0.0415
MT,election2020,751,0.0154
MT,election2020,753,0.1438
MT,election2020,755,0.1387
MT,election2020,757,0.1495
MT,election2020,759,0.0158
MT,election2020,761,0.0958
MT,election2020,763,0.1468
MT,election2020,765,0.0218
MT,election2020,767,0.0707
MT,election2020,769,0.0484
MT,election2020,771,0.1868
MT,election2020,773,0.1305
MT,election2020,775,0.0293
MT,election2020,777,0.1727
MT,election2020,779,0.0896
MT,election2020,781,0.1046
MT,election2020,783,0.1885
MT,election2020,785,0.0298
MT,election2020,787,0.1107
MT,election2020,789,0.0216
MT,election2020,791,0.0714
MT,election2020,793,0.1518
MT,election2020,795,0.016
MT,election2020,797,0.1506
MT,election2020,799,0.0141
MT,election2020,801,0.1643
MT,election2020,803,0.0227
MT,election2020,805,0.1838
MT,election2020,807,0.1673
MT,election2020,809,0.0549
MT,election2020,811,0.0944
MT,election2020,813,0.0933
MT,election2020,815,0.0187
MT,election2020,817,0.0312
MT,election2020,819,0.0157
MT,election2020,822,0.0163
MT,election2020,824,0.1397
MT,election2020,827,0.1896
MT,election2020,830,0.0415
MT,election2020,833,0.1418
MT,election2020,836,0.0282
MT,election2020,839,0.0713
MT,election2020,842,0.095
MT,election2020,845,0.1132
MT,election2020,848,0.0488
MT,election2020,851,0.0298
MT,election2020,855,0.028
MT,election2020,859,0.2011
MT,election2020,863,0.1856
MT,election2020,867,0.0326
MT,election2020,871,0.0416
MT,election2020,875,0.0755
MT,election2020,879,0.0199
MT,election2020,883,0.2211
MT,election2020,887,0.1501
MT,election2020,891,0.1424
MT,election2020,895,0.0173
MT,election2020,899,0.0827
MT,election2020,900,0.0827
MT,facebook_page_reference,0,0.7109
MT,facebook_page_reference,1,0.6809
MT,facebook_page_reference,3,0.6476
MT,facebook_page_reference,5,0.5602
MT,facebook_page_reference,7,0.5355
MT,facebook_page_reference,9,0.5996
MT,facebook_page_reference,11,0.5145
MT,facebook_page_reference,13,0.4593
MT,facebook_page_reference,15,0.4909
MT,facebook_page_reference,17,0.4666
MT,facebook_page_reference,19,0.3652
MT,facebook_page_reference,21,0.3916
MT,facebook_page_reference,23,0.4141
MT,facebook_page_reference,25,0.3647
MT,facebook_page_reference,27,0.4872
MT,facebook_page_reference,29,0.502
MT,facebook_page_reference,31,0.4362
MT,facebook_page_reference,33,0.4488
MT,facebook_page_reference,35,0.509
MT,facebook_page_reference,37,0.4227
MT,facebook_page_reference,39,0.3913
MT,facebook_page_reference,41,0.3521
MT,facebook_page_reference,43,0.3928
MT,facebook_page_reference,45,0.4282
MT,facebook_page_reference,47,0.4086
MT,facebook_page_reference,49,0.6166
MT,facebook_page_reference,51,0.3472
MT,facebook_page_reference,53,0.2247
MT,facebook_page_reference,55,0.3454
MT,facebook_page_reference,57,0.3904
MT,facebook_page_reference,59,0.4248
MT,facebook_page_reference,61,0.3424
MT,facebook_page_reference,63,0.2214
MT,facebook_page_reference,65,0.4526
MT,facebook_page_reference,67,0.523
MT,facebook_page_reference,69,0.3506
MT,facebook_page_reference,71,0.4327
MT,facebook_page_reference,73,0.3012
MT,facebook_page_reference,75,0.3341
MT,facebook_page_reference,77,0.3006
MT,facebook_page_reference,79,0.3289
MT,facebook_page_reference,81,0.3343
MT,facebook_page_reference,83,0.3
MT,facebook_page_reference,85,0.4502
MT,facebook_page_reference,87,0.4927
MT,facebook_page_reference,89,0.346
MT,facebook_page_reference,91,0.39
MT,facebook_page_reference,93,0.4212
MT,facebook_page_reference,95,0.4221
MT,facebook_page_reference,97,0.3256
MT,facebook_page_reference,99,0.2735
MT,facebook_page_reference,101,0.4034
MT,facebook_page_reference,103,0.4051
MT,facebook_page_reference,105,0.4886
MT,facebook_page_reference,107,0.2709
MT,facebook_page_reference,109,0.3891
MT,facebook_page_reference,111,0.3684
MT,facebook_page_reference,113,0.3567
MT,facebook_page_reference,115,0.553
MT,facebook_page_reference,117,0.3922
MT,facebook_page_reference,119,0.2745
MT,facebook_page_reference,121,0.3156
MT,facebook_page_reference,123,0.3199
MT,facebook_page_reference,125,0.2437
MT,facebook_page_reference,127,0.404
MT,facebook_page_reference,129,0.247
MT,facebook_page_reference,131,0.3542
MT,facebook_page_reference,133,0.2228
MT,facebook_page_reference,135,0.2463
MT,facebook_page_reference,137,0.438
MT,facebook_page_reference,139,0.3295
MT,facebook_page_reference,141,0.2263
MT,facebook_page_reference,143,0.2906
MT,facebook_page_reference,145,0.3292
MT,facebook_page_reference,147,0.3343
MT,facebook_page_reference,149,0.3138
MT,facebook_page_reference,151,0.3608
MT,facebook_page_reference,153,0.4334
MT,facebook_page_reference,155,0.2914
MT,facebook_page_reference,157,0.2469
MT,facebook_page_reference,159,0.3983
MT,facebook_page_reference,161,0.2592
MT,facebook_page_reference,163,0.4093
MT,facebook_page_reference,165,0.3147
MT,facebook_page_reference,167,0.3243
MT,facebook_page_reference,169,0.2846
MT,facebook_page_reference,171,0.3982
MT,facebook_page_reference,173,0.3424
MT,facebook_page_reference,175,0.4031
MT,facebook_page_reference,177,0.1552
MT,facebook_page_reference,179,0.2558
MT,facebook_page_reference,181,0.2632
MT,facebook_page_reference,183,0.3176
MT,facebook_page_reference,185,0.311
MT,facebook_page_reference,187,0.3705
MT,facebook_page_reference,189,0.295
MT,facebook_page_reference,191,0.4453
MT,facebook_page_reference,193,0.3243
MT,facebook_page_reference,195,0.3393
MT,facebook_page_reference,197,0.3302
MT,facebook_page_reference,199,0.171
MT,facebook_page_reference,201,0.182
MT,facebook_page_reference,203,0.1602
MT,facebook_page_reference,205,0.4336
MT,facebook_page_reference,207,0.2974
MT,facebook_page_reference,209,0.2357
MT,facebook_page_reference,211,0.2888
MT,facebook_page_reference,213,0.3721
MT,facebook_page_reference,215,0.363
MT,facebook_page_reference,217,0.3934
MT,facebook_page_reference,219,0.3957
MT,facebook_page_reference,221,0.3542
MT,facebook_page_reference,223,0.3781
MT,facebook_page_reference,225,0.2241
MT,facebook_page_reference,227,0.3359
MT,facebook_page_reference,229,0.4793
MT,facebook_page_reference,231,0.2507
MT,facebook_page_reference,233,0.4466
MT,facebook_page_reference,235,0.2833
MT,facebook_page_reference,237,0.272
MT,facebook_page_reference,239,0.2691
MT,facebook_page_reference,241,0.4583
MT,facebook_page_reference,243,0.3835
MT,facebook_page_reference,245,0.5155
MT,facebook_page_reference,247,0.4875
MT,facebook_page_reference,249,0.1842
MT,facebook_page_reference,251,0.368
MT,facebook_page_reference,253,0.2962
MT,facebook_page_reference,255,0.3228
MT,facebook_page_reference,257,0.3777
MT,facebook_page_reference,259,0.3434
MT,facebook_page_reference,261,0.402
MT,facebook_page_reference,263,0.591
MT,facebook_page_reference,265,0.354
MT,facebook_page_reference,267,0.368
MT,facebook_page_reference,269,0.3409
MT,facebook_page_reference,271,0.347
MT,facebook_page_reference,273,0.4334
MT,facebook_page_reference,275,0.3345
MT,facebook_page_reference,277,0.3519
MT,facebook_page_reference,279,0.304
MT,facebook_page_reference,281,0.3497
MT,facebook_page_reference,283,0.2936
MT,facebook_page_reference,285,0.4505
MT,facebook_page_reference,287,0.2033
MT,facebook_page_reference,289,0.2616
MT,facebook_page_reference,291,0.4226
MT,facebook_page_reference,293,0.477
MT,facebook_page_reference,295,0.3701
MT,facebook_page_reference,297,0.3523
MT,facebook_page_reference,299,0.3578
MT,facebook_page_reference,301,0.1945
MT,facebook_page_reference,303,0.3183
MT,facebook_page_reference,305,0.3728
MT,facebook_page_reference,307,0.3699
MT,facebook_page_reference,309,0.3667
MT,facebook_page_reference,311,0.2462
MT,facebook_page_reference,313,0.3221
MT,facebook_page_reference,315,0.4035
MT,facebook_page_reference,317,0.4139
MT,facebook_page_reference,319,0.5095
MT,facebook_page_reference,321,0.3173
MT,facebook_page_reference,323,0.4118
MT,facebook_page_reference,325,0.2497
MT,facebook_page_reference,327,0.5769
MT,facebook_page_reference,329,0.4151
MT,facebook_page_reference,331,0.4606
MT,facebook_page_reference,333,0.3579
MT,facebook_page_reference,335,0.4733
MT,facebook_page_reference,337,0.3329
MT,facebook_page_reference,339,0.3157
MT,facebook_page_reference,341,0.2594
MT,facebook_page_reference,343,0.3822
MT,facebook_page_reference,345,0.3524
MT,facebook_page_reference,347,0.3803
MT,facebook_page_reference,349,0.236
MT,facebook_page_reference,351,0.2807
MT,facebook_page_reference,353,0.369
MT,facebook_page_reference,355,0.3819
MT,facebook_page_reference,357,0.2775
MT,facebook_page_reference,359,0.3094
MT,facebook_page_reference,361,0.3244
MT,facebook_page_reference,363,0.3313
MT,facebook_page_reference,365,0.3665
MT,facebook_page_reference,367,0.3357
MT,facebook_page_reference,369,0.3301
MT,facebook_page_reference,371,0.2492
MT,facebook_page_reference,373,0.1972
MT,facebook_page_reference,375,0.3621
MT,facebook_page_reference,377,0.2571
MT,facebook_page_reference,379,0.314
MT,facebook_page_reference,381,0.3643
MT,facebook_page_reference,383,0.5314
MT,facebook_page_reference,385,0.368
MT,facebook_page_reference,387,0.2225
MT,facebook_page_reference,389,0.368
MT,facebook_page_reference,391,0.1828
MT,facebook_page_reference,393,0.1415
MT,facebook_page_reference,395,0.4562
MT,facebook_page_reference,397,0.3672
MT,facebook_page_reference,399,0.2995
MT,facebook_page_reference,401,0.3771
MT,facebook_page_reference,403,0.2797
MT,facebook_page_reference,405,0.4082
MT,facebook_page_reference,407,0.2597
MT,facebook_page_reference,409,0.161
MT,facebook_page_reference,411,0.3069
MT,facebook_page_reference,413,0.2445
MT,facebook_page_reference,415,0.3521
MT,facebook_page_reference,417,0.2329
MT,facebook_page_reference,419,0.3395
MT,facebook_page_reference,421,0.2014
MT,facebook_page_reference,423,0.3055
MT,facebook_page_reference,425,0.2668
MT,facebook_page_reference,427,0.1651
MT,facebook_page_reference,429,0.4425
MT,facebook_page_reference,431,0.1921
MT,facebook_page_reference,433,0.1593
MT,facebook_page_reference,435,0.2748
MT,facebook_page_reference,437,0.3336
MT,facebook_page_reference,439,0.2822
MT,facebook_page_reference,441,0.2668
MT,facebook_page_reference,443,0.1921
MT,facebook_page_reference,445,0.2333
MT,facebook_page_reference,447,0.2813
MT,facebook_page_reference,449,0.2021
MT,facebook_page_reference,451,0.1924
MT,facebook_page_reference,453,0.3087
MT,facebook_page_reference,455,0.3256
MT,facebook_page_reference,457,0.2008
MT,facebook_page_reference,459,0.2752
MT,facebook_page_reference,461,0.3111
MT,facebook_page_reference,463,0.3654
MT,facebook_page_reference,465,0.1989
MT,facebook_page_reference,467,0.4154
MT,facebook_page_reference,469,0.4112
MT,facebook_page_reference,471,0.4007
MT,facebook_page_reference,473,0.38
MT,facebook_page_reference,475,0.4225
MT,facebook_page_reference,477,0.2478
MT,facebook_page_reference,479,0.4099
MT,facebook_page_reference,481,0.3909
MT,facebook_page_reference,483,0.2322
MT,facebook_page_reference,485,0.3827
MT,facebook_page_reference,487,0.5358
MT,facebook_page_reference,489,0.2665
MT,facebook_page_reference,491,0.3214
MT,facebook_page_reference,493,0.2382
MT,facebook_page_reference,495,0.2305
MT,facebook_page_reference,497,0.4498
MT,facebook_page_reference,499,0.3572
MT,facebook_page_reference,501,0.3746
MT,facebook_page_reference,503,0.337
MT,facebook_page_reference,505,0.1872
MT,facebook_page_reference,507,0.2407
MT,facebook_page_reference,509,0.3624
MT,facebook_page_reference,511,0.3523
MT,facebook_page_reference,513,0.2916
MT,facebook_page_reference,515,0.2658
MT,facebook_page_reference,517,0.2841
MT,facebook_page_reference,519,0.2122
MT,facebook_page_reference,521,0.2539
MT,facebook_page_reference,523,0.2673
MT,facebook_page_reference,525,0.3601
MT,facebook_page_reference,527,0.1672
MT,facebook_page_reference,529,0.3977
MT,facebook_page_reference,531,0.3794
MT,facebook_page_reference,533,0.2533
MT,facebook_page_reference,535,0.1938
MT,facebook_page_reference,537,0.2292
MT,facebook_page_reference,539,0.2343
MT,facebook_page_reference,541,0.2015
MT,facebook_page_reference,543,0.2074
MT,facebook_page_reference,545,0.2186
MT,facebook_page_reference,547,0.2271
MT,facebook_page_reference,549,0.2334
MT,facebook_page_reference,551,0.2244
MT,facebook_page_reference,553,0.295
MT,facebook_page_reference,555,0.2702
MT,facebook_page_reference,557,0.388
MT,facebook_page_reference,559,0.2579
MT,facebook_page_reference,561,0.2306
MT,facebook_page_reference,563,0.4951
MT,facebook_page_reference,565,0.1642
MT,facebook_page_reference,567,0.3084
MT,facebook_page_reference,569,0.1943
MT,facebook_page_reference,571,0.204
MT,facebook_page_reference,573,0.2958
MT,facebook_page_reference,575,0.3293
MT,facebook_page_reference,577,0.2262
MT,facebook_page_reference,579,0.2654
MT,facebook_page_reference,581,0.2351
MT,facebook_page_reference,583,0.2315
MT,facebook_page_reference,585,0.1917
MT,facebook_page_reference,587,0.2758
MT,facebook_page_reference,589,0.2834
MT,facebook_page_reference,591,0.3885
MT,facebook_page_reference,593,0.2306
MT,facebook_page_reference,595,0.205
MT,facebook_page_reference,597,0.1998
MT,facebook_page_reference,599,0.1973
