source,objective,update,accuracy,loss
twibot20,MT,25,0.0573,3.391
twibot20,NM,25,0.7188,0.6173
twibot20,MT,27,0.0635,3.3794
twibot20,NM,27,0.6719,0.5606
twibot20,MT,29,0.0604,3.3827
twibot20,NM,29,0.6875,0.6307
twibot20,MT,31,0.0604,3.3841
twibot20,NM,31,0.5938,0.6712
twibot20,MT,33,0.0594,3.3737
twibot20,NM,33,0.6406,0.6256
twibot20,MT,35,0.0573,3.3775
twibot20,NM,35,0.6875,0.5977
twibot20,MT,37,0.0573,3.3802
twibot20,NM,37,0.6562,0.6149
twibot20,MT,39,0.0521,3.3742
twibot20,NM,39,0.6719,0.6201
twibot20,MT,41,0.0583,3.368
twibot20,NM,41,0.7031,0.5379
twibot20,MT,43,0.0563,3.3742
twibot20,NM,43,0.7344,0.5423
twibot20,MT,45,0.0604,3.3644
twibot20,NM,45,0.6094,0.639
twibot20,MT,47,0.0573,3.358
twibot20,NM,47,0.75,0.5672
twibot20,MT,49,0.0635,3.3599
twibot20,NM,49,0.7188,0.5435
twibot20,MT,51,0.0583,3.3523
twibot20,NM,51,0.6875,0.604
twibot20,MT,53,0.0552,3.3388
twibot20,NM,53,0.6875,0.6262
twibot20,MT,55,0.0604,3.3572
twibot20,NM,55,0.6094,0.6578
twibot20,MT,57,0.0635,3.3275
twibot20,NM,57,0.5781,0.6522
twibot20,MT,59,0.0552,3.3461
twibot20,NM,59,0.6719,0.6226
twibot20,MT,61,0.0521,3.3304
twibot20,NM,61,0.7344,0.5864
twibot20,MT,63,0.0615,3.3145
twibot20,NM,63,0.6875,0.5522
twibot20,MT,65,0.0604,3.3083
twibot20,NM,65,0.7344,0.5669
twibot20,MT,67,0.0552,3.2955
twibot20,NM,67,0.7031,0.5749
twibot20,MT,69,0.0531,3.3299
twibot20,NM,69,0.6719,0.6533
twibot20,MT,71,0.0573,3.2871
twibot20,NM,71,0.6719,0.6072
twibot20,MT,73,0.0615,3.2394
twibot20,NM,73,0.625,0.6606
twibot20,MT,75,0.0635,3.2898
twibot20,NM,75,0.6875,0.6079
twibot20,MT,77,0.0583,3.2798
twibot20,NM,77,0.75,0.5768
twibot20,MT,79,0.0552,3.2877
twibot20,NM,79,0.7344,0.548
twibot20,MT,81,0.0625,3.2825
twibot20,NM,81,0.6562,0.6424
twibot20,MT,83,0.0563,3.3039
twibot20,NM,83,0.6875,0.5686
twibot20,MT,85,0.0646,3.271
twibot20,NM,85,0.75,0.5452
twibot20,MT,87,0.0594,3.2657
twibot20,NM,87,0.7188,0.5798
twibot20,MT,89,0.0563,3.2535
twibot20,NM,89,0.7344,0.534
twibot20,MT,91,0.0594,3.2325
twibot20,NM,91,0.7188,0.5431
twibot20,MT,93,0.0583,3.2729
twibot20,NM,93,0.6875,0.586
twibot20,MT,95,0.0604,3.2748
twibot20,NM,95,0.6719,0.6221
twibot20,MT,97,0.0573,3.2697
twibot20,NM,97,0.7344,0.6089
twibot20,MT,99,0.0573,3.262
twibot20,NM,99,0.7188,0.5334
twibot20,MT,101,0.0563,3.2501
twibot20,NM,101,0.6406,0.554
twibot20,MT,103,0.0625,3.2346
twibot20,NM,103,0.75,0.5017
twibot20,MT,105,0.0604,3.2716
twibot20,NM,105,0.6406,0.5805
twibot20,MT,107,0.0563,3.2565
twibot20,NM,107,0.8125,0.49
twibot20,MT,109,0.0542,3.2377
twibot20,NM,109,0.8281,0.4458
twibot20,MT,111,0.0563,3.2766
twibot20,NM,111,0.7344,0.5247
twibot20,MT,113,0.0531,3.2466
twibot20,NM,113,0.7188,0.5512
twibot20,MT,115,0.0615,3.251
twibot20,NM,115,0.8438,0.433
twibot20,MT,117,0.0625,3.2153
twibot20,NM,117,0.7656,0.4762
twibot20,MT,119,0.0521,3.2433
twibot20,NM,119,0.7188,0.4922
twibot20,MT,121,0.0646,3.2433
twibot20,NM,121,0.6875,0.5842
twibot20,MT,123,0.0625,3.2197
twibot20,NM,123,0.6719,0.6117
twibot20,MT,125,0.0615,3.2349
twibot20,NM,125,0.6875,0.4955
twibot20,MT,127,0.0573,3.2495
twibot20,NM,127,0.7031,0.557
twibot20,MT,129,0.0583,3.231
twibot20,NM,129,0.7656,0.5428
twibot20,MT,131,0.0594,3.2278
twibot20,NM,131,0.7188,0.5523
twibot20,MT,133,0.0615,3.2034
twibot20,NM,133,0.625,0.598
twibot20,MT,135,0.0563,3.2525
twibot20,NM,135,0.75,0.5162
twibot20,MT,137,0.0573,3.2355
twibot20,NM,137,0.8125,0.416
twibot20,MT,139,0.0708,3.2109
twibot20,NM,139,0.6562,0.631
twibot20,MT,141,0.0646,3.2035
twibot20,NM,141,0.75,0.4958
twibot20,MT,143,0.0615,3.2289
twibot20,NM,143,0.8281,0.4824
twibot20,MT,145,0.0688,3.2288
twibot20,NM,145,0.6875,0.63
twibot20,MT,147,0.0604,3.2258
twibot20,NM,147,0.75,0.5458
twibot20,MT,149,0.0656,3.2104
twibot20,NM,149,0.7344,0.5617
twibot20,MT,151,0.0583,3.249
twibot20,NM,151,0.6562,0.6115
twibot20,MT,153,0.0531,3.2261
twibot20,NM,153,0.8281,0.4083
twibot20,MT,155,0.0542,3.2185
twibot20,NM,155,0.7344,0.5416
twibot20,MT,157,0.0625,3.2065
twibot20,NM,157,0.7188,0.5259
twibot20,MT,159,0.0646,3.1853
twibot20,NM,159,0.7344,0.5509
twibot20,MT,161,0.0677,3.1871
twibot20,NM,161,0.75,0.4926
twibot20,MT,163,0.0625,3.1889
twibot20,NM,163,0.6719,0.5896
twibot20,MT,165,0.0635,3.1906
twibot20,NM,165,0.8281,0.4831
twibot20,MT,167,0.0698,3.1753
twibot20,NM,167,0.7344,0.5164
twibot20,MT,169,0.0646,3.1232
twibot20,NM,169,0.6406,0.649
twibot20,MT,171,0.0729,3.1116
twibot20,NM,171,0.7656,0.5605
twibot20,MT,173,0.0771,3.1112
twibot20,NM,173,0.7188,0.519
twibot20,MT,175,0.0813,3.1445
twibot20,NM,175,0.7031,0.5503
twibot20,MT,177,0.0854,3.1526
twibot20,NM,177,0.6562,0.5716
twibot20,MT,179,0.0688,3.1686
twibot20,NM,179,0.6406,0.6335
twibot20,MT,181,0.0896,3.1007
twibot20,NM,181,0.7031,0.5324
twibot20,MT,183,0.0875,3.0324
twibot20,NM,183,0.6562,0.5623
twibot20,MT,185,0.0865,3.0816
twibot20,NM,185,0.7656,0.4921
twibot20,MT,187,0.0938,3.0148
twibot20,NM,187,0.6875,0.5764
twibot20,MT,189,0.0865,3.0431
twibot20,NM,189,0.6875,0.516
twibot20,MT,191,0.0885,3.0438
twibot20,NM,191,0.7031,0.4967
twibot20,MT,193,0.0813,3.0664
twibot20,NM,193,0.7656,0.5179
twibot20,MT,195,0.0781,3.0803
twibot20,NM,195,0.6875,0.5161
twibot20,MT,197,0.0969,3.0914
twibot20,NM,197,0.75,0.5753
twibot20,MT,199,0.0885,3.0298
twibot20,NM,199,0.6719,0.5789
twibot20,MT,201,0.0885,2.9598
twibot20,NM,201,0.7031,0.5595
twibot20,MT,203,0.0927,2.9838
twibot20,NM,203,0.7031,0.5283
twibot20,MT,205,0.0958,3.0951
twibot20,NM,205,0.75,0.5646
twibot20,MT,207,0.0958,3.0062
twibot20,NM,207,0.7969,0.4592
twibot20,MT,209,0.0885,3.0055
twibot20,NM,209,0.7344,0.4974
twibot20,MT,211,0.0896,3.0311
twibot20,NM,211,0.7656,0.5439
twibot20,MT,213,0.0917,3.0287
twibot20,NM,213,0.7031,0.5443
twibot20,MT,215,0.0979,2.973
twibot20,NM,215,0.75,0.4221
twibot20,MT,217,0.0979,2.9552
twibot20,NM,217,0.7344,0.5193
twibot20,MT,219,0.0958,2.911
twibot20,NM,219,0.7812,0.4392
twibot20,MT,221,0.1125,2.94
twibot20,NM,221,0.8438,0.4055
twibot20,MT,223,0.1115,2.9752
twibot20,NM,223,0.6875,0.6927
twibot20,MT,225,0.1146,2.9706
twibot20,NM,225,0.7344,0.5373
twibot20,MT,227,0.1135,3.0181
twibot20,NM,227,0.7812,0.4663
twibot20,MT,229,0.1,3.0446
twibot20,NM,229,0.6719,0.5617
twibot20,MT,231,0.1146,2.9263
twibot20,NM,231,0.75,0.4541
twibot20,MT,233,0.1271,2.8827
twibot20,NM,233,0.7344,0.53
twibot20,MT,235,0.1271,2.8866
twibot20,NM,235,0.7188,0.5791
twibot20,MT,237,0.1437,2.8852
twibot20,NM,237,0.7031,0.6575
twibot20,MT,239,0.1281,2.8888
twibot20,NM,239,0.75,0.4961
twibot20,MT,241,0.1333,2.8175
twibot20,NM,241,0.8281,0.4577
twibot20,MT,243,0.1229,2.934
twibot20,NM,243,0.7656,0.4212
twibot20,MT,245,0.1406,2.8147
twibot20,NM,245,0.7031,0.6317
twibot20,MT,247,0.1302,2.8079
twibot20,NM,247,0.75,0.5789
twibot20,MT,249,0.1531,2.8042
twibot20,NM,249,0.7344,0.5717
twibot20,MT,251,0.15,2.765
twibot20,NM,251,0.7031,0.5185
twibot20,MT,253,0.1573,2.7726
twibot20,NM,253,0.7188,0.5031
twibot20,MT,255,0.149,2.7881
twibot20,NM,255,0.7812,0.4513
twibot20,MT,257,0.175,2.7681
twibot20,NM,257,0.7031,0.5471
twibot20,MT,259,0.1719,2.7528
twibot20,NM,259,0.8281,0.4549
twibot20,MT,261,0.1677,2.7929
twibot20,NM,261,0.75,0.5064
twibot20,MT,263,0.1802,2.7242
twibot20,NM,263,0.75,0.5128
twibot20,MT,265,0.1604,2.817
twibot20,NM,265,0.7656,0.4659
twibot20,MT,267,0.1781,2.7458
twibot20,NM,267,0.75,0.486
twibot20,MT,269,0.1979,2.6125
twibot20,NM,269,0.7656,0.5516
twibot20,MT,271,0.1625,2.7208
twibot20,NM,271,0.7031,0.5304
twibot20,MT,273,0.1958,2.664
twibot20,NM,273,0.625,0.5789
twibot20,MT,275,0.1958,2.6644
twibot20,NM,275,0.8594,0.4315
twibot20,MT,277,0.1833,2.6629
twibot20,NM,277,0.6719,0.6096
twibot20,MT,279,0.1802,2.6719
twibot20,NM,279,0.6875,0.5155
twibot20,MT,281,0.175,2.7031
twibot20,NM,281,0.7969,0.4494
twibot20,MT,283,0.1906,2.598
twibot20,NM,283,0.75,0.52
twibot20,MT,285,0.1865,2.5326
twibot20,NM,285,0.7188,0.5815
twibot20,MT,287,0.1667,2.6925
twibot20,NM,287,0.7188,0.5793
twibot20,MT,289,0.1792,2.5814
twibot20,NM,289,0.7969,0.5378
twibot20,MT,291,0.2031,2.6216
twibot20,NM,291,0.6875,0.5714
twibot20,MT,293,0.1854,2.5674
twibot20,NM,293,0.7969,0.4483
twibot20,MT,295,0.1771,2.6519
twibot20,NM,295,0.7812,0.4641
twibot20,MT,297,0.1906,2.6346
twibot20,NM,297,0.75,0.5164
twibot20,MT,299,0.226,2.5846
twibot20,NM,299,0.7031,0.4983
twibot20,MT,301,0.1979,2.6133
twibot20,NM,301,0.7188,0.5186
twibot20,MT,303,0.1927,2.5558
twibot20,NM,303,0.6562,0.5791
twibot20,MT,305,0.2188,2.5197
twibot20,NM,305,0.7031,0.5961
twibot20,MT,307,0.199,2.6336
twibot20,NM,307,0.8906,0.4081
twibot20,MT,309,0.2083,2.5703
twibot20,NM,309,0.7188,0.4984
twibot20,MT,311,0.2156,2.5985
twibot20,NM,311,0.7344,0.5324
twibot20,MT,313,0.2229,2.578
twibot20,NM,313,0.7969,0.53
twibot20,MT,315,0.2281,2.4542
twibot20,NM,315,0.7656,0.5054
twibot20,MT,317,0.2417,2.5553
twibot20,NM,317,0.8125,0.4716
twibot20,MT,319,0.2042,2.5894
twibot20,NM,319,0.8125,0.4358
twibot20,MT,321,0.2021,2.5628
twibot20,NM,321,0.7344,0.6472
twibot20,MT,323,0.1979,2.486
twibot20,NM,323,0.7812,0.3945
twibot20,MT,325,0.2375,2.4112
twibot20,NM,325,0.75,0.5614
twibot20,MT,327,0.2073,2.5489
twibot20,NM,327,0.75,0.531
twibot20,MT,329,0.2354,2.4441
twibot20,NM,329,0.8594,0.3685
twibot20,MT,331,0.2188,2.4864
twibot20,NM,331,0.7812,0.5076
twibot20,MT,333,0.2313,2.4611
twibot20,NM,333,0.7344,0.5695
twibot20,MT,335,0.2417,2.3504
twibot20,NM,335,0.8125,0.4232
twibot20,MT,337,0.2188,2.5334
twibot20,NM,337,0.7656,0.4587
twibot20,MT,339,0.2542,2.3391
twibot20,NM,339,0.8125,0.4738
twibot20,MT,341,0.224,2.3757
twibot20,NM,341,0.75,0.4731
twibot20,MT,343,0.2302,2.3623
twibot20,NM,343,0.7344,0.5028
twibot20,MT,345,0.2365,2.4149
twibot20,NM,345,0.8281,0.4164
twibot20,MT,347,0.2375,2.5227
twibot20,NM,347,0.7188,0.578
twibot20,MT,349,0.2635,2.3459
twibot20,NM,349,0.75,0.5053
twibot20,MT,351,0.2531,2.3905
twibot20,NM,351,0.7656,0.4836
twibot20,MT,353,0.2698,2.3703
twibot20,NM,353,0.7188,0.4938
twibot20,MT,355,0.2729,2.3447
twibot20,NM,355,0.6875,0.5681
twibot20,MT,357,0.2729,2.3269
twibot20,NM,357,0.8906,0.3895
twibot20,MT,359,0.2354,2.4061
twibot20,NM,359,0.7812,0.5971
twibot20,MT,361,0.2479,2.3675
twibot20,NM,361,0.7031,0.5197
twibot20,MT,363,0.2604,2.409
twibot20,NM,363,0.7188,0.4822
twibot20,MT,365,0.2698,2.441
twibot20,NM,365,0.8438,0.4122
twibot20,MT,367,0.2865,2.3139
twibot20,NM,367,0.7812,0.4452
twibot20,MT,369,0.2698,2.3288
twibot20,NM,369,0.75,0.5418
twibot20,MT,371,0.2667,2.283
twibot20,NM,371,0.8125,0.3591
twibot20,MT,373,0.2823,2.2378
twibot20,NM,373,0.8125,0.4295
twibot20,MT,375,0.2542,2.3623
twibot20,NM,375,0.8906,0.3726
twibot20,MT,377,0.2687,2.3662
twibot20,NM,377,0.75,0.4978
twibot20,MT,379,0.2729,2.3285
twibot20,NM,379,0.7031,0.6156
twibot20,MT,381,0.2604,2.3482
twibot20,NM,381,0.7188,0.557
twibot20,MT,383,0.275,2.2874
twibot20,NM,383,0.9375,0.2739
twibot20,MT,385,0.276,2.2631
twibot20,NM,385,0.7656,0.4868
twibot20,MT,387,0.2646,2.356
twibot20,NM,387,0.8125,0.3651
twibot20,MT,389,0.2531,2.3936
twibot20,NM,389,0.7969,0.4595
twibot20,MT,391,0.276,2.2232
twibot20,NM,391,0.7812,0.4561
twibot20,MT,393,0.2979,2.2971
twibot20,NM,393,0.8281,0.4498
twibot20,MT,395,0.3,2.3064
twibot20,NM,395,0.8125,0.5138
twibot20,MT,397,0.2854,2.3108
twibot20,NM,397,0.7344,0.5742
twibot20,MT,399,0.2802,2.2674
twibot20,NM,399,0.75,0.437
twibot20,MT,401,0.3229,2.1743
twibot20,NM,401,0.7656,0.5133
twibot20,MT,403,0.2948,2.3007
twibot20,NM,403,0.8125,0.3758
twibot20,MT,405,0.3135,2.2342
twibot20,NM,405,0.7812,0.5319
twibot20,MT,407,0.3042,2.1992
twibot20,NM,407,0.7344,0.4962
twibot20,MT,409,0.2604,2.3236
twibot20,NM,409,0.8125,0.401
twibot20,MT,411,0.3021,2.3557
twibot20,NM,411,0.7031,0.5431
twibot20,MT,413,0.2885,2.2798
twibot20,NM,413,0.8594,0.4203
twibot20,MT,415,0.2875,2.344
twibot20,NM,415,0.6875,0.5215
twibot20,MT,417,0.275,2.3601
twibot20,NM,417,0.8125,0.4766
twibot20,MT,419,0.2906,2.2421
twibot20,NM,419,0.8125,0.4217
twibot20,MT,421,0.3073,2.2319
twibot20,NM,421,0.7969,0.49
twibot20,MT,423,0.2927,2.3117
twibot20,NM,423,0.7344,0.5188
twibot20,MT,425,0.2958,2.3178
twibot20,NM,425,0.8125,0.4381
twibot20,MT,427,0.3323,2.1272
twibot20,NM,427,0.7344,0.5333
twibot20,MT,429,0.3,2.1789
twibot20,NM,429,0.7969,0.4353
twibot20,MT,431,0.3406,2.1461
twibot20,NM,431,0.8438,0.437
twibot20,MT,433,0.3344,2.13
twibot20,NM,433,0.7812,0.527
twibot20,MT,435,0.3219,2.1819
twibot20,NM,435,0.8125,0.3652
twibot20,MT,437,0.326,2.1487
twibot20,NM,437,0.7812,0.4905
twibot20,MT,439,0.3156,2.1917
twibot20,NM,439,0.8906,0.3885
twibot20,MT,441,0.3542,2.1485
twibot20,NM,441,0.8281,0.4587
twibot20,MT,443,0.324,2.1763
twibot20,NM,443,0.7812,0.4448
twibot20,MT,445,0.3094,2.0437
twibot20,NM,445,0.7812,0.4821
twibot20,MT,447,0.3187,2.1862
twibot20,NM,447,0.7656,0.5077
twibot20,MT,449,0.3312,2.1882
twibot20,NM,449,0.8594,0.375
twibot20,MT,451,0.3063,2.2133
twibot20,NM,451,0.7969,0.4552
twibot20,MT,453,0.326,2.2013
twibot20,NM,453,0.6875,0.5536
twibot20,MT,455,0.324,2.1326
twibot20,NM,455,0.7812,0.4555
twibot20,MT,457,0.2969,2.21
twibot20,NM,457,0.75,0.5602
twibot20,MT,459,0.3427,2.0496
twibot20,NM,459,0.8438,0.3956
twibot20,MT,461,0.3281,2.2025
twibot20,NM,461,0.7031,0.5231
twibot20,MT,463,0.301,2.2161
twibot20,NM,463,0.7031,0.5388
twibot20,MT,465,0.3333,2.1716
twibot20,NM,465,0.7812,0.4863
twibot20,MT,467,0.3292,2.2348
twibot20,NM,467,0.6719,0.517
twibot20,MT,469,0.3208,2.1929
twibot20,NM,469,0.6719,0.5453
twibot20,MT,471,0.3146,2.1577
twibot20,NM,471,0.8125,0.4309
twibot20,MT,473,0.326,2.172
twibot20,NM,473,0.7031,0.5394
twibot20,MT,475,0.349,2.1954
twibot20,NM,475,0.7656,0.428
twibot20,MT,477,0.3208,2.1327
twibot20,NM,477,0.8125,0.4546
twibot20,MT,479,0.3594,2.0016
twibot20,NM,479,0.7031,0.5259
twibot20,MT,481,0.3208,2.146
twibot20,NM,481,0.8125,0.5021
twibot20,MT,483,0.3354,2.1852
twibot20,NM,483,0.8125,0.4515
twibot20,MT,485,0.35,2.0859
twibot20,NM,485,0.9219,0.3322
twibot20,MT,487,0.3417,2.1387
twibot20,NM,487,0.8281,0.4429
twibot20,MT,489,0.3635,2.1103
twibot20,NM,489,0.7969,0.4389
twibot20,MT,491,0.351,2.2077
twibot20,NM,491,0.8438,0.2878
twibot20,MT,493,0.3396,2.1064
twibot20,NM,493,0.7812,0.406
twibot20,MT,495,0.3583,2.0743
twibot20,NM,495,0.7812,0.451
twibot20,MT,497,0.3271,2.0968
twibot20,NM,497,0.7344,0.5613
twibot20,MT,499,0.3521,2.1522
twibot20,NM,499,0.7656,0.5222
twibot20,MT,501,0.3542,2.1383
twibot20,NM,501,0.8125,0.4298
twibot20,MT,503,0.3156,2.142
twibot20,NM,503,0.7812,0.4938
twibot20,MT,505,0.3531,2.0489
twibot20,NM,505,0.8281,0.406
twibot20,MT,507,0.3302,2.1738
twibot20,NM,507,0.8906,0.2988
twibot20,MT,509,0.3698,2.0049
twibot20,NM,509,0.7969,0.4585
twibot20,MT,511,0.35,2.0615
twibot20,NM,511,0.7812,0.5084
twibot20,MT,513,0.3729,2.0656
twibot20,NM,513,0.8125,0.4584
twibot20,MT,515,0.3479,2.1655
twibot20,NM,515,0.7969,0.4927
twibot20,MT,517,0.3542,2.0262
twibot20,NM,517,0.75,0.5369
twibot20,MT,519,0.3417,2.0709
twibot20,NM,519,0.8438,0.471
twibot20,MT,521,0.3219,2.1981
twibot20,NM,521,0.7969,0.5216
twibot20,MT,523,0.3302,2.1343
twibot20,NM,523,0.8125,0.4136
twibot20,MT,525,0.3812,2.0673
twibot20,NM,525,0.75,0.5183
twibot20,MT,527,0.3385,2.1292
twibot20,NM,527,0.8125,0.4
twibot20,MT,529,0.3927,1.9958
twibot20,NM,529,0.75,0.5535
twibot20,MT,531,0.3854,1.917
twibot20,NM,531,0.7969,0.3973
twibot20,MT,533,0.3521,2.0248
twibot20,NM,533,0.7656,0.5091
twibot20,MT,535,0.3365,2.1547
twibot20,NM,535,0.8125,0.4831
twibot20,MT,537,0.3521,2.1849
twibot20,NM,537,0.7969,0.4967
twibot20,MT,539,0.3594,2.0873
twibot20,NM,539,0.75,0.5661
twibot20,MT,541,0.351,2.1133
twibot20,NM,541,0.7812,0.395
twibot20,MT,543,0.3583,2.0873
twibot20,NM,543,0.8438,0.3898
twibot20,MT,545,0.3698,2.0413
twibot20,NM,545,0.7344,0.5092
twibot20,MT,547,0.3448,2.1343
twibot20,NM,547,0.8438,0.4186
twibot20,MT,549,0.3854,1.9904
twibot20,NM,549,0.7031,0.5628
twibot20,MT,551,0.3688,2.0599
twibot20,NM,551,0.75,0.5078
twibot20,MT,553,0.376,1.9687
twibot20,NM,553,0.7344,0.5235
twibot20,MT,555,0.3792,2.0228
twibot20,NM,555,0.7188,0.5372
twibot20,MT,557,0.4042,1.8295
twibot20,NM,557,0.75,0.5519
twibot20,MT,559,0.3688,2.0146
twibot20,NM,559,0.8125,0.4189
twibot20,MT,561,0.3698,1.9143
twibot20,NM,561,0.8281,0.4194
twibot20,MT,563,0.3948,1.9002
twibot20,NM,563,0.8281,0.4191
twibot20,MT,565,0.3927,1.9681
twibot20,NM,565,0.8438,0.4676
twibot20,MT,567,0.3792,2.0093
twibot20,NM,567,0.8281,0.4383
twibot20,MT,569,0.3604,1.9768
twibot20,NM,569,0.8125,0.4689
twibot20,MT,571,0.3187,2.0901
twibot20,NM,571,0.7969,0.3937
twibot20,MT,573,0.3865,1.9188
twibot20,NM,573,0.8125,0.3578
twibot20,MT,575,0.3542,2.0491
twibot20,NM,575,0.7969,0.4285
twibot20,MT,577,0.374,2.029
twibot20,NM,577,0.7656,0.4696
twibot20,MT,579,0.4156,1.9154
twibot20,NM,579,0.7344,0.5165
twibot20,MT,581,0.3812,2.0012
twibot20,NM,581,0.7812,0.4099
twibot20,MT,583,0.4354,1.7841
twibot20,NM,583,0.75,0.5036
twibot20,MT,585,0.3552,2.0738
twibot20,NM,585,0.7656,0.4325
twibot20,MT,587,0.3521,2.0171
twibot20,NM,587,0.7031,0.5783
twibot20,MT,589,0.3552,2.0121
twibot20,NM,589,0.7812,0.4092
twibot20,MT,591,0.3844,1.9952
twibot20,NM,591,0.8125,0.3904
twibot20,MT,593,0.3646,1.9539
twibot20,NM,593,0.7344,0.4839
twibot20,MT,595,0.3792,2.014
twibot20,NM,595,0.75,0.5221
twibot20,MT,597,0.3698,1.9392
twibot20,NM,597,0.8125,0.4513
twibot20,MT,599,0.3333,2.0849
twibot20,NM,599,0.8906,0.3415
twibot20,MT,601,0.3896,1.952
twibot20,NM,601,0.7969,0.3939
twibot20,MT,603,0.3844,1.9838
twibot20,NM,603,0.8438,0.3386
twibot20,MT,605,0.4073,1.8302
twibot20,NM,605,0.7969,0.4707
twibot20,MT,607,0.3698,1.9606
twibot20,NM,607,0.7656,0.4537
twibot20,MT,609,0.3604,2.0701
twibot20,NM,609,0.7656,0.4643
twibot20,MT,611,0.3927,1.9134
twibot20,NM,611,0.7188,0.544
twibot20,MT,613,0.3833,1.9912
twibot20,NM,613,0.75,0.5063
twibot20,MT,615,0.3875,1.9852
twibot20,NM,615,0.8125,0.4102
twibot20,MT,617,0.3469,2.069
twibot20,NM,617,0.75,0.4812
twibot20,MT,619,0.374,1.9395
twibot20,NM,619,0.7969,0.5313
twibot20,MT,621,0.4073,1.9172
twibot20,NM,621,0.7656,0.4655
twibot20,MT,623,0.3906,1.9117
twibot20,NM,623,0.8438,0.4386
twibot20,MT,625,0.4167,1.8868
twibot20,NM,625,0.8438,0.3464
twibot20,MT,627,0.3688,2.0156
twibot20,NM,627,0.8438,0.3968
twibot20,MT,629,0.374,2.0386
twibot20,NM,629,0.8438,0.4016
twibot20,MT,631,0.3875,2.0311
twibot20,NM,631,0.7344,0.4662
twibot20,MT,633,0.4031,1.9363
twibot20,NM,633,0.6719,0.6866
twibot20,MT,635,0.4177,1.9199
twibot20,NM,635,0.7812,0.4643
twibot20,MT,637,0.3896,1.9797
twibot20,NM,637,0.8438,0.4098
twibot20,MT,639,0.3969,1.9174
twibot20,NM,639,0.8125,0.4359
twibot20,MT,641,0.4292,1.9375
twibot20,NM,641,0.9062,0.3051
twibot20,MT,643,0.4062,1.935
twibot20,NM,643,0.8438,0.4193
twibot20,MT,645,0.3719,2.0136
twibot20,NM,645,0.8281,0.3679
twibot20,MT,647,0.3865,1.9496
twibot20,NM,647,0.8438,0.3277
twibot20,MT,649,0.4042,1.9391
twibot20,NM,649,0.7812,0.408
twibot20,MT,651,0.3969,1.9709
twibot20,NM,651,0.8281,0.3519
twibot20,MT,653,0.3802,2.0183
twibot20,NM,653,0.8438,0.428
twibot20,MT,655,0.4104,1.9202
twibot20,NM,655,0.7812,0.438
twibot20,MT,657,0.3885,1.9746
twibot20,NM,657,0.8281,0.3796
twibot20,MT,659,0.4156,1.8797
twibot20,NM,659,0.75,0.5204
twibot20,MT,661,0.4313,1.8187
twibot20,NM,661,0.75,0.5134
twibot20,MT,663,0.4292,1.9317
twibot20,NM,663,0.7656,0.4257
twibot20,MT,665,0.4375,1.8395
twibot20,NM,665,0.7344,0.4519
twibot20,MT,667,0.425,1.7935
twibot20,NM,667,0.7344,0.4173
twibot20,MT,669,0.3604,2.0549
twibot20,NM,669,0.7656,0.4234
twibot20,MT,671,0.4,1.8619
twibot20,NM,671,0.8594,0.3269
twibot20,MT,673,0.424,1.839
twibot20,NM,673,0.7031,0.5565
twibot20,MT,675,0.3708,2.0229
twibot20,NM,675,0.8906,0.3399
twibot20,MT,677,0.3896,1.8976
twibot20,NM,677,0.75,0.5009
twibot20,MT,679,0.4052,1.9702
twibot20,NM,679,0.7969,0.4696
twibot20,MT,681,0.3833,1.9947
twibot20,NM,681,0.7969,0.4044
twibot20,MT,683,0.3812,1.9301
twibot20,NM,683,0.8125,0.4545
twibot20,MT,685,0.4115,1.9714
twibot20,NM,685,0.8438,0.3519
twibot20,MT,687,0.4385,1.8949
twibot20,NM,687,0.8125,0.4285
twibot20,MT,689,0.3635,2.0372
twibot20,NM,689,0.7188,0.4817
twibot20,MT,691,0.3875,2.0
twibot20,NM,691,0.9062,0.2866
twibot20,MT,693,0.4083,1.8096
twibot20,NM,693,0.7969,0.4817
twibot20,MT,695,0.4021,1.8693
twibot20,NM,695,0.9062,0.3409
twibot20,MT,697,0.4625,1.7842
twibot20,NM,697,0.7188,0.4929
twibot20,MT,699,0.3948,1.9683
twibot20,NM,699,0.7969,0.4111
twibot20,MT,701,0.424,1.829
twibot20,NM,701,0.8438,0.3429
twibot20,MT,703,0.401,1.9792
twibot20,NM,703,0.7188,0.5867
twibot20,MT,705,0.4021,1.9116
twibot20,NM,705,0.6875,0.5465
twibot20,MT,707,0.4229,1.9307
twibot20,NM,707,0.8594,0.4211
twibot20,MT,709,0.401,1.8345
twibot20,NM,709,0.8438,0.372
twibot20,MT,711,0.4208,1.8892
twibot20,NM,711,0.8281,0.398
twibot20,MT,713,0.4156,1.8903
twibot20,NM,713,0.8594,0.3331
twibot20,MT,715,0.3896,1.8868
twibot20,NM,715,0.7812,0.465
twibot20,MT,717,0.424,1.8172
twibot20,NM,717,0.8125,0.4494
twibot20,MT,719,0.3937,1.9145
twibot20,NM,719,0.7656,0.4719
twibot20,MT,721,0.425,1.9017
twibot20,NM,721,0.875,0.3626
twibot20,MT,723,0.4365,1.7956
twibot20,NM,723,0.8594,0.3558
twibot20,MT,725,0.4188,1.9139
twibot20,NM,725,0.7812,0.4555
twibot20,MT,727,0.3969,1.8712
twibot20,NM,727,0.7969,0.4535
twibot20,MT,729,0.4323,1.8534
twibot20,NM,729,0.7969,0.393
twibot20,MT,731,0.4094,1.901
