threshold,alpha,iterations,excluded,target,run_dir,val_accuracy,val_roc_auc,test_accuracy,test_roc_auc
0.7,0.5,1,election2020,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_election2020_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_16_53,0.54075,0.561259375,0.5405,0.55763875
0.7,0.5,1,facebook_page_reference,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_facebook_page_reference_to_covid_political_pl_3shot_01_09_2026_01_13_47,0.9078333333333334,0.957054818576389,0.905125,0.9540912335069445
0.7,0.5,1,facebook_page_reference,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_facebook_page_reference_to_election2020_pl_3shot_01_09_2026_01_13_48,0.9755,0.9899666250000001,0.97675,0.988393125
0.7,0.5,1,facebook_page_reference,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_facebook_page_reference_to_facebook_page_reference_pl_3shot_01_09_2026_01_14_34,0.0534375,0.5528659378591954,0.05155,0.5543050132453305
0.7,0.5,1,facebook_page_reference,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_facebook_page_reference_to_twibot20_pl_3shot_01_09_2026_01_14_37,0.7304791666666667,0.8089885008680555,0.7219791666666666,0.8051242864583333
0.7,0.5,1,facebook_page_reference,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_facebook_page_reference_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_17_01,0.5675,0.5820147499999999,0.55375,0.5727147499999999
0.7,0.5,1,twibot20,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_twibot20_to_covid_political_pl_3shot_01_09_2026_01_13_47,0.8979791666666667,0.9536090694444445,0.8959791666666667,0.9486528177083334
0.7,0.5,1,twibot20,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_twibot20_to_election2020_pl_3shot_01_09_2026_01_13_47,0.977,0.9912924999999999,0.977,0.98944725
0.7,0.5,1,twibot20,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_twibot20_to_facebook_page_reference_pl_3shot_01_09_2026_01_14_24,0.12010833333333333,0.7325724381106322,0.11957916666666667,0.7305256749012212
0.7,0.5,1,twibot20,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_twibot20_to_twibot20_pl_3shot_01_09_2026_01_14_25,0.65375,0.703080015625,0.6397083333333333,0.6875275416666666
0.7,0.5,1,twibot20,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_twibot20_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_16_53,0.5435,0.568607,0.5415,0.5595018749999999
0.7,0.5,1,ukr_rus_suspended,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_ukr_rus_suspended_to_covid_political_pl_3shot_01_09_2026_01_13_48,0.901125,0.9531132118055555,0.8958541666666666,0.9480012309027777
0.7,0.5,1,ukr_rus_suspended,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_ukr_rus_suspended_to_election2020_pl_3shot_01_09_2026_01_13_48,0.97475,0.9901642500000001,0.9735,0.98893725
0.7,0.5,1,ukr_rus_suspended,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_ukr_rus_suspended_to_facebook_page_reference_pl_3shot_01_09_2026_01_14_36,0.14797083333333333,0.7519223984554598,0.14554166666666668,0.7479504183548851
0.7,0.5,1,ukr_rus_suspended,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_ukr_rus_suspended_to_twibot20_pl_3shot_01_09_2026_01_14_38,0.7152916666666667,0.8055195989583334,0.7093125,0.8040623107638889
0.7,0.5,1,ukr_rus_suspended,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T07_A05_I1_EXCL_ukr_rus_suspended_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_17_02,0.515,0.520113625,0.497,0.49464449999999993
0.8,0.25,1,covid_political,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_covid_political_to_covid_political_pl_3shot_01_09_2026_01_17_35,0.86525,0.9253142638888889,0.8624375,0.9171277178819444
0.8,0.25,1,covid_political,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_covid_political_to_election2020_pl_3shot_01_09_2026_01_17_35,0.97575,0.9906990000000001,0.976,0.98842075
0.8,0.25,1,covid_political,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_covid_political_to_facebook_page_reference_pl_3shot_01_09_2026_01_18_24,0.12527916666666666,0.7364742657956177,0.1248625,0.7353989650053879
0.8,0.25,1,covid_political,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_covid_political_to_twibot20_pl_3shot_01_09_2026_01_18_25,0.7389583333333334,0.81835803125,0.7263958333333334,0.8143023090277779
0.8,0.25,1,covid_political,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_covid_political_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_20_56,0.56025,0.58127025,0.55225,0.5620007499999999
0.8,0.25,1,election2020,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_election2020_to_covid_political_pl_3shot_01_09_2026_01_17_35,0.8903333333333333,0.9489421284722224,0.8852083333333334,0.9426152621527778
0.8,0.25,1,election2020,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_election2020_to_election2020_pl_3shot_01_09_2026_01_17_35,0.95125,0.9833782500000001,0.9555,0.9836525000000002
0.8,0.25,1,election2020,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_election2020_to_facebook_page_reference_pl_3shot_01_09_2026_01_18_10,0.11627916666666667,0.7279336653286639,0.1144875,0.7250178182471264
0.8,0.25,1,election2020,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_election2020_to_twibot20_pl_3shot_01_09_2026_01_18_14,0.724875,0.8080135529513889,0.719625,0.798169265625
0.8,0.25,1,election2020,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_election2020_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_20_35,0.54175,0.562996375,0.5415,0.5593245
0.8,0.25,1,facebook_page_reference,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_facebook_page_reference_to_covid_political_pl_3shot_01_09_2026_01_17_33,0.9085833333333333,0.9567879053819445,0.9055,0.9537821675347222
0.8,0.25,1,facebook_page_reference,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_facebook_page_reference_to_election2020_pl_3shot_01_09_2026_01_17_35,0.97875,0.9901321250000001,0.9785,0.98912025
0.8,0.25,1,facebook_page_reference,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_facebook_page_reference_to_facebook_page_reference_pl_3shot_01_09_2026_01_18_18,0.053429166666666666,0.5528883732758619,0.05155,0.5543050133081896
0.8,0.25,1,facebook_page_reference,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_facebook_page_reference_to_twibot20_pl_3shot_01_09_2026_01_18_24,0.7368958333333333,0.8131235460069445,0.727125,0.8077047500000001
0.8,0.25,1,facebook_page_reference,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_facebook_page_reference_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_20_44,0.56825,0.5829711249999999,0.554,0.573333375
0.8,0.25,1,twibot20,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_twibot20_to_covid_political_pl_3shot_01_09_2026_01_17_35,0.8984791666666667,0.9536767022569445,0.8958958333333333,0.9485822430555555
0.8,0.25,1,twibot20,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_twibot20_to_election2020_pl_3shot_01_09_2026_01_17_35,0.979,0.9910545000000001,0.9785,0.9895855
0.8,0.25,1,twibot20,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_twibot20_to_facebook_page_reference_pl_3shot_01_09_2026_01_18_13,0.12017083333333334,0.7328414479256466,0.1196,0.7307435080639367
0.8,0.25,1,twibot20,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_twibot20_to_twibot20_pl_3shot_01_09_2026_01_18_13,0.6502083333333334,0.695931279513889,0.6340416666666666,0.6780797369791667
0.8,0.25,1,twibot20,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_twibot20_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_20_41,0.547,0.583480375,0.55,0.579849625
0.8,0.25,1,ukr_rus_suspended,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_ukr_rus_suspended_to_covid_political_pl_3shot_01_09_2026_01_17_35,0.8992291666666666,0.9523246493055555,0.8932916666666667,0.947039611111111
0.8,0.25,1,ukr_rus_suspended,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_ukr_rus_suspended_to_election2020_pl_3shot_01_09_2026_01_17_35,0.9775,0.9905668750000001,0.97725,0.9898532499999999
0.8,0.25,1,ukr_rus_suspended,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_ukr_rus_suspended_to_facebook_page_reference_pl_3shot_01_09_2026_01_18_25,0.14816666666666667,0.7524076627424569,0.14567916666666667,0.7482683293372845
0.8,0.25,1,ukr_rus_suspended,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_ukr_rus_suspended_to_twibot20_pl_3shot_01_09_2026_01_18_25,0.7268541666666667,0.8121407534722223,0.7229583333333334,0.8133220225694445
0.8,0.25,1,ukr_rus_suspended,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A025_I1_EXCL_ukr_rus_suspended_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_20_52,0.51475,0.5163722500000001,0.5035,0.49834775
0.8,0.5,1,covid_political,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_covid_political_to_covid_political_pl_3shot_01_09_2026_01_21_22,0.8671875,0.926469314236111,0.8638541666666667,0.9183387178819444
0.8,0.5,1,covid_political,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_covid_political_to_election2020_pl_3shot_01_09_2026_01_21_22,0.971,0.99117625,0.972,0.9884415000000001
0.8,0.5,1,covid_political,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_covid_political_to_facebook_page_reference_pl_3shot_01_09_2026_01_22_12,0.12528333333333333,0.7364742647359913,0.12486666666666667,0.7353989645025142
0.8,0.5,1,covid_political,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_covid_political_to_twibot20_pl_3shot_01_09_2026_01_22_12,0.7316666666666667,0.8128025807291667,0.7213333333333334,0.8105080477430555
0.8,0.5,1,covid_political,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_covid_political_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_24_38,0.56025,0.581270875,0.55225,0.5620008750000001
0.8,0.5,1,election2020,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_election2020_to_covid_political_pl_3shot_01_09_2026_01_21_22,0.891375,0.949090859375,0.8871041666666667,0.9431452699652778
0.8,0.5,1,election2020,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_election2020_to_election2020_pl_3shot_01_09_2026_01_21_22,0.90225,0.970954125,0.90525,0.9710940000000001
0.8,0.5,1,election2020,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_election2020_to_facebook_page_reference_pl_3shot_01_09_2026_01_22_00,0.11627916666666667,0.7279336666576869,0.1144875,0.7250178201688219
0.8,0.5,1,election2020,twibot20,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_election2020_to_twibot20_pl_3shot_01_09_2026_01_22_01,0.7191458333333334,0.8003356996527778,0.7097916666666667,0.7892398246527778
0.8,0.5,1,election2020,ukr_rus_suspended,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_election2020_to_ukr_rus_suspended_pl_3shot_01_09_2026_01_24_27,0.54175,0.562996375,0.5415,0.55932375
0.8,0.5,1,facebook_page_reference,covid_political,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_facebook_page_reference_to_covid_political_pl_3shot_01_09_2026_01_21_22,0.90775,0.9570911796875,0.9051041666666667,0.9541119956597222
0.8,0.5,1,facebook_page_reference,election2020,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_facebook_page_reference_to_election2020_pl_3shot_01_09_2026_01_21_22,0.9735,0.989920875,0.976,0.988355125
0.8,0.5,1,facebook_page_reference,facebook_page_reference,/dataMeR1/phil/gfm/prodigy-mttrans/log/eval_TRANS_T08_A05_I1_EXCL_facebook_page_reference_to_facebook_page_reference_pl_3shot_01_09_2026_01_22_09,0.053429166666666666,0.5528883740122127,0.05155,0.55430501640625
