training_seed	model_id	sources	checkpoint_step	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
1	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4798583984375	0.4765625	0.44166666666666665
1	ss_twibot20	twibot20	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9172699539749709	0.7799479166666666	0.6718446601941748
1	ss_twibot20	twibot20	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.989990234375	0.97265625	0.973384030418251
1	ss_twibot20	twibot20	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.783599853515625	0.708984375	0.7043650793650794
1	ss_twibot20	twibot20	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6146490308973525	0.5862630208333334	0.6049114081442337
1	ss_twibot20	twibot20	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.51611328125	0.53125	0.5419847328244275
1	ss_ukr_rus	ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9311088279441552	0.8759765625	0.7831531018782015
1	ss_ukr_rus	ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9853515625	0.98046875	0.9808429118773946
1	ss_ukr_rus	ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7413578033447266	0.669921875	0.6692759295499021
1	ss_ukr_rus	ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6085323757595487	0.5856119791666666	0.590543583145706
1	ss_ukr_rus	ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5140380859375	0.515625	0.5
1	ss_ukr_rus_suspended	ukr_rus_suspended	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.7260612205222801	0.6949869791666666	0.5162622612287042
1	ss_ukr_rus_suspended	ukr_rus_suspended	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.97344970703125	0.92578125	0.9243027888446215
1	ss_ukr_rus_suspended	ukr_rus_suspended	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6451835632324219	0.607421875	0.6178707224334601
1	ss_ukr_rus_suspended	ukr_rus_suspended	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6164332495795356	0.5791015625	0.6168888888888889
1	ss_ukr_rus_suspended	ukr_rus_suspended	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48529052734375	0.48828125	0.49808429118773945
2	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.918902079264323	0.8597005208333334	0.7588136541689984
2	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.992919921875	0.98046875	0.9808429118773946
2	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7877769470214844	0.7041015625	0.7014778325123153
2	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6237157185872395	0.5911458333333334	0.6070087609511889
2	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4776611328125	0.48046875	0.4435146443514644
2	ordA_r2	ukr_rus,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9397031995985242	0.8623046875	0.7712276906435911
2	ordA_r2	ukr_rus,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98468017578125	0.984375	0.9846153846153847
2	ordA_r2	ukr_rus,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7680568695068359	0.6865234375	0.6812313803376365
2	ordA_r2	ukr_rus,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.607319090101454	0.5813802083333334	0.6126506024096385
2	ordA_r2	ukr_rus,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.477294921875	0.4921875	0.4583333333333333
2	ordA_r3	ukr_rus,covid,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.926518192997685	0.86328125	0.7651006711409396
2	ordA_r3	ukr_rus,covid,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98577880859375	0.984375	0.9846153846153847
2	ordA_r3	ukr_rus,covid,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7493171691894531	0.669921875	0.6606425702811245
2	ordA_r3	ukr_rus,covid,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5636289384629991	0.5439453125	0.5897510980966325
2	ordA_r3	ukr_rus,covid,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4910888671875	0.48828125	0.45643153526970953
2	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9323577880859376	0.8597005208333334	0.7635765222161273
2	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98260498046875	0.98046875	0.9808429118773946
2	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7333450317382812	0.669921875	0.6692759295499021
2	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6037582821316189	0.5764973958333334	0.5828791279256171
2	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5125732421875	0.51953125	0.5020242914979757
2	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9361529880099827	0.8697916666666666	0.7790055248618785
2	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9908447265625	0.98046875	0.9808429118773946
2	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7678031921386719	0.7001953125	0.6963402571711177
2	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5791123708089193	0.5546875	0.571964956195244
2	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.465576171875	0.484375	0.484375
2	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9248202288592303	0.8740234375	0.7772020725388601
2	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99053955078125	0.98046875	0.9808429118773946
2	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7605762481689453	0.7001953125	0.6920762286860582
2	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6181430816650391	0.5872395833333334	0.6261792452830188
2	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5203857421875	0.53125	0.5348837209302325
2	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9260550604926214	0.8489583333333334	0.7486457204767064
2	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98773193359375	0.98046875	0.9808429118773946
2	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7787704467773438	0.6943359375	0.6910167818361304
2	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6010964711507161	0.5738932291666666	0.595862920654523
2	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50177001953125	0.484375	0.5037593984962406
2	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9188396312572336	0.8483072916666666	0.7396648044692737
2	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9903564453125	0.98046875	0.9808429118773946
2	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7307586669921875	0.6728515625	0.6699507389162561
2	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6299256218804253	0.5947265625	0.6255639097744361
2	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4859619140625	0.4921875	0.48412698412698413
2	ordB_r2	ukr_rus_suspended,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.8909375226056135	0.8600260416666666	0.7473560517038778
2	ordB_r2	ukr_rus_suspended,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98883056640625	0.98046875	0.9808429118773946
2	ordB_r2	ukr_rus_suspended,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6496086120605469	0.607421875	0.6171428571428571
2	ordB_r2	ukr_rus_suspended,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6500303480360243	0.6097005208333334	0.6309633733456448
2	ordB_r2	ukr_rus_suspended,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47064208984375	0.49609375	0.4980544747081712
2	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9314863416883681	0.8727213541666666	0.7784702549575071
2	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98907470703125	0.96875	0.9696969696969697
2	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6965370178222656	0.6328125	0.6356589147286822
2	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6137343512641059	0.5810546875	0.603145235892692
2	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4879150390625	0.5078125	0.5263157894736842
2	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9372033013237848	0.8639322916666666	0.7718340611353712
2	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98846435546875	0.98046875	0.9808429118773946
2	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7655735015869141	0.7021484375	0.7024390243902439
2	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6217466990152996	0.5901692708333334	0.5897686542847833
2	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5196533203125	0.4921875	0.48
2	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9139008698640047	0.8509114583333334	0.7441340782122905
2	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985595703125	0.984375	0.9846153846153847
2	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7588157653808594	0.6826171875	0.6829268292682927
2	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.632309807671441	0.5953776041666666	0.6162395801173202
2	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5035400390625	0.48828125	0.48221343873517786
2	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9229552657515915	0.8590494791666666	0.7622185612300933
2	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9886474609375	0.98046875	0.9808429118773946
2	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7587165832519531	0.703125	0.6996047430830039
2	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6236760881212022	0.587890625	0.5816259087904825
2	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.487548828125	0.46875	0.46875
2	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9418411254882812	0.8746744791666666	0.7847959754052544
2	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9884033203125	0.98046875	0.9808429118773946
2	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7679519653320312	0.69140625	0.6895874263261297
2	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.61968019273546	0.5901692708333334	0.5960859801090792
2	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48358154296875	0.49609375	0.4901185770750988
2	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9377449883355036	0.8834635416666666	0.7925840092699884
2	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.989013671875	0.984375	0.9846153846153847
2	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7858543395996094	0.708984375	0.7072691552062869
2	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6537600623236762	0.6090494791666666	0.638796992481203
2	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49560546875	0.49609375	0.4819277108433735
2	ordC_r2	twibot20,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9004030580873843	0.7972005208333334	0.6829516539440204
2	ordC_r2	twibot20,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98602294921875	0.984375	0.9846153846153847
2	ordC_r2	twibot20,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.781951904296875	0.7080078125	0.70772238514174
2	ordC_r2	twibot20,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6069728003607856	0.5804036458333334	0.5724709784411277
2	ordC_r2	twibot20,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5350341796875	0.51953125	0.5287356321839081
2	ordC_r3	twibot20,midterm,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9314801251446759	0.8694661458333334	0.7722884724588303
2	ordC_r3	twibot20,midterm,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98822021484375	0.984375	0.9846153846153847
2	ordC_r3	twibot20,midterm,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7646713256835938	0.6845703125	0.6792452830188679
2	ordC_r3	twibot20,midterm,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5872429741753472	0.5638020833333334	0.5756808106396454
2	ordC_r3	twibot20,midterm,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.490234375	0.48828125	0.4738955823293173
2	ordC_r4	twibot20,midterm,covid,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9197729605215568	0.8626302083333334	0.7639821029082774
2	ordC_r4	twibot20,midterm,covid,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98553466796875	0.984375	0.9846153846153847
2	ordC_r4	twibot20,midterm,covid,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7605209350585938	0.685546875	0.6824457593688363
2	ordC_r4	twibot20,midterm,covid,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.578065448337131	0.5595703125	0.5639703512729617
2	ordC_r4	twibot20,midterm,covid,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47998046875	0.47265625	0.4827586206896552
2	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9310992205584491	0.8662109375	0.7712854757929883
2	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98382568359375	0.9765625	0.9770992366412213
2	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7922286987304688	0.7060546875	0.6999002991026919
2	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6192860073513454	0.58984375	0.5771812080536913
2	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.516357421875	0.51953125	0.532319391634981
2	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9200462058738426	0.8125	0.7082066869300911
2	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9810791015625	0.984375	0.9846153846153847
2	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.78118896484375	0.7138671875	0.7101879327398615
2	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6117992401123047	0.5813802083333334	0.6008690254500311
2	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49212646484375	0.51171875	0.5136186770428015
2	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9271296748408564	0.8736979166666666	0.7777777777777778
2	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98681640625	0.984375	0.9846153846153847
2	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7847671508789062	0.7109375	0.7098039215686275
