state,trial,action,source,gradient_cosine,conflict,update_norm,matched_scale,train_bce_delta,bce_before,bce_delta,auc_before,auc_delta_pp
final,2,mixed_norm_matched,facebook_page_reference,-0.2759626115778494,True,0.05967264551768714,1.0590638117013296,0.004304349422454834,0.1769020117819309,-0.004547253251075689,0.9607913618087768,0.07756009101869132
final,3,mixed,ukr_rus_twitter,-0.17245516111244308,True,0.054118705140257795,1.0283139149878406,-0.002376087009906769,0.08890620432794094,-0.0005104888230562238,0.9865880475044251,0.02439870834349822
final,3,mixed,facebook_page_reference,-0.17245516111244308,True,0.054118705140257795,1.0283139149878406,0.0028122663497924805,0.1769020117819309,-0.0042477279901504406,0.9607913618087768,0.059064650535589625
final,3,corrected,ukr_rus_twitter,-0.17245516111244308,True,0.05565101755685106,1.0283139149878406,-0.002560049295425415,0.08890620432794094,-0.00055704005062579,0.9865880475044251,0.02679946422576851
final,3,corrected,facebook_page_reference,-0.17245516111244308,True,0.05565101755685106,1.0283139149878406,0.002287954092025757,0.1769020117819309,-0.004302351176738717,0.9607913618087768,0.06247582435610077
final,3,mixed_norm_matched,ukr_rus_twitter,-0.17245516111244308,True,0.05565101539896942,1.0283139149878406,-0.00239640474319458,0.08890620432794094,-0.0004788748919963698,0.9865880475044251,0.02501311302184339
final,3,mixed_norm_matched,facebook_page_reference,-0.17245516111244308,True,0.05565101539896942,1.0283139149878406,0.0029790550470352173,0.1769020117819309,-0.0042869560420512876,0.9607913618087768,0.06044018268586138
final,4,mixed,ukr_rus_twitter,-0.13062474827172685,True,0.052695265974416754,1.0197019108480818,-0.000620327889919281,0.08890620432794094,-0.0004622496664523912,0.9865880475044251,0.013429379463192337
final,4,mixed,facebook_page_reference,-0.13062474827172685,True,0.052695265974416754,1.0197019108480818,0.001451827585697174,0.1769020117819309,-0.003864796459674802,0.9607913618087768,0.044710373878487086
final,4,corrected,ukr_rus_twitter,-0.13062474827172685,True,0.053733463406760676,1.0197019108480818,-0.0007414966821670532,0.08890620432794094,-0.0005014155060053122,0.9865880475044251,0.015357899665824348
final,4,corrected,facebook_page_reference,-0.13062474827172685,True,0.053733463406760676,1.0197019108480818,0.0011988282203674316,0.1769020117819309,-0.003919188678264629,0.9607913618087768,0.04754962921142969
final,4,mixed_norm_matched,ukr_rus_twitter,-0.13062474827172685,True,0.05373346588124444,1.0197019108480818,-0.000612989068031311,0.08890620432794094,-0.00045267082750796717,0.9865880475044251,0.01365931034087442
final,4,mixed_norm_matched,facebook_page_reference,-0.13062474827172685,True,0.05373346588124444,1.0197019108480818,0.0015252754092216492,0.1769020117819309,-0.003900324553251261,0.9607913618087768,0.04544858932495899
