accuracy	architecture	baseline	checkpoint_step	dataset	episode_fingerprint	episodes	eval_episode_seed_offset	f1	model_id	n_query	n_shot	n_way	queries	roc_auc	seed	sources	task	training_seed	result_file	aux_loss	checkpoint	evaluation_seed	loss	score	score_std
0.6240234375	gilt	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6138415245737212	ss_ukr_rus_suspended	4	10	2	1024	0.66400146484375	0	['ukr_rus_suspended']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl						
0.69140625	prodigy	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.6020151133501259	ss_covid_political	12	10	2	3072	0.8517574734157987	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step100.jsonl			0			
0.51171875	prodigy	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5136186770428015	ss_covid_political	1	10	2	256	0.49310302734375	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step100.jsonl			0			
0.9296875	prodigy	pretrained	100	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9343065693430657	ss_covid_political	1	10	2	256	0.989013671875	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step100.jsonl			0			
0.6770833333333334	prodigy	pretrained	100	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7092614302461899	ss_covid_political	12	10	2	3072	0.7049410078260634	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step100.jsonl			0			
0.53515625	prodigy	pretrained	100	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5296442687747036	ss_covid_political	4	10	2	1024	0.5478839874267578	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step100.jsonl			0			
0.7203776041666666	prodigy	pretrained	20	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.2751054852320675	ss_covid_political	12	10	2	3072	0.6125979953342015	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step20.jsonl			0			
0.4765625	prodigy	pretrained	20	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.33663366336633666	ss_covid_political	1	10	2	256	0.4715576171875	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step20.jsonl			0			
0.55859375	prodigy	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.4694835680751174	ss_covid_political	1	10	2	256	0.56463623046875	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step20.jsonl			0			
0.6276041666666666	prodigy	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7159880834160874	ss_covid_political	12	10	2	3072	0.6809787750244141	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step20.jsonl			0			
0.5078125	prodigy	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5097276264591439	ss_covid_political	4	10	2	1024	0.5128059387207031	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step20.jsonl			0			
0.9072265625	prodigy	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.8136036625245259	ss_covid_political	12	10	2	3072	0.9173716792353878	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step300.jsonl			0			
0.52734375	prodigy	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5328185328185329	ss_covid_political	1	10	2	256	0.53863525390625	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step300.jsonl			0			
0.984375	prodigy	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9846153846153847	ss_covid_political	1	10	2	256	0.98626708984375	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step300.jsonl			0			
0.6002604166666666	prodigy	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6327751196172249	ss_covid_political	12	10	2	3072	0.6318196190728081	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step300.jsonl			0			
0.625	prodigy	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6257309941520468	ss_covid_political	4	10	2	1024	0.6761283874511719	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step300.jsonl			0			
0.65234375	prodigy	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.3511543134872418	ss_covid_political	12	10	2	3072	0.5929438273111979	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step60.jsonl			0			
0.484375	prodigy	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.46774193548387094	ss_covid_political	1	10	2	256	0.4796142578125	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step60.jsonl			0			
0.5	prodigy	pretrained	60	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.5038759689922481	ss_covid_political	1	10	2	256	0.50823974609375	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step60.jsonl			0			
0.6630859375	prodigy	pretrained	60	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7240735803785657	ss_covid_political	12	10	2	3072	0.6903663211398654	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step60.jsonl			0			
0.5087890625	prodigy	pretrained	60	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5083088954056696	ss_covid_political	4	10	2	1024	0.5124969482421875	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step60.jsonl			0			
0.8714192708333334	prodigy	pretrained	900	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.7655786350148368	ss_covid_political	12	10	2	3072	0.9109748557761862	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step900.jsonl			0			
0.51171875	prodigy	pretrained	900	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.48559670781893005	ss_covid_political	1	10	2	256	0.51104736328125	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step900.jsonl			0			
0.9765625	prodigy	pretrained	900	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9770992366412213	ss_covid_political	1	10	2	256	0.979766845703125	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step900.jsonl			0			
0.5533854166666666	prodigy	pretrained	900	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5172413793103449	ss_covid_political	12	10	2	3072	0.5653762817382812	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step900.jsonl			0			
0.6162109375	prodigy	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6135693215339233	ss_covid_political	4	10	2	1024	0.6598434448242188	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_covid_political_s0_o0_step900.jsonl			0			
0.6490885416666666	prodigy	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.4128540305010893	ss_election2020	12	10	2	3072	0.6212593361183449	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step100.jsonl			0			
0.48046875	prodigy	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.45714285714285713	ss_election2020	1	10	2	256	0.48406982421875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step100.jsonl			0			
0.5078125	prodigy	pretrained	100	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.5190839694656488	ss_election2020	1	10	2	256	0.50262451171875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step100.jsonl			0			
0.6627604166666666	prodigy	pretrained	100	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7234383342231714	ss_election2020	12	10	2	3072	0.696100870768229	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step100.jsonl			0			
0.5166015625	prodigy	pretrained	100	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5123152709359606	ss_election2020	4	10	2	1024	0.5116024017333984	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step100.jsonl			0			
0.5882161458333334	prodigy	pretrained	20	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.3469282395456892	ss_election2020	12	10	2	3072	0.5686783967194734	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step20.jsonl			0			
0.47265625	prodigy	pretrained	20	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5054945054945055	ss_election2020	1	10	2	256	0.484619140625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step20.jsonl			0			
0.53515625	prodigy	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.6468842729970327	ss_election2020	1	10	2	256	0.5396728515625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step20.jsonl			0			
0.6604817708333334	prodigy	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7280312907431552	ss_election2020	12	10	2	3072	0.6861014895968967	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step20.jsonl			0			
0.5087890625	prodigy	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5102239532619279	ss_election2020	4	10	2	1024	0.5115242004394531	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step20.jsonl			0			
0.66015625	prodigy	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.5793714746172441	ss_election2020	12	10	2	3072	0.8233829074435765	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step300.jsonl			0			
0.53125	prodigy	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5275590551181102	ss_election2020	1	10	2	256	0.52099609375	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step300.jsonl			0			
0.984375	prodigy	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9846153846153847	ss_election2020	1	10	2	256	0.97998046875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step300.jsonl			0			
0.6461588541666666	prodigy	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6875538947973555	ss_election2020	12	10	2	3072	0.6755716535780165	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step300.jsonl			0			
0.546875	prodigy	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.541501976284585	ss_election2020	4	10	2	1024	0.5597648620605469	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step300.jsonl			0			
0.6474609375	prodigy	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.3822019395322305	ss_election2020	12	10	2	3072	0.6090263084129052	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step60.jsonl			0			
0.5	prodigy	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.452991452991453	ss_election2020	1	10	2	256	0.47528076171875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step60.jsonl			0			
0.51171875	prodigy	pretrained	60	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.5210727969348659	ss_election2020	1	10	2	256	0.50830078125	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step60.jsonl			0			
0.6751302083333334	prodigy	pretrained	60	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.730561555075594	ss_election2020	12	10	2	3072	0.7037461598714192	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step60.jsonl			0			
0.515625	prodigy	pretrained	60	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5311909262759924	ss_election2020	4	10	2	1024	0.5148658752441406	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step60.jsonl			0			
0.8681640625	prodigy	pretrained	900	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.7741215839375348	ss_election2020	12	10	2	3072	0.9272353560836227	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step900.jsonl			0			
0.5	prodigy	pretrained	900	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.47540983606557374	ss_election2020	1	10	2	256	0.53472900390625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step900.jsonl			0			
0.984375	prodigy	pretrained	900	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9846153846153847	ss_election2020	1	10	2	256	0.9898681640625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step900.jsonl			0			
0.6103515625	prodigy	pretrained	900	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6104783599088838	ss_election2020	12	10	2	3072	0.647215313381619	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step900.jsonl			0			
0.6083984375	prodigy	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6220546654099905	ss_election2020	4	10	2	1024	0.6604537963867188	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_election2020_s0_o0_step900.jsonl			0			
0.5042317708333334	prodigy	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.3934687375547591	ss_facebook_page_reference	12	10	2	3072	0.5587296662507235	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step100.jsonl			0			
0.49609375	prodigy	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.4266666666666667	ss_facebook_page_reference	1	10	2	256	0.48431396484375	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step100.jsonl			0			
0.5	prodigy	pretrained	100	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.5038759689922481	ss_facebook_page_reference	1	10	2	256	0.49627685546875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step100.jsonl			0			
0.6243489583333334	prodigy	pretrained	100	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6940615058324496	ss_facebook_page_reference	12	10	2	3072	0.6611099243164064	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step100.jsonl			0			
0.5048828125	prodigy	pretrained	100	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5053658536585366	ss_facebook_page_reference	4	10	2	1024	0.5173568725585938	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step100.jsonl			0			
0.6227213541666666	prodigy	pretrained	20	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.3535973229224763	ss_facebook_page_reference	12	10	2	3072	0.5770068698459202	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step20.jsonl			0			
0.484375	prodigy	pretrained	20	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.42105263157894735	ss_facebook_page_reference	1	10	2	256	0.4903564453125	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step20.jsonl			0			
0.515625	prodigy	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.5838926174496645	ss_facebook_page_reference	1	10	2	256	0.52587890625	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step20.jsonl			0			
0.630859375	prodigy	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.7083333333333334	ss_facebook_page_reference	12	10	2	3072	0.6466979980468749	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step20.jsonl			0			
0.5078125	prodigy	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5153846153846153	ss_facebook_page_reference	4	10	2	1024	0.51019287109375	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step20.jsonl			0			
0.615234375	prodigy	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.5025252525252525	ss_facebook_page_reference	12	10	2	3072	0.7366313227900753	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step300.jsonl			0			
0.49609375	prodigy	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.4901185770750988	ss_facebook_page_reference	1	10	2	256	0.49774169921875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step300.jsonl			0			
0.80859375	prodigy	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.8327645051194539	ss_facebook_page_reference	1	10	2	256	0.905517578125	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step300.jsonl			0			
0.59765625	prodigy	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5909993381866314	ss_facebook_page_reference	12	10	2	3072	0.6341868506537545	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step300.jsonl			0			
0.689453125	prodigy	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6845238095238095	ss_facebook_page_reference	4	10	2	1024	0.7328987121582031	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step300.jsonl			0			
0.6689453125	prodigy	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.341747572815534	ss_facebook_page_reference	12	10	2	3072	0.5977415861906828	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step60.jsonl			0			
0.48046875	prodigy	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.46586345381526106	ss_facebook_page_reference	1	10	2	256	0.4832763671875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_prodigy_ss_facebook_page_reference_s0_o0_step60.jsonl			0			
