arm,step,task,dataset,target,metric,value_h2,model,source_model,shared_step0,n_hop,hop_sizes,node_limit,nm_walk_hops,evidence_path,value_h1,delta_h2_minus_h1
ukr,2000,regression,twibot20,account_age_days,spearman,0.0953881255096752,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.0996026611883888,-0.004214535678713605
ukr,2000,regression,ukr_rus_twitter,account_age_days,spearman,0.0483610373594824,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.0282968720454565,0.020064165314025897
ukr,10000,regression,covid19_twitter,account_age_days,spearman,0.0581856749854612,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0481837046791309,0.0100019703063303
ukr,10000,regression,midterm,account_age_days,spearman,0.0911622873885644,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.0700770660634581,0.021085221325106304
ukr,10000,regression,twibot20,account_age_days,spearman,0.1162546385361077,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.1069251099023671,0.009329528633740591
ukr,10000,regression,ukr_rus_twitter,account_age_days,spearman,0.04198869604146,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.0622035218597212,-0.0202148258182612
ukr,40000,regression,covid19_twitter,account_age_days,spearman,0.0556414944144361,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0284150385432531,0.027226455871183004
ukr,40000,regression,midterm,account_age_days,spearman,0.0861790130236267,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.0606018621530783,0.025577150870548397
ukr,40000,regression,twibot20,account_age_days,spearman,0.1145876409318388,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.1149814686377918,-0.0003938277059529899
ukr,40000,regression,ukr_rus_twitter,account_age_days,spearman,0.048484813224073,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.0575984271469335,-0.009113613922860503
all8,0,regression,covid19_twitter,followers_count,spearman,0.1297974529618796,sat_h2m_all8_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1169880778969935,0.012809375064886108
all8,0,regression,midterm,followers_count,spearman,0.2106935385544174,sat_h2m_all8_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.2017661899598472,0.0089273485945702
all8,0,regression,twibot20,followers_count,spearman,0.4246706129836022,sat_h2m_all8_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.390231112134038,0.03443950084956421
all8,0,regression,ukr_rus_twitter,followers_count,spearman,0.1319631167731986,sat_h2m_all8_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1627627565642379,-0.03079963979103928
all8,100,regression,covid19_twitter,followers_count,spearman,0.0795980508244641,sat_h2m_all8_s000100,sat_h2m_all8_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1281451270697775,-0.04854707624531339
all8,100,regression,midterm,followers_count,spearman,0.1620650522444355,sat_h2m_all8_s000100,sat_h2m_all8_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1691022213237878,-0.007037169079352312
all8,100,regression,twibot20,followers_count,spearman,0.3547729162591199,sat_h2m_all8_s000100,sat_h2m_all8_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3685621682166271,-0.013789251957507187
all8,100,regression,ukr_rus_twitter,followers_count,spearman,0.115218085418182,sat_h2m_all8_s000100,sat_h2m_all8_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1379007632128296,-0.022682677794647596
all8,500,regression,covid19_twitter,followers_count,spearman,0.0512346343711794,sat_h2m_all8_s000500,sat_h2m_all8_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0932903237451814,-0.042055689374001996
all8,500,regression,midterm,followers_count,spearman,0.1392921259082423,sat_h2m_all8_s000500,sat_h2m_all8_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1398595085950094,-0.0005673826867670928
all8,500,regression,twibot20,followers_count,spearman,0.3116170848465558,sat_h2m_all8_s000500,sat_h2m_all8_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3152868465279198,-0.003669761681363959
all8,500,regression,ukr_rus_twitter,followers_count,spearman,0.0555462812234462,sat_h2m_all8_s000500,sat_h2m_all8_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.096308783148538,-0.040762501925091794
all8,1000,regression,covid19_twitter,followers_count,spearman,0.0894567422177605,sat_h2m_all8_s001000,sat_h2m_all8_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0710361201946749,0.0184206220230856
all8,1000,regression,midterm,followers_count,spearman,0.1145670228751698,sat_h2m_all8_s001000,sat_h2m_all8_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1241317928446073,-0.009564769969437503
all8,1000,regression,twibot20,followers_count,spearman,0.3356599348401549,sat_h2m_all8_s001000,sat_h2m_all8_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3234914606743078,0.012168474165847099
all8,1000,regression,ukr_rus_twitter,followers_count,spearman,0.0830786371190985,sat_h2m_all8_s001000,sat_h2m_all8_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1108997427869484,-0.0278211056678499
all8,2000,regression,covid19_twitter,followers_count,spearman,0.1001004672432542,sat_h2m_all8_s002000,sat_h2m_all8_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0817171571584802,0.018383310084773993
all8,2000,regression,midterm,followers_count,spearman,0.1473764078970089,sat_h2m_all8_s002000,sat_h2m_all8_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1331461466203706,0.01423026127663829
all8,2000,regression,twibot20,followers_count,spearman,0.3187506276642293,sat_h2m_all8_s002000,sat_h2m_all8_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3268039690700622,-0.008053341405832914
all8,2000,regression,ukr_rus_twitter,followers_count,spearman,0.0918160518933643,sat_h2m_all8_s002000,sat_h2m_all8_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1032347593726067,-0.01141870747924241
all8,10000,regression,covid19_twitter,followers_count,spearman,0.1088100617643986,sat_h2m_all8_s010000,sat_h2m_all8_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1186909888969307,-0.009880927132532094
all8,10000,regression,midterm,followers_count,spearman,0.1596684382544329,sat_h2m_all8_s010000,sat_h2m_all8_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1877495160531528,-0.028081077798719906
all8,10000,regression,twibot20,followers_count,spearman,0.3022582391363898,sat_h2m_all8_s010000,sat_h2m_all8_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.2944537817410117,0.0078044573953780505
all8,10000,regression,ukr_rus_twitter,followers_count,spearman,0.1048765986561095,sat_h2m_all8_s010000,sat_h2m_all8_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1166793137413442,-0.0118027150852347
all8,40000,regression,covid19_twitter,followers_count,spearman,0.1086601270607684,sat_h2m_all8_s040000,sat_h2m_all8_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0955510168398985,0.013109110220869899
all8,40000,regression,midterm,followers_count,spearman,0.1573776863991608,sat_h2m_all8_s040000,sat_h2m_all8_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1920880717109551,-0.034710385311794295
all8,40000,regression,twibot20,followers_count,spearman,0.2979780935457759,sat_h2m_all8_s040000,sat_h2m_all8_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.297808718546379,0.00016937499939689848
all8,40000,regression,ukr_rus_twitter,followers_count,spearman,0.1239622048925667,sat_h2m_all8_s040000,sat_h2m_all8_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1369639998988782,-0.013001795006311503
covid,0,regression,covid19_twitter,followers_count,spearman,0.1297974529618796,sat_h2m_covid_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1169880778969935,0.012809375064886108
covid,0,regression,midterm,followers_count,spearman,0.2106935385544174,sat_h2m_covid_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.2017661899598472,0.0089273485945702
covid,0,regression,twibot20,followers_count,spearman,0.4246706129836022,sat_h2m_covid_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.390231112134038,0.03443950084956421
covid,0,regression,ukr_rus_twitter,followers_count,spearman,0.1319631167731986,sat_h2m_covid_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1627627565642379,-0.03079963979103928
covid,100,regression,covid19_twitter,followers_count,spearman,0.1074864576216023,sat_h2m_covid_s000100,sat_h2m_covid_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1424134175922226,-0.034926959970620286
covid,100,regression,midterm,followers_count,spearman,0.2009009135907618,sat_h2m_covid_s000100,sat_h2m_covid_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.2000146916398452,0.0008862219509165881
covid,100,regression,twibot20,followers_count,spearman,0.4022370891927364,sat_h2m_covid_s000100,sat_h2m_covid_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.4094704290035996,-0.007233339810863215
covid,100,regression,ukr_rus_twitter,followers_count,spearman,0.0999656201381264,sat_h2m_covid_s000100,sat_h2m_covid_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1263284663087147,-0.02636284617058829
covid,500,regression,covid19_twitter,followers_count,spearman,0.0760158383415918,sat_h2m_covid_s000500,sat_h2m_covid_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.096359094496796,-0.0203432561552042
covid,500,regression,midterm,followers_count,spearman,0.1518601934126754,sat_h2m_covid_s000500,sat_h2m_covid_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1342151888306938,0.017645004581981594
covid,500,regression,twibot20,followers_count,spearman,0.2713302043630931,sat_h2m_covid_s000500,sat_h2m_covid_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.2838821433829081,-0.01255193901981505
covid,500,regression,ukr_rus_twitter,followers_count,spearman,0.0871914247464993,sat_h2m_covid_s000500,sat_h2m_covid_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1297507605795935,-0.04255933583309421
covid,1000,regression,covid19_twitter,followers_count,spearman,0.0732977075759833,sat_h2m_covid_s001000,sat_h2m_covid_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.098212726707843,-0.0249150191318597
covid,1000,regression,midterm,followers_count,spearman,0.1503642570703015,sat_h2m_covid_s001000,sat_h2m_covid_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1541422422869769,-0.0037779852166754113
covid,1000,regression,twibot20,followers_count,spearman,0.2766878647022353,sat_h2m_covid_s001000,sat_h2m_covid_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3434521491184417,-0.06676428441620641
covid,1000,regression,ukr_rus_twitter,followers_count,spearman,0.1011082280297068,sat_h2m_covid_s001000,sat_h2m_covid_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1102813376936172,-0.009173109663910398
covid,2000,regression,covid19_twitter,followers_count,spearman,0.0764119948034139,sat_h2m_covid_s002000,sat_h2m_covid_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0960566494539306,-0.019644654650516694
covid,2000,regression,midterm,followers_count,spearman,0.1545042053014825,sat_h2m_covid_s002000,sat_h2m_covid_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1417090936109394,0.01279511169054312
covid,2000,regression,twibot20,followers_count,spearman,0.2875176191864143,sat_h2m_covid_s002000,sat_h2m_covid_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3561671329401173,-0.06864951375370304
covid,2000,regression,ukr_rus_twitter,followers_count,spearman,0.1082944129225626,sat_h2m_covid_s002000,sat_h2m_covid_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1269543541511755,-0.018659941228612906
covid,10000,regression,covid19_twitter,followers_count,spearman,0.0652887023006518,sat_h2m_covid_s010000,sat_h2m_covid_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.091004758204271,-0.025716055903619195
covid,10000,regression,midterm,followers_count,spearman,0.1686043756401471,sat_h2m_covid_s010000,sat_h2m_covid_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1998503241440988,-0.03124594850395171
covid,10000,regression,twibot20,followers_count,spearman,0.2611544735317016,sat_h2m_covid_s010000,sat_h2m_covid_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3321038873532229,-0.07094941382152126
covid,10000,regression,ukr_rus_twitter,followers_count,spearman,0.1015498008729474,sat_h2m_covid_s010000,sat_h2m_covid_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1325827522218099,-0.031032951348862498
covid,40000,regression,covid19_twitter,followers_count,spearman,0.0972322355502126,sat_h2m_covid_s040000,sat_h2m_covid_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1147551531222018,-0.017522917571989205
covid,40000,regression,midterm,followers_count,spearman,0.1672926094887859,sat_h2m_covid_s040000,sat_h2m_covid_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1909684071065056,-0.02367579761771968
covid,40000,regression,twibot20,followers_count,spearman,0.2894973839034195,sat_h2m_covid_s040000,sat_h2m_covid_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3030147716448028,-0.01351738774138328
covid,40000,regression,ukr_rus_twitter,followers_count,spearman,0.103431310614832,sat_h2m_covid_s040000,sat_h2m_covid_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1550437747762199,-0.051612464161387886
ukr,0,regression,covid19_twitter,followers_count,spearman,0.1297974529618796,sat_h2m_ukr_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1169880778969935,0.012809375064886108
ukr,0,regression,midterm,followers_count,spearman,0.2106935385544174,sat_h2m_ukr_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.2017661899598472,0.0089273485945702
ukr,0,regression,twibot20,followers_count,spearman,0.4246706129836022,sat_h2m_ukr_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.390231112134038,0.03443950084956421
ukr,0,regression,ukr_rus_twitter,followers_count,spearman,0.1319631167731986,sat_h2m_ukr_s000000,sat_h2m_shared_s000000,True,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1627627565642379,-0.03079963979103928
ukr,100,regression,covid19_twitter,followers_count,spearman,0.1024092027266972,sat_h2m_ukr_s000100,sat_h2m_ukr_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1215609525231094,-0.01915174979641221
ukr,100,regression,midterm,followers_count,spearman,0.1769708029599799,sat_h2m_ukr_s000100,sat_h2m_ukr_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1822152214076439,-0.00524441844766399
ukr,100,regression,twibot20,followers_count,spearman,0.4002052643391915,sat_h2m_ukr_s000100,sat_h2m_ukr_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.396804539289237,0.003400725049954534
ukr,100,regression,ukr_rus_twitter,followers_count,spearman,0.0914409554875934,sat_h2m_ukr_s000100,sat_h2m_ukr_s000100,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1449225844187895,-0.053481628931196096
ukr,500,regression,covid19_twitter,followers_count,spearman,0.0718884742855357,sat_h2m_ukr_s000500,sat_h2m_ukr_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0765495832229665,-0.004661108937430797
ukr,500,regression,midterm,followers_count,spearman,0.1720036852626756,sat_h2m_ukr_s000500,sat_h2m_ukr_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1888298120177386,-0.01682612675506301
ukr,500,regression,twibot20,followers_count,spearman,0.298886162128206,sat_h2m_ukr_s000500,sat_h2m_ukr_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3017910996859958,-0.0029049375577898107
ukr,500,regression,ukr_rus_twitter,followers_count,spearman,0.0998581915376734,sat_h2m_ukr_s000500,sat_h2m_ukr_s000500,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1327582688890297,-0.03290007735135629
ukr,1000,regression,covid19_twitter,followers_count,spearman,0.0779351394549162,sat_h2m_ukr_s001000,sat_h2m_ukr_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.1139589530504692,-0.036023813595553
ukr,1000,regression,midterm,followers_count,spearman,0.1842448913365102,sat_h2m_ukr_s001000,sat_h2m_ukr_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1648958229866934,0.01934906834981681
ukr,1000,regression,twibot20,followers_count,spearman,0.3185198068848194,sat_h2m_ukr_s001000,sat_h2m_ukr_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3523693956962444,-0.033849588811425024
