run_id,display_name,state,dataset,task_name,prefix,pretrained_model_run,n_shots,n_way,n_query,zero_shot,test_accuracy,train_accuracy,test_f1,test_roc_auc,created_at,steps,tags,input_dim,feature_subset,eval_only,graph,shot_label,eval1_dataset,trained_on_display_name,month/day,shots,train_tuples,run_list,train_id,eval_dataset,eval_task,eval_id,run_idx,seq,auc,f1,auc_rounded
ldh2ye4s,eval_ukr_rus_twitter_nm_to_covid_political_pl_1shot_23_04_2026_00_06_41,finished,covid_political,pl,eval_ukr_rus_twitter_nm_to_covid_political_pl_1shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,1.0,2.0,12.0,False,0.5979666666666666,,0.5993289482426417,0.5937005127777778,2026-04-23 07:06:43+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,1.0,covid_political,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,1,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),covid_political,pl,covid_political+pl(1),smipugdw|covid_political+pl(1),ukr_rus_twitter+nm(1)|covid_political+pl(1),0.5937005127777778,0.5993289482426417,0.593700513
fk1uo2mi,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_pl_1shot_23_04_2026_00_05_58,finished,ukr_rus_suspended,pl,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_pl_1shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,1.0,2.0,12.0,False,0.5036,,0.5046072984930641,0.5036017977777778,2026-04-23 07:06:00+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,1.0,ukr_rus_suspended,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,1,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),ukr_rus_suspended,pl,ukr_rus_suspended+pl(1),smipugdw|ukr_rus_suspended+pl(1),ukr_rus_twitter+nm(1)|ukr_rus_suspended+pl(1),0.5036017977777778,0.5046072984930641,0.503601798
ua76ye9h,eval_ukr_rus_twitter_nm_to_covid_political_nm_1shot_23_04_2026_00_03_54,finished,covid_political,nm,eval_ukr_rus_twitter_nm_to_covid_political_nm_1shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,1.0,3.0,12.0,False,0.4976111111111111,,0.4973013924976344,0.6641842632407408,2026-04-23 07:03:55+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,1.0,covid_political,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,1,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),covid_political,nm,covid_political+nm(1),smipugdw|covid_political+nm(1),ukr_rus_twitter+nm(1)|covid_political+nm(1),0.6641842632407408,0.4973013924976344,0.664184263
4ut2e15v,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_nm_1shot_23_04_2026_00_03_28,finished,ukr_rus_suspended,nm,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_nm_1shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,1.0,3.0,12.0,False,0.5141111111111111,,0.5137539141321915,0.7039612073148147,2026-04-23 07:03:30+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,1.0,ukr_rus_suspended,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,1,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),ukr_rus_suspended,nm,ukr_rus_suspended+nm(1),smipugdw|ukr_rus_suspended+nm(1),ukr_rus_twitter+nm(1)|ukr_rus_suspended+nm(1),0.7039612073148147,0.5137539141321915,0.703961207
75a9aem3,eval_ukr_rus_twitter_nm_to_covid_political_pl_0shot_23_04_2026_00_03_11,finished,covid_political,pl,eval_ukr_rus_twitter_nm_to_covid_political_pl_0shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,0.0,2.0,12.0,True,0.53965,,0.5370963146692588,0.5244281666666666,2026-04-23 07:03:13+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,0.0,covid_political,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,0,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),covid_political,pl,covid_political+pl(0),smipugdw|covid_political+pl(0),ukr_rus_twitter+nm(1)|covid_political+pl(0),0.5244281666666666,0.5370963146692588,0.524428167
9gv725qi,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_pl_0shot_23_04_2026_00_02_39,finished,ukr_rus_suspended,pl,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_pl_0shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,0.0,2.0,12.0,True,0.5002333333333333,,0.5070686480799579,0.4935887155555555,2026-04-23 07:02:41+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,0.0,ukr_rus_suspended,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,0,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),ukr_rus_suspended,pl,ukr_rus_suspended+pl(0),smipugdw|ukr_rus_suspended+pl(0),ukr_rus_twitter+nm(1)|ukr_rus_suspended+pl(0),0.4935887155555555,0.5070686480799579,0.493588716
9mztzd0b,eval_midterm_lp_to_election2020_nm_0shot_23_04_2026_00_00_39,finished,election2020,nm,eval_midterm_lp_to_election2020_nm_0shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,0.0,3.0,12.0,True,0.3379666666666667,,0.3295229310598528,0.5054691446296296,2026-04-23 07:00:42+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,0.0,election2020,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,0,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),election2020,nm,election2020+nm(0),7bjy1aj6|election2020+nm(0),midterm+lp(1)|election2020+nm(0),0.5054691446296296,0.3295229310598528,0.505469145
ypo23lqs,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_nm_0shot_23_04_2026_00_00_13,finished,ukr_rus_suspended,nm,eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_nm_0shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,0.0,3.0,12.0,True,0.3326,,0.3090523675703612,0.4985705737037038,2026-04-23 07:00:16+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,0.0,ukr_rus_suspended,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,0,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),ukr_rus_suspended,nm,ukr_rus_suspended+nm(0),smipugdw|ukr_rus_suspended+nm(0),ukr_rus_twitter+nm(1)|ukr_rus_suspended+nm(0),0.4985705737037038,0.3090523675703612,0.498570574
hy793gyb,eval_ukr_rus_twitter_nm_to_covid_political_nm_0shot_22_04_2026_23_59_54,finished,covid_political,nm,eval_ukr_rus_twitter_nm_to_covid_political_nm_0shot,state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt,0.0,3.0,12.0,True,0.3330666666666667,,0.2962175214607586,0.4997382537037038,2026-04-23 06:59:57+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,0.0,covid_political,train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49,4/23,0,"[('ukr_rus_twitter', 'nm', 1)]",['smipugdw'],ukr_rus_twitter+nm(1),covid_political,nm,covid_political+nm(0),smipugdw|covid_political+nm(0),ukr_rus_twitter+nm(1)|covid_political+nm(0),0.4997382537037038,0.2962175214607586,0.499738254
tjde3gba,eval_midterm_pl_to_ukr_rus_suspended_pl_10shot_22_04_2026_23_58_50,finished,ukr_rus_suspended,pl,eval_midterm_pl_to_ukr_rus_suspended_pl_10shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,10.0,2.0,12.0,False,0.5003333333333333,,0.4998164770262605,0.5020774338888889,2026-04-23 06:58:52+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,10.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,10,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,pl,ukr_rus_suspended+pl(10),cao4vh4l|ukr_rus_suspended+pl(10),midterm+pl(4)|ukr_rus_suspended+pl(10),0.5020774338888889,0.4998164770262605,0.502077434
2tel8t3i,eval_midterm_pl_to_covid_political_pl_10shot_22_04_2026_23_58_15,finished,covid_political,pl,eval_midterm_pl_to_covid_political_pl_10shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,10.0,2.0,12.0,False,0.5749833333333333,,0.57482034779999,0.6027737961111111,2026-04-23 06:58:16+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,10.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,10,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,pl,covid_political+pl(10),cao4vh4l|covid_political+pl(10),midterm+pl(4)|covid_political+pl(10),0.6027737961111111,0.57482034779999,0.602773796
njgi0y47,eval_midterm_nm_to_election2020_pl_10shot_22_04_2026_23_55_25,finished,election2020,pl,eval_midterm_nm_to_election2020_pl_10shot,state/train1_midterm_nm_1p5m_13_04_2026_18_03_58/checkpoint/state_dict_40000.ckpt,10.0,2.0,12.0,False,0.6890666666666667,,0.6907571940061,0.718181411111111,2026-04-23 06:55:28+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,10.0,election2020,train1_midterm_nm_1p5m_13_04_2026_18_03_58,4/23,10,"[('midterm', 'nm', 1)]",['z1ukveeg'],midterm+nm(1),election2020,pl,election2020+pl(10),z1ukveeg|election2020+pl(10),midterm+nm(1)|election2020+pl(10),0.718181411111111,0.6907571940061,0.718181411
ns1v6vav,eval_midterm_pl_to_ukr_rus_suspended_nm_10shot_22_04_2026_23_54_17,finished,ukr_rus_suspended,nm,eval_midterm_pl_to_ukr_rus_suspended_nm_10shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,10.0,3.0,12.0,False,0.3861444444444444,,0.3861438940218407,0.5578331637037036,2026-04-23 06:54:18+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,10.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,10,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,nm,ukr_rus_suspended+nm(10),cao4vh4l|ukr_rus_suspended+nm(10),midterm+pl(4)|ukr_rus_suspended+nm(10),0.5578331637037036,0.3861438940218407,0.557833164
dczal2v8,eval_midterm_pl_to_covid_political_nm_10shot_22_04_2026_23_53_40,finished,covid_political,nm,eval_midterm_pl_to_covid_political_nm_10shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,10.0,3.0,12.0,False,0.4049666666666666,,0.4049087168099922,0.5863878656481482,2026-04-23 06:53:42+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,10.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,10,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,nm,covid_political+nm(10),cao4vh4l|covid_political+nm(10),midterm+pl(4)|covid_political+nm(10),0.5863878656481482,0.4049087168099922,0.586387866
imuq7yss,eval_midterm_pl_to_ukr_rus_suspended_pl_1shot_22_04_2026_23_53_24,finished,ukr_rus_suspended,pl,eval_midterm_pl_to_ukr_rus_suspended_pl_1shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,1.0,2.0,12.0,False,0.4983166666666667,,0.4978396143002519,0.498701976111111,2026-04-23 06:53:26+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,1.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,1,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,pl,ukr_rus_suspended+pl(1),cao4vh4l|ukr_rus_suspended+pl(1),midterm+pl(4)|ukr_rus_suspended+pl(1),0.498701976111111,0.4978396143002519,0.498701976
kxzrgpp8,eval_midterm_pl_to_covid_political_pl_1shot_22_04_2026_23_52_55,finished,covid_political,pl,eval_midterm_pl_to_covid_political_pl_1shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,1.0,2.0,12.0,False,0.5213,,0.5206128784591247,0.5310975888888889,2026-04-23 06:52:57+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,1.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,1,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,pl,covid_political+pl(1),cao4vh4l|covid_political+pl(1),midterm+pl(4)|covid_political+pl(1),0.5310975888888889,0.5206128784591247,0.531097589
tl1496j3,eval_midterm_pl_to_ukr_rus_suspended_nm_1shot_22_04_2026_23_50_53,finished,ukr_rus_suspended,nm,eval_midterm_pl_to_ukr_rus_suspended_nm_1shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,1.0,3.0,12.0,False,0.3564555555555556,,0.3564054230673943,0.522262740462963,2026-04-23 06:50:55+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,1.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,1,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,nm,ukr_rus_suspended+nm(1),cao4vh4l|ukr_rus_suspended+nm(1),midterm+pl(4)|ukr_rus_suspended+nm(1),0.522262740462963,0.3564054230673943,0.52226274
udf8fms1,eval_midterm_pl_to_covid_political_nm_1shot_22_04_2026_23_50_07,finished,covid_political,nm,eval_midterm_pl_to_covid_political_nm_1shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,1.0,3.0,12.0,False,0.3655666666666666,,0.3655566866079414,0.5385758989814815,2026-04-23 06:50:08+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,1.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,1,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,nm,covid_political+nm(1),cao4vh4l|covid_political+nm(1),midterm+pl(4)|covid_political+nm(1),0.5385758989814815,0.3655566866079414,0.538575899
h3qzgy57,eval_midterm_pl_to_ukr_rus_suspended_pl_0shot_22_04_2026_23_50_03,finished,ukr_rus_suspended,pl,eval_midterm_pl_to_ukr_rus_suspended_pl_0shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,0.0,2.0,12.0,True,0.5000833333333333,,0.5066043787936111,0.5024325794444444,2026-04-23 06:50:05+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,0.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,0,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,pl,ukr_rus_suspended+pl(0),cao4vh4l|ukr_rus_suspended+pl(0),midterm+pl(4)|ukr_rus_suspended+pl(0),0.5024325794444444,0.5066043787936111,0.502432579
bwot1eo1,eval_midterm_pl_to_covid_political_pl_0shot_22_04_2026_23_49_25,finished,covid_political,pl,eval_midterm_pl_to_covid_political_pl_0shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,0.0,2.0,12.0,True,0.61015,,0.6094404835451069,0.6366011672222223,2026-04-23 06:49:27+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,0.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,0,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,pl,covid_political+pl(0),cao4vh4l|covid_political+pl(0),midterm+pl(4)|covid_political+pl(0),0.6366011672222223,0.6094404835451069,0.636601167
b7g29zjm,eval_midterm_pl_to_ukr_rus_suspended_nm_0shot_22_04_2026_23_47_41,finished,ukr_rus_suspended,nm,eval_midterm_pl_to_ukr_rus_suspended_nm_0shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,0.0,3.0,12.0,True,0.3315666666666667,,0.3218857862072721,0.499220687962963,2026-04-23 06:47:43+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,0.0,ukr_rus_suspended,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,0,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),ukr_rus_suspended,nm,ukr_rus_suspended+nm(0),cao4vh4l|ukr_rus_suspended+nm(0),midterm+pl(4)|ukr_rus_suspended+nm(0),0.499220687962963,0.3218857862072721,0.499220688
nwwb3sny,eval_midterm_pl_to_covid_political_nm_0shot_22_04_2026_23_46_49,finished,covid_political,nm,eval_midterm_pl_to_covid_political_nm_0shot,state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt,0.0,3.0,12.0,True,0.3339111111111111,,0.3232418483154844,0.5012868787037037,2026-04-23 06:46:50+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,0.0,covid_political,train1_midterm_pl_1p5m_13_04_2026_17_14_38,4/23,0,"[('midterm', 'pl', 4)]",['cao4vh4l'],midterm+pl(4),covid_political,nm,covid_political+nm(0),cao4vh4l|covid_political+nm(0),midterm+pl(4)|covid_political+nm(0),0.5012868787037037,0.3232418483154844,0.501286879
xrus3oh7,eval_midterm_lp_to_ukr_rus_suspended_pl_10shot_22_04_2026_23_46_20,finished,ukr_rus_suspended,pl,eval_midterm_lp_to_ukr_rus_suspended_pl_10shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,10.0,2.0,12.0,False,0.5010666666666667,,0.499096446021016,0.5016076077777778,2026-04-23 06:46:21+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,10.0,ukr_rus_suspended,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,10,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),ukr_rus_suspended,pl,ukr_rus_suspended+pl(10),7bjy1aj6|ukr_rus_suspended+pl(10),midterm+lp(1)|ukr_rus_suspended+pl(10),0.5016076077777778,0.499096446021016,0.501607608
fryv6zmg,eval_midterm_lp_to_covid_political_pl_10shot_22_04_2026_23_45_40,finished,covid_political,pl,eval_midterm_lp_to_covid_political_pl_10shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,10.0,2.0,12.0,False,0.6373666666666666,,0.635519967837041,0.677707022777778,2026-04-23 06:45:41+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,10.0,covid_political,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,10,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),covid_political,pl,covid_political+pl(10),7bjy1aj6|covid_political+pl(10),midterm+lp(1)|covid_political+pl(10),0.677707022777778,0.635519967837041,0.677707023
sdmgf3mf,eval_midterm_nm_to_election2020_nm_10shot_22_04_2026_23_42_36,finished,election2020,nm,eval_midterm_nm_to_election2020_nm_10shot,state/train1_midterm_nm_1p5m_13_04_2026_18_03_58/checkpoint/state_dict_40000.ckpt,10.0,3.0,12.0,False,0.5491111111111111,,0.5489879915693678,0.7331796038888889,2026-04-23 06:42:39+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,10.0,election2020,train1_midterm_nm_1p5m_13_04_2026_18_03_58,4/23,10,"[('midterm', 'nm', 1)]",['z1ukveeg'],midterm+nm(1),election2020,nm,election2020+nm(10),z1ukveeg|election2020+nm(10),midterm+nm(1)|election2020+nm(10),0.7331796038888889,0.5489879915693678,0.733179604
atavlain,eval_midterm_lp_to_ukr_rus_suspended_nm_10shot_22_04_2026_23_41_19,finished,ukr_rus_suspended,nm,eval_midterm_lp_to_ukr_rus_suspended_nm_10shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,10.0,3.0,12.0,False,0.4482333333333333,,0.4481424449776111,0.6388557560185185,2026-04-23 06:41:21+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,10.0,ukr_rus_suspended,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,10,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),ukr_rus_suspended,nm,ukr_rus_suspended+nm(10),7bjy1aj6|ukr_rus_suspended+nm(10),midterm+lp(1)|ukr_rus_suspended+nm(10),0.6388557560185185,0.4481424449776111,0.638855756
7jfqxsyp,eval_midterm_lp_to_covid_political_nm_10shot_22_04_2026_23_41_05,finished,covid_political,nm,eval_midterm_lp_to_covid_political_nm_10shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,10.0,3.0,12.0,False,0.5091111111111111,,0.5091062033346561,0.707588546111111,2026-04-23 06:41:07+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,10.0,covid_political,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,10,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),covid_political,nm,covid_political+nm(10),7bjy1aj6|covid_political+nm(10),midterm+lp(1)|covid_political+nm(10),0.707588546111111,0.5091062033346561,0.707588546
na3yikgd,eval_midterm_lp_to_ukr_rus_suspended_pl_1shot_22_04_2026_23_40_27,finished,ukr_rus_suspended,pl,eval_midterm_lp_to_ukr_rus_suspended_pl_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.5014666666666666,,0.5017324093816631,0.5006448644444444,2026-04-23 06:40:29+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,1.0,ukr_rus_suspended,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,1,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),ukr_rus_suspended,pl,ukr_rus_suspended+pl(1),7bjy1aj6|ukr_rus_suspended+pl(1),midterm+lp(1)|ukr_rus_suspended+pl(1),0.5006448644444444,0.5017324093816631,0.500644864
kbt5oo7a,eval_midterm_lp_to_covid_political_pl_1shot_22_04_2026_23_40_20,finished,covid_political,pl,eval_midterm_lp_to_covid_political_pl_1shot,state/train1_midterm_lp_1p5m_13_04_2026_18_19_00/checkpoint/state_dict_28000.ckpt,1.0,2.0,12.0,False,0.5756333333333333,,0.5753502334889926,0.6056830772222223,2026-04-23 06:40:21+00:00,1.0,"['new tasks apr 21', 'social_llm_v1', 'social_llm_v2', 'social_llm_v3']",384.0,emb_only,True,/scratch1/eibl/data/covid_political/graphs/retweet_graph.pt,1.0,covid_political,train1_midterm_lp_1p5m_13_04_2026_18_19_00,4/23,1,"[('midterm', 'lp', 1)]",['7bjy1aj6'],midterm+lp(1),covid_political,pl,covid_political+pl(1),7bjy1aj6|covid_political+pl(1),midterm+lp(1)|covid_political+pl(1),0.6056830772222223,0.5753502334889926,0.605683077
