target,sources,seed,checkpoint_step,roc_auc_ovr_macro,f1_macro,accuracy,classes,support_nodes,test_nodes,checkpoint
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,2500,0.926674833125587,0.7965548324084422,0.8096205617920456,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_2500.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,300,0.9071592128558744,0.7694644438826069,0.7769594148422817,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_300.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,900,0.931634255737861,0.8060486676480926,0.8183064966729314,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_900.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,100,0.508413221387552,0.4966373429171523,0.4970354057259021,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_100.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,2500,0.5165002575139146,0.505370523509968,0.5166017279349483,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_2500.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,300,0.5107908958806003,0.5000569761686308,0.5011858377096392,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_300.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,900,0.4926049407369041,0.49010804863538254,0.4985600542097239,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,100,0.5086331950623761,0.5051438432213045,0.5079230032968202,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,2500,0.4948843277677351,0.5002203185410796,0.5216774788188167,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,300,0.49273474424922,0.49608143382037595,0.5012052890921337,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",0,900,0.4955134063152669,0.5015812122979807,0.5108653266687937,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_facebook_page_reference_s0/checkpoints/step_900.pt
cora,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.933375637675004,0.6849707178687423,0.72289613343442,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
cora,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.9636657723921204,0.7671845564207006,0.7782410917361637,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
cora,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.9409499121954026,0.6942963410376178,0.7278241091736164,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
cora,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.9586184890119814,0.7411133314718896,0.7626990144048522,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.8823894053639143,0.7280990115029541,0.7611503839698927,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.8842941051388553,0.6832477266396266,0.7046737527335605,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.8853037134853209,0.7264830174020154,0.758810964756141,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.8820273717715584,0.6857420125669826,0.7075725982810355,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
election2020,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.9641233899717006,0.9048999802182783,0.9050714720194647,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
election2020,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.9789031121920958,0.9640324861255136,0.9643020072992701,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
election2020,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.981275528420149,0.9519989512043371,0.9521999188969992,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
election2020,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.9806911904821564,0.9673966434942265,0.9676221613949716,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.796604074096955,0.13647007621652382,0.20101944778358632,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.7829782937304496,0.1816667037798367,0.21318945514522938,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.7866383449633201,0.14059622735833147,0.20237063543093567,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.7884874227363026,0.1750917711193253,0.21391630091414834,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.8879345855833535,0.7768061589837972,0.7803626758774826,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.8501565149413345,0.698771880274838,0.6938588916543912,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.7935089623883288,0.6012742621193822,0.6117234723421547,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.8087156765888838,0.6229263136127886,0.6222888200335247,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.5062168724000887,0.4948611675447331,0.495341351854989,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.5100134396935155,0.5066494715514727,0.5140606471285787,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.5135638195552557,0.5003906685259067,0.5018634592580044,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.5052226718210743,0.4990514528585552,0.5074538370320176,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,100,0.5020814976520012,0.5029212121168696,0.5096068630578894,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,2500,0.5004855050574809,0.5021934850296663,0.5331631748732674,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,300,0.4894955339194803,0.49362226184145847,0.4989187847849977,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",0,900,0.49334711928385977,0.4966975804152052,0.5070899358360806,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_pubmed_s0/checkpoints/step_900.pt
cora,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.9285496127165477,0.679063761234853,0.7172100075815011,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
cora,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.9642652692103566,0.7704784997691142,0.7839272175890827,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
cora,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.9404547719762036,0.6970111487052393,0.7335102350265352,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
cora,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.9599313219893245,0.7487840094230789,0.7717968157695224,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.8214075746376885,0.6459192303431727,0.6685017545644103,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.8931870568316169,0.7001019175437264,0.7234018206784316,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.8747010663853143,0.6850163861687774,0.7113995829730967,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
covid_political,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.877786194647657,0.6741543241140648,0.6936123684076693,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
election2020,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.9615380146695103,0.8984145609290919,0.8984818532035685,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
election2020,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.9793750349795108,0.965442874624949,0.965683292781833,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
election2020,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.9813201636005371,0.9433019334347752,0.9434306569343066,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
election2020,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.981108500650136,0.9678766924274662,0.9680910381184104,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.7871135205228299,0.1215916048128878,0.17915816350302385,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.7841872097384694,0.1833225146555697,0.21531408123899248,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.7846007438520981,0.1284135215575683,0.19192455713660042,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.7916100478529315,0.16647075388455865,0.21195008992386757,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.8824881130461325,0.7240325223100049,0.7262152689592116,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.9212496924013086,0.7909311476696786,0.8052014019403667,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.9108960471890978,0.7768276105895257,0.7856961446639915,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.9277109239910133,0.7959465755525779,0.8078427388632092,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.484979745951204,0.4908396962320798,0.4955954599356259,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.5563492962880862,0.5232764813777817,0.523293240725055,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.5164571616275739,0.5103966750963148,0.5113501609351178,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.5518788396086556,0.5233040389695103,0.5233779434186007,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,100,0.497660399862455,0.49924156506136663,0.5071253855152611,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,2500,0.49188911410554675,0.4991187633963574,0.5296891063135879,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,300,0.479510126670104,0.4902383972762677,0.4999645503208196,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",0,900,0.486954430923268,0.49508062621601867,0.5061327944982098,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_twibot20_s0/checkpoints/step_900.pt
cora,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.9312523612274664,0.6831746602989924,0.71986353297953,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
cora,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.9639997863843509,0.7695701768041934,0.7820318423047763,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
cora,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.9404865178802703,0.7012722387439067,0.7388172858225929,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
cora,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.958850153515891,0.7449379662414117,0.7676269901440486,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
covid_political,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.8862906511863384,0.7317952940626045,0.7644306565630881,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
covid_political,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.8771728443257267,0.6667852572548032,0.6853862584549661,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
covid_political,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.8838702401397106,0.7224788239133169,0.754589838783502,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
covid_political,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.8850964472812108,0.6856167776777649,0.7074581701673194,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
election2020,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.9625295344665986,0.8996596897952925,0.899787104622871,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
election2020,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.979178843133194,0.9648327386785813,0.9650876926196269,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
election2020,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.978929885611459,0.9385239486031287,0.938691200324412,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
election2020,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.9812105115970963,0.9673161804594563,0.9675334549878345,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
facebook_page_reference,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.7967109535846053,0.14628033348261812,0.20693671782542655,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
facebook_page_reference,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.7851882255372167,0.18415595803097462,0.21648821671186155,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
facebook_page_reference,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.7862298225623224,0.13666844207798012,0.20331180751633074,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
facebook_page_reference,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.790538592502179,0.1703306995679725,0.212322831343826,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
pubmed,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.8801538792654897,0.7275060482294663,0.7297709148168843,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
pubmed,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.9223191957354758,0.7888926886127922,0.8033219891298826,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
pubmed,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.9062272248735205,0.7708408203827212,0.7783816731853508,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
pubmed,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.9324288231871402,0.8017225309478149,0.8131254127088942,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
twibot20,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.5182292836664003,0.4987165122630943,0.4987294595968152,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
twibot20,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.5216762275850139,0.5121993558824394,0.5204133491445028,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
twibot20,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.5246393751061585,0.5120497874646702,0.5163476198543113,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
twibot20,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.5081963461376678,0.5014276485724517,0.5094867016771133,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,100,0.5051240169087694,0.5065213876046073,0.5171221950441348,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,2500,0.4970698535747224,0.5009991335429778,0.5189478535219256,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,300,0.4819359154409478,0.4920074861406415,0.5037399411535326,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",0,900,0.495768015815127,0.49953875874837356,0.5129568577404374,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/loo_ukr_rus_suspended_s0/checkpoints/step_900.pt
cora,cora,0,100,0.9486504622585498,0.7162639672228889,0.7467778620166793,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
cora,cora,0,2500,0.9446252120763647,0.7144001126770558,0.7183472327520849,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
cora,cora,0,300,0.9659965896714058,0.7686674567164048,0.78013646702047,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
cora,cora,0,900,0.9579698073274291,0.7533482355368891,0.7589082638362395,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
covid_political,cora,0,100,0.7972661280914394,0.6641426656412108,0.6996262014951941,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
covid_political,cora,0,2500,0.8507334479943853,0.7193374204324043,0.7556324060418044,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
covid_political,cora,0,300,0.8543387938925568,0.7515505565243601,0.7948431063418604,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
covid_political,cora,0,900,0.8652080776194716,0.7356580749005077,0.772249911000356,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
election2020,cora,0,100,0.8352874365020517,0.7503152695530428,0.7536116180048662,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
