task,arm,rung,training_seed,target,roc_auc,baseline_roc_auc,rung1_roc_auc,delta_vs_baseline,delta_vs_rung1
NM,objective,2,2,ukr_rus,0.9208251816102828,0.9211281374953261,0.9230920975235688,-0.00030295588504325455,-0.002266915913285983
NM,objective,2,2,ukr_rus_suspended,0.8150990061376288,0.8232028049984199,0.8191033520917783,-0.008103798860791156,-0.004004345954149557
NM,objective,3,1,covid,0.9621538859674301,0.9623785268301253,0.9621437604399932,-0.00022464086269513572,1.012552743695494e-05
NM,objective,3,1,covid_political,0.8382444403637415,0.8409679919823834,0.8339415470759075,-0.002723551618641906,0.004302893287833953
NM,objective,3,1,cp_hk,0.7164680102775836,0.7180167383161083,0.7095567190784146,-0.0015487280385247937,0.006911291199169001
NM,objective,3,1,election2020,0.8385147290668267,0.8383822558940142,0.8305894309076771,0.00013247317281250837,0.007925298159149552
NM,objective,3,1,facebook_page_reference,0.858067132960791,0.8558446097648005,0.8786263583720416,0.002222523195990478,-0.02055922541125066
NM,objective,3,1,midterm,0.8707140036012934,0.8723807602093138,0.8526166271889347,-0.0016667566080204033,0.018097376412358646
NM,objective,3,1,twibot20,0.908426008964407,0.9088851482018657,0.9042136595166962,-0.00045913923745877216,0.0042123494477107615
NM,objective,3,1,ukr_rus,0.9101492069233426,0.9107744296391806,0.9252274039147914,-0.0006252227158380919,-0.015078196991448856
NM,objective,3,1,ukr_rus_suspended,0.8232558997198083,0.8228980420649736,0.8295518881973177,0.00035785765483464793,-0.006295988477509451
NM,objective,3,2,covid,0.9646784404228473,0.9635988961691145,0.9618906236242973,0.0010795442537328004,0.0027878167985500024
NM,objective,3,2,covid_political,0.838949875584964,0.8352461250349026,0.8334780828706149,0.0037037505500614465,0.005471792714349166
NM,objective,3,2,cp_hk,0.7179454510239349,0.7157251589599697,0.7134803111525787,0.0022202920639652346,0.004465139871356216
NM,objective,3,2,election2020,0.8402305892144125,0.8386049137718377,0.830094694680181,0.0016256754425748587,0.010135894534231471
NM,objective,3,2,facebook_page_reference,0.8650191133049713,0.8665019682084006,0.8752485657560416,-0.0014828549034293648,-0.01022945245107032
NM,objective,3,2,midterm,0.8692900201369975,0.8694025965942734,0.8556905140821961,-0.0001125764572759147,0.013599506054801425
NM,objective,3,2,twibot20,0.9096279741703779,0.9081571568017719,0.9054152505151158,0.0014708173686059922,0.004212723655262041
NM,objective,3,2,ukr_rus,0.9119418695055205,0.9122047083131197,0.9230920975235688,-0.0002628388075992527,-0.011150228018048325
NM,objective,3,2,ukr_rus_suspended,0.8178112332848297,0.8192733285070836,0.8191033520917783,-0.001462095222253823,-0.0012921188069485723
NM,objective,4,1,covid,0.9596159925406006,0.952494866409521,0.9621437604399932,0.007121126131079625,-0.0025277678993925745
NM,objective,4,1,covid_political,0.8504197083670519,0.8589918106451804,0.8339415470759075,-0.008572102278128435,0.016478161291144433
NM,objective,4,1,cp_hk,0.7151486192626515,0.7165424263340301,0.7095567190784146,-0.0013938070713785944,0.005591900184236942
NM,objective,4,1,election2020,0.8444049015812491,0.8445751369684591,0.8305894309076771,-0.00017023538720994935,0.013815470673572028
NM,objective,4,1,facebook_page_reference,0.86428695506063,0.8586901682546768,0.8786263583720416,0.005596786805953213,-0.014339403311411592
NM,objective,4,1,midterm,0.8667339730536803,0.8634517632681749,0.8526166271889347,0.003282209785505419,0.014117345864745556
NM,objective,4,1,twibot20,0.9059234691762377,0.9035849321847674,0.9042136595166962,0.0023385369914702414,0.0017098096595414836
NM,objective,4,1,ukr_rus,0.9079601671503877,0.9020434813937921,0.9252274039147914,0.005916685756595652,-0.01726723676440367
NM,objective,4,1,ukr_rus_suspended,0.8166217183244641,0.8119819680849713,0.8295518881973177,0.0046397502394928125,-0.01293016987285367
NM,objective,4,2,covid,0.9607063474326298,0.9568772202250603,0.9618906236242973,0.0038291272075695604,-0.0011842761916674993
NM,objective,4,2,covid_political,0.8537191300556579,0.8606056624445422,0.8334780828706149,-0.006886532388884259,0.02024104718504305
NM,objective,4,2,cp_hk,0.7157365191941972,0.7098676608896805,0.7134803111525787,0.0058688583045167775,0.0022562080416185237
NM,objective,4,2,election2020,0.8421020258432147,0.844064746779957,0.830094694680181,-0.0019627209367423237,0.012007331163033652
NM,objective,4,2,facebook_page_reference,0.8521558849290868,0.8481916037099115,0.8752485657560416,0.0039642812191752475,-0.023092680826954814
NM,objective,4,2,midterm,0.8655962978286306,0.8594425580967434,0.8556905140821961,0.006153739731887153,0.009905783746434471
NM,objective,4,2,twibot20,0.907172808153876,0.9063788696267139,0.9054152505151158,0.0007939385271621413,0.0017575576387601766
NM,objective,4,2,ukr_rus,0.9062842016932607,0.8987609453584956,0.9230920975235688,0.007523256334765138,-0.01680789583030806
NM,objective,4,2,ukr_rus_suspended,0.8269628675504663,0.8230471750785565,0.8191033520917783,0.003915692471909815,0.007859515458688016
NM,objective,5,1,covid,0.9601106332636428,0.9538169071592131,0.9621437604399932,0.006293726104429687,-0.002033127176350402
NM,objective,5,1,covid_political,0.8529734059311878,0.8585704603414427,0.8339415470759075,-0.005597054410254931,0.019031858855280248
NM,objective,5,1,cp_hk,0.7082602410480895,0.7086391374982636,0.7095567190784146,-0.00037889645017408213,-0.0012964780303250656
NM,objective,5,1,election2020,0.8469377673905473,0.8467643285619801,0.8305894309076771,0.00017343882856712955,0.01634833648287015
NM,objective,5,1,facebook_page_reference,0.8568749230483484,0.8448085531421091,0.8786263583720416,0.012066369906239327,-0.02175143532369317
NM,objective,5,1,midterm,0.855946086055931,0.8607719384390732,0.8526166271889347,-0.0048258523831421485,0.0033294588669963154
NM,objective,5,1,twibot20,0.9066983170893,0.9049031853675841,0.9042136595166962,0.0017951317217159701,0.0024846575726038544
NM,objective,5,1,ukr_rus,0.9070918799816875,0.9005336451804501,0.9252274039147914,0.006558234801237406,-0.018135523933103914
NM,objective,5,1,ukr_rus_suspended,0.8197972048288105,0.8164799424423569,0.8295518881973177,0.003317262386453579,-0.009754683368507266
NM,objective,5,2,covid,0.958111512523958,0.9514774636290538,0.9618906236242973,0.006634048894904154,-0.0037791111003393496
NM,objective,5,2,covid_political,0.8653775801603821,0.8554351211964398,0.8334780828706149,0.009942458963942302,0.031899497289767265
NM,objective,5,2,cp_hk,0.7164642038016484,0.7124400711607658,0.7134803111525787,0.004024132640882638,0.0029838926490697304
NM,objective,5,2,election2020,0.8469833526118049,0.8475001321441825,0.830094694680181,-0.0005167795323776092,0.016888657931623863
NM,objective,5,2,facebook_page_reference,0.858394428779339,0.8373742411876547,0.8752485657560416,0.021020187591684336,-0.01685413697670257
NM,objective,5,2,midterm,0.865451788354194,0.8594270892526912,0.8556905140821961,0.006024699101502828,0.00976127427199791
NM,objective,5,2,twibot20,0.9054287484322471,0.9030716169839617,0.9054152505151158,0.002357131448285421,1.3497917131233272e-05
NM,objective,5,2,ukr_rus,0.9001625744775793,0.8902699549992881,0.9230920975235688,0.009892619478291231,-0.022929523045989497
NM,objective,5,2,ukr_rus_suspended,0.815513941885411,0.8191329680640121,0.8191033520917783,-0.0036190261786011035,-0.0035894102063672717
NM,objective,6,1,covid,0.9590854951705052,0.9572571318725059,0.9621437604399932,0.0018283632979992914,-0.0030582652694879364
NM,objective,6,1,covid_political,0.8579388382791102,0.8537839318143909,0.8339415470759075,0.004154906464719277,0.02399729120320271
NM,objective,6,1,cp_hk,0.7105427668012422,0.7197784293657062,0.7095567190784146,-0.009235662564464064,0.000986047722827621
NM,objective,6,1,election2020,0.8450385936375322,0.8458229299249319,0.8305894309076771,-0.0007843362873997117,0.01444916272985508
NM,objective,6,1,facebook_page_reference,0.8553019007047017,0.8524390975634257,0.8786263583720416,0.0028628031412759603,-0.023324457667339926
NM,objective,6,1,midterm,0.864117272283839,0.8603507918873051,0.8526166271889347,0.0037664803965339333,0.011500645094904338
NM,objective,6,1,twibot20,0.9044335721553057,0.9044658866421932,0.9042136595166962,-3.231448688745253e-05,0.0002199126386095429
NM,objective,6,1,ukr_rus,0.9094264452484833,0.9061309264994216,0.9252274039147914,0.0032955187490616433,-0.01580095866630815
NM,objective,6,1,ukr_rus_suspended,0.8989998383083564,0.8953803026813199,0.8295518881973177,0.003619535627036541,0.06944795011103866
NM,objective,6,2,covid,0.9561825475473513,0.954747770572531,0.9618906236242973,0.0014347769748203065,-0.0057080760769460115
NM,objective,6,2,covid_political,0.8592168844979384,0.854368243135255,0.8334780828706149,0.004848641362683481,0.02573880162732356
NM,objective,6,2,cp_hk,0.7081105530947105,0.723858456913082,0.7134803111525787,-0.015747903818371545,-0.0053697580578682125
NM,objective,6,2,election2020,0.843461192202294,0.8477687708262741,0.830094694680181,-0.004307578623980124,0.013366497522112941
NM,objective,6,2,facebook_page_reference,0.8383538077617513,0.8473789626154408,0.8752485657560416,-0.009025154853689488,-0.03689475799429032
NM,objective,6,2,midterm,0.8650499086270383,0.862720454287255,0.8556905140821961,0.0023294543397833767,0.009359394544842248
NM,objective,6,2,twibot20,0.8986595743003931,0.9008250935324309,0.9054152505151158,-0.0021655192320377825,-0.006755676214722728
NM,objective,6,2,ukr_rus,0.9000886141568764,0.8980990326267551,0.9230920975235688,0.0019895815301212982,-0.023003483366692445
NM,objective,6,2,ukr_rus_suspended,0.8890016313256889,0.8926827955520017,0.8191033520917783,-0.0036811642263128164,0.06989827923391057
NM,objective,7,1,covid,0.9571584948177997,0.9541168412942995,0.9621437604399932,0.003041653523500165,-0.00498526562219348
NM,objective,7,1,covid_political,0.8468281045727347,0.8494186168429496,0.8339415470759075,-0.0025905122702148953,0.012886557496827211
NM,objective,7,1,cp_hk,0.7323813480892398,0.7287455129897457,0.7095567190784146,0.003635835099494167,0.02282462901082527
NM,objective,7,1,election2020,0.8429141317290821,0.8442710792881318,0.8305894309076771,-0.0013569475590496927,0.012324700821405021
NM,objective,7,1,facebook_page_reference,0.8595880507052631,0.8539430303135135,0.8786263583720416,0.005645020391749633,-0.019038307666778498
NM,objective,7,1,midterm,0.8685485204060873,0.8628839054326901,0.8526166271889347,0.005664614973397208,0.015931893217152604
NM,objective,7,1,twibot20,0.9037713559194542,0.9038976703567067,0.9042136595166962,-0.0001263144372524172,-0.00044230359724195534
NM,objective,7,1,ukr_rus,0.9044011599716097,0.9059351349699087,0.9252274039147914,-0.0015339749982989925,-0.020826243943181666
NM,objective,7,1,ukr_rus_suspended,0.8969694995332038,0.8931238308720204,0.8295518881973177,0.00384566866118341,0.06741761133588609
NM,objective,7,2,covid,0.9574064223245643,0.958935903132647,0.9618906236242973,-0.0015294808080826838,-0.004484201299733037
NM,objective,7,2,covid_political,0.8436656520284456,0.8450328740580328,0.8334780828706149,-0.0013672220295872783,0.0101875691578307
NM,objective,7,2,cp_hk,0.7172291330907536,0.7288949704718315,0.7134803111525787,-0.011665837381077848,0.00374882193817494
NM,objective,7,2,election2020,0.8432684261223368,0.8380210277677951,0.830094694680181,0.005247398354541688,0.013173731442155723
NM,objective,7,2,facebook_page_reference,0.8477778040129563,0.8555173913637796,0.8752485657560416,-0.0077395873508232516,-0.02747076174308527
NM,objective,7,2,midterm,0.8637697922772375,0.8610472184488143,0.8556905140821961,0.002722573828423225,0.008079278195041395
NM,objective,7,2,twibot20,0.9029964671737846,0.9057229035202113,0.9054152505151158,-0.002726436346426775,-0.0024187833413312765
NM,objective,7,2,ukr_rus,0.9052982072720582,0.9098926334545528,0.9230920975235688,-0.004594426182494615,-0.01779389025151057
NM,objective,7,2,ukr_rus_suspended,0.8949857492556518,0.894494200848985,0.8191033520917783,0.0004915484066667641,0.07588239716387346
NM,objective,8,1,covid,0.9594198946295113,0.9527442119587426,0.9621437604399932,0.006675682670768679,-0.002723865810481896
NM,objective,8,1,covid_political,0.8551344868780553,0.8481694977858969,0.8339415470759075,0.006964989092158369,0.02119293980214776
NM,objective,8,1,cp_hk,0.7161761416786019,0.7230773248891721,0.7095567190784146,-0.006901183210570205,0.00661942260018733
NM,objective,8,1,election2020,0.8447677945268565,0.8410720348358152,0.8305894309076771,0.0036957596910413004,0.014178363619179346
NM,objective,8,1,facebook_page_reference,0.8707573907128697,0.8725697262533778,0.8786263583720416,-0.001812335540508081,-0.007868967659171888
NM,objective,8,1,midterm,0.8626913477634565,0.8593104813290737,0.8526166271889347,0.0033808664343827344,0.010074720574521745
NM,objective,8,1,twibot20,0.9027206156445646,0.9029744623721333,0.9042136595166962,-0.000253846727568674,-0.0014930438721315609
NM,objective,8,1,ukr_rus,0.9018240429889197,0.9013988727810741,0.9252274039147914,0.00042517020784560433,-0.023403360925871697
NM,objective,8,1,ukr_rus_suspended,0.8977525454828109,0.8863672889512161,0.8295518881973177,0.011385256531594834,0.06820065728549318
NM,objective,8,2,covid,0.954765826258166,0.9563165666043074,0.9618906236242973,-0.0015507403461414437,-0.0071247973661313635
NM,objective,8,2,covid_political,0.8462056405242834,0.8475738333559586,0.8334780828706149,-0.001368192831675219,0.012727557653668509
NM,objective,8,2,cp_hk,0.7241024781917705,0.7066838037008528,0.7134803111525787,0.017418674490917718,0.010622167039191832
NM,objective,8,2,election2020,0.8423527714849889,0.8407154962934296,0.830094694680181,0.0016372751915593176,0.012258076804807838
NM,objective,8,2,facebook_page_reference,0.8749203858704403,0.8739680208008864,0.8752485657560416,0.0009523650695538732,-0.0003281798856012985
NM,objective,8,2,midterm,0.8619405906775904,0.8518301191001103,0.8556905140821961,0.010110471577480129,0.006250076595394338
NM,objective,8,2,twibot20,0.9031275158640982,0.9015549387054882,0.9054152505151158,0.0015725771586100334,-0.0022877346510176144
NM,objective,8,2,ukr_rus,0.902453106299214,0.9025052654332126,0.9230920975235688,-5.215913399858607e-05,-0.020638991224354752
NM,objective,8,2,ukr_rus_suspended,0.8857994334451084,0.8890127963033215,0.8191033520917783,-0.0032133628582131646,0.06669608135333005
NM,schedule,1,1,covid,0.9596034265112603,0.961537596686133,0.9596034265112603,-0.0019341701748727402,0.0
NM,schedule,1,1,covid_political,0.8352991312399678,0.8410336360164073,0.8352991312399678,-0.005734504776439553,0.0
NM,schedule,1,1,cp_hk,0.7168476595275702,0.7105927189191182,0.7168476595275702,0.006254940608451998,0.0
NM,schedule,1,1,election2020,0.8386692281427055,0.8370652000109353,0.8386692281427055,0.0016040281317701854,0.0
NM,schedule,1,1,facebook_page_reference,0.8740093080476783,0.876801998998927,0.8740093080476783,-0.0027926909512486775,0.0
NM,schedule,1,1,midterm,0.8581021513061962,0.855801357620064,0.8581021513061962,0.0023007936861321188,0.0
NM,schedule,1,1,twibot20,0.9065236299887469,0.9061205207616432,0.9065236299887469,0.0004031092271037373,0.0
NM,schedule,1,1,ukr_rus,0.9221465290277855,0.9235431864343842,0.9221465290277855,-0.001396657406598667,0.0
NM,schedule,1,1,ukr_rus_suspended,0.8181396615916284,0.827116859644309,0.8181396615916284,-0.008977198052680602,0.0
NM,schedule,1,2,covid,0.9595762199368972,0.96178915445832,0.9595762199368972,-0.0022129345214227936,0.0
NM,schedule,1,2,covid_political,0.8381203943285451,0.8402796859028696,0.8381203943285451,-0.0021592915743244845,0.0
NM,schedule,1,2,cp_hk,0.720232903957367,0.719379757327595,0.720232903957367,0.0008531466297720947,0.0
NM,schedule,1,2,election2020,0.8391512813239264,0.8352661238319573,0.8391512813239264,0.003885157491969049,0.0
NM,schedule,1,2,facebook_page_reference,0.885432203473716,0.8745259800176511,0.885432203473716,0.010906223456064845,0.0
NM,schedule,1,2,midterm,0.8636579355974306,0.8545257302536361,0.8636579355974306,0.009132205343794553,0.0
NM,schedule,1,2,twibot20,0.9071790659564662,0.9075146124280733,0.9071790659564662,-0.0003355464716070511,0.0
NM,schedule,1,2,ukr_rus,0.9214765714502884,0.922823257007818,0.9214765714502884,-0.0013466855575295922,0.0
NM,schedule,1,2,ukr_rus_suspended,0.8186498159649729,0.8216652546805895,0.8186498159649729,-0.003015438715616603,0.0
NM,schedule,2,1,covid,0.9633583978674879,0.9654285770723188,0.9596034265112603,-0.00207017920483088,0.003754971356227599
NM,schedule,2,1,covid_political,0.8380518906417936,0.8387551399483079,0.8352991312399678,-0.0007032493065142198,0.002752759401825844
NM,schedule,2,1,cp_hk,0.7095163252161839,0.7060528023489592,0.7168476595275702,0.003463522867224733,-0.007331334311386328
NM,schedule,2,1,election2020,0.8406263618633666,0.8382627635166562,0.8386692281427055,0.002363598346710405,0.001957133720661086
NM,schedule,2,1,facebook_page_reference,0.8635757124286959,0.8696709601358436,0.8740093080476783,-0.006095247707147644,-0.010433595618982383
NM,schedule,2,1,midterm,0.8552855668396787,0.8557629397545736,0.8581021513061962,-0.0004773729148949135,-0.0028165844665174466
NM,schedule,2,1,twibot20,0.9089205963858245,0.9094925977717871,0.9065236299887469,-0.0005720013859626949,0.002396966397077538
NM,schedule,2,1,ukr_rus,0.917640374994826,0.9184120024757825,0.9221465290277855,-0.0007716274809564938,-0.0045061540329595084
NM,schedule,2,1,ukr_rus_suspended,0.8211535999144631,0.8280498611515964,0.8181396615916284,-0.006896261237133272,0.003013938322834697
NM,schedule,2,2,covid,0.962315232452305,0.9650952006208484,0.9595762199368972,-0.002779968168543423,0.002739012515407757
NM,schedule,2,2,covid_political,0.8391627665223746,0.8449907012369441,0.8381203943285451,-0.005827934714569438,0.0010423721938295216
NM,schedule,2,2,cp_hk,0.7112405039798255,0.7082194943537655,0.720232903957367,0.0030210096260600006,-0.008992399977541532
NM,schedule,2,2,election2020,0.8387614910629975,0.8371404750593778,0.8391512813239264,0.0016210160036196353,-0.0003897902609288906
NM,schedule,2,2,facebook_page_reference,0.8614882491100794,0.874424574841028,0.885432203473716,-0.012936325730948606,-0.02394395436363661
NM,schedule,2,2,midterm,0.8510400129460739,0.8553768706047672,0.8636579355974306,-0.004336857658693294,-0.01261792265135675
NM,schedule,2,2,twibot20,0.9078816620782875,0.9099319222329677,0.9071790659564662,-0.002050260154680239,0.0007025961218212196
NM,schedule,2,2,ukr_rus,0.9177295503945185,0.9211281374953261,0.9214765714502884,-0.0033985871008075375,-0.0037470210557698502
NM,schedule,2,2,ukr_rus_suspended,0.8241485893041237,0.8232028049984199,0.8186498159649729,0.0009457843057038007,0.005498773339150831
NM,schedule,3,1,covid,0.9631641022090256,0.9623785268301253,0.9596034265112603,0.0007855753789003384,0.003560675697765303
NM,schedule,3,1,covid_political,0.8459766353683911,0.8409679919823834,0.8352991312399678,0.005008643386007705,0.010677504128423276
NM,schedule,3,1,cp_hk,0.7261322738110334,0.7180167383161083,0.7168476595275702,0.008115535494925052,0.009284614283463166
NM,schedule,3,1,election2020,0.84064936802305,0.8383822558940142,0.8386692281427055,0.002267112129035853,0.0019801398803445114
NM,schedule,3,1,facebook_page_reference,0.8579394902306041,0.8558446097648005,0.8740093080476783,0.002094880465803639,-0.016069817817074172
NM,schedule,3,1,midterm,0.8669031717311377,0.8723807602093138,0.8581021513061962,-0.005477588478176032,0.008801020424941575
NM,schedule,3,1,twibot20,0.9079016923904419,0.9088851482018657,0.9065236299887469,-0.0009834558114237835,0.0013780624016950238
NM,schedule,3,1,ukr_rus,0.9087067313577937,0.9107744296391806,0.9221465290277855,-0.002067698281386976,-0.013439797669991815
NM,schedule,3,1,ukr_rus_suspended,0.8210254049849237,0.8228980420649736,0.8181396615916284,-0.0018726370800499215,0.0028857433932952814
NM,schedule,3,2,covid,0.9614394189297468,0.9635988961691145,0.9595762199368972,-0.002159477239367713,0.0018631989928495907
NM,schedule,3,2,covid_political,0.8378020242712964,0.8352461250349026,0.8381203943285451,0.002555899236393766,-0.00031837005724877354
NM,schedule,3,2,cp_hk,0.7139525712221518,0.7157251589599697,0.720232903957367,-0.0017725877378178545,-0.006280332735215222
NM,schedule,3,2,election2020,0.8379530000960691,0.8386049137718377,0.8391512813239264,-0.0006519136757685562,-0.0011982812278572563
NM,schedule,3,2,facebook_page_reference,0.8634021115028995,0.8665019682084006,0.885432203473716,-0.0030998567055011694,-0.022030091970816512
NM,schedule,3,2,midterm,0.8661462095962172,0.8694025965942734,0.8636579355974306,-0.0032563869980561932,0.0024882739987865943
NM,schedule,3,2,twibot20,0.90675004665879,0.9081571568017719,0.9071790659564662,-0.0014071101429818933,-0.00042901929767624747
NM,schedule,3,2,ukr_rus,0.9143429377983356,0.9122047083131197,0.9214765714502884,0.0021382294852159145,-0.007133633651952742
NM,schedule,3,2,ukr_rus_suspended,0.8226874032239805,0.8192733285070836,0.8186498159649729,0.00341407471689692,0.004037587259007602
NM,schedule,4,1,covid,0.9598330718347395,0.952494866409521,0.9596034265112603,0.007338205425218569,0.00022964532347924393
NM,schedule,4,1,covid_political,0.8482575770082145,0.8589918106451804,0.8352991312399678,-0.010734233636965906,0.012958445768246674
NM,schedule,4,1,cp_hk,0.7152735615598744,0.7165424263340301,0.7168476595275702,-0.0012688647741556647,-0.001574097967695809
NM,schedule,4,1,election2020,0.8400603460169386,0.8445751369684591,0.8386692281427055,-0.00451479095152052,0.001391117874233072
NM,schedule,4,1,facebook_page_reference,0.8573405169892586,0.8586901682546768,0.8740093080476783,-0.0013496512654181947,-0.016668791058419674
NM,schedule,4,1,midterm,0.8568090781398204,0.8634517632681749,0.8581021513061962,-0.00664268512835442,-0.0012930731663757244
NM,schedule,4,1,twibot20,0.9058612445305132,0.9035849321847674,0.9065236299887469,0.002276312345745768,-0.0006623854582337163
NM,schedule,4,1,ukr_rus,0.910413896078351,0.9020434813937921,0.9221465290277855,0.008370414684558902,-0.011732632949434496
NM,schedule,4,1,ukr_rus_suspended,0.819332262839394,0.8119819680849713,0.8181396615916284,0.007350294754422726,0.0011926012477655457
NM,schedule,4,2,covid,0.9578655085344425,0.9568772202250603,0.9595762199368972,0.0009882883093822459,-0.001710711402454712
NM,schedule,4,2,covid_political,0.848402370255569,0.8606056624445422,0.8381203943285451,-0.012203292188973203,0.010281975927023845
NM,schedule,4,2,cp_hk,0.7062364087707694,0.7098676608896805,0.720232903957367,-0.0036312521189110214,-0.013996495186597624
NM,schedule,4,2,election2020,0.8402392322989717,0.844064746779957,0.8391512813239264,-0.003825514480985337,0.0010879509750453265
NM,schedule,4,2,facebook_page_reference,0.8604857339256111,0.8481916037099115,0.885432203473716,0.012294130215699584,-0.024946469548104866
NM,schedule,4,2,midterm,0.8563223525025379,0.8594425580967434,0.8636579355974306,-0.0031202055942055607,-0.007335583094892795
NM,schedule,4,2,twibot20,0.9022208831776147,0.9063788696267139,0.9071790659564662,-0.004157986449099149,-0.0049581827788515165
NM,schedule,4,2,ukr_rus,0.9120452690398556,0.8987609453584956,0.9214765714502884,0.01328432368136001,-0.009431302410432774
NM,schedule,4,2,ukr_rus_suspended,0.814820007894231,0.8230471750785565,0.8186498159649729,-0.008227167184325479,-0.003829808070741847
NM,schedule,5,1,covid,0.9507932636929652,0.9538169071592131,0.9596034265112603,-0.0030236434662478384,-0.008810162818295053
NM,schedule,5,1,covid_political,0.8361895855815931,0.8585704603414427,0.8352991312399678,-0.022380874759849623,0.0008904543416252686
NM,schedule,5,1,cp_hk,0.7127063122288934,0.7086391374982636,0.7168476595275702,0.004067174730629786,-0.0041413472986768785
NM,schedule,5,1,election2020,0.8396862604152198,0.8467643285619801,0.8386692281427055,-0.0070780681467603745,0.0010170322725142622
NM,schedule,5,1,facebook_page_reference,0.8417652738505397,0.8448085531421091,0.8740093080476783,-0.003043279291569445,-0.032244034197138616
NM,schedule,5,1,midterm,0.8531476926529546,0.8607719384390732,0.8581021513061962,-0.007624245786118533,-0.004954458653241511
NM,schedule,5,1,twibot20,0.8952940258486517,0.9049031853675841,0.9065236299887469,-0.009609159518932375,-0.011229604140095217
NM,schedule,5,1,ukr_rus,0.8989908325261082,0.9005336451804501,0.9221465290277855,-0.001542812654341863,-0.02315569650167726
NM,schedule,5,1,ukr_rus_suspended,0.8113857758456262,0.8164799424423569,0.8181396615916284,-0.005094166596730676,-0.0067538857460022195
NM,schedule,5,2,covid,0.952334655016318,0.9514774636290538,0.9595762199368972,0.0008571913872641446,-0.007241564920579258
NM,schedule,5,2,covid_political,0.8350498681780938,0.8554351211964398,0.8381203943285451,-0.02038525301834604,-0.003070526150451336
NM,schedule,5,2,cp_hk,0.7111688015104711,0.7124400711607658,0.720232903957367,-0.0012712696502946708,-0.009064102446895927
NM,schedule,5,2,election2020,0.8396303096036802,0.8475001321441825,0.8391512813239264,-0.00786982254050228,0.0004790282797538792
NM,schedule,5,2,facebook_page_reference,0.8441662084097147,0.8373742411876547,0.885432203473716,0.006791967222059991,-0.041265995064001304
NM,schedule,5,2,midterm,0.8637877978127578,0.8594270892526912,0.8636579355974306,0.004360708560066651,0.00012986221532718112
NM,schedule,5,2,twibot20,0.900310909337011,0.9030716169839617,0.9071790659564662,-0.0027607076469506886,-0.006868156619455279
NM,schedule,5,2,ukr_rus,0.8998977119895233,0.8902699549992881,0.9214765714502884,0.009627756990235214,-0.0215788594607651
NM,schedule,5,2,ukr_rus_suspended,0.814303702458568,0.8191329680640121,0.8186498159649729,-0.004829265605444166,-0.004346113506404903
NM,schedule,6,1,covid,0.9567302531209487,0.9572571318725059,0.9596034265112603,-0.0005268787515572138,-0.0028731733903115675
NM,schedule,6,1,covid_political,0.8489660787856441,0.8537839318143909,0.8352991312399678,-0.004817853028746821,0.013666947545676322
NM,schedule,6,1,cp_hk,0.7142556718026084,0.7197784293657062,0.7168476595275702,-0.005522757563097835,-0.0025919877249618306
NM,schedule,6,1,election2020,0.8387681732232543,0.8458229299249319,0.8386692281427055,-0.007054756701677656,9.894508054875129e-05
NM,schedule,6,1,facebook_page_reference,0.8537227797782283,0.8524390975634257,0.8740093080476783,0.0012836822148025728,-0.020286528269449988
NM,schedule,6,1,midterm,0.8541676571999475,0.8603507918873051,0.8581021513061962,-0.00618313468735765,-0.003934494106248687
NM,schedule,6,1,twibot20,0.8979501531041902,0.9044658866421932,0.9065236299887469,-0.0065157335380029435,-0.008573476884556674
NM,schedule,6,1,ukr_rus,0.9117750274723976,0.9061309264994216,0.9221465290277855,0.005644100972975963,-0.010371501555387908
NM,schedule,6,1,ukr_rus_suspended,0.891221136608343,0.8953803026813199,0.8181396615916284,-0.004159166072976839,0.07308147501671458
NM,schedule,6,2,covid,0.9491700076508797,0.954747770572531,0.9595762199368972,-0.0055777629216513525,-0.010406212286017569
NM,schedule,6,2,covid_political,0.8413520532092829,0.854368243135255,0.8381203943285451,-0.013016189925972088,0.003231658880737731
NM,schedule,6,2,cp_hk,0.7164811090491284,0.723858456913082,0.720232903957367,-0.007377347863953609,-0.003751794908238626
NM,schedule,6,2,election2020,0.8376131052258372,0.8477687708262741,0.8391512813239264,-0.010155665600436903,-0.0015381760980891501
NM,schedule,6,2,facebook_page_reference,0.8260045446198561,0.8473789626154408,0.885432203473716,-0.021374417995584705,-0.05942765885385992
NM,schedule,6,2,midterm,0.8582743533726396,0.862720454287255,0.8636579355974306,-0.004446100914615392,-0.0053835822247910725
NM,schedule,6,2,twibot20,0.8979003696606077,0.9008250935324309,0.9071790659564662,-0.002924723871823187,-0.009278696295858535
NM,schedule,6,2,ukr_rus,0.8959424904023093,0.8980990326267551,0.9214765714502884,-0.0021565422244457233,-0.02553408104797905
NM,schedule,6,2,ukr_rus_suspended,0.8654565516559558,0.8926827955520017,0.8186498159649729,-0.027226243896045887,0.046806735690982926
NM,schedule,7,1,covid,0.9486724998759127,0.9541168412942995,0.9596034265112603,-0.005444341418386789,-0.01093092663534756
NM,schedule,7,1,covid_political,0.8363318469332552,0.8494186168429496,0.8352991312399678,-0.013086769909694373,0.0010327156932874448
NM,schedule,7,1,cp_hk,0.7018644401396827,0.7287455129897457,0.7168476595275702,-0.026881072850062915,-0.014983219387887492
NM,schedule,7,1,election2020,0.8365155452969432,0.8442710792881318,0.8386692281427055,-0.007755533991188668,-0.002153682845762339
