accuracy,architecture,baseline,checkpoint_step,dataset,episode_fingerprint,episodes,eval_episode_seed_offset,f1,model_id,n_query,n_shot,n_way,queries,roc_auc,seed,sources,task,training_seed
0.8671875,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8661417322834646,ordA_r5,1,10,2,256,0.93048095703125,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,2
0.8154296875,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8184438040345822,ordA_r5,4,10,2,1024,0.8930931091308594,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,0
0.80859375,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8111753371868978,ordA_r5,4,10,2,1024,0.8838119506835938,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,1
0.7958984375,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7980676328502415,ordA_r5,4,10,2,1024,0.8899383544921875,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,2
0.556640625,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.563181526619628,ordA_r5,12,10,2,3072,0.577782948811849,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,0
0.560546875,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5695153061224489,ordA_r5,12,10,2,3072,0.5844660864935981,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,1
0.5559895833333334,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5639386189258312,ordA_r5,12,10,2,3072,0.5772927602132161,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,2
0.515625,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5303030303030303,ordA_r5,1,10,2,256,0.5390625,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,0
0.52734375,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5535055350553506,ordA_r5,1,10,2,256,0.541595458984375,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,1
0.51171875,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5136186770428015,ordA_r5,1,10,2,256,0.5338134765625,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020']",classification,2
0.8489583333333334,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8430311231393776,ordA_r7,12,10,2,3072,0.9086258427806323,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.8287760416666666,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8227762803234502,ordA_r7,12,10,2,3072,0.895754747437675,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.8603515625,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8554095045500506,ordA_r7,12,10,2,3072,0.9176526010657097,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.96875,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9689922480620154,ordA_r7,1,10,2,256,0.98321533203125,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.9453125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9453125,ordA_r7,1,10,2,256,0.97369384765625,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.94921875,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9494163424124513,ordA_r7,1,10,2,256,0.97979736328125,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.7685546875,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7732057416267942,ordA_r7,4,10,2,1024,0.848175048828125,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.76953125,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7699805068226121,ordA_r7,4,10,2,1024,0.8464279174804688,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.7431640625,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7444120505344995,ordA_r7,4,10,2,1024,0.8277931213378906,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.5553385416666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5579288025889968,ordA_r7,12,10,2,3072,0.5847384134928385,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5485026041666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5601014906438313,ordA_r7,12,10,2,3072,0.5742414262559679,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.5602213541666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5640529202968699,ordA_r7,12,10,2,3072,0.5811163584391276,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.52734375,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5535055350553506,ordA_r7,1,10,2,256,0.53411865234375,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5390625,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5845070422535211,ordA_r7,1,10,2,256,0.5262451171875,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.51171875,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5387453874538746,ordA_r7,1,10,2,256,0.5272216796875,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.8089192708333334,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8041374708041374,ordA_r7,12,10,2,3072,0.8762057625125738,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.806640625,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8013377926421404,ordA_r7,12,10,2,3072,0.8797151537394994,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.8225911458333334,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8165600807808818,ordA_r7,12,10,2,3072,0.8857554355952478,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.94140625,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9416342412451362,ordA_r7,1,10,2,256,0.974609375,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.9140625,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9140625,ordA_r7,1,10,2,256,0.96142578125,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.93359375,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.933852140077821,ordA_r7,1,10,2,256,0.9696044921875,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.7841796875,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7889207258834766,ordA_r7,4,10,2,1024,0.8712501525878906,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.787109375,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7887596899224806,ordA_r7,4,10,2,1024,0.8673439025878906,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.7568359375,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7589545014520813,ordA_r7,4,10,2,1024,0.8604736328125,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.5699869791666666,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5783593999361635,ordA_r7,12,10,2,3072,0.5886957380506727,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5611979166666666,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5698787492022974,ordA_r7,12,10,2,3072,0.5820994906955296,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.5621744791666666,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5739626227431105,ordA_r7,12,10,2,3072,0.5925687154134115,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.52734375,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5399239543726235,ordA_r7,1,10,2,256,0.53582763671875,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.4921875,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5038167938931297,ordA_r7,1,10,2,256,0.5196533203125,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.50390625,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5134099616858238,ordA_r7,1,10,2,256,0.51153564453125,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.7659505208333334,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7589674824002682,ordA_r7,12,10,2,3072,0.8300495048663785,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.79296875,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7864338482202821,ordA_r7,12,10,2,3072,0.8662132472881494,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.7701822916666666,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7645096731154103,ordA_r7,12,10,2,3072,0.8422390268602344,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.88671875,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8888888888888888,ordA_r7,1,10,2,256,0.950927734375,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.8984375,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9007633587786259,ordA_r7,1,10,2,256,0.95147705078125,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.87109375,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8735632183908046,ordA_r7,1,10,2,256,0.95098876953125,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.7802734375,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.784688995215311,ordA_r7,4,10,2,1024,0.8737163543701172,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.779296875,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7801556420233463,ordA_r7,4,10,2,1024,0.8712196350097656,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.7822265625,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7866028708133971,ordA_r7,4,10,2,1024,0.8699836730957031,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.5634765625,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5689488910318226,ordA_r7,12,10,2,3072,0.583942625257704,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5602213541666666,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5668483488297531,ordA_r7,12,10,2,3072,0.5873307122124566,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.5520833333333334,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5637285986049461,ordA_r7,12,10,2,3072,0.5840227339002821,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.51953125,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5427509293680297,ordA_r7,1,10,2,256,0.5487060546875,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.57421875,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5947955390334573,ordA_r7,1,10,2,256,0.56036376953125,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.54296875,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5517241379310345,ordA_r7,1,10,2,256,0.551666259765625,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.7555338541666666,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.74991674991675,ordA_r7,12,10,2,3072,0.827070674632303,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.7662760416666666,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7617783676177837,ordA_r7,12,10,2,3072,0.837492863551097,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.7630208333333334,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7566844919786097,ordA_r7,12,10,2,3072,0.8307786545415001,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.87109375,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8725868725868726,ordA_r7,1,10,2,256,0.9349365234375,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.87109375,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8725868725868726,ordA_r7,1,10,2,256,0.9320068359375,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.86328125,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8659003831417624,ordA_r7,1,10,2,256,0.9283447265625,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.8046875,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8095238095238095,ordA_r7,4,10,2,1024,0.8875923156738281,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.8046875,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8043052837573386,ordA_r7,4,10,2,1024,0.8830604553222656,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.80078125,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8049713193116634,ordA_r7,4,10,2,1024,0.8813362121582031,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.5569661458333334,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5680736274198667,ordA_r7,12,10,2,3072,0.5798348320855035,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5611979166666666,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5701530612244898,ordA_r7,12,10,2,3072,0.5833335452609592,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.5540364583333334,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5623003194888179,ordA_r7,12,10,2,3072,0.577093972100152,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.5390625,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5597014925373134,ordA_r7,1,10,2,256,0.55657958984375,0,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,0
0.5546875,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5681818181818182,ordA_r7,1,10,2,256,0.575439453125,1,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,1
0.546875,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5639097744360902,ordA_r7,1,10,2,256,0.5565185546875,2,"['ukr_rus', 'covid', 'midterm', 'covid_political', 'election2020', 'ukr_rus_suspended', 'twibot20']",classification,2
0.87109375,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8632596685082873,ordB_r3,12,10,2,3072,0.9161412031373188,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.8665364583333334,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.861580013504389,ordB_r3,12,10,2,3072,0.9176373086752032,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.8655598958333334,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8597623089983022,ordB_r3,12,10,2,3072,0.9186325884240002,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
0.9453125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9465648854961832,ordB_r3,1,10,2,256,0.977294921875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.9453125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9457364341085271,ordB_r3,1,10,2,256,0.97235107421875,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.9453125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9457364341085271,ordB_r3,1,10,2,256,0.97589111328125,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
0.724609375,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7277992277992278,ordB_r3,4,10,2,1024,0.8101768493652344,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.7265625,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.732824427480916,ordB_r3,4,10,2,1024,0.7993679046630859,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.7353515625,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7416587225929456,ordB_r3,4,10,2,1024,0.8090896606445312,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
0.5514322916666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5525974025974026,ordB_r3,12,10,2,3072,0.5826964908175998,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.5582682291666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5668688158314714,ordB_r3,12,10,2,3072,0.5818250444200304,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.5651041666666666,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5717948717948718,ordB_r3,12,10,2,3072,0.5889508989122179,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
0.51953125,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5461254612546126,ordB_r3,1,10,2,256,0.511627197265625,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.5390625,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5785714285714286,ordB_r3,1,10,2,256,0.52081298828125,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.5,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5294117647058824,ordB_r3,1,10,2,256,0.51220703125,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
0.822265625,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8160377358490566,ordB_r3,12,10,2,3072,0.8837659380692168,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,0
0.8033854166666666,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7979933110367893,ordB_r3,12,10,2,3072,0.8773390985645543,1,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,1
0.8167317708333334,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8097330179114566,ordB_r3,12,10,2,3072,0.8757006888372346,2,"['ukr_rus_suspended', 'election2020', 'ukr_rus']",classification,2
