architecture,checkpoint_step,compute_regime,contrastive_loss,cross_entropy,episode_fingerprint,episodes,eval_episode_seed,model_id,native_pretext,native_ssl_loss,pseudo_classification_accuracy,queries,source,target,task,training_seed
vision,60,fixed_compute_900_trajectory,4.46365936473012,3.128407785668969,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.360237464308739,0.1363932373933494,15360,ukr_rus_suspended,election2020,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.46135650575161,3.104941215366125,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.335619475692511,0.1496744878240861,15360,ukr_rus_suspended,election2020,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.426240626722574,2.924253085628152,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.137373398989439,0.15143229975365102,15360,ukr_rus_suspended,election2020,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.403514109551907,2.8388678524643183,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.0406249314546585,0.1604817797197029,15360,ukr_rus_suspended,election2020,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.423075780272484,2.9423992559313774,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_twibot20,feature_similarity_pseudo_episodes,5.1539371237158775,0.15045573777751997,15360,twibot20,election2020,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.321437444537878,2.7360625751316547,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_twibot20,feature_similarity_pseudo_episodes,4.896781280636787,0.16028646688209847,15360,twibot20,election2020,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.339000504463911,2.7287815175950527,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_twibot20,feature_similarity_pseudo_episodes,4.898281771689653,0.16451823810348287,15360,twibot20,election2020,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.30891690403223,2.7131869476288557,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_twibot20,feature_similarity_pseudo_episodes,4.867645412683487,0.16354167560348287,15360,twibot20,election2020,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.316216021776199,2.688515942543745,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_twibot20,feature_similarity_pseudo_episodes,4.846623957157135,0.1673177172197029,15360,twibot20,election2020,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.465088415890932,3.1421005241572857,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_facebook_page_reference,feature_similarity_pseudo_episodes,5.3746447041630745,0.13320313271833584,15360,facebook_page_reference,election2020,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.463934566825628,3.120193049311638,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_facebook_page_reference,feature_similarity_pseudo_episodes,5.352160315960646,0.14479167468380183,15360,facebook_page_reference,election2020,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.455824643373489,3.0640270486474037,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_facebook_page_reference,feature_similarity_pseudo_episodes,5.291939351707697,0.15423177956836298,15360,facebook_page_reference,election2020,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.438591435551643,2.972571771591902,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_facebook_page_reference,feature_similarity_pseudo_episodes,5.1918674893677235,0.17194011446554214,15360,facebook_page_reference,election2020,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.410545539110899,2.8611903619021177,bf66dae818bc79efa9ff54b4100f8e9115155795de67d02ab636c9e2994f0361,128,5939,ss_facebook_page_reference,feature_similarity_pseudo_episodes,5.066463116556406,0.17356771772028878,15360,facebook_page_reference,election2020,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.429999601095915,2.9801027569919825,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_covid_political,feature_similarity_pseudo_episodes,5.195102546364069,0.21087240759516135,15360,covid_political,twibot20,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.384130962193012,2.678410030901432,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_covid_political,feature_similarity_pseudo_episodes,4.870475519448519,0.24355470179580152,15360,covid_political,twibot20,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.348631467670202,2.5458550192415714,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_covid_political,feature_similarity_pseudo_episodes,4.720170743763447,0.26028647157363594,15360,covid_political,twibot20,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.3075395449995995,2.3630133252590895,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_covid_political,feature_similarity_pseudo_episodes,4.516783080995083,0.2977213701233268,15360,covid_political,twibot20,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.280384708195925,2.2893638256937265,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_covid_political,feature_similarity_pseudo_episodes,4.429556164890528,0.3106119956355542,15360,covid_political,twibot20,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.466979920864105,3.166995085775852,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_election2020,feature_similarity_pseudo_episodes,5.400485064834356,0.20690105285029858,15360,election2020,twibot20,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.385474905371666,2.853478092700243,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_election2020,feature_similarity_pseudo_episodes,5.0462155267596245,0.20768230367684737,15360,election2020,twibot20,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.376892384141684,2.782345423474908,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_election2020,feature_similarity_pseudo_episodes,4.97079162299633,0.2147786566056311,15360,election2020,twibot20,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.325547531247139,2.5783722270280123,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_election2020,feature_similarity_pseudo_episodes,4.741145983338356,0.25488282600417733,15360,election2020,twibot20,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.306025233119726,2.4834484979510307,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_election2020,feature_similarity_pseudo_episodes,4.6364610977470875,0.264908867306076,15360,election2020,twibot20,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.486692678183317,3.2781966030597687,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.521542966365814,0.21126303367782384,15360,ukr_rus_suspended,twibot20,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.4049741216003895,2.8436988685280085,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,5.046185910701752,0.22610678325872868,15360,ukr_rus_suspended,twibot20,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.387216575443745,2.734998619183898,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,4.928606901317835,0.2563151173526421,15360,ukr_rus_suspended,twibot20,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.308652650564909,2.456288257613778,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,4.6106145940721035,0.2860026197740808,15360,ukr_rus_suspended,twibot20,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.288661729544401,2.3638311084359884,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_ukr_rus_suspended,feature_similarity_pseudo_episodes,4.508161947131157,0.315039079869166,15360,ukr_rus_suspended,twibot20,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.2163030579686165,2.3294920288026333,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_twibot20,feature_similarity_pseudo_episodes,4.437643576413393,0.3024739745305851,15360,twibot20,twibot20,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.089699525386095,1.9275922998785973,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_twibot20,feature_similarity_pseudo_episodes,3.9724420700222254,0.3811198133043945,15360,twibot20,twibot20,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.07180211879313,1.8361835731193423,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_twibot20,feature_similarity_pseudo_episodes,3.8720846343785524,0.4121745026204735,15360,twibot20,twibot20,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.043550023809075,1.6857030931860209,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_twibot20,feature_similarity_pseudo_episodes,3.707478102296591,0.4491536687128246,15360,twibot20,twibot20,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.0331212263554335,1.6023303112015128,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_twibot20,feature_similarity_pseudo_episodes,3.6188909243792295,0.47441408736631274,15360,twibot20,twibot20,native_feature_similarity_ssl,0
vision,20,fixed_compute_900_trajectory,4.395472425967455,2.7279672119766474,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_facebook_page_reference,feature_similarity_pseudo_episodes,4.925703424960375,0.25006511656101793,15360,facebook_page_reference,twibot20,native_feature_similarity_ssl,0
vision,60,fixed_compute_900_trajectory,4.347426440566778,2.501905642449856,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_facebook_page_reference,feature_similarity_pseudo_episodes,4.6756188608706,0.305208349134773,15360,facebook_page_reference,twibot20,native_feature_similarity_ssl,0
vision,100,fixed_compute_900_trajectory,4.319833688437939,2.389574943110347,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_facebook_page_reference,feature_similarity_pseudo_episodes,4.549491785466671,0.3255208517657593,15360,facebook_page_reference,twibot20,native_feature_similarity_ssl,0
vision,300,fixed_compute_900_trajectory,4.2587705217301846,2.1704723006114364,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_facebook_page_reference,feature_similarity_pseudo_episodes,4.299857562407851,0.3628255397779867,15360,facebook_page_reference,twibot20,native_feature_similarity_ssl,0
vision,900,fixed_compute_900_trajectory,4.2020187973976135,2.0369552336633205,1fdd8cca58d46748194a20b12d9d77490c6d8c01105c79ee2856ad97c18757af,128,3046,ss_facebook_page_reference,feature_similarity_pseudo_episodes,4.137964643537998,0.384114604908973,15360,facebook_page_reference,twibot20,native_feature_similarity_ssl,0
