dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,random,encoder_cosine,0.6345566326530612,0.6257153223356994,0.76,1,2800,1400,0.49838825,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,hard_2hop,encoder_cosine,0.6809806122448979,0.6908027106372115,0.92,-1,2800,1400,0.49669975,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,degree_matched,encoder_cosine,0.7264969387755102,0.7230798770778124,0.84,1,2800,1400,0.50862075,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,random,encoder_cosine,0.6906331632653061,0.6730364368253051,0.86,1,2800,1400,0.5061135,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,hard_2hop,encoder_cosine,0.7013352040816326,0.7029276202328419,0.88,-1,2800,1400,0.499615,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,degree_matched,encoder_cosine,0.7804142857142857,0.7837819472418479,0.96,1,2800,1400,0.50325875,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,random,encoder_cosine,0.7705591836734694,0.7641305791844977,0.94,1,2800,1400,0.500562,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,hard_2hop,encoder_cosine,0.6839058673469388,0.6691631155857724,0.8,-1,2800,1400,0.507198875,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,degree_matched,encoder_cosine,0.8359831632653061,0.8342749365441471,0.94,1,2800,1400,0.510894375,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,random,encoder_cosine,0.81665,0.816871860400623,0.98,1,2800,1400,0.5059745,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,hard_2hop,encoder_cosine,0.684448469387755,0.6600245283023406,0.8,-1,2800,1400,0.508229125,0.99975,0.0
