accuracy,checkpoint,checkpoint_sha256,checkpoint_step,episodes,evaluation_revision,fingerprint,flags,holdout,loss,model_id,protocol,roc_auc,seconds,seed,sources,target,training_revision,training_steps
0.5427083333333333,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_objective_r8_s0_20260904_023439_013/checkpoint/state_dict_10000.ckpt,1e6a97d9345b7a7116887613d193e454afa51d1a3f2795536915b9608817161c,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,aux_reconstruction,twibot20,1.5267629355657846,nmi_objective_r8_s0,nmi_fixed_nm_v1,0.9556394838738715,21.458766222000122,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.39431966145833336,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_positives_r8_s0_20260904_023439_006/checkpoint/state_dict_10000.ckpt,0e0b3b90127aefcc11db571d2559d09a23e9a45a0969d22ef300be2e223747db,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,uniform_positive,twibot20,2.0724873607978225,nmi_positives_r8_s0,nmi_fixed_nm_v1,0.9062056531851321,34.44798946380615,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.545654296875,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_positives_r8_s0_20260904_023439_006/checkpoint/state_dict_10000.ckpt,0e0b3b90127aefcc11db571d2559d09a23e9a45a0969d22ef300be2e223747db,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,uniform_positive,twibot20,1.5405604081461206,nmi_positives_r8_s0,nmi_fixed_nm_v1,0.9562947043057145,29.69082236289978,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.22216796875,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt,d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,b04f5d6e3d64689270d669170c5f28f1fddfd238f3834e2841462d1961ec6ac3,proportional,twibot20,2.69784375699237,nmi_exposure_r8_s0,nmi_fixed_nm_v1,0.852788789244904,12.295695304870605,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",midterm,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.41826171875,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt,d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,proportional,twibot20,1.960888083325699,nmi_exposure_r8_s0,nmi_fixed_nm_v1,0.9148075755985304,22.200010776519775,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.587109375,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_exposure_r8_s0_20260904_023439_001/checkpoint/state_dict_10000.ckpt,d6474e0619152a86b7957cd0646050b2dd538bf9f877837eafb2ef270e7fd62b,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,proportional,twibot20,1.327911629807204,nmi_exposure_r8_s0,nmi_fixed_nm_v1,0.9653890361731079,21.146211862564087,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.3851399739583333,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_budget_r8_s0_20260904_023439_016/checkpoint/state_dict_10000.ckpt,85104f9909f5f26f8ea71720965edffbbabd38af941385195472f38f33e17dd9,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,per_source_budget,twibot20,2.1320217163302004,nmi_budget_r8_s0,nmi_fixed_nm_v1,0.8997250999527416,20.647056102752686,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.5387369791666666,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_budget_r8_s0_20260904_023439_016/checkpoint/state_dict_10000.ckpt,85104f9909f5f26f8ea71720965edffbbabd38af941385195472f38f33e17dd9,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,per_source_budget,twibot20,1.5790648019174114,nmi_budget_r8_s0,nmi_fixed_nm_v1,0.9546305627658449,21.31133270263672,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.21954752604166666,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_sharing_r8_s0_20260904_023439_011/checkpoint/state_dict_2000.ckpt,ca6221c3b3339bd4118f3f316cc9ea661aa15df50be85b1bb1f991c5b959ca26,2000,512,b7f517926f12829c4a4d08eba1ce561276751e83,b04f5d6e3d64689270d669170c5f28f1fddfd238f3834e2841462d1961ec6ac3,source_affine,twibot20,2.7310694828629494,nmi_sharing_r8_s0,nmi_fixed_nm_v1,0.8455969561105489,14.69275188446045,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",midterm,6260524ef6a5833ea1628712e901904db5fb5b75,6000
0.34005533854166664,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_sharing_r8_s0_20260904_023439_011/checkpoint/state_dict_2000.ckpt,ca6221c3b3339bd4118f3f316cc9ea661aa15df50be85b1bb1f991c5b959ca26,2000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,source_affine,twibot20,2.3546225850004703,nmi_sharing_r8_s0,nmi_fixed_nm_v1,0.8768141491659754,23.48049759864807,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,6000
0.47662760416666666,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_sharing_r8_s0_20260904_023439_011/checkpoint/state_dict_2000.ckpt,ca6221c3b3339bd4118f3f316cc9ea661aa15df50be85b1bb1f991c5b959ca26,2000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,source_affine,twibot20,1.7789874374866486,nmi_sharing_r8_s0,nmi_fixed_nm_v1,0.9391568211303359,16.83314085006714,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,6000
0.37766927083333335,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_coverage_r8_s0_20260904_023439_015/checkpoint/state_dict_10000.ckpt,ae4ffc15dddff35b6aee2b780d3283185b758dc9d3d058e7dbc2910c28ada6fa,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,coverage_cycle,twibot20,2.109548952197656,nmi_coverage_r8_s0,nmi_fixed_nm_v1,0.9005208301818235,31.757193326950073,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.509521484375,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_coverage_r8_s0_20260904_023439_015/checkpoint/state_dict_10000.ckpt,ae4ffc15dddff35b6aee2b780d3283185b758dc9d3d058e7dbc2910c28ada6fa,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,coverage_cycle,twibot20,1.6110489647835493,nmi_coverage_r8_s0,nmi_fixed_nm_v1,0.9492847557725577,27.926427125930786,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.386181640625,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r8_s0_20260904_023439_000/checkpoint/state_dict_8000.ckpt,eb4c9a91cb401b60ed9feea45c82adb8bca84094ce7afb27be81da8963cad2d7,8000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,,twibot20,2.0976466527208686,nmi_baseline_r8_s0,nmi_fixed_nm_v1,0.9010372093354148,33.68891406059265,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.5377278645833333,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r8_s0_20260904_023439_000/checkpoint/state_dict_8000.ckpt,eb4c9a91cb401b60ed9feea45c82adb8bca84094ce7afb27be81da8963cad2d7,8000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,,twibot20,1.5186749341664836,nmi_baseline_r8_s0,nmi_fixed_nm_v1,0.9548943052346679,30.612330675125122,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.3812174479166667,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_alignment_r8_s0_20260904_023439_010/checkpoint/state_dict_10000.ckpt,76137825025a420ee77b404975da55e7a0283a9978c3e4227b9809591558bbc7,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,feature_standardized,twibot20,2.124790209112689,nmi_alignment_r8_s0,nmi_fixed_nm_v1,0.8979550349301306,22.260200023651123,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.535498046875,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_alignment_r8_s0_20260904_023439_010/checkpoint/state_dict_10000.ckpt,76137825025a420ee77b404975da55e7a0283a9978c3e4227b9809591558bbc7,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,feature_standardized,twibot20,1.5232316269539297,nmi_alignment_r8_s0,nmi_fixed_nm_v1,0.9552265071320808,20.98645853996277,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.385791015625,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_optimization_r8_s0_20260904_023439_009/checkpoint/state_dict_10000.ckpt,8630a71c15acef18a1d6284ecfd494c705aa61a4e22766423efb85548912e1d9,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,grad_normalized,twibot20,2.115662014344707,nmi_optimization_r8_s0,nmi_fixed_nm_v1,0.9009086545856516,33.67123198509216,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.542333984375,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_optimization_r8_s0_20260904_023439_009/checkpoint/state_dict_10000.ckpt,8630a71c15acef18a1d6284ecfd494c705aa61a4e22766423efb85548912e1d9,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,grad_normalized,twibot20,1.564287319779396,nmi_optimization_r8_s0,nmi_fixed_nm_v1,0.9543725842717052,19.121732234954834,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.22666015625,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_centers_r8_s0_20260904_023439_004/checkpoint/state_dict_4000.ckpt,6b39c75600914442ba2db92b39641d1c35cc1dd1142b4bd1883c1c78d4fe9e8e,4000,512,b7f517926f12829c4a4d08eba1ce561276751e83,b04f5d6e3d64689270d669170c5f28f1fddfd238f3834e2841462d1961ec6ac3,degree_balanced,twibot20,2.5627764284145087,nmi_centers_r8_s0,nmi_fixed_nm_v1,0.8596955319930767,12.334957122802734,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",midterm,6260524ef6a5833ea1628712e901904db5fb5b75,8000
0.363671875,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_centers_r8_s0_20260904_023439_004/checkpoint/state_dict_4000.ckpt,6b39c75600914442ba2db92b39641d1c35cc1dd1142b4bd1883c1c78d4fe9e8e,4000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,degree_balanced,twibot20,2.170628458727151,nmi_centers_r8_s0,nmi_fixed_nm_v1,0.8961888813424385,22.46712374687195,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,8000
0.504150390625,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_centers_r8_s0_20260904_023439_004/checkpoint/state_dict_4000.ckpt,6b39c75600914442ba2db92b39641d1c35cc1dd1142b4bd1883c1c78d4fe9e8e,4000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,degree_balanced,twibot20,1.6107005721423775,nmi_centers_r8_s0,nmi_fixed_nm_v1,0.9505213882731296,21.31030821800232,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,8000
0.21920572916666667,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_region_adaptive_r8_s0_20260904_023439_014/checkpoint/state_dict_6000.ckpt,65674505a3207f5f4efb3cd965b9f247107cae7290b3037358bc1fefd8be1990,6000,512,b7f517926f12829c4a4d08eba1ce561276751e83,b04f5d6e3d64689270d669170c5f28f1fddfd238f3834e2841462d1961ec6ac3,region_adaptive,twibot20,2.596131380647421,nmi_region_adaptive_r8_s0,nmi_fixed_nm_v1,0.8537963765791093,14.20215630531311,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",midterm,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.3621419270833333,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_region_adaptive_r8_s0_20260904_023439_014/checkpoint/state_dict_6000.ckpt,65674505a3207f5f4efb3cd965b9f247107cae7290b3037358bc1fefd8be1990,6000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,region_adaptive,twibot20,2.161207113182172,nmi_region_adaptive_r8_s0,nmi_fixed_nm_v1,0.893940916417659,21.110787868499756,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.5009440104166667,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_region_adaptive_r8_s0_20260904_023439_014/checkpoint/state_dict_6000.ckpt,65674505a3207f5f4efb3cd965b9f247107cae7290b3037358bc1fefd8be1990,6000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,region_adaptive,twibot20,1.6186849118676037,nmi_region_adaptive_r8_s0,nmi_fixed_nm_v1,0.9476907782170965,15.403833389282227,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.3922526041666667,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_capacity_r8_s0_20260904_023439_012/checkpoint/state_dict_10000.ckpt,d5ae8a7eeb1e3e626f923d96700993197119ee8f00883d73c670351dc74eb7da,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,f7dcdbb263651da8f098a9a577e140ad52bfbd8d13eaa7825f184bd741d037a9,wide,twibot20,2.1020309468731284,nmi_capacity_r8_s0,nmi_fixed_nm_v1,0.9011646383110132,32.011800050735474,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",ukr_rus,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.5438802083333333,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_capacity_r8_s0_20260904_023439_012/checkpoint/state_dict_10000.ckpt,d5ae8a7eeb1e3e626f923d96700993197119ee8f00883d73c670351dc74eb7da,10000,512,b7f517926f12829c4a4d08eba1ce561276751e83,9fbe6e70620740d421983783a90a577589e639bbbb508b3faefc643305331df4,wide,twibot20,1.5467328822705895,nmi_capacity_r8_s0,nmi_fixed_nm_v1,0.9539072362855933,29.649139881134033,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",covid,6260524ef6a5833ea1628712e901904db5fb5b75,10000
0.21368815104166666,/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_context_r8_s0_20260904_023439_008/checkpoint/state_dict_8000.ckpt,b9f2b4992bb1e6c892585549e59483ac73d768716d4db6abbe74cc26bfef475b,8000,512,b7f517926f12829c4a4d08eba1ce561276751e83,b04f5d6e3d64689270d669170c5f28f1fddfd238f3834e2841462d1961ec6ac3,one_hop,twibot20,2.5903015127405524,nmi_context_r8_s0,nmi_fixed_nm_v1,0.8463723701992254,15.048898935317993,0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",midterm,6260524ef6a5833ea1628712e901904db5fb5b75,10000
