episodes,loss,model_id,seconds,step
7700,1.8074857622385025,nmi_region_adaptive_r8_s0,399.5486898422241,7700
7800,1.7813113254308701,nmi_region_adaptive_r8_s0,404.4158284664154,7800
7900,1.780850622653961,nmi_region_adaptive_r8_s0,409.39603185653687,7900
8000,1.8511794853210448,nmi_region_adaptive_r8_s0,414.31348848342896,8000
8100,1.7425372540950774,nmi_region_adaptive_r8_s0,423.67340326309204,8100
8200,1.8482997190952302,nmi_region_adaptive_r8_s0,428.60615611076355,8200
8300,1.893064758181572,nmi_region_adaptive_r8_s0,433.5587635040283,8300
8400,1.8189357268810271,nmi_region_adaptive_r8_s0,438.78937578201294,8400
8500,1.8514586424827575,nmi_region_adaptive_r8_s0,444.1936032772064,8500
8600,1.815338156223297,nmi_region_adaptive_r8_s0,449.5751793384552,8600
8700,1.7494727545976638,nmi_region_adaptive_r8_s0,454.800710439682,8700
8800,1.812738242149353,nmi_region_adaptive_r8_s0,460.0524022579193,8800
8900,1.8499932193756103,nmi_region_adaptive_r8_s0,465.17761182785034,8900
9000,1.805953530073166,nmi_region_adaptive_r8_s0,470.44819688796997,9000
9100,1.7983411556482316,nmi_region_adaptive_r8_s0,475.5228064060211,9100
9200,1.8073855274915696,nmi_region_adaptive_r8_s0,480.6146967411041,9200
9300,1.7817897343635558,nmi_region_adaptive_r8_s0,485.64833760261536,9300
9400,1.7635873657464982,nmi_region_adaptive_r8_s0,490.7922306060791,9400
9500,1.7921018224954606,nmi_region_adaptive_r8_s0,496.1652569770813,9500
9600,1.7789620262384416,nmi_region_adaptive_r8_s0,501.46226501464844,9600
9700,1.7796329671144486,nmi_region_adaptive_r8_s0,506.7623827457428,9700
9800,1.7643925106525422,nmi_region_adaptive_r8_s0,512.1139781475067,9800
9900,1.7128377836942672,nmi_region_adaptive_r8_s0,517.3116266727448,9900
10000,1.8065237289667129,nmi_region_adaptive_r8_s0,522.5894372463226,10000
1,3.532153844833374,nmi_coverage_r8_s0,4.315086364746094,1
100,3.356257544623481,nmi_coverage_r8_s0,9.777178764343262,100
200,3.2281902503967284,nmi_coverage_r8_s0,15.233305931091309,200
300,3.123419098854065,nmi_coverage_r8_s0,20.08780026435852,300
400,2.924954092502594,nmi_coverage_r8_s0,24.898555278778076,400
500,2.783705930709839,nmi_coverage_r8_s0,29.515820264816284,500
600,2.632407319545746,nmi_coverage_r8_s0,34.224270820617676,600
700,2.549960359334946,nmi_coverage_r8_s0,38.84122061729431,700
800,2.4367470967769624,nmi_coverage_r8_s0,43.31186103820801,800
