protocol,model,comparison,order,source_count,model_id,checkpoint_step,stream,metric,scope,targets,mean_gain,fraction_targets_improved,worst_gain,worst_target
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,roc_auc,all,5,-0.01321340490270546,0.4,-0.04938026710792831,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,roc_auc,in_mix,2,-0.010766488534432905,0.5,-0.04938026710792831,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,roc_auc,unseen,3,-0.014844682481553831,0.3333333333333333,-0.034454345703125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,accuracy,all,5,-0.012630208333333327,0.4,-0.052734375,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,accuracy,in_mix,2,-0.021809895833333315,0.5,-0.052734375,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,accuracy,unseen,3,-0.006510416666666667,0.3333333333333333,-0.0234375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,roc_auc,all,5,-0.0030564060917607438,0.2,-0.01470947265625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,roc_auc,in_mix,2,0.00397092324716064,0.5,-0.006338896574797581,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__twibot20,2500,original,roc_auc,unseen,3,-0.007741292317708333,0.0,-0.01470947265625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,accuracy,all,5,-0.0008463541666666741,0.6,-0.037109375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,accuracy,in_mix,2,0.00651041666666663,0.5,-0.0078125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,accuracy,unseen,3,-0.005750868055555543,0.6666666666666666,-0.037109375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,roc_auc,all,5,-0.003485333478009256,0.4,-0.048717498779296875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,roc_auc,in_mix,2,0.010288944950810175,0.5,-0.00213623046875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__ukr_rus_suspended,2500,original,roc_auc,unseen,3,-0.012668185763888876,0.3333333333333333,-0.048717498779296875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,accuracy,all,5,0.015039062499999978,0.4,-0.02799479166666674,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,accuracy,in_mix,1,0.052734375,1.0,0.052734375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,accuracy,unseen,4,0.005615234374999972,0.25,-0.02799479166666674,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,roc_auc,all,5,0.024875358298972805,0.8,-0.0020258161756728787,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,roc_auc,in_mix,1,0.06647682189941406,1.0,0.06647682189941406,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_cp_hk__facebook_page_reference,2500,original,roc_auc,unseen,4,0.01447499239886249,0.75,-0.0020258161756728787,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,accuracy,all,5,0.0021484374999999776,0.8,-0.0322265625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,accuracy,in_mix,1,0.0078125,1.0,0.0078125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,accuracy,unseen,4,0.0007324218749999722,0.75,-0.0322265625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,roc_auc,all,5,0.0006868998209635713,0.6,-0.021526336669921875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,roc_auc,in_mix,1,0.00213623046875,1.0,0.00213623046875,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__cp_hk,2500,original,roc_auc,unseen,4,0.0003245671590169641,0.5,-0.021526336669921875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,accuracy,all,5,-0.059375,0.4,-0.2080078125,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,accuracy,in_mix,2,-0.01025390625,0.5,-0.0283203125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,accuracy,unseen,3,-0.09212239583333333,0.3333333333333333,-0.2080078125,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,roc_auc,all,5,-0.05728251139322915,0.4,-0.15702735053168393,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,roc_auc,in_mix,2,-0.012805938720703125,0.5,-0.02603912353515625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__facebook_page_reference,2500,original,roc_auc,unseen,3,-0.08693355984157984,0.3333333333333333,-0.15702735053168393,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,accuracy,all,5,-0.016341145833333327,0.2,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,accuracy,in_mix,2,-0.0107421875,0.0,-0.017578125,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,accuracy,unseen,3,-0.02007378472222221,0.3333333333333333,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,roc_auc,all,5,-0.0156885359022352,0.4,-0.049560546875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,roc_auc,in_mix,2,-0.014501253763834598,0.5,-0.030589421590169197,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__twibot20,2500,original,roc_auc,unseen,3,-0.016480057327835602,0.3333333333333333,-0.049560546875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,accuracy,all,5,0.009895833333333326,0.8,-0.02180989583333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,accuracy,in_mix,2,0.015625,1.0,0.0078125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,accuracy,unseen,3,0.006076388888888877,0.6666666666666666,-0.02180989583333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,roc_auc,all,5,0.0025662881356698806,0.8,-0.02845481589988419,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,roc_auc,in_mix,2,0.010467529296875,1.0,0.00067138671875,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_election2020__ukr_rus_suspended,2500,original,roc_auc,unseen,3,-0.002701205971800199,0.6666666666666666,-0.02845481589988419,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,accuracy,all,5,0.007421875,0.4,-0.01302083333333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,accuracy,in_mix,1,-0.01302083333333337,0.0,-0.01302083333333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,accuracy,unseen,4,0.012532552083333343,0.5,0.0,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,roc_auc,all,5,0.013260297422055834,0.8,-0.0007598311812789804,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,roc_auc,in_mix,1,-0.0007598311812789804,0.0,-0.0007598311812789804,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__covid_political,2500,original,roc_auc,unseen,4,0.016765329572889537,1.0,0.002899169921875,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,accuracy,all,5,-0.017317708333333348,0.0,-0.03092447916666674,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,accuracy,unseen,5,-0.017317708333333348,0.0,-0.03092447916666674,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,roc_auc,all,5,-0.012327815868236437,0.4,-0.02923583984375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__cp_hk,2500,original,roc_auc,unseen,5,-0.012327815868236437,0.4,-0.02923583984375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,accuracy,all,5,-0.022265625,0.2,-0.05826822916666663,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,accuracy,in_mix,1,-0.0078125,0.0,-0.0078125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,accuracy,unseen,4,-0.02587890625,0.25,-0.05826822916666663,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,roc_auc,all,5,-0.015640936957465268,0.4,-0.05174763997395826,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,roc_auc,in_mix,1,0.003173828125,1.0,0.003173828125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__election2020,2500,original,roc_auc,unseen,4,-0.020344628228081585,0.25,-0.05174763997395826,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,accuracy,all,5,0.011783854166666653,0.6,-0.01106770833333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,accuracy,in_mix,1,0.0205078125,1.0,0.0205078125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,accuracy,unseen,4,0.009602864583333315,0.5,-0.01106770833333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,roc_auc,all,5,0.015687758834273736,0.6,-0.0032063236942997397,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,roc_auc,in_mix,1,0.027835845947265625,1.0,0.027835845947265625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__facebook_page_reference,2500,original,roc_auc,unseen,4,0.012650737056025763,0.5,-0.0032063236942997397,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,accuracy,all,5,-0.016341145833333327,0.0,-0.0361328125,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,accuracy,in_mix,1,-0.01529947916666663,0.0,-0.01529947916666663,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,accuracy,unseen,4,-0.0166015625,0.0,-0.0361328125,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,roc_auc,all,5,-0.010929531521267365,0.2,-0.025218963623046875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,roc_auc,in_mix,1,-0.019542694091796764,0.0,-0.019542694091796764,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__twibot20,2500,original,roc_auc,unseen,4,-0.008776240878635017,0.25,-0.025218963623046875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,accuracy,all,5,0.001041666666666674,0.2,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,accuracy,in_mix,1,-0.0390625,0.0,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,accuracy,unseen,4,0.011067708333333343,0.25,-0.037109375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,roc_auc,all,5,-0.008854463365342902,0.4,-0.044223785400390625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,roc_auc,in_mix,1,-0.00384521484375,0.0,-0.00384521484375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_midterm__ukr_rus_suspended,2500,original,roc_auc,unseen,4,-0.010106775495741127,0.5,-0.044223785400390625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,accuracy,all,5,-0.018229166666666675,0.2,-0.07259114583333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,accuracy,in_mix,1,0.0185546875,1.0,0.0185546875,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,accuracy,unseen,4,-0.027425130208333343,0.0,-0.07259114583333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,roc_auc,all,5,-0.007883961995442746,0.2,-0.024643792046441182,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,roc_auc,in_mix,1,0.01615736219618058,1.0,0.01615736219618058,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__cp_hk,2500,original,roc_auc,unseen,4,-0.013894293043348577,0.0,-0.024643792046441182,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,accuracy,all,5,-0.03190104166666667,0.2,-0.0625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,accuracy,in_mix,2,-0.01806640625,0.5,-0.0419921875,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,accuracy,unseen,3,-0.041124131944444454,0.0,-0.0625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,roc_auc,all,5,-0.02895215352376308,0.0,-0.06936815049913192,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,roc_auc,in_mix,2,-0.035377396477593304,0.0,-0.06936815049913192,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_twibot20__facebook_page_reference,2500,original,roc_auc,unseen,3,-0.0246686582212096,0.0,-0.0513916015625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,accuracy,all,5,-0.01328125,0.0,-0.02571614583333337,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,accuracy,unseen,5,-0.01328125,0.0,-0.02571614583333337,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,roc_auc,all,5,-0.0043867464418764655,0.2,-0.016242345174153794,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid,2500,original,roc_auc,unseen,5,-0.0043867464418764655,0.2,-0.016242345174153794,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,accuracy,all,5,-0.031640625,0.0,-0.0546875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,accuracy,in_mix,1,-0.0185546875,0.0,-0.0185546875,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,accuracy,unseen,4,-0.034912109375,0.0,-0.0546875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,roc_auc,all,5,-0.02411620528609666,0.0,-0.046543121337890625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,roc_auc,in_mix,1,-0.00780628345630785,0.0,-0.00780628345630785,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__covid_political,2500,original,roc_auc,unseen,4,-0.02819368574354386,0.0,-0.046543121337890625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,accuracy,all,5,-0.005598958333333348,0.2,-0.017578125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,accuracy,unseen,5,-0.005598958333333348,0.2,-0.017578125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,roc_auc,all,5,-0.010599729749891562,0.2,-0.02349853515625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__cp_hk,2500,original,roc_auc,unseen,5,-0.010599729749891562,0.2,-0.02349853515625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,accuracy,all,5,-0.008138020833333348,0.4,-0.048828125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,accuracy,in_mix,1,-0.00390625,0.0,-0.00390625,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,accuracy,unseen,4,-0.009195963541666685,0.5,-0.048828125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,roc_auc,all,5,-0.007255681355794308,0.4,-0.04644775390625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,roc_auc,in_mix,1,0.005615234375,1.0,0.005615234375,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__election2020,2500,original,roc_auc,unseen,4,-0.010473410288492885,0.25,-0.04644775390625,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,accuracy,all,5,-0.0064453125,0.2,-0.0380859375,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,accuracy,in_mix,1,-0.0048828125,0.0,-0.0048828125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,accuracy,unseen,4,-0.0068359375,0.25,-0.0380859375,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,roc_auc,all,5,-0.01328400505913634,0.2,-0.04507403903537344,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,roc_auc,in_mix,1,-0.019414901733398438,0.0,-0.019414901733398438,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__facebook_page_reference,2500,original,roc_auc,unseen,4,-0.011751280890570814,0.25,-0.04507403903537344,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,accuracy,all,5,-0.033007812500000025,0.0,-0.06575520833333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,accuracy,unseen,5,-0.033007812500000025,0.0,-0.06575520833333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,roc_auc,all,5,-0.023942085548683444,0.0,-0.03265380859375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__midterm,2500,original,roc_auc,unseen,5,-0.023942085548683444,0.0,-0.03265380859375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,accuracy,all,5,-0.015169270833333326,0.2,-0.05924479166666663,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,accuracy,in_mix,1,0.001953125,1.0,0.001953125,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,accuracy,unseen,4,-0.019449869791666657,0.0,-0.05924479166666663,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,roc_auc,all,5,-0.0023648014775029093,0.4,-0.02151800084997102,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,roc_auc,in_mix,1,0.007523430718315849,1.0,0.007523430718315849,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__twibot20,2500,original,roc_auc,unseen,4,-0.004836859526457599,0.25,-0.02151800084997102,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,accuracy,all,5,-0.0048828125000000226,0.2,-0.0517578125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,accuracy,in_mix,1,0.06640625,1.0,0.06640625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,accuracy,unseen,4,-0.022705078125000028,0.0,-0.0517578125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,roc_auc,all,5,-0.013374300356264546,0.2,-0.07349395751953125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,roc_auc,in_mix,1,0.04901123046875,1.0,0.04901123046875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus__ukr_rus_suspended,2500,original,roc_auc,unseen,4,-0.028970683062518182,0.0,-0.07349395751953125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,accuracy,all,5,-0.006380208333333326,0.4,-0.0205078125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,accuracy,in_mix,1,-0.015625,0.0,-0.015625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,accuracy,unseen,4,-0.004069010416666657,0.5,-0.0205078125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,roc_auc,all,5,-0.0017144379792389808,0.4,-0.017292022705078125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,roc_auc,in_mix,1,-0.00152587890625,0.0,-0.00152587890625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__cp_hk,2500,original,roc_auc,unseen,4,-0.001761577747486226,0.5,-0.017292022705078125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,accuracy,all,5,0.014127604166666674,0.6,-0.05078125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,accuracy,in_mix,2,-0.01220703125,0.5,-0.05078125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,accuracy,unseen,3,0.03168402777777779,0.6666666666666666,-0.01334635416666663,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,roc_auc,all,5,0.037077133743851264,0.8,-0.016386667887369755,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,roc_auc,in_mix,2,0.012256622314453125,1.0,0.000640869140625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__facebook_page_reference,2500,original,roc_auc,unseen,3,0.05362414136345003,0.6666666666666666,-0.016386667887369755,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_ukr_rus_suspended__twibot20,2500,original,accuracy,all,5,-0.01171875,0.2,-0.0703125,ukr_rus_suspended
