protocol,model,model_id,source_count,target,target_seen,stream,schedule,roc_auc,accuracy
prodigy_schedule,PRODIGY,r3_interleaved,3,ukr_rus_suspended,False,original,interleaved,0.4891357421875,0.4778645833333333
prodigy_schedule,PRODIGY,r3_replay100,3,covid_political,False,fresh,replay100,0.9486522910035687,0.88671875
prodigy_schedule,PRODIGY,r3_replay100,3,covid_political,False,original,replay100,0.9243847882306134,0.8742404513888888
prodigy_schedule,PRODIGY,r3_replay100,3,election2020,False,fresh,replay100,0.9862467447916666,0.9739583333333334
prodigy_schedule,PRODIGY,r3_replay100,3,election2020,False,original,replay100,0.98724365234375,0.9830729166666666
prodigy_schedule,PRODIGY,r3_replay100,3,facebook_page_reference,False,fresh,replay100,0.7290306091308594,0.6686197916666666
prodigy_schedule,PRODIGY,r3_replay100,3,facebook_page_reference,False,original,replay100,0.745080312093099,0.6770833333333334
prodigy_schedule,PRODIGY,r3_replay100,3,twibot20,False,fresh,replay100,0.6202637001320168,0.5911458333333334
prodigy_schedule,PRODIGY,r3_replay100,3,twibot20,False,original,replay100,0.6404457092285156,0.6090494791666666
prodigy_schedule,PRODIGY,r3_replay100,3,ukr_rus_suspended,False,fresh,replay100,0.5169474283854166,0.5143229166666666
prodigy_schedule,PRODIGY,r3_replay100,3,ukr_rus_suspended,False,original,replay100,0.5039876302083334,0.4921875
prodigy_schedule,PRODIGY,r4_blocked,4,covid_political,True,fresh,blocked,0.9547128559630594,0.8982204861111112
prodigy_schedule,PRODIGY,r4_blocked,4,covid_political,True,original,blocked,0.9349043104383682,0.8802083333333334
prodigy_schedule,PRODIGY,r4_blocked,4,election2020,False,fresh,blocked,0.984130859375,0.9752604166666666
prodigy_schedule,PRODIGY,r4_blocked,4,election2020,False,original,blocked,0.987060546875,0.9830729166666666
prodigy_schedule,PRODIGY,r4_blocked,4,facebook_page_reference,False,fresh,blocked,0.7281926472981771,0.6552734375
prodigy_schedule,PRODIGY,r4_blocked,4,facebook_page_reference,False,original,blocked,0.7356516520182291,0.6692708333333334
prodigy_schedule,PRODIGY,r4_blocked,4,twibot20,False,fresh,blocked,0.6094395672833478,0.5776909722222222
prodigy_schedule,PRODIGY,r4_blocked,4,twibot20,False,original,blocked,0.6273566351996528,0.5920138888888888
prodigy_schedule,PRODIGY,r4_blocked,4,ukr_rus_suspended,False,fresh,blocked,0.4980672200520833,0.48828125
prodigy_schedule,PRODIGY,r4_blocked,4,ukr_rus_suspended,False,original,blocked,0.4995320638020833,0.5052083333333334
prodigy_schedule,PRODIGY,r4_interleaved,4,covid_political,True,fresh,interleaved,0.953646812909915,0.8812934027777778
prodigy_schedule,PRODIGY,r4_interleaved,4,covid_political,True,original,interleaved,0.9310427065248842,0.8685980902777777
prodigy_schedule,PRODIGY,r4_interleaved,4,election2020,False,fresh,interleaved,0.9852498372395834,0.97265625
prodigy_schedule,PRODIGY,r4_interleaved,4,election2020,False,original,interleaved,0.9846598307291666,0.9817708333333334
prodigy_schedule,PRODIGY,r4_interleaved,4,facebook_page_reference,False,fresh,interleaved,0.7155100504557291,0.6588541666666666
prodigy_schedule,PRODIGY,r4_interleaved,4,facebook_page_reference,False,original,interleaved,0.7350273132324219,0.6647135416666666
prodigy_schedule,PRODIGY,r4_interleaved,4,twibot20,False,fresh,interleaved,0.6278841230604383,0.5932074652777778
prodigy_schedule,PRODIGY,r4_interleaved,4,twibot20,False,original,interleaved,0.6506612565782336,0.607421875
prodigy_schedule,PRODIGY,r4_interleaved,4,ukr_rus_suspended,False,fresh,interleaved,0.5044352213541666,0.4986979166666667
prodigy_schedule,PRODIGY,r4_interleaved,4,ukr_rus_suspended,False,original,interleaved,0.4675699869791667,0.48046875
prodigy_schedule,PRODIGY,r4_replay100,4,covid_political,True,fresh,replay100,0.9556720874927661,0.8870442708333334
prodigy_schedule,PRODIGY,r4_replay100,4,covid_political,True,original,replay100,0.9343393584828318,0.8747829861111112
prodigy_schedule,PRODIGY,r4_replay100,4,election2020,False,fresh,replay100,0.9850260416666666,0.9713541666666666
prodigy_schedule,PRODIGY,r4_replay100,4,election2020,False,original,replay100,0.98590087890625,0.9817708333333334
prodigy_schedule,PRODIGY,r4_replay100,4,facebook_page_reference,False,fresh,replay100,0.7175998687744141,0.654296875
prodigy_schedule,PRODIGY,r4_replay100,4,facebook_page_reference,False,original,replay100,0.7455571492513021,0.6695963541666666
prodigy_schedule,PRODIGY,r4_replay100,4,twibot20,False,fresh,replay100,0.6271132716426143,0.592990451388889
prodigy_schedule,PRODIGY,r4_replay100,4,twibot20,False,original,replay100,0.6533952642370152,0.6099175347222222
prodigy_schedule,PRODIGY,r4_replay100,4,ukr_rus_suspended,False,fresh,replay100,0.4958699544270833,0.4817708333333333
prodigy_schedule,PRODIGY,r4_replay100,4,ukr_rus_suspended,False,original,replay100,0.472412109375,0.4895833333333333
samgpt_ladder,SAMGPT,all9,9,covid_political,True,original,native_mixture,0.7591688368055555,0.6813151041666666
samgpt_ladder,SAMGPT,all9,9,election2020,True,original,native_mixture,0.716796875,0.643337673611111
samgpt_ladder,SAMGPT,all9,9,twibot20,True,original,native_mixture,0.6983416521990741,0.6214192708333334
samgpt_ladder,SAMGPT,all9,9,ukr_rus_suspended,True,original,native_mixture,0.5232837818287037,0.5119357638888888
samgpt_ladder,SAMGPT,ordA_r2,2,covid_political,False,original,native_mixture,0.7235062210648149,0.6554904513888888
samgpt_ladder,SAMGPT,ordA_r2,2,election2020,False,original,native_mixture,0.6581127025462963,0.5998263888888888
samgpt_ladder,SAMGPT,ordA_r2,2,twibot20,False,original,native_mixture,0.6762785734953703,0.5951605902777778
samgpt_ladder,SAMGPT,ordA_r2,2,ukr_rus_suspended,False,original,native_mixture,0.5162850839120371,0.5137803819444445
samgpt_ladder,SAMGPT,ordA_r3,3,covid_political,False,original,native_mixture,0.7281991464120371,0.6597222222222222
samgpt_ladder,SAMGPT,ordA_r3,3,election2020,False,original,native_mixture,0.6504991319444444,0.59375
samgpt_ladder,SAMGPT,ordA_r3,3,twibot20,False,original,native_mixture,0.6863697193287037,0.5985243055555555
samgpt_ladder,SAMGPT,ordA_r3,3,ukr_rus_suspended,False,original,native_mixture,0.5175419560185185,0.511501736111111
samgpt_ladder,SAMGPT,ordA_r4,4,covid_political,True,original,native_mixture,0.7169867621527778,0.6508246527777778
samgpt_ladder,SAMGPT,ordA_r4,4,election2020,False,original,native_mixture,0.629177517361111,0.5795355902777778
samgpt_ladder,SAMGPT,ordA_r4,4,twibot20,False,original,native_mixture,0.6911168981481483,0.6080729166666667
samgpt_ladder,SAMGPT,ordA_r4,4,ukr_rus_suspended,False,original,native_mixture,0.5162217881944445,0.5124782986111112
samgpt_ladder,SAMGPT,ordA_r5,5,covid_political,True,original,native_mixture,0.7160554108796297,0.6509331597222222
samgpt_ladder,SAMGPT,ordA_r5,5,election2020,True,original,native_mixture,0.6311306423611112,0.5766059027777778
samgpt_ladder,SAMGPT,ordA_r5,5,twibot20,False,original,native_mixture,0.6900679976851851,0.6050347222222222
samgpt_ladder,SAMGPT,ordA_r5,5,ukr_rus_suspended,False,original,native_mixture,0.5154803240740741,0.5116102430555555
samgpt_ladder,SAMGPT,ordA_r6,6,covid_political,True,original,native_mixture,0.7396827980324074,0.66796875
samgpt_ladder,SAMGPT,ordA_r6,6,election2020,True,original,native_mixture,0.6821922019675926,0.6168619791666666
samgpt_ladder,SAMGPT,ordA_r6,6,twibot20,False,original,native_mixture,0.6955475983796298,0.6151258680555555
samgpt_ladder,SAMGPT,ordA_r6,6,ukr_rus_suspended,True,original,native_mixture,0.5253996672453703,0.5194227430555555
samgpt_ladder,SAMGPT,ordA_r7,7,covid_political,True,original,native_mixture,0.7414279513888888,0.6690538194444443
samgpt_ladder,SAMGPT,ordA_r7,7,election2020,True,original,native_mixture,0.6834852430555555,0.6214192708333334
samgpt_ladder,SAMGPT,ordA_r7,7,twibot20,True,original,native_mixture,0.6913067853009259,0.6123046875000001
samgpt_ladder,SAMGPT,ordA_r7,7,ukr_rus_suspended,True,original,native_mixture,0.527072482638889,0.522677951388889
samgpt_ladder,SAMGPT,ordA_r8,8,covid_political,True,original,native_mixture,0.7422146267361112,0.6684027777777777
samgpt_ladder,SAMGPT,ordA_r8,8,election2020,True,original,native_mixture,0.68310546875,0.6171875
samgpt_ladder,SAMGPT,ordA_r8,8,twibot20,True,original,native_mixture,0.7049334490740741,0.6245659722222222
samgpt_ladder,SAMGPT,ordA_r8,8,ukr_rus_suspended,True,original,native_mixture,0.5250108506944445,0.5176866319444444
samgpt_ladder,SAMGPT,ordB_r2,2,covid_political,False,original,native_mixture,0.7810962818287037,0.702365451388889
samgpt_ladder,SAMGPT,ordB_r2,2,election2020,True,original,native_mixture,0.751925998263889,0.6829427083333334
samgpt_ladder,SAMGPT,ordB_r2,2,twibot20,False,original,native_mixture,0.6827437789351852,0.6140407986111112
samgpt_ladder,SAMGPT,ordB_r2,2,ukr_rus_suspended,True,original,native_mixture,0.5326063368055556,0.5222439236111112
samgpt_ladder,SAMGPT,ordB_r3,3,covid_political,False,original,native_mixture,0.7617549189814815,0.6837022569444445
samgpt_ladder,SAMGPT,ordB_r3,3,election2020,True,original,native_mixture,0.7120768229166666,0.6418185763888888
samgpt_ladder,SAMGPT,ordB_r3,3,twibot20,False,original,native_mixture,0.6923918547453703,0.6145833333333334
samgpt_ladder,SAMGPT,ordB_r3,3,ukr_rus_suspended,True,original,native_mixture,0.5300745081018517,0.5210503472222222
samgpt_ladder,SAMGPT,ordB_r4,4,covid_political,False,original,native_mixture,0.7859519675925926,0.7010633680555555
samgpt_ladder,SAMGPT,ordB_r4,4,election2020,True,original,native_mixture,0.7747395833333334,0.7000868055555557
samgpt_ladder,SAMGPT,ordB_r4,4,twibot20,False,original,native_mixture,0.6944715711805557,0.6226128472222223
samgpt_ladder,SAMGPT,ordB_r4,4,ukr_rus_suspended,True,original,native_mixture,0.5239076967592592,0.5148654513888888
samgpt_ladder,SAMGPT,ordB_r5,5,covid_political,False,original,native_mixture,0.7754267939814814,0.6953125
samgpt_ladder,SAMGPT,ordB_r5,5,election2020,True,original,native_mixture,0.7458586516203703,0.6716579861111112
samgpt_ladder,SAMGPT,ordB_r5,5,twibot20,False,original,native_mixture,0.6915961371527778,0.6168619791666667
samgpt_ladder,SAMGPT,ordB_r5,5,ukr_rus_suspended,True,original,native_mixture,0.5234555844907407,0.5141059027777778
samgpt_ladder,SAMGPT,ordB_r6,6,covid_political,True,original,native_mixture,0.7684371383101851,0.6924913194444445
samgpt_ladder,SAMGPT,ordB_r6,6,election2020,True,original,native_mixture,0.7356228298611112,0.664279513888889
samgpt_ladder,SAMGPT,ordB_r6,6,twibot20,False,original,native_mixture,0.6922833478009259,0.6158854166666666
samgpt_ladder,SAMGPT,ordB_r6,6,ukr_rus_suspended,True,original,native_mixture,0.52294921875,0.5187717013888888
samgpt_ladder,SAMGPT,ordB_r7,7,covid_political,True,original,native_mixture,0.7568901909722222,0.6842447916666666
samgpt_ladder,SAMGPT,ordB_r7,7,election2020,True,original,native_mixture,0.7246636284722223,0.6549479166666666
samgpt_ladder,SAMGPT,ordB_r7,7,twibot20,False,original,native_mixture,0.6988480179398149,0.6178385416666666
samgpt_ladder,SAMGPT,ordB_r7,7,ukr_rus_suspended,True,original,native_mixture,0.5247034143518517,0.5160590277777778
samgpt_ladder,SAMGPT,ordB_r8,8,covid_political,True,original,native_mixture,0.75537109375,0.6797960069444445
samgpt_ladder,SAMGPT,ordB_r8,8,election2020,True,original,native_mixture,0.7008282696759259,0.6334635416666666
samgpt_ladder,SAMGPT,ordB_r8,8,twibot20,False,original,native_mixture,0.6956289785879629,0.618381076388889
samgpt_ladder,SAMGPT,ordB_r8,8,ukr_rus_suspended,True,original,native_mixture,0.5267469618055556,0.5169270833333334
samgpt_ladder,SAMGPT,ordC_r2,2,covid_political,False,original,native_mixture,0.7313729745370369,0.6616753472222222
samgpt_ladder,SAMGPT,ordC_r2,2,election2020,False,original,native_mixture,0.6455530237268519,0.5881076388888888
samgpt_ladder,SAMGPT,ordC_r2,2,twibot20,True,original,native_mixture,0.6956199363425926,0.5940755208333334
samgpt_ladder,SAMGPT,ordC_r2,2,ukr_rus_suspended,False,original,native_mixture,0.5223524305555555,0.513888888888889
samgpt_ladder,SAMGPT,ordC_r3,3,covid_political,False,original,native_mixture,0.7240939670138888,0.6591796875
samgpt_ladder,SAMGPT,ordC_r3,3,election2020,False,original,native_mixture,0.6279839409722222,0.575954861111111
samgpt_ladder,SAMGPT,ordC_r3,3,twibot20,True,original,native_mixture,0.6990831163194445,0.6003689236111112
samgpt_ladder,SAMGPT,ordC_r3,3,ukr_rus_suspended,False,original,native_mixture,0.5195855034722222,0.5128038194444444
samgpt_ladder,SAMGPT,ordC_r4,4,covid_political,True,original,native_mixture,0.7197627314814815,0.6527777777777778
samgpt_ladder,SAMGPT,ordC_r4,4,election2020,False,original,native_mixture,0.6296296296296297,0.5780164930555555
samgpt_ladder,SAMGPT,ordC_r4,4,twibot20,True,original,native_mixture,0.6933412905092592,0.6034071180555555
samgpt_ladder,SAMGPT,ordC_r4,4,ukr_rus_suspended,False,original,native_mixture,0.5202998408564815,0.5120442708333334
samgpt_ladder,SAMGPT,ordC_r5,5,covid_political,True,original,native_mixture,0.7158383969907408,0.6484375
samgpt_ladder,SAMGPT,ordC_r5,5,election2020,False,original,native_mixture,0.626437717013889,0.5738932291666666
samgpt_ladder,SAMGPT,ordC_r5,5,twibot20,True,original,native_mixture,0.6930248119212963,0.605251736111111
samgpt_ladder,SAMGPT,ordC_r5,5,ukr_rus_suspended,False,original,native_mixture,0.5178132233796297,0.5120442708333334
samgpt_ladder,SAMGPT,ordC_r6,6,covid_political,True,original,native_mixture,0.7383535879629629,0.6643880208333334
samgpt_ladder,SAMGPT,ordC_r6,6,election2020,False,original,native_mixture,0.6578776041666666,0.5986328124999999
samgpt_ladder,SAMGPT,ordC_r6,6,twibot20,True,original,native_mixture,0.6952130353009259,0.6106770833333334
samgpt_ladder,SAMGPT,ordC_r6,6,ukr_rus_suspended,False,original,native_mixture,0.5212492766203703,0.5128038194444443
samgpt_ladder,SAMGPT,ordC_r7,7,covid_political,True,original,native_mixture,0.7293565538194443,0.6612413194444445
samgpt_ladder,SAMGPT,ordC_r7,7,election2020,False,original,native_mixture,0.6474518952546297,0.5908203125
samgpt_ladder,SAMGPT,ordC_r7,7,twibot20,True,original,native_mixture,0.6953215422453703,0.6151258680555556
samgpt_ladder,SAMGPT,ordC_r7,7,ukr_rus_suspended,False,original,native_mixture,0.5215567129629629,0.514431423611111
samgpt_ladder,SAMGPT,ordC_r8,8,covid_political,True,original,native_mixture,0.7382089120370371,0.6694878472222223
samgpt_ladder,SAMGPT,ordC_r8,8,election2020,True,original,native_mixture,0.66943359375,0.6016710069444444
samgpt_ladder,SAMGPT,ordC_r8,8,twibot20,True,original,native_mixture,0.6973470052083334,0.6126302083333334
samgpt_ladder,SAMGPT,ordC_r8,8,ukr_rus_suspended,False,original,native_mixture,0.5192780671296297,0.5122612847222222
samgpt_ladder,SAMGPT,ss_covid19_twitter,1,covid_political,False,original,native_mixture,0.7273943865740741,0.6553819444444445
samgpt_ladder,SAMGPT,ss_covid19_twitter,1,election2020,False,original,native_mixture,0.6469184027777778,0.5911458333333334
samgpt_ladder,SAMGPT,ss_covid19_twitter,1,twibot20,False,original,native_mixture,0.6902578848379629,0.5944010416666666
samgpt_ladder,SAMGPT,ss_covid19_twitter,1,ukr_rus_suspended,False,original,native_mixture,0.5188982928240741,0.5103081597222222
samgpt_ladder,SAMGPT,ss_covid_political,1,covid_political,True,original,native_mixture,0.7474320023148149,0.6715494791666666
samgpt_ladder,SAMGPT,ss_covid_political,1,election2020,False,original,native_mixture,0.6640534577546297,0.5971137152777778
samgpt_ladder,SAMGPT,ss_covid_political,1,twibot20,False,original,native_mixture,0.6922743055555555,0.5988498263888888
samgpt_ladder,SAMGPT,ss_covid_political,1,ukr_rus_suspended,False,original,native_mixture,0.5205530237268517,0.5087890625
samgpt_ladder,SAMGPT,ss_cp_hk_twitter,1,covid_political,False,original,native_mixture,0.7324490017361112,0.6656901041666666
samgpt_ladder,SAMGPT,ss_cp_hk_twitter,1,election2020,False,original,native_mixture,0.6627332899305555,0.6012369791666666
samgpt_ladder,SAMGPT,ss_cp_hk_twitter,1,twibot20,False,original,native_mixture,0.6961172598379629,0.611328125
samgpt_ladder,SAMGPT,ss_cp_hk_twitter,1,ukr_rus_suspended,False,original,native_mixture,0.5191243489583334,0.5137803819444445
samgpt_ladder,SAMGPT,ss_election2020,1,covid_political,False,original,native_mixture,0.7361020688657408,0.6666666666666666
samgpt_ladder,SAMGPT,ss_election2020,1,election2020,True,original,native_mixture,0.6571180555555555,0.5977647569444444
samgpt_ladder,SAMGPT,ss_election2020,1,twibot20,False,original,native_mixture,0.6770562065972222,0.5860460069444445
samgpt_ladder,SAMGPT,ss_election2020,1,ukr_rus_suspended,False,original,native_mixture,0.5156702112268519,0.509982638888889
samgpt_ladder,SAMGPT,ss_facebook_page_reference,1,covid_political,False,original,native_mixture,0.8169307002314815,0.7403428819444445
samgpt_ladder,SAMGPT,ss_facebook_page_reference,1,election2020,False,original,native_mixture,0.7835015190972223,0.7034505208333334
samgpt_ladder,SAMGPT,ss_facebook_page_reference,1,twibot20,False,original,native_mixture,0.6711606626157408,0.5927734375
samgpt_ladder,SAMGPT,ss_facebook_page_reference,1,ukr_rus_suspended,False,original,native_mixture,0.5273527922453703,0.5135633680555555
samgpt_ladder,SAMGPT,ss_midterm,1,covid_political,False,original,native_mixture,0.7222764756944445,0.6548394097222222
samgpt_ladder,SAMGPT,ss_midterm,1,election2020,False,original,native_mixture,0.6219256365740741,0.5706380208333334
samgpt_ladder,SAMGPT,ss_midterm,1,twibot20,False,original,native_mixture,0.7062807436342592,0.6125217013888888
samgpt_ladder,SAMGPT,ss_midterm,1,ukr_rus_suspended,False,original,native_mixture,0.5218189380787037,0.5147569444444445
samgpt_ladder,SAMGPT,ss_twibot20,1,covid_political,False,original,native_mixture,0.7363552517361112,0.6640625
samgpt_ladder,SAMGPT,ss_twibot20,1,election2020,False,original,native_mixture,0.6500470196759259,0.5909288194444444
samgpt_ladder,SAMGPT,ss_twibot20,1,twibot20,True,original,native_mixture,0.6917136863425926,0.5924479166666667
samgpt_ladder,SAMGPT,ss_twibot20,1,ukr_rus_suspended,False,original,native_mixture,0.5199200665509259,0.5082465277777778
samgpt_ladder,SAMGPT,ss_ukr_rus_suspended,1,covid_political,False,original,native_mixture,0.7981951678240741,0.7137586805555555
samgpt_ladder,SAMGPT,ss_ukr_rus_suspended,1,election2020,False,original,native_mixture,0.7681929976851851,0.6945529513888888
samgpt_ladder,SAMGPT,ss_ukr_rus_suspended,1,twibot20,False,original,native_mixture,0.6872920283564814,0.617404513888889
samgpt_ladder,SAMGPT,ss_ukr_rus_suspended,1,ukr_rus_suspended,True,original,native_mixture,0.5287181712962963,0.5186631944444444
samgpt_ladder,SAMGPT,ss_ukr_rus_twitter,1,covid_political,False,original,native_mixture,0.7298267505787037,0.6610243055555555
samgpt_ladder,SAMGPT,ss_ukr_rus_twitter,1,election2020,False,original,native_mixture,0.6558159722222222,0.5954861111111112
samgpt_ladder,SAMGPT,ss_ukr_rus_twitter,1,twibot20,False,original,native_mixture,0.6821469907407408,0.587890625
samgpt_ladder,SAMGPT,ss_ukr_rus_twitter,1,ukr_rus_suspended,False,original,native_mixture,0.5230396412037037,0.5134548611111112
vision_ladder,VISION,all9,9,covid_political,True,original,native_mixture,0.8363852272109398,0.7643229166666666
vision_ladder,VISION,all9,9,election2020,True,original,native_mixture,0.9468994140625,0.90625
vision_ladder,VISION,all9,9,facebook_page_reference,True,original,native_mixture,0.8885040283203125,0.810546875
vision_ladder,VISION,all9,9,twibot20,True,original,native_mixture,0.5838883717854817,0.5654296875
vision_ladder,VISION,all9,9,ukr_rus_suspended,True,original,native_mixture,0.534912109375,0.50390625
vision_ladder,VISION,ordA_r3,3,covid_political,False,original,native_mixture,0.9093885507571432,0.8531901041666666
vision_ladder,VISION,ordA_r3,3,election2020,False,original,native_mixture,0.97064208984375,0.91796875
vision_ladder,VISION,ordA_r3,3,facebook_page_reference,False,original,native_mixture,0.8781623840332031,0.783203125
vision_ladder,VISION,ordA_r3,3,twibot20,False,original,native_mixture,0.5801160600450304,0.5589192708333334
vision_ladder,VISION,ordA_r3,3,ukr_rus_suspended,False,original,native_mixture,0.510223388671875,0.49609375
vision_ladder,VISION,ordA_r5,5,covid_political,True,original,native_mixture,0.8265460606802055,0.7587890625
vision_ladder,VISION,ordA_r5,5,election2020,True,original,native_mixture,0.91455078125,0.84375
vision_ladder,VISION,ordA_r5,5,facebook_page_reference,False,original,native_mixture,0.8930931091308594,0.8154296875
vision_ladder,VISION,ordA_r5,5,twibot20,False,original,native_mixture,0.577782948811849,0.556640625
vision_ladder,VISION,ordA_r5,5,ukr_rus_suspended,False,original,native_mixture,0.5390625,0.515625
vision_ladder,VISION,ordA_r7,7,covid_political,True,original,native_mixture,0.827070674632303,0.7555338541666666
vision_ladder,VISION,ordA_r7,7,election2020,True,original,native_mixture,0.9349365234375,0.87109375
vision_ladder,VISION,ordA_r7,7,facebook_page_reference,False,original,native_mixture,0.8875923156738281,0.8046875
vision_ladder,VISION,ordA_r7,7,twibot20,True,original,native_mixture,0.5798348320855035,0.5569661458333334
vision_ladder,VISION,ordA_r7,7,ukr_rus_suspended,True,original,native_mixture,0.55657958984375,0.5390625
vision_ladder,VISION,ordB_r3,3,covid_political,False,original,native_mixture,0.8666955947720415,0.798828125
vision_ladder,VISION,ordB_r3,3,election2020,True,original,native_mixture,0.92095947265625,0.87109375
vision_ladder,VISION,ordB_r3,3,facebook_page_reference,False,original,native_mixture,0.8671226501464844,0.78125
vision_ladder,VISION,ordB_r3,3,twibot20,False,original,native_mixture,0.5815836588541666,0.560546875
vision_ladder,VISION,ordB_r3,3,ukr_rus_suspended,True,original,native_mixture,0.5611572265625,0.55859375
vision_ladder,VISION,ordB_r5,5,covid_political,False,original,native_mixture,0.8774508179729766,0.8141276041666666
vision_ladder,VISION,ordB_r5,5,election2020,True,original,native_mixture,0.93927001953125,0.890625
vision_ladder,VISION,ordB_r5,5,facebook_page_reference,True,original,native_mixture,0.8865432739257812,0.8017578125
vision_ladder,VISION,ordB_r5,5,twibot20,False,original,native_mixture,0.5857563018798828,0.5651041666666666
vision_ladder,VISION,ordB_r5,5,ukr_rus_suspended,True,original,native_mixture,0.55108642578125,0.55078125
vision_ladder,VISION,ordB_r7,7,covid_political,True,original,native_mixture,0.8379110679525867,0.7639973958333334
vision_ladder,VISION,ordB_r7,7,election2020,True,original,native_mixture,0.92529296875,0.859375
vision_ladder,VISION,ordB_r7,7,facebook_page_reference,True,original,native_mixture,0.8884353637695312,0.796875
vision_ladder,VISION,ordB_r7,7,twibot20,False,original,native_mixture,0.5819339752197266,0.5582682291666666
vision_ladder,VISION,ordB_r7,7,ukr_rus_suspended,True,original,native_mixture,0.5665283203125,0.53125
vision_ladder,VISION,ordC_r3,3,covid_political,False,original,native_mixture,0.903806615827964,0.8444010416666666
vision_ladder,VISION,ordC_r3,3,election2020,False,original,native_mixture,0.9820556640625,0.94140625
vision_ladder,VISION,ordC_r3,3,facebook_page_reference,False,original,native_mixture,0.8881683349609375,0.8037109375
vision_ladder,VISION,ordC_r3,3,twibot20,True,original,native_mixture,0.5753909216986761,0.5569661458333334
vision_ladder,VISION,ordC_r3,3,ukr_rus_suspended,False,original,native_mixture,0.52191162109375,0.51171875
vision_ladder,VISION,ordC_r5,5,covid_political,True,original,native_mixture,0.8350828252861375,0.7594401041666666
vision_ladder,VISION,ordC_r5,5,election2020,False,original,native_mixture,0.96380615234375,0.9140625
vision_ladder,VISION,ordC_r5,5,facebook_page_reference,False,original,native_mixture,0.8942527770996094,0.8056640625
vision_ladder,VISION,ordC_r5,5,twibot20,True,original,native_mixture,0.5806034935845269,0.5546875
vision_ladder,VISION,ordC_r5,5,ukr_rus_suspended,False,original,native_mixture,0.545257568359375,0.5078125
vision_ladder,VISION,ordC_r7,7,covid_political,True,original,native_mixture,0.850427252399206,0.7828776041666666
vision_ladder,VISION,ordC_r7,7,election2020,False,original,native_mixture,0.97357177734375,0.93359375
vision_ladder,VISION,ordC_r7,7,facebook_page_reference,True,original,native_mixture,0.8917636871337891,0.8173828125
vision_ladder,VISION,ordC_r7,7,twibot20,True,original,native_mixture,0.5800823635525174,0.5572916666666666
vision_ladder,VISION,ordC_r7,7,ukr_rus_suspended,False,original,native_mixture,0.54010009765625,0.5234375
vision_ladder,VISION,ss_twibot20,1,covid_political,False,original,native_mixture,0.8817770777261236,0.8108723958333334
vision_ladder,VISION,ss_twibot20,1,election2020,False,original,native_mixture,0.9840087890625,0.9609375
vision_ladder,VISION,ss_twibot20,1,facebook_page_reference,False,original,native_mixture,0.8711585998535156,0.775390625
vision_ladder,VISION,ss_twibot20,1,twibot20,True,original,native_mixture,0.5856535169813368,0.560546875
vision_ladder,VISION,ss_twibot20,1,ukr_rus_suspended,False,original,native_mixture,0.531494140625,0.53515625
vision_ladder,VISION,ss_ukr_rus,1,covid_political,False,original,native_mixture,0.8877462074871543,0.8284505208333334
vision_ladder,VISION,ss_ukr_rus,1,election2020,False,original,native_mixture,0.95953369140625,0.89453125
vision_ladder,VISION,ss_ukr_rus,1,facebook_page_reference,False,original,native_mixture,0.8796062469482422,0.798828125
vision_ladder,VISION,ss_ukr_rus,1,twibot20,False,original,native_mixture,0.5852430131700304,0.5592447916666666
vision_ladder,VISION,ss_ukr_rus,1,ukr_rus_suspended,False,original,native_mixture,0.48284912109375,0.4609375
vision_ladder,VISION,ss_ukr_rus_suspended,1,covid_political,False,original,native_mixture,0.9035702209580512,0.8583984375
vision_ladder,VISION,ss_ukr_rus_suspended,1,election2020,False,original,native_mixture,0.941162109375,0.88671875
vision_ladder,VISION,ss_ukr_rus_suspended,1,facebook_page_reference,False,original,native_mixture,0.8466262817382812,0.767578125
vision_ladder,VISION,ss_ukr_rus_suspended,1,twibot20,False,original,native_mixture,0.5972798665364583,0.5602213541666666
vision_ladder,VISION,ss_ukr_rus_suspended,1,ukr_rus_suspended,True,original,native_mixture,0.53729248046875,0.515625
