protocol,model,comparison,order,source_count,previous_source_count,checkpoint_step,stream,metric,scope,target_comparisons,distinct_targets,training_seeds_min,mean_gain,fraction_improved,worst_gain,best_gain,worst_target
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.06993272569444443,1.0,0.0029296875,0.20388454861111108,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,accuracy,common4_in_mix,2,2,3.0,0.036458333333333336,1.0,0.029947916666666668,0.04296875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,accuracy,common4_unseen,2,2,3.0,0.10340711805555554,1.0,0.0029296875,0.20388454861111108,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,all,5,5,3.0,0.062066344272943205,1.0,0.0035744419804325522,0.20466962272738243,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,in_mix,2,2,3.0,0.021748860677083336,1.0,0.01800537109375,0.025492350260416668,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,unseen,3,3,3.0,0.08894466667018312,1.0,0.0035744419804325522,0.20466962272738243,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.025492350260416668,1.0,0.025492350260416668,0.025492350260416668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,newcomer,1,1,3.0,0.01800537109375,1.0,0.01800537109375,0.01800537109375,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.06293544651549542,1.0,0.0035744419804325522,0.20466962272738243,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,common4_in_mix,2,2,3.0,0.021748860677083336,1.0,0.01800537109375,0.025492350260416668,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,3,1.0,2500,original,roc_auc,common4_unseen,2,2,3.0,0.10412203235390749,1.0,0.0035744419804325522,0.20466962272738243,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,all,5,5,3.0,0.07562934027777776,1.0,0.004123263888888913,0.20182291666666666,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,in_mix,3,3,3.0,0.05740017361111111,1.0,0.020833333333333332,0.10188802083333333,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,unseen,2,2,3.0,0.10297309027777779,1.0,0.004123263888888913,0.20182291666666666,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,incumbent,1,1,3.0,0.020833333333333332,1.0,0.020833333333333332,0.020833333333333332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,newcomer,2,2,3.0,0.07568359375,1.0,0.049479166666666664,0.10188802083333333,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.06906467013888888,1.0,0.004123263888888913,0.20182291666666666,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,common4_in_mix,2,2,3.0,0.03515625,1.0,0.020833333333333332,0.049479166666666664,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,accuracy,common4_unseen,2,2,3.0,0.10297309027777779,1.0,0.004123263888888913,0.20182291666666666,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,all,5,5,3.0,0.07729760158209156,1.0,0.002510706583658817,0.2087135785891688,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,in_mix,3,3,3.0,0.058421240912543394,1.0,0.015177408854166666,0.12995529174804688,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,unseen,2,2,3.0,0.10561214258641381,1.0,0.002510706583658817,0.2087135785891688,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.030131022135416668,1.0,0.030131022135416668,0.030131022135416668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,newcomer,2,2,3.0,0.07256635030110677,1.0,0.015177408854166666,0.12995529174804688,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.06413317904060274,1.0,0.002510706583658817,0.2087135785891688,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,common4_in_mix,2,2,3.0,0.022654215494791668,1.0,0.015177408854166666,0.030131022135416668,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,4,1.0,2500,original,roc_auc,common4_unseen,2,2,3.0,0.10561214258641381,1.0,0.002510706583658817,0.2087135785891688,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,all,5,5,3.0,0.06258680555555554,0.8,-0.00390625,0.1771918402777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,in_mix,3,3,3.0,0.04351128472222222,0.6666666666666666,-0.00390625,0.0849609375,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,unseen,2,2,3.0,0.09120008680555557,1.0,0.005208333333333333,0.1771918402777778,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.00390625,0.0,-0.00390625,-0.00390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,newcomer,2,2,3.0,0.06722005208333333,1.0,0.049479166666666664,0.0849609375,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.05699327256944445,0.75,-0.00390625,0.1771918402777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,common4_in_mix,2,2,3.0,0.022786458333333332,0.5,-0.00390625,0.049479166666666664,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,accuracy,common4_unseen,2,2,3.0,0.09120008680555557,1.0,0.005208333333333333,0.1771918402777778,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,all,5,5,3.0,0.06707720815399545,1.0,0.004407246907552009,0.1951533188054592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,in_mix,3,3,3.0,0.04527515835232205,1.0,0.009419759114583334,0.11281522115071614,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,unseen,2,2,3.0,0.0997802828565056,1.0,0.004407246907552009,0.1951533188054592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.009419759114583334,1.0,0.009419759114583334,0.009419759114583334,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,newcomer,2,2,3.0,0.0632028579711914,1.0,0.013590494791666666,0.11281522115071614,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.0556427049048153,1.0,0.004407246907552009,0.1951533188054592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,common4_in_mix,2,2,3.0,0.011505126953125,1.0,0.009419759114583334,0.013590494791666666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,1.0,2500,original,roc_auc,common4_unseen,2,2,3.0,0.0997802828565056,1.0,0.004407246907552009,0.1951533188054592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,all,5,5,3.0,0.06699218750000001,0.8,-0.01171875,0.1918402777777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,in_mix,4,4,3.0,0.08148871527777779,0.75,-0.01171875,0.1918402777777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,unseen,1,1,3.0,0.009006076388888876,1.0,0.009006076388888876,0.009006076388888876,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.01171875,0.0,-0.01171875,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,newcomer,3,3,3.0,0.11255787037037039,1.0,0.048177083333333336,0.1918402777777778,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.059326171875,0.75,-0.01171875,0.1918402777777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,common4_in_mix,3,3,3.0,0.07609953703703705,0.6666666666666666,-0.01171875,0.1918402777777778,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,accuracy,common4_unseen,1,1,3.0,0.009006076388888876,1.0,0.009006076388888876,0.009006076388888876,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,all,5,5,3.0,0.06859314529984087,0.8,0.0,0.20396677652994796,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,in_mix,4,4,3.0,0.0841813087463379,0.75,0.0,0.20396677652994796,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,unseen,1,1,3.0,0.006240491513852679,1.0,0.006240491513852679,0.006240491513852679,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.0,0.0,0.0,0.0,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,newcomer,3,3,3.0,0.1122417449951172,1.0,0.01470947265625,0.20396677652994796,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.05622918517501266,0.75,0.0,0.20396677652994796,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,common4_in_mix,3,3,3.0,0.07289208306206599,0.6666666666666666,0.0,0.20396677652994796,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,1.0,2500,original,roc_auc,common4_unseen,1,1,3.0,0.006240491513852679,1.0,0.006240491513852679,0.006240491513852679,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,all,5,5,3.0,0.06879340277777776,1.0,0.0028211805555555434,0.1923828125,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,in_mix,4,4,3.0,0.08528645833333333,1.0,0.00390625,0.1923828125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,unseen,1,1,3.0,0.0028211805555555434,1.0,0.0028211805555555434,0.0028211805555555434,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,incumbent,1,1,3.0,0.00390625,1.0,0.00390625,0.00390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,newcomer,3,3,3.0,0.11241319444444443,1.0,0.049479166666666664,0.1923828125,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.06214735243055555,1.0,0.0028211805555555434,0.1923828125,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,common4_in_mix,3,3,3.0,0.08192274305555555,1.0,0.00390625,0.1923828125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,accuracy,common4_unseen,1,1,3.0,0.0028211805555555434,1.0,0.0028211805555555434,0.0028211805555555434,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,all,5,5,3.0,0.07395818733874662,1.0,0.00244253653067128,0.21170684437692897,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,in_mix,4,4,3.0,0.09183710004076545,1.0,0.009806315104166666,0.21170684437692897,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,unseen,1,1,3.0,0.00244253653067128,1.0,0.00244253653067128,0.00244253653067128,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.009806315104166666,1.0,0.009806315104166666,0.009806315104166666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,newcomer,3,3,3.0,0.1191806950196317,1.0,0.015462239583333334,0.21170684437692897,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.05985448389877506,1.0,0.00244253653067128,0.21170684437692897,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,common4_in_mix,3,3,3.0,0.07899179968814299,1.0,0.009806315104166666,0.21170684437692897,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,2500,original,roc_auc,common4_unseen,1,1,3.0,0.00244253653067128,1.0,0.00244253653067128,0.00244253653067128,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,all,5,5,3.0,0.07582465277777777,0.8,-0.0013020833333333333,0.20583767361111108,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,in_mix,4,4,3.0,0.08946397569444443,0.75,-0.0013020833333333333,0.20583767361111108,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,unseen,1,1,3.0,0.021267361111111088,1.0,0.021267361111111088,0.021267361111111088,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.0013020833333333333,0.0,-0.0013020833333333333,-0.0013020833333333333,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,newcomer,3,3,3.0,0.11971932870370368,1.0,0.05078125,0.20583767361111108,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.06914605034722221,0.75,-0.0013020833333333333,0.20583767361111108,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,common4_in_mix,3,3,3.0,0.08510561342592592,0.6666666666666666,-0.0013020833333333333,0.20583767361111108,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,accuracy,common4_unseen,1,1,3.0,0.021267361111111088,1.0,0.021267361111111088,0.021267361111111088,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,all,5,5,3.0,0.07567498948838977,0.8,-0.0008138020833333334,0.2088210494429978,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,in_mix,4,4,3.0,0.08914965170401118,0.75,-0.0008138020833333334,0.2088210494429978,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,unseen,1,1,3.0,0.021776340625904167,1.0,0.021776340625904167,0.021776340625904167,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,incumbent,1,1,3.0,-0.0008138020833333334,0.0,-0.0008138020833333334,-0.0008138020833333334,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,newcomer,3,3,3.0,0.119137469633126,1.0,0.0167236328125,0.2088210494429978,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.06162680519951716,0.75,-0.0008138020833333334,0.2088210494429978,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,common4_in_mix,3,3,3.0,0.07491029339072149,0.6666666666666666,-0.0008138020833333334,0.2088210494429978,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,2500,original,roc_auc,common4_unseen,1,1,3.0,0.021776340625904167,1.0,0.021776340625904167,0.021776340625904167,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,all,5,5,3.0,0.07194010416666667,1.0,0.006510416666666667,0.19194878472222224,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,in_mix,5,5,3.0,0.07194010416666667,1.0,0.006510416666666667,0.19194878472222224,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,unseen,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,incumbent,1,1,3.0,0.006510416666666667,1.0,0.006510416666666667,0.006510416666666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,newcomer,4,4,3.0,0.08829752604166667,1.0,0.006944444444444457,0.19194878472222224,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.06404622395833334,1.0,0.006510416666666667,0.19194878472222224,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,common4_in_mix,4,4,3.0,0.06404622395833334,1.0,0.006510416666666667,0.19194878472222224,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,accuracy,common4_unseen,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,all,5,5,3.0,0.074276257738655,1.0,0.005267178570782627,0.20439129111207566,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,in_mix,5,5,3.0,0.074276257738655,1.0,0.005267178570782627,0.20439129111207566,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,unseen,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,incumbent,1,1,3.0,0.0072021484375,1.0,0.0072021484375,0.0072021484375,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,newcomer,4,4,3.0,0.09104478506394374,1.0,0.005267178570782627,0.20439129111207566,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,common4_all,4,4,3.0,0.05908779450404791,1.0,0.005267178570782627,0.20439129111207566,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,common4_in_mix,4,4,3.0,0.05908779450404791,1.0,0.005267178570782627,0.20439129111207566,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,2500,original,roc_auc,common4_unseen,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,all,5,5,3.0,-0.005403645833333325,0.2,-0.017578124999999962,0.0078125,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,in_mix,1,1,3.0,-0.005208333333333333,0.0,-0.005208333333333333,-0.005208333333333333,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,unseen,4,4,3.0,-0.0054524739583333235,0.25,-0.017578124999999962,0.0078125,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.005208333333333333,0.0,-0.005208333333333333,-0.005208333333333333,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,newcomer,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,common4_all,4,4,3.0,-0.0056966145833333235,0.25,-0.017578124999999962,0.0078125,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,common4_in_mix,1,1,3.0,-0.005208333333333333,0.0,-0.005208333333333333,-0.005208333333333333,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,accuracy,common4_unseen,3,3,3.0,-0.005859374999999987,0.3333333333333333,-0.017578124999999962,0.0078125,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,all,5,5,3.0,-0.00557831658257375,0.2,-0.017743993688512576,0.010498046875,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,in_mix,1,1,3.0,-0.015643296418366592,0.0,-0.015643296418366592,-0.015643296418366592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,unseen,4,4,3.0,-0.0030620716236255396,0.25,-0.017743993688512576,0.010498046875,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,incumbent,1,1,3.0,-0.015643296418366592,0.0,-0.015643296418366592,-0.015643296418366592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,newcomer,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,common4_all,4,4,3.0,-0.006058004167344793,0.25,-0.017743993688512576,0.010498046875,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,common4_in_mix,1,1,3.0,-0.015643296418366592,0.0,-0.015643296418366592,-0.015643296418366592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,2500,original,roc_auc,common4_unseen,3,3,3.0,-0.0028629067503375253,0.3333333333333333,-0.017743993688512576,0.010498046875,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,all,5,5,3.0,0.012131076388888893,0.4,-0.018229166666666668,0.07584635416666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,in_mix,1,1,3.0,-0.00249565972222221,0.0,-0.00249565972222221,-0.00249565972222221,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,unseen,4,4,3.0,0.015787760416666668,0.5,-0.018229166666666668,0.07584635416666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.00249565972222221,0.0,-0.00249565972222221,-0.00249565972222221,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,newcomer,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.016384548611111115,0.5,-0.018229166666666668,0.07584635416666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,common4_in_mix,1,1,3.0,-0.00249565972222221,0.0,-0.00249565972222221,-0.00249565972222221,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,accuracy,common4_unseen,3,3,3.0,0.02267795138888889,0.6666666666666666,-0.018229166666666668,0.07584635416666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,all,5,5,3.0,-0.002198475967218827,0.2,-0.015543619791666666,0.021104694884500508,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,in_mix,1,1,3.0,-0.007914437188042559,0.0,-0.007914437188042559,-0.007914437188042559,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,unseen,4,4,3.0,-0.000769485662012894,0.25,-0.015543619791666666,0.021104694884500508,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,incumbent,1,1,3.0,-0.007914437188042559,0.0,-0.007914437188042559,-0.007914437188042559,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,newcomer,0,0,,,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,common4_all,4,4,3.0,-0.0009189476201563462,0.25,-0.015543619791666666,0.021104694884500508,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,common4_in_mix,1,1,3.0,-0.007914437188042559,0.0,-0.007914437188042559,-0.007914437188042559,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,2500,original,roc_auc,common4_unseen,3,3,3.0,0.0014128822358057246,0.3333333333333333,-0.015543619791666666,0.021104694884500508,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,all,5,5,3.0,0.007769097222222227,0.4,-0.01356336805555558,0.06380208333333337,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,in_mix,2,2,3.0,0.025119357638888895,0.5,-0.01356336805555558,0.06380208333333337,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,unseen,3,3,3.0,-0.003797743055555556,0.3333333333333333,-0.01171875,0.010416666666666666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,incumbent,1,1,3.0,-0.01356336805555558,0.0,-0.01356336805555558,-0.01356336805555558,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,newcomer,1,1,3.0,0.06380208333333337,1.0,0.06380208333333337,0.06380208333333337,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,common4_all,4,4,3.0,0.012234157986111115,0.5,-0.01356336805555558,0.06380208333333337,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,common4_in_mix,2,2,3.0,0.025119357638888895,0.5,-0.01356336805555558,0.06380208333333337,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,accuracy,common4_unseen,2,2,3.0,-0.000651041666666667,0.5,-0.01171875,0.010416666666666666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,roc_auc,all,5,5,3.0,-0.007621035163785213,0.2,-0.023707778365523773,0.010236010139371143,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,roc_auc,in_mix,2,2,3.0,-0.006735884113076315,0.5,-0.023707778365523773,0.010236010139371143,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,roc_auc,unseen,3,3,3.0,-0.008211135864257812,0.0,-0.012731552124023438,-0.0029500325520833335,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,roc_auc,incumbent,1,1,3.0,-0.023707778365523773,0.0,-0.023707778365523773,-0.023707778365523773,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,2500,original,roc_auc,newcomer,1,1,3.0,0.010236010139371143,1.0,0.010236010139371143,0.010236010139371143,covid_political
