protocol,model,objective,comparison,order,source_count,previous_source_count,added_sources,model_id,physical_model_id,reference_model_id,sources,target,target_seen,role,training_seed,checkpoint_step,stream,metric,value,reference_value,gain
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,roc_auc,0.4765625,0.50067138671875,-0.02410888671875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,accuracy,0.49609375,0.53125,-0.03515625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,roc_auc,0.4765625,0.5140380859375,-0.0374755859375
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,accuracy,0.49609375,0.515625,-0.01953125
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,2,2500,original,roc_auc,0.9248202288592304,0.9361529880099828,-0.01133275915075238
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,2,2500,original,accuracy,0.8740234375,0.8697916666666666,0.00423177083333337
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,2,2500,original,roc_auc,0.9248202288592304,0.9429863823784722,-0.01816615351924178
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,2,2500,original,accuracy,0.8740234375,0.8987630208333334,-0.02473958333333337
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,2,2500,original,roc_auc,0.99053955078125,0.9908447265625,-0.00030517578125
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,2,2500,original,accuracy,0.98046875,0.98046875,0.0
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,2,2500,original,roc_auc,0.99053955078125,0.98834228515625,0.002197265625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,2,2500,original,accuracy,0.98046875,0.984375,-0.00390625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,roc_auc,0.7605762481689453,0.7678031921386719,-0.0072269439697265625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,accuracy,0.7001953125,0.7001953125,0.0
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,roc_auc,0.7605762481689453,0.7700119018554688,-0.009435653686523438
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,accuracy,0.7001953125,0.701171875,-0.0009765625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,2,2500,original,roc_auc,0.6181430816650391,0.5791123708089193,0.039030710856119755
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,2,2500,original,accuracy,0.5872395833333334,0.5546875,0.03255208333333337
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,2,2500,original,roc_auc,0.6181430816650391,0.6231765747070312,-0.0050334930419921875
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,2,2500,original,accuracy,0.5872395833333334,0.5944010416666666,-0.007161458333333259
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,2,2500,original,roc_auc,0.5203857421875,0.465576171875,0.0548095703125
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,6,5.0,ukr_rus_suspended,ordA_r6,ordA_r6,ordA_r5,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,2,2500,original,accuracy,0.53125,0.484375,0.046875
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,2,2500,original,roc_auc,0.5203857421875,0.50250244140625,0.01788330078125
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,6,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended",ordA_r6,ordA_r6,ss_ukr_rus,"covid,covid_political,election2020,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,2,2500,original,accuracy,0.53125,0.4765625,0.0546875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,0,2500,original,roc_auc,0.9325541743525751,0.9318791142216436,0.0006750601309315485
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,0,2500,original,accuracy,0.8723958333333334,0.8636067708333334,0.0087890625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,0,2500,original,roc_auc,0.9325541743525751,0.9464057639793114,-0.013851589626736271
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,0,2500,original,accuracy,0.8723958333333334,0.8857421875,-0.01334635416666663
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,0,2500,original,roc_auc,0.993408203125,0.986572265625,0.0068359375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,0,2500,original,accuracy,0.98046875,0.98046875,0.0
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,0,2500,original,roc_auc,0.993408203125,0.98736572265625,0.00604248046875
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,0,2500,original,accuracy,0.98046875,0.984375,-0.00390625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,0,2500,original,roc_auc,0.7761688232421875,0.7669105529785156,0.009258270263671875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,0,2500,original,accuracy,0.7041015625,0.69140625,0.0126953125
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,0,2500,original,roc_auc,0.7761688232421875,0.7720451354980469,0.004123687744140625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,0,2500,original,accuracy,0.7041015625,0.6923828125,0.01171875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,0,2500,original,roc_auc,0.6445257398817275,0.5829156239827473,0.06161011589898013
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,0,2500,original,accuracy,0.609375,0.5559895833333334,0.05338541666666663
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,0,2500,original,roc_auc,0.6445257398817275,0.6355734931098089,0.008952246771918526
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,0,2500,original,accuracy,0.609375,0.6048177083333334,0.00455729166666663
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,0,2500,original,roc_auc,0.4803466796875,0.45697021484375,0.02337646484375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,0,2500,original,accuracy,0.4765625,0.46875,0.0078125
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,0,2500,original,roc_auc,0.4803466796875,0.49755859375,-0.0172119140625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,0,2500,original,accuracy,0.4765625,0.47265625,0.00390625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,1,2500,original,roc_auc,0.920493797019676,0.9254989624023436,-0.005005165382667598
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,1,2500,original,accuracy,0.859375,0.8779296875,-0.0185546875
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,1,2500,original,roc_auc,0.920493797019676,0.9311088279441552,-0.01061503092447913
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,1,2500,original,accuracy,0.859375,0.8759765625,-0.0166015625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,1,2500,original,roc_auc,0.99078369140625,0.9931640625,-0.00238037109375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,1,2500,original,accuracy,0.98046875,0.98046875,0.0
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,1,2500,original,roc_auc,0.99078369140625,0.9853515625,0.00543212890625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,1,2500,original,accuracy,0.98046875,0.98046875,0.0
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,1,2500,original,roc_auc,0.7511558532714844,0.7460060119628906,0.00514984130859375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,1,2500,original,accuracy,0.6806640625,0.6787109375,0.001953125
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,1,2500,original,roc_auc,0.7511558532714844,0.7413578033447266,0.009798049926757812
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,1,2500,original,accuracy,0.6806640625,0.669921875,0.0107421875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,1,2500,original,roc_auc,0.6067362891303169,0.5999404059516059,0.0067958831787109375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,1,2500,original,accuracy,0.5810546875,0.5690104166666666,0.01204427083333337
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,1,2500,original,roc_auc,0.6067362891303169,0.6085323757595487,-0.0017960866292318078
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,1,2500,original,accuracy,0.5810546875,0.5856119791666666,-0.00455729166666663
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,1,2500,original,roc_auc,0.521240234375,0.4765625,0.044677734375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,1,2500,original,accuracy,0.51171875,0.49609375,0.015625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,roc_auc,0.521240234375,0.5140380859375,0.0072021484375
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,newcomer,1,2500,original,accuracy,0.51171875,0.515625,-0.00390625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,2,2500,original,roc_auc,0.9260550604926214,0.9248202288592304,0.001234831633390998
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,2,2500,original,accuracy,0.8489583333333334,0.8740234375,-0.02506510416666663
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,2,2500,original,roc_auc,0.9260550604926214,0.9429863823784722,-0.01693132188585078
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,2,2500,original,accuracy,0.8489583333333334,0.8987630208333334,-0.0498046875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,2,2500,original,roc_auc,0.98773193359375,0.99053955078125,-0.0028076171875
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,2,2500,original,accuracy,0.98046875,0.98046875,0.0
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,2,2500,original,roc_auc,0.98773193359375,0.98834228515625,-0.0006103515625
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,2,2500,original,accuracy,0.98046875,0.984375,-0.00390625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,roc_auc,0.7787704467773438,0.7605762481689453,0.018194198608398438
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,accuracy,0.6943359375,0.7001953125,-0.005859375
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,roc_auc,0.7787704467773438,0.7700119018554688,0.008758544921875
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",facebook_page_reference,False,unseen,2,2500,original,accuracy,0.6943359375,0.701171875,-0.0068359375
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,2,2500,original,roc_auc,0.6010964711507161,0.6181430816650391,-0.01704661051432299
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,2,2500,original,accuracy,0.5738932291666666,0.5872395833333334,-0.01334635416666674
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,2,2500,original,roc_auc,0.6010964711507161,0.6231765747070312,-0.022080103556315178
prodigy_ladder,PRODIGY,neighbor_matching,versus_first_source,A,7,1.0,"covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ordA_r7,ordA_r7,ss_ukr_rus,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",twibot20,True,newcomer,2,2500,original,accuracy,0.5738932291666666,0.5944010416666666,-0.0205078125
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,2,2500,original,roc_auc,0.50177001953125,0.5203857421875,-0.01861572265625
prodigy_ladder,PRODIGY,neighbor_matching,adjacent_rung,A,7,6.0,twibot20,ordA_r7,ordA_r7,ordA_r6,"covid,covid_political,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,2,2500,original,accuracy,0.484375,0.53125,-0.046875
