protocol,model,comparison,order,source_count,previous_source_count,model_id,target,target_seen,role,checkpoint_step,stream,metric,gain,training_seeds,seed_min_gain,seed_max_gain
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,election2020,False,unseen,2500,original,roc_auc,-0.00335693359375,1,-0.00335693359375,-0.00335693359375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,facebook_page_reference,False,unseen,2500,original,accuracy,-0.0029296875,1,-0.0029296875,-0.0029296875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.013919830322265625,1,-0.013919830322265625,-0.013919830322265625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,twibot20,True,incumbent,2500,original,roc_auc,-0.0015604231092664067,1,-0.0015604231092664067,-0.0015604231092664067
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,twibot20,True,newcomer,2500,original,accuracy,-0.01171875,1,-0.01171875,-0.01171875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.0703125,1,-0.0703125,-0.0703125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_ukr_rus_suspended__twibot20,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.05767822265625,1,-0.05767822265625,-0.05767822265625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,covid_political,True,newcomer,2500,original,accuracy,-0.0400390625,1,-0.0400390625,-0.0400390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,covid_political,True,newcomer,2500,original,roc_auc,-0.03624442771629066,1,-0.03624442771629066,-0.03624442771629066
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,election2020,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,election2020,True,newcomer,2500,original,roc_auc,-0.0059814453125,1,-0.0059814453125,-0.0059814453125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.0009765625,1,-0.0009765625,-0.0009765625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.024606704711914062,1,-0.024606704711914062,-0.024606704711914062
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,twibot20,True,newcomer,2500,original,accuracy,0.0048828125,1,0.0048828125,0.0048828125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,twibot20,True,newcomer,2500,original,roc_auc,0.014069663153754242,1,0.014069663153754242,0.014069663153754242
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.0546875,1,-0.0546875,-0.0546875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.05853271484375,1,-0.05853271484375,-0.05853271484375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,covid_political,False,unseen,2500,original,accuracy,-0.02994791666666663,1,-0.02994791666666663,-0.02994791666666663
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,covid_political,False,unseen,2500,original,roc_auc,-0.014832108109085862,1,-0.014832108109085862,-0.014832108109085862
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,election2020,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,election2020,True,newcomer,2500,original,roc_auc,0.003173828125,1,0.003173828125,0.003173828125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.017278671264648438,1,-0.017278671264648438,-0.017278671264648438
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,twibot20,True,newcomer,2500,original,accuracy,-0.02408854166666674,1,-0.02408854166666674,-0.02408854166666674
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,twibot20,True,newcomer,2500,original,roc_auc,-0.02189805772569453,1,-0.02189805772569453,-0.02189805772569453
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.03125,1,-0.03125,-0.03125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_covid_political,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.02569580078125,1,-0.02569580078125,-0.02569580078125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,covid_political,True,newcomer,2500,original,accuracy,-0.0283203125,1,-0.0283203125,-0.0283203125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,covid_political,True,newcomer,2500,original,roc_auc,-0.01815739384403925,1,-0.01815739384403925,-0.01815739384403925
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,election2020,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,election2020,True,newcomer,2500,original,roc_auc,-0.00079345703125,1,-0.00079345703125,-0.00079345703125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,facebook_page_reference,True,newcomer,2500,original,accuracy,0.025390625,1,0.025390625,0.025390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.02947235107421875,1,0.02947235107421875,0.02947235107421875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,twibot20,True,newcomer,2500,original,accuracy,-0.01822916666666674,1,-0.01822916666666674,-0.01822916666666674
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,twibot20,True,newcomer,2500,original,roc_auc,-0.01665496826171886,1,-0.01665496826171886,-0.01665496826171886
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,ukr_rus_suspended,True,newcomer,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_cp_hk,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.01483154296875,1,-0.01483154296875,-0.01483154296875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,covid_political,True,newcomer,2500,original,accuracy,-0.0035807291666666297,1,-0.0035807291666666297,-0.0035807291666666297
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,covid_political,True,newcomer,2500,original,roc_auc,-0.01155966299551503,1,-0.01155966299551503,-0.01155966299551503
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,election2020,False,unseen,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,election2020,False,unseen,2500,original,roc_auc,-0.0013427734375,1,-0.0013427734375,-0.0013427734375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,facebook_page_reference,True,newcomer,2500,original,accuracy,0.041015625,1,0.041015625,0.041015625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.023622512817382812,1,0.023622512817382812,0.023622512817382812
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,twibot20,True,newcomer,2500,original,accuracy,-0.02180989583333337,1,-0.02180989583333337,-0.02180989583333337
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,twibot20,True,newcomer,2500,original,roc_auc,-0.02406734890407991,1,-0.02406734890407991,-0.02406734890407991
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.04296875,1,-0.04296875,-0.04296875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_election2020,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.04327392578125,1,-0.04327392578125,-0.04327392578125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,covid_political,True,newcomer,2500,original,accuracy,-0.0205078125,1,-0.0205078125,-0.0205078125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,covid_political,True,newcomer,2500,original,roc_auc,-0.02432618317780666,1,-0.02432618317780666,-0.02432618317780666
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,election2020,True,newcomer,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,election2020,True,newcomer,2500,original,roc_auc,-0.00567626953125,1,-0.00567626953125,-0.00567626953125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,facebook_page_reference,False,unseen,2500,original,accuracy,0.0048828125,1,0.0048828125,0.0048828125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.00872802734375,1,-0.00872802734375,-0.00872802734375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,twibot20,True,newcomer,2500,original,accuracy,-0.0026041666666667407,1,-0.0026041666666667407,-0.0026041666666667407
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,twibot20,True,newcomer,2500,original,roc_auc,-0.0006379021538629459,1,-0.0006379021538629459,-0.0006379021538629459
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.07421875,1,-0.07421875,-0.07421875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_facebook_page_reference,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.06494140625,1,-0.06494140625,-0.06494140625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,covid_political,True,newcomer,2500,original,accuracy,-0.03255208333333337,1,-0.03255208333333337,-0.03255208333333337
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,covid_political,True,newcomer,2500,original,roc_auc,-0.01900764747902206,1,-0.01900764747902206,-0.01900764747902206
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,election2020,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,election2020,True,newcomer,2500,original,roc_auc,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,facebook_page_reference,True,newcomer,2500,original,accuracy,0.0048828125,1,0.0048828125,0.0048828125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.00095367431640625,1,0.00095367431640625,0.00095367431640625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,twibot20,True,newcomer,2500,original,accuracy,-0.00911458333333337,1,-0.00911458333333337,-0.00911458333333337
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,twibot20,True,newcomer,2500,original,roc_auc,-0.013004726833767521,1,-0.013004726833767521,-0.013004726833767521
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.0390625,1,-0.0390625,-0.0390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_midterm,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.039794921875,1,-0.039794921875,-0.039794921875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,covid_political,True,newcomer,2500,original,accuracy,-0.00716145833333337,1,-0.00716145833333337,-0.00716145833333337
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,covid_political,True,newcomer,2500,original,roc_auc,-0.012830098470052231,1,-0.012830098470052231,-0.012830098470052231
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,election2020,True,newcomer,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,election2020,True,newcomer,2500,original,roc_auc,0.0008544921875,1,0.0008544921875,0.0008544921875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,facebook_page_reference,True,newcomer,2500,original,accuracy,0.01953125,1,0.01953125,0.01953125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.009700775146484375,1,0.009700775146484375,0.009700775146484375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,twibot20,False,unseen,2500,original,accuracy,-0.01139322916666674,1,-0.01139322916666674,-0.01139322916666674
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,twibot20,False,unseen,2500,original,roc_auc,-0.01071336534288203,1,-0.01071336534288203,-0.01071336534288203
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.02734375,1,-0.02734375,-0.02734375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_twibot20,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.0255126953125,1,-0.0255126953125,-0.0255126953125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,covid_political,True,newcomer,2500,original,accuracy,-0.01432291666666663,1,-0.01432291666666663,-0.01432291666666663
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,covid_political,True,newcomer,2500,original,roc_auc,0.0037488584165220606,1,0.0037488584165220606,0.0037488584165220606
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,election2020,True,newcomer,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,election2020,True,newcomer,2500,original,roc_auc,-0.00189208984375,1,-0.00189208984375,-0.00189208984375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.0400390625,1,-0.0400390625,-0.0400390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.04782295227050781,1,-0.04782295227050781,-0.04782295227050781
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,twibot20,True,newcomer,2500,original,accuracy,0.01106770833333326,1,0.01106770833333326,0.01106770833333326
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,twibot20,True,newcomer,2500,original,roc_auc,0.01085662841796875,1,0.01085662841796875,0.01085662841796875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.04296875,1,-0.04296875,-0.04296875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.02996826171875,1,-0.02996826171875,-0.02996826171875
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,covid_political,True,newcomer,2500,original,accuracy,-0.03092447916666663,1,-0.03092447916666663,-0.03092447916666663
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,covid_political,True,newcomer,2500,original,roc_auc,-0.02424678096064825,1,-0.02424678096064825,-0.02424678096064825
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,election2020,True,newcomer,2500,original,accuracy,-0.0078125,1,-0.0078125,-0.0078125
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,election2020,True,newcomer,2500,original,roc_auc,-0.0032958984375,1,-0.0032958984375,-0.0032958984375
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,facebook_page_reference,True,newcomer,2500,original,accuracy,0.0400390625,1,0.0400390625,0.0400390625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.028539657592773438,1,0.028539657592773438,0.028539657592773438
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,twibot20,True,newcomer,2500,original,accuracy,-0.02669270833333337,1,-0.02669270833333337,-0.02669270833333337
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,twibot20,True,newcomer,2500,original,roc_auc,-0.03563944498697924,1,-0.03563944498697924,-0.03563944498697924
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.015625,1,-0.015625,-0.015625
prodigy_lattice,PRODIGY,versus_best_constituent,,8,,nmloo_without_ukr_rus_suspended,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.010986328125,1,-0.010986328125,-0.010986328125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,covid_political,False,unseen,2500,fresh,accuracy,0.009657118055555544,3,0.0068359375,0.01497395833333337
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,covid_political,False,unseen,2500,fresh,roc_auc,-7.205539279520057e-05,3,-0.0009217438874423722,0.0011709707754627985
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,covid_political,False,unseen,2500,original,accuracy,0.004774305555555543,3,-0.0013020833333333703,0.01009114583333337
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,covid_political,False,unseen,2500,original,roc_auc,0.002114566755883359,3,-0.002296730324074403,0.005905716507523251
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,election2020,False,unseen,2500,fresh,accuracy,-0.0013020833333333333,3,-0.00390625,0.0
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,election2020,False,unseen,2500,fresh,roc_auc,-0.0020955403645833335,3,-0.003662109375,-0.00091552734375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,election2020,False,unseen,2500,original,accuracy,0.0013020833333333333,3,-0.00390625,0.00390625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,election2020,False,unseen,2500,original,roc_auc,-0.00020345052083333334,3,-0.00262451171875,0.001708984375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,facebook_page_reference,False,unseen,2500,fresh,accuracy,-0.0029296875,3,-0.0263671875,0.009765625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,facebook_page_reference,False,unseen,2500,fresh,roc_auc,-0.002826690673828125,3,-0.027118682861328125,0.020908355712890625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,facebook_page_reference,False,unseen,2500,original,accuracy,0.00390625,3,-0.001953125,0.0078125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,facebook_page_reference,False,unseen,2500,original,roc_auc,0.0013701121012369792,3,-0.00769805908203125,0.0075893402099609375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,twibot20,False,unseen,2500,fresh,accuracy,-0.01410590277777779,3,-0.04069010416666663,0.0078125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,twibot20,False,unseen,2500,fresh,roc_auc,-0.013914955986870611,3,-0.046566009521484264,0.013481140136718639
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,twibot20,False,unseen,2500,original,accuracy,-0.007052951388888913,3,-0.02994791666666674,0.0126953125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,twibot20,False,unseen,2500,original,roc_auc,-0.010550534283673363,3,-0.03847673204210089,0.004163318210178013
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,ukr_rus_suspended,False,unseen,2500,fresh,accuracy,-0.00390625,3,-0.01171875,0.01171875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,ukr_rus_suspended,False,unseen,2500,fresh,roc_auc,0.013814290364583334,3,0.00390625,0.0328369140625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,ukr_rus_suspended,False,unseen,2500,original,accuracy,0.044270833333333336,3,0.0078125,0.0625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,2,,r2_blocked,ukr_rus_suspended,False,unseen,2500,original,roc_auc,0.03106689453125,3,0.0255126953125,0.03399658203125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,covid_political,False,unseen,2500,fresh,accuracy,-0.008680555555555544,3,-0.01920572916666663,0.0016276041666666297
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,covid_political,False,unseen,2500,fresh,roc_auc,-0.003989890769675745,3,-0.008101286711515998,0.000709816261574403
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,covid_political,False,unseen,2500,original,accuracy,-0.00249565972222221,3,-0.01432291666666663,0.01595052083333337
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,covid_political,False,unseen,2500,original,roc_auc,-0.0037481048960745778,3,-0.01191118028428817,0.003378974066840068
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,election2020,False,unseen,2500,fresh,accuracy,0.0013020833333333333,3,0.0,0.00390625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,election2020,False,unseen,2500,fresh,roc_auc,-0.0025838216145833335,3,-0.00469970703125,0.00030517578125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,election2020,False,unseen,2500,original,accuracy,0.0013020833333333333,3,0.0,0.00390625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,election2020,False,unseen,2500,original,roc_auc,-0.0007120768229166666,3,-0.00335693359375,0.00164794921875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,facebook_page_reference,False,unseen,2500,fresh,accuracy,-0.004557291666666667,3,-0.01171875,0.0029296875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,facebook_page_reference,False,unseen,2500,fresh,roc_auc,-0.006937662760416667,3,-0.01519012451171875,0.00026702880859375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,facebook_page_reference,False,unseen,2500,original,accuracy,-0.0048828125,3,-0.0107421875,0.005859375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.005498250325520833,3,-0.009357452392578125,0.001953125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,twibot20,False,unseen,2500,fresh,accuracy,-0.0048828125,3,-0.03287760416666663,0.013671875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,twibot20,False,unseen,2500,fresh,roc_auc,-0.00736596849229602,3,-0.05803998311360681,0.023491117689344643
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,twibot20,False,unseen,2500,original,accuracy,-0.010959201388888914,3,-0.02994791666666674,0.0022786458333332593
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,twibot20,False,unseen,2500,original,roc_auc,-0.0160203156647859,3,-0.051214853922526005,0.010476430257161384
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,ukr_rus_suspended,False,unseen,2500,fresh,accuracy,-0.0234375,3,-0.03125,-0.01953125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,ukr_rus_suspended,False,unseen,2500,fresh,roc_auc,-0.00836181640625,3,-0.0438232421875,0.02801513671875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,ukr_rus_suspended,False,unseen,2500,original,accuracy,0.0026041666666666665,3,-0.0234375,0.03125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,3,,r3_blocked,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.017598470052083332,3,-0.07769775390625,0.03948974609375
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,covid_political,True,incumbent,2500,fresh,accuracy,0.016927083333333332,3,-0.02994791666666663,0.0595703125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,covid_political,True,incumbent,2500,fresh,roc_auc,0.0010660430531443943,3,-0.007548014322916408,0.007261488172743191
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,covid_political,True,incumbent,2500,original,accuracy,0.01161024305555558,3,-0.02571614583333326,0.04654947916666663
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,covid_political,True,incumbent,2500,original,roc_auc,0.0038616039134838167,3,-0.009233262803819642,0.011397750289352082
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,election2020,False,unseen,2500,fresh,accuracy,0.0026041666666666665,3,-0.00390625,0.0078125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,election2020,False,unseen,2500,fresh,roc_auc,-0.0011189778645833333,3,-0.0040283203125,0.001220703125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,election2020,False,unseen,2500,original,accuracy,0.0013020833333333333,3,0.0,0.00390625
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,election2020,False,unseen,2500,original,roc_auc,0.0024007161458333335,3,-0.00091552734375,0.00555419921875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,facebook_page_reference,False,unseen,2500,fresh,accuracy,-0.0035807291666666665,3,-0.048828125,0.0361328125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,facebook_page_reference,False,unseen,2500,fresh,roc_auc,0.012682596842447916,3,-0.0483551025390625,0.05828857421875
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,facebook_page_reference,False,unseen,2500,original,accuracy,0.004557291666666667,3,-0.0166015625,0.01953125
prodigy_schedule,PRODIGY,blocked_versus_interleaved,,4,,r4_blocked,facebook_page_reference,False,unseen,2500,original,roc_auc,0.0006243387858072916,3,-0.027194976806640625,0.02545928955078125
