protocol,model,objective,model_id,sources,source_count,target,target_canonical_name,target_seen,training_seed,checkpoint_step,budget_regime,stream,schedule,episode_fingerprint,roc_auc,accuracy,source_path
vision_ladder,VISION,feature_similarity,ordB_r5,"cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",5,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.55108642578125,0.55078125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r5,"cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",5,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.93927001953125,0.890625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r5,"cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",5,twibot20,twibot20,False,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5857563018798828,0.5651041666666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r5,"cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",5,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8865432739257812,0.8017578125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",7,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8379110679525867,0.7639973958333334,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",7,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.5665283203125,0.53125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",7,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.92529296875,0.859375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",7,twibot20,twibot20,False,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5819339752197266,0.5582682291666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",7,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8884353637695312,0.796875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r3,"covid,midterm,twibot20",3,covid_political,covid-political,False,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.903806615827964,0.8444010416666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r3,"covid,midterm,twibot20",3,ukr_rus_suspended,ukraine-suspended,False,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.52191162109375,0.51171875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r3,"covid,midterm,twibot20",3,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9820556640625,0.94140625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r3,"covid,midterm,twibot20",3,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5753909216986761,0.5569661458333334,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r3,"covid,midterm,twibot20",3,facebook_page_reference,facebook-page-reference,False,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8881683349609375,0.8037109375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r5,"covid,covid_political,cp_hk,midterm,twibot20",5,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8350828252861375,0.7594401041666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r5,"covid,covid_political,cp_hk,midterm,twibot20",5,ukr_rus_suspended,ukraine-suspended,False,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.545257568359375,0.5078125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r5,"covid,covid_political,cp_hk,midterm,twibot20",5,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.96380615234375,0.9140625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r5,"covid,covid_political,cp_hk,midterm,twibot20",5,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5806034935845269,0.5546875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r5,"covid,covid_political,cp_hk,midterm,twibot20",5,facebook_page_reference,facebook-page-reference,False,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8942527770996094,0.8056640625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r7,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus",7,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.850427252399206,0.7828776041666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r7,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus",7,ukr_rus_suspended,ukraine-suspended,False,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.54010009765625,0.5234375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r7,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus",7,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.97357177734375,0.93359375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r7,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus",7,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5800823635525174,0.5572916666666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ordC_r7,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus",7,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8917636871337891,0.8173828125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_twibot20,twibot20,1,covid_political,covid-political,False,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8817770777261236,0.8108723958333334,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_twibot20,twibot20,1,ukr_rus_suspended,ukraine-suspended,False,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.531494140625,0.53515625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_twibot20,twibot20,1,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9840087890625,0.9609375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_twibot20,twibot20,1,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5856535169813368,0.560546875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_twibot20,twibot20,1,facebook_page_reference,facebook-page-reference,False,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8711585998535156,0.775390625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus,ukr_rus,1,covid_political,covid-political,False,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8877462074871543,0.8284505208333334,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus,ukr_rus,1,ukr_rus_suspended,ukraine-suspended,False,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48284912109375,0.4609375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus,ukr_rus,1,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.95953369140625,0.89453125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus,ukr_rus,1,twibot20,twibot20,False,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5852430131700304,0.5592447916666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus,ukr_rus,1,facebook_page_reference,facebook-page-reference,False,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8796062469482422,0.798828125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus_suspended,ukr_rus_suspended,1,covid_political,covid-political,False,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9035702209580512,0.8583984375,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus_suspended,ukr_rus_suspended,1,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.53729248046875,0.515625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus_suspended,ukr_rus_suspended,1,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.941162109375,0.88671875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus_suspended,ukr_rus_suspended,1,twibot20,twibot20,False,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5972798665364583,0.5602213541666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,ss_ukr_rus_suspended,ukr_rus_suspended,1,facebook_page_reference,facebook-page-reference,False,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8466262817382812,0.767578125,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,all9,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",9,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8363852272109398,0.7643229166666666,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,all9,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",9,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.534912109375,0.50390625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,all9,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",9,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9468994140625,0.90625,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,all9,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",9,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5838883717854817,0.5654296875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
vision_ladder,VISION,feature_similarity,all9,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",9,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8885040283203125,0.810546875,scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/vision_native_mixture_cells.csv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid,"covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9101613362630208,0.8505859375,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid,"covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98492431640625,0.98046875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid,"covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7492198944091797,0.693359375,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid,"covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6496431562635634,0.6097005208333334,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid,"covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.465087890625,0.4765625,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid_political,"covid,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,covid_political,covid-political,False,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9315736558702256,0.8606770833333334,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid_political,"covid,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.99407958984375,0.98046875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid_political,"covid,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7565479278564453,0.6904296875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid_political,"covid,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6136754353841146,0.5807291666666666,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_covid_political,"covid,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49505615234375,0.5,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_cp_hk,"covid,covid_political,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9282483701352722,0.8623046875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_cp_hk,"covid,covid_political,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9901123046875,0.98046875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_cp_hk,"covid,covid_political,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.8032989501953125,0.7197265625,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_cp_hk,"covid,covid_political,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6189185248480903,0.5865885416666666,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_cp_hk,"covid,covid_political,election2020,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.5087890625,0.53125,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_election2020,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9348461009837964,0.8821614583333334,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_election2020,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,election2020,election2020-political,False,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98956298828125,0.984375,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_election2020,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,facebook_page_reference,facebook-page-reference,True,0,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7974491119384766,0.7353515625,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_election2020,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,twibot20,twibot20,True,0,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6115061442057292,0.5830078125,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_election2020,"covid,covid_political,cp_hk,facebook_page_reference,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,ukr_rus_suspended,ukraine-suspended,True,0,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4803466796875,0.48828125,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_facebook_page_reference,"covid,covid_political,cp_hk,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,covid_political,covid-political,True,0,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9220795808015048,0.8701171875,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
prodigy_lattice,PRODIGY,neighbor_matching,nmloo_without_facebook_page_reference,"covid,covid_political,cp_hk,election2020,midterm,twibot20,ukr_rus,ukr_rus_suspended",8,election2020,election2020-political,True,0,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9852294921875,0.984375,scripts/experiments/analysis/graphs/transfer_prediction/target_performance_mechanisms/data/raw/classification_long.tsv
