batch,draw,support_slot,center,original_context_nodes,draw_context_nodes,context_jaccard,node_set_changed,graph_tensors_changed
0,4,46,12939,9,10,0.05555555555555555,True,True
0,4,47,36704,40,39,0.14492753623188406,True,True
0,4,48,10669,10,10,0.1111111111111111,True,True
0,4,49,17412,49,49,0.225,True,True
0,4,50,66946,0,0,1.0,False,False
0,4,51,22030,52,51,0.14444444444444443,True,True
0,4,52,69328,0,0,1.0,False,False
0,4,53,71789,0,0,1.0,False,False
0,4,54,68970,0,0,1.0,False,False
0,4,55,41320,90,79,0.14965986394557823,True,True
0,4,56,70532,0,0,1.0,False,False
0,4,57,66928,0,0,1.0,False,False
0,4,58,14162,17,17,0.4782608695652174,True,True
0,4,59,24210,70,70,0.1864406779661017,True,True
0,4,60,11682,7,8,0.6666666666666666,True,True
0,4,61,30838,4,4,1.0,False,False
0,4,62,46606,83,74,0.11347517730496454,True,True
0,4,63,66609,0,0,1.0,False,False
0,4,64,42308,76,76,0.216,True,True
0,4,65,24687,34,35,0.35294117647058826,True,True
0,4,66,44917,93,88,0.13125,True,True
0,4,67,39621,10,10,0.05263157894736842,True,True
0,4,68,12154,29,29,0.11538461538461539,True,True
0,4,69,39827,88,84,0.11688311688311688,True,True
0,4,70,38457,54,46,0.041666666666666664,True,True
0,4,71,33202,82,79,0.2578125,True,True
0,4,72,17177,10,10,0.05263157894736842,True,True
0,4,73,70556,0,0,1.0,False,False
0,4,74,36504,85,87,0.1780821917808219,True,True
0,4,75,48781,1,1,1.0,False,False
0,4,76,68625,0,0,1.0,False,False
0,4,77,42657,40,38,0.13043478260869565,True,True
0,4,78,70866,0,0,1.0,False,False
0,4,79,13991,84,76,0.1510791366906475,True,True
0,5,0,2995,10,10,0.1111111111111111,True,True
0,5,1,70078,0,0,1.0,False,False
0,5,2,627,4,4,1.0,False,False
0,5,3,66052,0,0,1.0,False,False
0,5,4,26828,10,10,0.05263157894736842,True,True
0,5,5,34230,34,34,0.44680851063829785,True,True
0,5,6,6709,10,10,0.05263157894736842,True,True
0,5,7,33273,49,49,0.15294117647058825,True,True
0,5,8,37497,81,80,0.15827338129496402,True,True
0,5,9,20531,83,84,0.1360544217687075,True,True
0,5,10,24073,30,30,0.09090909090909091,True,True
0,5,11,9958,89,95,0.07602339181286549,True,True
0,5,12,34654,10,10,0.05263157894736842,True,True
0,5,13,70223,0,0,1.0,False,False
0,5,14,33701,20,19,0.08333333333333333,True,True
0,5,15,12479,42,44,0.2463768115942029,True,True
0,5,16,38464,2,2,1.0,False,False
0,5,17,9598,12,12,0.14285714285714285,True,True
0,5,18,44998,9,9,0.38461538461538464,True,True
0,5,19,12405,52,52,0.16853932584269662,True,True
0,5,20,42503,18,19,0.37037037037037035,True,True
0,5,21,42000,76,69,0.2608695652173913,True,True
0,5,22,21219,24,24,0.2631578947368421,True,True
0,5,23,29233,84,83,0.1360544217687075,True,True
0,5,24,23789,21,22,0.16216216216216217,True,True
0,5,25,67052,0,0,1.0,False,False
0,5,26,3446,62,63,0.21359223300970873,True,True
0,5,27,15398,2,2,1.0,False,False
0,5,28,32877,44,42,0.19444444444444445,True,True
0,5,29,5999,10,10,0.05263157894736842,True,True
0,5,30,27238,81,82,0.2074074074074074,True,True
0,5,31,20828,71,71,0.109375,True,True
0,5,32,18206,92,88,0.09090909090909091,True,True
0,5,33,13257,96,93,0.06179775280898876,True,True
0,5,34,24149,64,64,0.4065934065934066,True,True
0,5,35,48201,48,50,0.053763440860215055,True,True
0,5,36,38569,19,20,0.08333333333333333,True,True
0,5,37,3717,10,9,0.35714285714285715,True,True
0,5,38,67762,0,0,1.0,False,False
0,5,39,14116,42,43,0.25,True,True
0,5,40,8357,10,10,0.05263157894736842,True,True
0,5,41,846,58,40,0.2727272727272727,True,True
0,5,42,37766,11,11,0.1,True,True
0,5,43,70324,0,0,1.0,False,False
0,5,44,38593,30,29,0.05357142857142857,True,True
0,5,45,26447,10,10,0.05263157894736842,True,True
0,5,46,12939,9,10,0.05555555555555555,True,True
0,5,47,36704,40,40,0.0958904109589041,True,True
0,5,48,10669,10,10,0.05263157894736842,True,True
0,5,49,17412,49,48,0.19753086419753085,True,True
0,5,50,66946,0,0,1.0,False,False
0,5,51,22030,52,52,0.16853932584269662,True,True
0,5,52,69328,0,0,1.0,False,False
0,5,53,71789,0,0,1.0,False,False
0,5,54,68970,0,0,1.0,False,False
0,5,55,41320,90,87,0.10625,True,True
0,5,56,70532,0,0,1.0,False,False
0,5,57,66928,0,0,1.0,False,False
0,5,58,14162,17,16,0.43478260869565216,True,True
0,5,59,24210,70,72,0.17355371900826447,True,True
0,5,60,11682,7,9,0.6,True,True
0,5,61,30838,4,4,1.0,False,False
0,5,62,46606,83,73,0.20930232558139536,True,True
0,5,63,66609,0,0,1.0,False,False
0,5,64,42308,76,73,0.192,True,True
0,5,65,24687,34,32,0.4666666666666667,True,True
0,5,66,44917,93,89,0.13043478260869565,True,True
0,5,67,39621,10,10,0.05263157894736842,True,True
0,5,68,12154,29,27,0.12,True,True
0,5,69,39827,88,77,0.1,True,True
0,5,70,38457,54,46,0.05263157894736842,True,True
0,5,71,33202,82,84,0.19424460431654678,True,True
0,5,72,17177,10,10,0.05263157894736842,True,True
0,5,73,70556,0,0,1.0,False,False
0,5,74,36504,85,81,0.19424460431654678,True,True
0,5,75,48781,1,1,1.0,False,False
0,5,76,68625,0,0,1.0,False,False
0,5,77,42657,40,38,0.13043478260869565,True,True
0,5,78,70866,0,0,1.0,False,False
0,5,79,13991,84,85,0.11920529801324503,True,True
0,6,0,2995,10,10,0.05263157894736842,True,True
0,6,1,70078,0,0,1.0,False,False
0,6,2,627,4,4,1.0,False,False
0,6,3,66052,0,0,1.0,False,False
0,6,4,26828,10,10,0.05263157894736842,True,True
0,6,5,34230,34,33,0.5227272727272727,True,True
0,6,6,6709,10,10,0.05263157894736842,True,True
0,6,7,33273,49,48,0.2125,True,True
0,6,8,37497,81,83,0.10810810810810811,True,True
0,6,9,20531,83,83,0.16083916083916083,True,True
0,6,10,24073,30,30,0.07142857142857142,True,True
0,6,11,9958,89,91,0.058823529411764705,True,True
0,6,12,34654,10,10,0.1111111111111111,True,True
0,6,13,70223,0,0,1.0,False,False
0,6,14,33701,20,20,0.05263157894736842,True,True
0,6,15,12479,42,43,0.21428571428571427,True,True
0,6,16,38464,2,2,1.0,False,False
0,6,17,9598,12,12,0.2,True,True
0,6,18,44998,9,9,0.2,True,True
0,6,19,12405,52,51,0.15730337078651685,True,True
0,6,20,42503,18,19,0.37037037037037035,True,True
0,6,21,42000,76,72,0.2231404958677686,True,True
0,6,22,21219,24,24,0.2631578947368421,True,True
0,6,23,29233,84,82,0.136986301369863,True,True
0,6,24,23789,21,21,0.23529411764705882,True,True
0,6,25,67052,0,0,1.0,False,False
0,6,26,3446,62,78,0.34615384615384615,True,True
0,6,27,15398,2,2,1.0,False,False
0,6,28,32877,44,43,0.20833333333333334,True,True
0,6,29,5999,10,10,0.05263157894736842,True,True
0,6,30,27238,81,71,0.16030534351145037,True,True
0,6,31,20828,71,71,0.12698412698412698,True,True
0,6,32,18206,92,91,0.07647058823529412,True,True
0,6,33,13257,96,95,0.07909604519774012,True,True
0,6,34,24149,64,64,0.3763440860215054,True,True
0,6,35,48201,48,49,0.11494252873563218,True,True
0,6,36,38569,19,20,0.05405405405405406,True,True
0,6,37,3717,10,9,0.26666666666666666,True,True
0,6,38,67762,0,0,1.0,False,False
0,6,39,14116,42,43,0.26865671641791045,True,True
0,6,40,8357,10,10,0.1111111111111111,True,True
0,6,41,846,58,48,0.2619047619047619,True,True
0,6,42,37766,11,11,0.15789473684210525,True,True
0,6,43,70324,0,0,1.0,False,False
0,6,44,38593,30,30,0.05263157894736842,True,True
0,6,45,26447,10,10,0.05263157894736842,True,True
0,6,46,12939,9,10,0.11764705882352941,True,True
0,6,47,36704,40,40,0.1267605633802817,True,True
0,6,48,10669,10,10,0.17647058823529413,True,True
0,6,49,17412,49,49,0.225,True,True
0,6,50,66946,0,0,1.0,False,False
0,6,51,22030,52,49,0.1348314606741573,True,True
0,6,52,69328,0,0,1.0,False,False
0,6,53,71789,0,0,1.0,False,False
0,6,54,68970,0,0,1.0,False,False
0,6,55,41320,90,84,0.10828025477707007,True,True
0,6,56,70532,0,0,1.0,False,False
0,6,57,66928,0,0,1.0,False,False
0,6,58,14162,17,15,0.45454545454545453,True,True
0,6,59,24210,70,69,0.112,True,True
0,6,60,11682,7,9,0.6,True,True
0,6,61,30838,4,4,1.0,False,False
0,6,62,46606,83,77,0.25,True,True
0,6,63,66609,0,0,1.0,False,False
0,6,64,42308,76,73,0.23140495867768596,True,True
0,6,65,24687,34,35,0.40816326530612246,True,True
0,6,66,44917,93,92,0.1144578313253012,True,True
0,6,67,39621,10,10,0.05263157894736842,True,True
0,6,68,12154,29,28,0.14,True,True
0,6,69,39827,88,84,0.10256410256410256,True,True
0,6,70,38457,54,56,0.0784313725490196,True,True
0,6,71,33202,82,70,0.20634920634920634,True,True
0,6,72,17177,10,10,0.05263157894736842,True,True
0,6,73,70556,0,0,1.0,False,False
0,6,74,36504,85,86,0.11038961038961038,True,True
0,6,75,48781,1,1,1.0,False,False
0,6,76,68625,0,0,1.0,False,False
0,6,77,42657,40,40,0.1111111111111111,True,True
0,6,78,70866,0,0,1.0,False,False
0,6,79,13991,84,84,0.15862068965517243,True,True
0,7,0,2995,10,10,0.05263157894736842,True,True
0,7,1,70078,0,0,1.0,False,False
0,7,2,627,4,4,1.0,False,False
0,7,3,66052,0,0,1.0,False,False
0,7,4,26828,10,10,0.05263157894736842,True,True
0,7,5,34230,34,33,0.5581395348837209,True,True
0,7,6,6709,10,10,0.05263157894736842,True,True
0,7,7,33273,49,49,0.16666666666666666,True,True
0,7,8,37497,81,70,0.16153846153846155,True,True
0,7,9,20531,83,83,0.2116788321167883,True,True
0,7,10,24073,30,29,0.09259259259259259,True,True
0,7,11,9958,89,88,0.09259259259259259,True,True
0,7,12,34654,10,10,0.1111111111111111,True,True
0,7,13,70223,0,0,1.0,False,False
0,7,14,33701,20,20,0.14285714285714285,True,True
0,7,15,12479,42,42,0.3125,True,True
0,7,16,38464,2,2,1.0,False,False
0,7,17,9598,12,12,0.3333333333333333,True,True
0,7,18,44998,9,10,0.26666666666666666,True,True
0,7,19,12405,52,52,0.20930232558139536,True,True
0,7,20,42503,18,19,0.4230769230769231,True,True
0,7,21,42000,76,70,0.2807017543859649,True,True
0,7,22,21219,24,23,0.2702702702702703,True,True
0,7,23,29233,84,84,0.11258278145695365,True,True
