order,rung,added,target,sources,source_count,in_training,observed_loss,max_rule_loss,mean_rule_loss,residual_loss,abs_residual_loss,mean_rule_residual_loss,mean_rule_abs_residual_loss,winning_specialist_loss,observed_accuracy,max_rule_accuracy,mean_rule_accuracy,residual_accuracy,abs_residual_accuracy,mean_rule_residual_accuracy,mean_rule_abs_residual_accuracy,winning_specialist_accuracy,observed_probability_margin,max_rule_probability_margin,mean_rule_probability_margin,residual_probability_margin,abs_residual_probability_margin,mean_rule_residual_probability_margin,mean_rule_abs_residual_probability_margin,winning_specialist_probability_margin
A,6,ukr_rus_suspended,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,False,0.0170712880790233,0.003581219818443,0.025175042683258597,0.013490068260580298,0.013490068260580298,-0.008103754604235298,0.008103754604235298,covid19_twitter,0.999976634979248,0.9994566440582277,0.9936544299125671,0.0005199909210203968,0.0005199909210203968,0.006322205066680908,0.006322205066680908,covid19_twitter,0.9673671722412108,0.9934752583503724,0.9652076065540314,-0.0261080861091616,0.0261080861091616,0.0021595656871794544,0.0021595656871794544,covid19_twitter
A,6,ukr_rus_suspended,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,False,0.0007039299234747,0.0004749610379803,0.012808040099722902,0.0002289688854944,0.0002289688854944,-0.012104110176248201,0.012104110176248201,midterm,1.0,1.0,0.9959088861942291,0.0,0.0,0.004091113805770874,0.004091113805770874,midterm,0.9985951781272888,0.999098539352417,0.987510989109675,-0.0005033612251281738,0.0005033612251281738,0.011084189017613766,0.011084189017613766,midterm
A,6,ukr_rus_suspended,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,False,0.0001713662932161,0.0001454496959922,2.228457248447133,2.5916597223899987e-05,2.5916597223899987e-05,-2.228285882153917,2.228285882153917,ukr_rus_suspended,0.9999966621398926,0.9999566674232484,0.9415894448757172,3.999471664417609e-05,3.999471664417609e-05,0.058407217264175415,0.058407217264175415,ukr_rus_suspended,0.9996604919433594,0.9997703433036804,0.882243146498998,-0.00010985136032104492,0.00010985136032104492,0.11741734544436133,0.11741734544436133,ukr_rus_suspended
A,7,twibot20,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,0.0011727849487215,0.0003973187413066,0.017457583129206342,0.0007754662074149001,0.0007754662074149001,-0.016284798180484842,0.016284798180484842,ukr_rus_twitter,1.0,0.9999933242797852,0.9942909479141235,6.67572021484375e-06,6.67572021484375e-06,0.005709052085876465,0.005709052085876465,ukr_rus_twitter,0.997688889503479,0.9992220997810364,0.9786979045186724,-0.001533210277557373,0.001533210277557373,0.018990984984806558,0.018990984984806558,ukr_rus_twitter
A,7,twibot20,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,2.9893353712395765e-05,0.0001407820818712,0.012764998526628343,-0.00011088872815880423,0.00011088872815880423,-0.012735105172915947,0.012735105172915947,covid19_twitter,1.0,1.0,0.9971266644341605,0.0,0.0,0.0028733355658394633,0.0028733355658394633,midterm,0.9999402761459352,0.9997872710227966,0.9899359089987618,0.00015300512313853876,0.00015300512313853876,0.010004367147173343,0.010004367147173343,covid19_twitter
A,7,twibot20,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,0.0001064243042492,0.0002651795221026,0.014514847479793857,-0.00015875521785340004,0.00015875521785340004,-0.014408423175544657,0.014408423175544657,midterm,1.0,0.9999933242797852,0.9924061809267316,6.67572021484375e-06,6.67572021484375e-06,0.007593819073268393,0.007593819073268393,ukr_rus_suspended,0.9997875690460204,0.9995607137680054,0.9836930121694293,0.0002268552780150257,0.0002268552780150257,0.016094556876591115,0.016094556876591115,midterm
A,7,twibot20,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,6.436909643525723e-06,0.0001600249815965,0.5225676067555989,-0.00015358807195297428,0.00015358807195297428,-0.5225611698459554,0.5225611698459554,covid_political,1.0,0.999987244606018,0.9718423911503383,1.2755393982044616e-05,1.2755393982044616e-05,0.028157608849661675,0.028157608849661675,covid_political,0.9999871850013732,0.9997082352638244,0.9423553773335048,0.0002789497375488281,0.0002789497375488281,0.05763180766786835,0.05763180766786835,covid_political
A,7,twibot20,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,0.0001142299151979,0.0003705144918058,0.08622657180447794,-0.00025628457660789995,0.00025628457660789995,-0.08611234188928005,0.08611234188928005,election2020,1.0,1.0,0.972560465335846,0.0,0.0,0.027439534664154053,0.027439534664154053,covid19_twitter,0.9997715950012208,0.9994916319847108,0.9402558037212917,0.00027996301651000977,0.00027996301651000977,0.05951579127992912,0.05951579127992912,election2020
A,7,twibot20,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,0.0009545003995299,0.0003230793226975,0.7341773052009687,0.0006314210768324,0.0006314210768324,-0.7332228048014388,0.7332228048014388,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9571042912346976,0.0,0.0,0.04289564916065758,0.04289564916065758,ukr_rus_suspended,0.998153567314148,0.9993558526039124,0.9099181124142238,-0.0012022852897644043,0.0012022852897644043,0.08823545489992413,0.08823545489992413,ukr_rus_suspended
A,7,twibot20,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,True,0.0003803498693741,0.0004064374079462,0.02163667050107111,-2.60875385721e-05,2.60875385721e-05,-0.02125632063169701,0.02125632063169701,twibot20,1.0,0.9999799728393556,0.9945580789021083,2.0027160644420228e-05,2.0027160644420228e-05,0.0054419210978916555,0.0054419210978916555,twibot20,0.9992412328720092,0.9992953538894652,0.9700772847448077,-5.412101745605469e-05,5.412101745605469e-05,0.029163948127201467,0.029163948127201467,twibot20
A,7,twibot20,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,False,0.0003185200912412,0.0002739386109169,0.011017454172750615,4.45814803243e-05,4.45814803243e-05,-0.010698934081509416,0.010698934081509416,twibot20,1.0,1.0,0.9964923773493085,0.0,0.0,0.0035076226506914887,0.0035076226506914887,midterm,0.9993642568588256,0.9995057582855223,0.9892245275633675,-0.00014150142669677734,0.00014150142669677734,0.010139729295458033,0.010139729295458033,twibot20
A,7,twibot20,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,False,0.0005201459862291,0.0001454496959922,1.920658943898161,0.00037469629023689993,0.00037469629023689993,-1.9201387979119318,1.9201387979119318,ukr_rus_suspended,0.9999866485595704,0.9999566674232484,0.9484000035694667,2.9981136322021484e-05,2.9981136322021484e-05,0.05158664499010368,0.05158664499010368,ukr_rus_suspended,0.999013602733612,0.9997703433036804,0.8958183697291783,-0.0007567405700684704,0.0007567405700684704,0.10319523300443367,0.10319523300443367,ukr_rus_suspended
A,8,cp_hk_twitter,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.0013177420478314,0.0003973187413066,0.015402037715830312,0.0009204233065248001,0.0009204233065248001,-0.014084295667998912,0.014084295667998912,ukr_rus_twitter,1.0,0.9999933242797852,0.9950037449598312,6.67572021484375e-06,6.67572021484375e-06,0.004996255040168762,0.004996255040168762,ukr_rus_twitter,0.9974050521850586,0.9992220997810364,0.9811117500066757,-0.0018170475959777832,0.0018170475959777832,0.016293302178382874,0.016293302178382874,ukr_rus_twitter
A,8,cp_hk_twitter,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,3.2387491955887526e-05,0.0001407820818712,0.011224318443055326,-0.00010839458991531247,0.00010839458991531247,-0.011191930951099438,0.011191930951099438,covid19_twitter,1.0,1.0,0.9974849969148636,0.0,0.0,0.0025150030851364136,0.0025150030851364136,midterm,0.999935269355774,0.9997872710227966,0.9910891428589821,0.00014799833297740594,0.00014799833297740594,0.00884612649679195,0.00884612649679195,covid19_twitter
A,8,cp_hk_twitter,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.0001256702962564,0.0002651795221026,0.013449041423882539,-0.0001395092258462,0.0001395092258462,-0.01332337112762614,0.01332337112762614,midterm,1.0,0.9999933242797852,0.9932816550135612,6.67572021484375e-06,6.67572021484375e-06,0.006718344986438751,0.006718344986438751,ukr_rus_suspended,0.9997493624687196,0.9995607137680054,0.9843941107392311,0.00018864870071422235,0.00018864870071422235,0.015355251729488484,0.015355251729488484,midterm
A,8,cp_hk_twitter,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,5.572635473072296e-06,0.0001600249815965,0.5303649626075639,-0.0001544523461234277,0.0001544523461234277,-0.5303593899720909,0.5303593899720909,covid_political,1.0,0.999987244606018,0.9686983451247215,1.2755393982044616e-05,1.2755393982044616e-05,0.03130165487527847,0.03130165487527847,covid_political,0.9999889135360718,0.9997082352638244,0.9349858835339546,0.0002806782722474255,0.0002806782722474255,0.06500303000211716,0.06500303000211716,covid_political
A,8,cp_hk_twitter,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.00012792563939,0.0003705144918058,0.08803697296025345,-0.0002425888524158,0.0002425888524158,-0.08790904732086345,0.08790904732086345,election2020,1.0,1.0,0.973378986120224,0.0,0.0,0.026621013879776,0.026621013879776,covid19_twitter,0.9997443556785583,0.9994916319847108,0.9409451633691788,0.00025272369384754523,0.00025272369384754523,0.05879919230937958,0.05879919230937958,election2020
A,8,cp_hk_twitter,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.0010704633314162,0.0003230793226975,0.6786433616398426,0.0007473840087187,0.0007473840087187,-0.6775728983084264,0.6775728983084264,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9581082388758659,0.0,0.0,0.04189170151948929,0.04189170151948929,ukr_rus_suspended,0.9979385733604432,0.9993558526039124,0.912681519985199,-0.0014172792434691273,0.0014172792434691273,0.08525705337524425,0.08525705337524425,ukr_rus_suspended
A,8,cp_hk_twitter,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.0002936545934062,0.0004064374079462,0.02149534625277734,-0.00011278281453999998,0.00011278281453999998,-0.02120169165937114,0.02120169165937114,twibot20,1.0,0.9999799728393556,0.9950495660305023,2.0027160644420228e-05,2.0027160644420228e-05,0.004950433969497681,0.004950433969497681,twibot20,0.9994146823883056,0.9992953538894652,0.9692708104848862,0.00011932849884033203,0.00011932849884033203,0.030143871903419384,0.030143871903419384,twibot20
A,8,cp_hk_twitter,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,True,0.0001469756098231,0.0002114696690114,0.009666706109783213,-6.44940591883e-05,6.44940591883e-05,-0.009519730499960112,0.009519730499960112,cp_hk_twitter,1.0,1.0,0.996930830180645,0.0,0.0,0.003069169819355011,0.003069169819355011,midterm,0.9997082948684692,0.9995877742767334,0.9905199334025383,0.00012052059173583984,0.00012052059173583984,0.009188361465930939,0.009188361465930939,cp_hk_twitter
A,8,cp_hk_twitter,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",8,False,0.0003422142763156,0.0001454496959922,1.7266160230992682,0.00019676458032339997,0.00019676458032339997,-1.7262738088229526,1.7262738088229526,ukr_rus_suspended,0.9999899864196776,0.9999566674232484,0.9506337493658066,3.3318996429221315e-05,3.3318996429221315e-05,0.049356237053871044,0.049356237053871044,ukr_rus_suspended,0.9993686676025392,0.9997703433036804,0.9001827538013458,-0.0004016757011412464,0.0004016757011412464,0.09918591380119335,0.09918591380119335,ukr_rus_suspended
A,9,facebook_page_reference,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.001849157968536,0.0003973187413066,0.01570611825445661,0.0014518392272294001,0.0014518392272294001,-0.01385696028592061,0.01385696028592061,ukr_rus_twitter,1.0,0.9999933242797852,0.9949411087565951,6.67572021484375e-06,6.67572021484375e-06,0.005058891243404862,0.005058891243404862,ukr_rus_twitter,0.9963539242744446,0.9992220997810364,0.9800581799613105,-0.002868175506591797,0.002868175506591797,0.016295744313134075,0.016295744313134075,ukr_rus_twitter
A,9,facebook_page_reference,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,7.868648390285671e-05,0.0001407820818712,0.010155296355757501,-6.209559796834329e-05,6.209559796834329e-05,-0.010076609871854644,0.010076609871854644,covid19_twitter,1.0,1.0,0.997764441702101,0.0,0.0,0.0022355582978990096,0.0022355582978990096,midterm,0.999842643737793,0.9997872710227966,0.9917273918787638,5.537271499633789e-05,5.537271499633789e-05,0.008115251859029171,0.008115251859029171,covid19_twitter
A,9,facebook_page_reference,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.0003933475527446,0.0002651795221026,0.012855887429193644,0.00012816803064199996,0.00012816803064199996,-0.012462539876449043,0.012462539876449043,midterm,1.0,0.9999933242797852,0.9939770234955682,6.67572021484375e-06,6.67572021484375e-06,0.006022976504431843,0.006022976504431843,ukr_rus_suspended,0.999216079711914,0.9995607137680054,0.9845323363939921,-0.0003446340560914196,0.0003446340560914196,0.014683743317921882,0.014683743317921882,midterm
A,9,facebook_page_reference,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,2.0896404748782516e-05,0.0001600249815965,0.47156915133948335,-0.0001391285768477175,0.0001391285768477175,-0.47154825493473457,0.47154825493473457,covid_political,1.0,0.999987244606018,0.9721720682250129,1.2755393982044616e-05,1.2755393982044616e-05,0.027827931774987102,0.027827931774987102,covid_political,0.9999582767486572,0.9997082352638244,0.9419523808691237,0.0002500414848328747,0.0002500414848328747,0.05800589587953353,0.05800589587953353,covid_political
A,9,facebook_page_reference,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.0004226819146424,0.0003705144918058,0.07848575216161809,5.2167422836600034e-05,5.2167422836600034e-05,-0.07806307024697569,0.07806307024697569,election2020,1.0,1.0,0.9763354659080505,0.0,0.0,0.023664534091949463,0.023664534091949463,covid19_twitter,0.9991556406021118,0.9994916319847108,0.9470522999763489,-0.000335991382598988,0.000335991382598988,0.05210334062576294,0.05210334062576294,election2020
A,9,facebook_page_reference,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.0023967453744262,0.0003230793226975,0.6126545477018226,0.0020736660517287004,0.0020736660517287004,-0.6102578023273963,0.6102578023273963,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9611959920989143,0.0,0.0,0.03880394829644096,0.03880394829644096,ukr_rus_suspended,0.995565950870514,0.9993558526039124,0.9179079863760207,-0.0037899017333983265,0.0037899017333983265,0.07765796449449336,0.07765796449449336,ukr_rus_suspended
A,9,facebook_page_reference,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.0006469060317613,0.0004064374079462,0.024462525871866855,0.00024046862381510003,0.00024046862381510003,-0.023815619840105554,0.023815619840105554,twibot20,1.0,0.9999799728393556,0.9943051669332716,2.0027160644420228e-05,2.0027160644420228e-05,0.005694833066728355,0.005694833066728355,twibot20,0.9987115859985352,0.9992953538894652,0.9640982548395792,-0.0005837678909300648,0.0005837678909300648,0.03461333115895593,0.03461333115895593,twibot20
A,9,facebook_page_reference,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,0.0002720477059483,0.0002114696690114,0.009293836303792534,6.0578036936900006e-05,6.0578036936900006e-05,-0.009021788597844234,0.009021788597844234,cp_hk_twitter,1.0,1.0,0.997037774986691,0.0,0.0,0.0029622250133090056,0.0029622250133090056,midterm,0.9994611144065856,0.9995877742767334,0.9904894696341621,-0.0001266598701478161,0.0001266598701478161,0.008971644772423515,0.008971644772423515,cp_hk_twitter
A,9,facebook_page_reference,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference",9,True,4.576219362206757e-05,0.0001454496959922,1.5349435737896582,-9.968750237013244e-05,9.968750237013244e-05,-1.534897811596036,1.534897811596036,ukr_rus_suspended,1.0,0.9999566674232484,0.9560914834340414,4.333257675159796e-05,4.333257675159796e-05,0.04390851656595862,0.04390851656595862,ukr_rus_suspended,0.9999146461486816,0.9997703433036804,0.9111950927310519,0.0001443028450012207,0.0001443028450012207,0.08871955341762972,0.08871955341762972,ukr_rus_suspended
B,1,ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,1,False,0.0042141200974583,0.0042159724980592,0.0042159724980592,-1.8524006008997784e-06,1.8524006008997784e-06,-1.8524006008997784e-06,1.8524006008997784e-06,ukr_rus_suspended,0.9999933242797852,0.9999933242797852,0.9999933242797852,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9917744994163512,0.99177086353302,0.99177086353302,3.635883331187806e-06,3.635883331187806e-06,3.635883331187806e-06,3.635883331187806e-06,ukr_rus_suspended
B,1,ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,1,False,0.0030606240034103,0.0030581571627408,0.0030581571627408,2.4668406694997383e-06,2.4668406694997383e-06,2.4668406694997383e-06,2.4668406694997383e-06,ukr_rus_suspended,0.9997333288192748,0.9997366666793824,0.9997366666793824,-3.3378601076439196e-06,3.3378601076439196e-06,-3.3378601076439196e-06,3.3378601076439196e-06,ukr_rus_suspended,0.994385540485382,0.9943896532058716,0.9943896532058716,-4.1127204896129754e-06,4.1127204896129754e-06,-4.1127204896129754e-06,4.1127204896129754e-06,ukr_rus_suspended
B,1,ukr_rus_suspended,midterm,ukr_rus_suspended,1,False,0.0007359826704487,0.0007351396488957,0.0007351396488957,8.430215529999906e-07,8.430215529999906e-07,8.430215529999906e-07,8.430215529999906e-07,ukr_rus_suspended,0.9999933242797852,0.9999933242797852,0.9999933242797852,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9985567331314088,0.9985583424568176,0.9985583424568176,-1.6093254088245246e-06,1.6093254088245246e-06,-1.6093254088245246e-06,1.6093254088245246e-06,ukr_rus_suspended
B,1,ukr_rus_suspended,covid_political,ukr_rus_suspended,1,False,0.0002066626184387,0.0002065162843791,0.0002065162843791,1.463340595999913e-07,1.463340595999913e-07,1.463340595999913e-07,1.463340595999913e-07,ukr_rus_suspended,0.999980926513672,0.999980926513672,0.999980926513672,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9996342658996582,0.999634563922882,0.999634563922882,-2.980232237659308e-07,2.980232237659308e-07,-2.980232237659308e-07,2.980232237659308e-07,ukr_rus_suspended
B,1,ukr_rus_suspended,election2020,ukr_rus_suspended,1,False,0.0021092749666422,0.0021083841565996,0.0021083841565996,8.908100425997559e-07,8.908100425997559e-07,8.908100425997559e-07,8.908100425997559e-07,ukr_rus_suspended,0.9999936819076538,0.9999936819076538,0.9999936819076538,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9959161281585692,0.9959178566932678,0.9959178566932678,-1.7285346985973504e-06,1.7285346985973504e-06,-1.7285346985973504e-06,1.7285346985973504e-06,ukr_rus_suspended
B,1,ukr_rus_suspended,ukr_rus_suspended,ukr_rus_suspended,1,True,0.0003229711146559,0.0003230793226975,0.0003230793226975,-1.082080416000262e-07,1.082080416000262e-07,-1.082080416000262e-07,1.082080416000262e-07,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9993562698364258,0.9993558526039124,0.9993558526039124,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,ukr_rus_suspended
B,1,ukr_rus_suspended,twibot20,ukr_rus_suspended,1,False,0.0247019883245229,0.0246814005076885,0.0246814005076885,2.0587816834397726e-05,2.0587816834397726e-05,2.0587816834397726e-05,2.0587816834397726e-05,ukr_rus_suspended,0.9969433546066284,0.996953308582306,0.996953308582306,-9.953975677601257e-06,9.953975677601257e-06,-9.953975677601257e-06,9.953975677601257e-06,ukr_rus_suspended,0.9569569230079652,0.9569880962371826,0.9569880962371826,-3.1173229217418275e-05,3.1173229217418275e-05,-3.1173229217418275e-05,3.1173229217418275e-05,ukr_rus_suspended
B,1,ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,1,False,0.0031409983057528,0.0031385603360831,0.0031385603360831,2.4379696697001026e-06,2.4379696697001026e-06,2.4379696697001026e-06,2.4379696697001026e-06,ukr_rus_suspended,0.9992366433143616,0.9992366433143616,0.9992366433143616,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9952227473258972,0.9952253103256226,0.9952253103256226,-2.562999725341797e-06,2.562999725341797e-06,-2.562999725341797e-06,2.562999725341797e-06,ukr_rus_suspended
B,1,ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,1,False,0.0001454978628316,0.0001454496959922,0.0001454496959922,4.816683939998538e-08,4.816683939998538e-08,4.816683939998538e-08,4.816683939998538e-08,ukr_rus_suspended,0.9999566674232484,0.9999566674232484,0.9999566674232484,0.0,0.0,0.0,0.0,ukr_rus_suspended,0.9997702240943908,0.9997703433036804,0.9997703433036804,-1.1920928966180355e-07,1.1920928966180355e-07,-1.1920928966180355e-07,1.1920928966180355e-07,ukr_rus_suspended
B,2,election2020,ukr_rus_twitter,"ukr_rus_suspended,election2020",2,False,0.0026563871651887,0.0042159724980592,0.015455650165677,-0.0015595853328704999,0.0015595853328704999,-0.012799263000488299,0.012799263000488299,ukr_rus_suspended,1.0,0.9999933242797852,0.995945006608963,6.67572021484375e-06,6.67572021484375e-06,0.004054993391036987,0.004054993391036987,ukr_rus_suspended,0.994831919670105,0.99177086353302,0.9839316010475159,0.003061056137084961,0.003061056137084961,0.010900318622589111,0.010900318622589111,ukr_rus_suspended
B,2,election2020,covid19_twitter,"ukr_rus_suspended,election2020",2,False,0.0001199434918817,0.0030581571627408,0.02835028397385025,-0.0029382136708591003,0.0029382136708591003,-0.02823034048196855,0.02823034048196855,ukr_rus_suspended,1.0,0.9997366666793824,0.9952600002288818,0.00026333332061756476,0.00026333332061756476,0.004739999771118164,0.004739999771118164,ukr_rus_suspended,0.9997603297233582,0.9943896532058716,0.9862956702709198,0.005370676517486572,0.005370676517486572,0.013464659452438354,0.013464659452438354,ukr_rus_suspended
B,2,election2020,midterm,"ukr_rus_suspended,election2020",2,False,0.0002808483550325,0.0007351396488957,0.0096609686443116,-0.00045429129386319995,0.00045429129386319995,-0.0093801202892791,0.0093801202892791,ukr_rus_suspended,1.0,0.9999933242797852,0.998393326997757,6.67572021484375e-06,6.67572021484375e-06,0.001606673002243042,0.001606673002243042,ukr_rus_suspended,0.999441146850586,0.9985583424568176,0.9919051229953766,0.0008828043937684216,0.0008828043937684216,0.007536023855209462,0.007536023855209462,ukr_rus_suspended
B,2,election2020,covid_political,"ukr_rus_suspended,election2020",2,False,0.0001188387104775,0.0002065162843791,1.3734439840409325,-8.767757390160001e-05,8.767757390160001e-05,-1.373325145330455,1.373325145330455,ukr_rus_suspended,0.999980926513672,0.999980926513672,0.9680826663970947,0.0,0.0,0.03189826011657726,0.03189826011657726,ukr_rus_suspended,0.9997950196266174,0.999634563922882,0.9357606172561646,0.00016045570373546258,0.00016045570373546258,0.06403440237045288,0.06403440237045288,ukr_rus_suspended
B,2,election2020,election2020,"ukr_rus_suspended,election2020",2,True,0.0004530509177129,0.0003705144918058,0.0012394493242027,8.253642590710003e-05,8.253642590710003e-05,-0.0007863984064897999,0.0007863984064897999,election2020,1.0,0.9999936819076538,0.9999873340129852,6.318092346191406e-06,6.318092346191406e-06,1.2665987014770508e-05,1.2665987014770508e-05,ukr_rus_suspended,0.99909508228302,0.9994916319847108,0.9977047443389893,-0.00039654970169078485,0.00039654970169078485,0.0013903379440307617,0.0013903379440307617,election2020
B,2,election2020,ukr_rus_suspended,"ukr_rus_suspended,election2020",2,True,0.0003563400823622,0.0003230793226975,1.9927456489676842,3.326075966469998e-05,3.326075966469998e-05,-1.992389308885322,1.992389308885322,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9371947944164276,0.0,0.0,0.06280514597892761,0.06280514597892761,ukr_rus_suspended,0.999293088912964,0.9993558526039124,0.8713617324829102,-6.27636909483753e-05,6.27636909483753e-05,0.12793135643005382,0.12793135643005382,ukr_rus_suspended
B,2,election2020,twibot20,"ukr_rus_suspended,election2020",2,False,0.0047765038907527,0.0246814005076885,0.02571563795208925,-0.0199048966169358,0.0199048966169358,-0.020939134061336552,0.020939134061336552,ukr_rus_suspended,1.0,0.996953308582306,0.9954933226108552,0.0030466914176939808,0.0030466914176939808,0.0045066773891447864,0.0045066773891447864,ukr_rus_suspended,0.9906044006347656,0.9806281924247742,0.9688081443309784,0.009976208209991455,0.009976208209991455,0.02179625630378723,0.02179625630378723,election2020
B,2,election2020,cp_hk_twitter,"ukr_rus_suspended,election2020",2,False,0.0001598130329512,0.0031385603360831,0.0158047263976186,-0.0029787473031319,0.0029787473031319,-0.0156449133646674,0.0156449133646674,ukr_rus_suspended,1.0,0.9992366433143616,0.9966383278369904,0.0007633566856384277,0.0007633566856384277,0.0033616721630096436,0.0033616721630096436,ukr_rus_suspended,0.9996827840805054,0.9952253103256226,0.9899228513240814,0.0044574737548828125,0.0044574737548828125,0.00975993275642395,0.00975993275642395,ukr_rus_suspended
B,2,election2020,facebook_page_reference,"ukr_rus_suspended,election2020",2,False,4.7453190745727625e-06,0.0001454496959922,6.398181207208836,-0.00014070437691762725,0.00014070437691762725,-6.398176461889761,6.398176461889761,ukr_rus_suspended,1.0,0.9999566674232484,0.8528099954128265,4.333257675159796e-05,4.333257675159796e-05,0.14719000458717346,0.14719000458717346,ukr_rus_suspended,0.9999908208847046,0.9997703433036804,0.7056949734687805,0.00022047758102416992,0.00022047758102416992,0.2942958474159241,0.2942958474159241,ukr_rus_suspended
