dataset,model,target,transform,shots,n_query,episodes,alpha,features,spearman,rmse,r2,n_pred,n_labeled
twibot20,sat_ukr_s002000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.36735343287622685,47.44886575311177,-251.0716354655822,6000,162988
twibot20,sat_ukr_s002000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.39099419134009317,37.247932573968235,-154.33762241868604,6000,162988
twibot20,sat_ukr_s002000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.42439738168347724,15.886087397717525,-27.255708638770876,6000,162988
twibot20,sat_ukr_s002000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.3016190289630599,3.9905018449752467,-0.7829014596179136,6000,162988
twibot20,sat_ukr_s010000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.32466418846934253,13.167928085163515,-18.413650226280144,6000,162988
twibot20,sat_ukr_s010000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.3299508430515801,8.963050631251322,-7.9946446013936665,6000,162988
twibot20,sat_ukr_s010000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.32660797425210736,5.591264181248503,-2.5001957572150353,6000,162988
twibot20,sat_ukr_s010000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.18219749471559563,3.642982387635452,-0.48588928815304744,6000,162988
twibot20,sat_ukr_s040000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.29714931536318595,102.95255473044361,-1185.7153625868382,6000,162988
twibot20,sat_ukr_s040000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.29886004142100303,94.39799613203591,-996.6951456887139,6000,162988
twibot20,sat_ukr_s040000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.29215907209239556,55.05889340440783,-338.412056930253,6000,162988
twibot20,sat_ukr_s040000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.1616885378369963,11.762050345152282,-14.489534867941206,6000,162988
twibot20,sat_covid_s001000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.34285064440797336,20.040437933013546,-43.966255524053565,6000,162988
twibot20,sat_covid_s001000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.3779985795202352,17.079040031536955,-31.658724681865408,6000,162988
twibot20,sat_covid_s001000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.41024985188430446,8.06233656025499,-6.277700114976231,6000,162988
twibot20,sat_covid_s001000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.29119140659196685,3.124247733605855,-0.0928567412612118,6000,162988
twibot20,sat_covid_s002000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.35595146022366214,6494.807546718048,-4722856.933615068,6000,162988
twibot20,sat_covid_s002000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.37790548905809895,5500.489680088389,-3387465.5628791125,6000,162988
twibot20,sat_covid_s002000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.4047716375973895,2563.6183569118607,-735831.6497430603,6000,162988
twibot20,sat_covid_s002000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.2798190177871855,472.1310282204039,-24956.28822699484,6000,162988
twibot20,sat_covid_s010000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.33174779465151355,76.64407104097262,-656.7024174470318,6000,162988
twibot20,sat_covid_s010000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.3367857119455901,70.3230366998236,-552.6910979432479,6000,162988
twibot20,sat_covid_s010000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.32842314641649617,45.709521236147815,-232.9298560799127,6000,162988
twibot20,sat_covid_s010000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.18320429459625043,15.825540964355573,-27.040737866372275,6000,162988
twibot20,sat_covid_s040000,followers_count,log1p,10,12,500,1.0,frozen_emb,0.30329268108610175,87.05323203433015,-847.4809740620268,6000,162988
twibot20,sat_covid_s040000,followers_count,log1p,10,12,500,10.0,frozen_emb,0.3074436460580624,80.24137917339361,-719.8901274796149,6000,162988
twibot20,sat_covid_s040000,followers_count,log1p,10,12,500,100.0,frozen_emb,0.30204361769822574,49.60096661807908,-274.4562233346915,6000,162988
twibot20,sat_covid_s040000,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.1707513455692309,12.508699930135139,-16.518489510505173,6000,162988
twibot20,sat_all8_s000100,followers_count,log1p,10,12,500,1.0,frozen_emb,0.36793697116125296,148.64038180250796,-2472.6937571350886,6000,162988
twibot20,sat_all8_s000100,followers_count,log1p,10,12,500,10.0,frozen_emb,0.415073748157177,113.85448986108582,-1450.3515868593188,6000,162988
twibot20,sat_all8_s000100,followers_count,log1p,10,12,500,100.0,frozen_emb,0.4734332635514532,39.47556216330795,-173.4732919944309,6000,162988
twibot20,sat_all8_s000100,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.42261426334030056,11.46563177499942,-13.718660526203728,6000,162988
twibot20,sat_all8_s000500,followers_count,log1p,10,12,500,1.0,frozen_emb,0.3156424991460809,40.930954589922436,-186.57547520609057,6000,162988
twibot20,sat_all8_s000500,followers_count,log1p,10,12,500,10.0,frozen_emb,0.3734629731103985,26.910395084923824,-80.07976036755602,6000,162988
twibot20,sat_all8_s000500,followers_count,log1p,10,12,500,100.0,frozen_emb,0.43436983216557745,13.976210985117197,-20.870121961011883,6000,162988
twibot20,sat_all8_s000500,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.34711714776970143,5.206910326873319,-2.0355158531270896,6000,162988
twibot20,sat_ukr_s000100,followers_count,log1p,10,12,500,1.0,frozen_emb,0.3971300234759958,591.7336449049031,-39202.4994063536,6000,162988
twibot20,sat_ukr_s000100,followers_count,log1p,10,12,500,10.0,frozen_emb,0.4337975076360286,538.5289486992305,-32469.607670358157,6000,162988
twibot20,sat_ukr_s000100,followers_count,log1p,10,12,500,100.0,frozen_emb,0.4957429554762784,342.5621929581146,-13137.662867242212,6000,162988
twibot20,sat_ukr_s000100,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.4479187270612391,104.51434733325408,-1221.9934591292772,6000,162988
twibot20,sat_ukr_s000500,followers_count,log1p,10,12,500,1.0,frozen_emb,0.3013590130027232,40.287576034343026,-180.72496127064272,6000,162988
twibot20,sat_ukr_s000500,followers_count,log1p,10,12,500,10.0,frozen_emb,0.35415391492899423,20.357839676431333,-45.40189193940702,6000,162988
twibot20,sat_ukr_s000500,followers_count,log1p,10,12,500,100.0,frozen_emb,0.39483920871817096,5.919181025129483,-2.9227944563014483,6000,162988
twibot20,sat_ukr_s000500,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.2994890626449117,3.051008141886497,-0.04221913345035855,6000,162988
twibot20,sat_covid_s000100,followers_count,log1p,10,12,500,1.0,frozen_emb,0.4093529073073079,126.24206262403362,-1783.3517538269045,6000,162988
twibot20,sat_covid_s000100,followers_count,log1p,10,12,500,10.0,frozen_emb,0.443622468184977,88.60775341206529,-878.0544151690913,6000,162988
twibot20,sat_covid_s000100,followers_count,log1p,10,12,500,100.0,frozen_emb,0.49019137148685965,34.17823197686055,-129.78908302352946,6000,162988
twibot20,sat_covid_s000100,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.4123427010454342,12.68749867621838,-17.022885703930882,6000,162988
twibot20,sat_covid_s000500,followers_count,log1p,10,12,500,1.0,frozen_emb,0.28303388602413704,62.22059837501678,-432.4516649213143,6000,162988
twibot20,sat_covid_s000500,followers_count,log1p,10,12,500,10.0,frozen_emb,0.31387285725393116,43.577847543126644,-211.61987524513867,6000,162988
twibot20,sat_covid_s000500,followers_count,log1p,10,12,500,100.0,frozen_emb,0.32135350351892317,20.258480265158447,-44.95005483734678,6000,162988
twibot20,sat_covid_s000500,followers_count,log1p,10,12,500,1000.0,frozen_emb,0.21020294114470334,5.826368159730346,-2.80073995030973,6000,162988
twibot20,__features_only__,account_age_days,log1p,10,12,500,1.0,raw_x,0.03705528068893218,1.202143109261386,-0.1898572513556125,6000,162988
twibot20,__features_only__,account_age_days,log1p,10,12,500,10.0,raw_x,0.0368227844027361,1.2012233470484057,-0.1880372233210168,6000,162988
twibot20,__features_only__,account_age_days,log1p,10,12,500,100.0,raw_x,0.03463462037906188,1.1933973440817904,-0.17260746023211793,6000,162988
twibot20,__features_only__,account_age_days,log1p,10,12,500,1000.0,raw_x,0.023125581406783207,1.1664974569701443,-0.12034069533345915,6000,162988
twibot20,sat_all8_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0958143864110204,50.307373102057824,-2082.750896459488,6000,162988
twibot20,sat_all8_s001000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.11161616203945007,24.170651594536093,-480.0156821480933,6000,162988
twibot20,sat_all8_s001000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.13568256546494606,5.713351273088805,-25.875983883998945,6000,162988
twibot20,sat_all8_s001000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.09561453759962481,1.7089715780770516,-1.4046518038801112,6000,162988
twibot20,sat_all8_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.09693933249944939,7.582758908624826,-46.340955021606334,6000,162988
twibot20,sat_all8_s002000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.10152570049458436,6.319659619609627,-31.882883517515467,6000,162988
twibot20,sat_all8_s002000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.11142756125616095,4.991482349038193,-19.513586559753847,6000,162988
twibot20,sat_all8_s002000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.08254006007867065,1.926368908914335,-2.0553533216795596,6000,162988
twibot20,sat_all8_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.11395712694119159,6.827189658973962,-37.37659636003502,6000,162988
twibot20,sat_all8_s010000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.11544300976239016,6.183962392274407,-30.48590628171068,6000,162988
twibot20,sat_all8_s010000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.11201737649561888,3.4911893708618296,-9.03527625142973,6000,162988
twibot20,sat_all8_s010000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05693674855270721,1.3117451086519476,-0.41671152131511047,6000,162988
twibot20,sat_all8_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.11502975552809175,14.772011046297226,-178.66429037010798,6000,162988
twibot20,sat_all8_s040000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.115336357703718,13.497452932524109,-148.99823965861313,6000,162988
twibot20,sat_all8_s040000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.11084962221149453,8.325932498741764,-56.07531145648779,6000,162988
twibot20,sat_all8_s040000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05057959797804825,2.479564591796136,-4.06213089597932,6000,162988
twibot20,sat_ukr_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.08657721494664528,4.860547507413103,-18.451491312461165,6000,162988
twibot20,sat_ukr_s001000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.0936360427918088,3.260499450791379,-7.752876115522215,6000,162988
twibot20,sat_ukr_s001000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.10068625313672051,1.4966037383675272,-0.844149691783602,6000,162988
twibot20,sat_ukr_s001000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.06365352663787528,1.16021327736511,-0.10830216417113059,6000,162988
twibot20,sat_ukr_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.09974162580356084,44.947721607988164,-1662.4045440598234,6000,162988
twibot20,sat_ukr_s002000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.10355410663719224,27.863353727941107,-638.2184411840087,6000,162988
twibot20,sat_ukr_s002000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.12021116629061519,7.152787847722672,-41.12434945834374,6000,162988
twibot20,sat_ukr_s002000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.07379384426753123,1.3633938214603205,-0.530471201618695,6000,162988
twibot20,sat_ukr_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10717006849285868,17.63942223901884,-255.18354513609756,6000,162988
twibot20,sat_ukr_s010000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.11139776869973479,16.012494344183015,-210.10596146936948,6000,162988
twibot20,sat_ukr_s010000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.11478321560422063,7.630636678090025,-46.94066681080232,6000,162988
twibot20,sat_ukr_s010000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05712820930830211,1.651257644540697,-1.2449785784227276,6000,162988
twibot20,sat_ukr_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.1127245875996185,13.540282006730816,-149.95167558357065,6000,162988
twibot20,sat_ukr_s040000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.11354756042922316,12.713923314435393,-132.08885665338536,6000,162988
twibot20,sat_ukr_s040000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.10934201344521662,8.288473474125526,-55.56289413512058,6000,162988
twibot20,sat_ukr_s040000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05695374513653721,2.42131263985667,-3.8270773404624077,6000,162988
twibot20,sat_covid_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.09856876393595389,7.048193791833436,-39.901401745990626,6000,162988
twibot20,sat_covid_s001000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.10730726171908998,6.025291399977864,-28.890875098221294,6000,162988
twibot20,sat_covid_s001000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.11587200610825973,3.169490308846601,-7.271063885192248,6000,162988
twibot20,sat_covid_s001000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.07057300334007777,1.2594276176355688,-0.30595720004126825,6000,162988
twibot20,sat_covid_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.114159007447091,1469.679136591178,-1778391.33132073,6000,162988
twibot20,sat_covid_s002000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.12019063004001508,1233.9225660110037,-1253597.1203999764,6000,162988
twibot20,sat_covid_s002000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.12450705549948396,569.0668269646529,-266629.02801291895,6000,162988
twibot20,sat_covid_s002000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.06790143323423077,100.84454086065237,-8372.119798149763,6000,162988
twibot20,sat_covid_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.11038059878112194,36.161460661166224,-1075.6497600207774,6000,162988
twibot20,sat_covid_s010000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.11228015939218688,31.150869503761726,-797.9560060890815,6000,162988
twibot20,sat_covid_s010000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.10679730370418788,12.785859265932064,-133.59916279628715,6000,162988
twibot20,sat_covid_s010000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.052833614043915615,1.7795096110254396,-1.607253113808524,6000,162988
twibot20,sat_covid_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10297095503681791,52.810249075880165,-2295.248843270359,6000,162988
twibot20,sat_covid_s040000,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.10380870542240994,50.460310366909404,-2095.439595967823,6000,162988
twibot20,sat_covid_s040000,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.0991684349534776,36.13446718466285,-1074.0429846136885,6000,162988
twibot20,sat_covid_s040000,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.04782023764741362,10.232314475188696,-85.20456745880921,6000,162988
twibot20,sat_all8_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0459979721774963,124.34412473310867,-12729.13643486174,6000,162988
twibot20,sat_all8_s000100,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.0532450614448279,78.14763225990973,-5027.218797232703,6000,162988
twibot20,sat_all8_s000100,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.0743150581160956,18.814406827717704,-290.4496782218825,6000,162988
twibot20,sat_all8_s000100,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05319666805452485,4.101481615025663,-12.850455530227007,6000,162988
twibot20,sat_all8_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03302379438169532,20.802298488369004,-355.29125777015315,6000,162988
twibot20,sat_all8_s000500,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.048137063240005294,14.447211128602806,-170.85040420297307,6000,162988
twibot20,sat_all8_s000500,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.07328389722485167,7.807343988845337,-49.1867587497352,6000,162988
twibot20,sat_all8_s000500,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.06046696151697899,2.0304735095176762,-2.3945106426182394,6000,162988
twibot20,sat_ukr_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06175456311016112,949.5560149145672,-742374.6135004153,6000,162988
twibot20,sat_ukr_s000100,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.069153163409698,867.7622648270119,-619988.079933977,6000,162988
twibot20,sat_ukr_s000100,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.08012124256354297,505.0124054009793,-209983.19704656536,6000,162988
twibot20,sat_ukr_s000100,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.057283672812845104,122.09811886394832,-12273.40544721098,6000,162988
twibot20,sat_ukr_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06106951342347578,13.647173190045985,-152.34440154833368,6000,162988
twibot20,sat_ukr_s000500,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.06995736118319845,8.213395628275396,-54.54283004291741,6000,162988
twibot20,sat_ukr_s000500,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.08158693271748481,2.474510971644132,-4.041517585669752,6000,162988
twibot20,sat_ukr_s000500,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.06278075250125977,1.212463993368196,-0.21037576484325138,6000,162988
twibot20,sat_covid_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03685467652141999,106.1970403300156,-9284.543855538728,6000,162988
twibot20,sat_covid_s000100,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.04907893415641774,85.76157512554205,-6054.7510973936205,6000,162988
twibot20,sat_covid_s000100,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.06447205321735,39.61221589715907,-1290.9353861119919,6000,162988
twibot20,sat_covid_s000100,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.05358597303812344,8.734509234636013,-61.81444625360966,6000,162988
twibot20,sat_covid_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10197370978545398,38.75308645144972,-1235.5028259918306,6000,162988
twibot20,sat_covid_s000500,account_age_days,log1p,10,12,500,10.0,frozen_emb,0.10763684772872123,18.832093991368016,-290.99791141736915,6000,162988
twibot20,sat_covid_s000500,account_age_days,log1p,10,12,500,100.0,frozen_emb,0.10045205362987666,3.5566944863346217,-9.415392534709476,6000,162988
twibot20,sat_covid_s000500,account_age_days,log1p,10,12,500,1000.0,frozen_emb,0.060005641975720427,1.4801969719242092,-0.8039377286852056,6000,162988
