seed,source,target,source_key,target_key,accuracy,score_std_across_batches,loss,checkpoint_step,episode_count,episode_plan_fingerprint,observed_episode_fingerprint
0,election2020,ukr_rus_suspended,election2020,ukr_rus_suspended,0.0957356770833333,0.0047099388783442,3.000257968902588,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,election2020,ukr_rus_twitter,election2020,ukr_rus,0.1126953125,0.0050349560679649,3.1641054153442383,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0,facebook_page_reference,covid19_twitter,facebook_page_reference,covid,0.3162109375,0.0099037540258355,3.67980432510376,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0,facebook_page_reference,covid_political,facebook_page_reference,covid_political,0.1141438802083333,0.0041734957362579,4.404128074645996,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0,facebook_page_reference,cp_hk_twitter,facebook_page_reference,cp_hk,0.0778157552083333,0.0047326911866783,4.339616298675537,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0,facebook_page_reference,election2020,facebook_page_reference,election2020,0.1184895833333333,0.0069212802682173,3.010385513305664,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0,facebook_page_reference,facebook_page_reference,facebook_page_reference,facebook_page_reference,0.2720865885416667,0.0055252067469698,6.42025899887085,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0,facebook_page_reference,midterm,facebook_page_reference,midterm,0.1347981770833333,0.0063072969083294,6.228246212005615,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0,facebook_page_reference,twibot20,facebook_page_reference,twibot20,0.1810384114583333,0.0064247084588165,3.7520737648010254,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0,facebook_page_reference,ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,0.1151692708333333,0.0063110758199884,5.170069217681885,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,facebook_page_reference,ukr_rus_twitter,facebook_page_reference,ukr_rus,0.2352701822916666,0.0082935496225804,3.870305061340332,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0,midterm,covid19_twitter,midterm,covid,0.3381184895833333,0.0084202996901706,2.4028432369232178,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0,midterm,covid_political,midterm,covid_political,0.138623046875,0.0052784334857361,3.295062065124512,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0,midterm,cp_hk_twitter,midterm,cp_hk,0.102099609375,0.0052435889685013,3.2967495918273926,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0,midterm,election2020,midterm,election2020,0.1400716145833333,0.0076473843892156,2.642534017562866,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0,midterm,facebook_page_reference,midterm,facebook_page_reference,0.18662109375,0.0080623434414641,3.828584671020508,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0,midterm,midterm,midterm,midterm,0.2585774739583333,0.007462010420191,2.970304012298584,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0,midterm,twibot20,midterm,twibot20,0.2298665364583333,0.0070587562083065,2.532966136932373,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0,midterm,ukr_rus_suspended,midterm,ukr_rus_suspended,0.1283528645833333,0.0038602708470925,3.2975847721099854,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,midterm,ukr_rus_twitter,midterm,ukr_rus,0.2199544270833333,0.0071031450448753,2.8507320880889893,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0,twibot20,covid19_twitter,twibot20,covid,0.488037109375,0.0146571064481675,1.7159099578857422,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0,twibot20,covid_political,twibot20,covid_political,0.1492838541666666,0.0042785871876686,2.766028881072998,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0,twibot20,cp_hk_twitter,twibot20,cp_hk,0.10849609375,0.0053968762503114,3.08622145652771,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0,twibot20,election2020,twibot20,election2020,0.1495930989583333,0.008137744135921,2.556482553482056,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0,twibot20,facebook_page_reference,twibot20,facebook_page_reference,0.2501302083333333,0.0082201584067322,3.1836040019989014,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0,twibot20,midterm,twibot20,midterm,0.2091145833333333,0.0067319093514117,2.7327847480773926,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0,twibot20,twibot20,twibot20,twibot20,0.33251953125,0.0083880219450157,2.0606179237365723,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0,twibot20,ukr_rus_suspended,twibot20,ukr_rus_suspended,0.1516438802083333,0.004034062156298,2.944770574569702,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,twibot20,ukr_rus_twitter,twibot20,ukr_rus,0.3178873697916666,0.0102177121422482,2.4709911346435547,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0,ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,covid,0.3074544270833333,0.0116635981566192,2.404567003250122,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0,ukr_rus_suspended,covid_political,ukr_rus_suspended,covid_political,0.1089029947916666,0.0056187715308625,3.1981236934661865,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0,ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,cp_hk,0.1027994791666666,0.0038466591788339,3.352171897888184,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0,ukr_rus_suspended,election2020,ukr_rus_suspended,election2020,0.1020345052083333,0.0057918700770236,3.002859115600586,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0,ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,facebook_page_reference,0.1753743489583333,0.0062560793661669,3.5832693576812744,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0,ukr_rus_suspended,midterm,ukr_rus_suspended,midterm,0.1339029947916666,0.0064293248880447,3.248788356781006,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0,ukr_rus_suspended,twibot20,ukr_rus_suspended,twibot20,0.1633463541666666,0.0068650175120343,2.981719255447388,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0,ukr_rus_suspended,ukr_rus_suspended,ukr_rus_suspended,ukr_rus_suspended,0.3663411458333333,0.007919996130329,2.0734214782714844,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,ukr_rus,0.2325520833333333,0.0091785330982172,2.7635464668273926,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0,ukr_rus_twitter,covid19_twitter,ukr_rus,covid,0.5533365885416667,0.0112323910454763,1.4376671314239502,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0,ukr_rus_twitter,covid_political,ukr_rus,covid_political,0.1407389322916666,0.004284001341111,2.6783926486968994,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0,ukr_rus_twitter,cp_hk_twitter,ukr_rus,cp_hk,0.1168131510416666,0.0053066635483903,3.082324266433716,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0,ukr_rus_twitter,election2020,ukr_rus,election2020,0.1482421875,0.0087212857380116,2.628197193145752,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0,ukr_rus_twitter,facebook_page_reference,ukr_rus,facebook_page_reference,0.3132161458333333,0.0093208160022795,2.576608896255493,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0,ukr_rus_twitter,midterm,ukr_rus,midterm,0.2118977864583333,0.0094742641417095,2.5877997875213623,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0,ukr_rus_twitter,twibot20,ukr_rus,twibot20,0.2997721354166666,0.0059025284458932,2.221675157546997,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0,ukr_rus_twitter,ukr_rus_suspended,ukr_rus,ukr_rus_suspended,0.2008951822916666,0.0054134173306241,2.7015979290008545,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0,ukr_rus_twitter,ukr_rus_twitter,ukr_rus,ukr_rus,0.441455078125,0.0132163763417654,1.85102641582489,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
1,covid19_twitter,covid19_twitter,covid,covid,0.575341796875,0.0131770314654107,1.3662768602371216,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
1,covid19_twitter,covid_political,covid,covid_political,0.143896484375,0.0065803333964039,2.755983352661133,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
1,covid19_twitter,cp_hk_twitter,covid,cp_hk,0.1159342447916666,0.0059634981334268,3.168078184127808,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
1,covid19_twitter,election2020,covid,election2020,0.1488118489583333,0.0067958077753593,2.5698161125183105,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
1,covid19_twitter,facebook_page_reference,covid,facebook_page_reference,0.2717936197916666,0.0086310147062409,3.018972396850586,2500,512,953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc,25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
1,covid19_twitter,midterm,covid,midterm,0.2110026041666666,0.00682041889315,2.7683513164520264,2500,512,661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a,b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
1,covid19_twitter,twibot20,covid,twibot20,0.3087076822916667,0.0089332637869561,2.1621854305267334,2500,512,182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9,1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
1,covid19_twitter,ukr_rus_suspended,covid,ukr_rus_suspended,0.1829915364583333,0.0051392874119281,2.790211677551269,2500,512,d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918,7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
1,covid19_twitter,ukr_rus_twitter,covid,ukr_rus,0.3836751302083333,0.0122837325529443,2.137925863265991,2500,512,c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c,3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
1,covid_political,covid19_twitter,covid_political,covid,0.1453938802083333,0.0044952234891033,3.508354425430298,2500,512,58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d,df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
1,covid_political,covid_political,covid_political,covid_political,0.1919108072916666,0.0061027777331736,3.1098318099975586,2500,512,4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93,237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
1,covid_political,cp_hk_twitter,covid_political,cp_hk,0.0635904947916666,0.0034904805258906,3.587515592575073,2500,512,bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763,d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
1,covid_political,election2020,covid_political,election2020,0.1125162760416666,0.0066664051958307,3.4309751987457275,2500,512,fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052,c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
