dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
twibot20,matched40k__nm_ladder_h2m_ordA_r7,hard_2hop,encoder_cosine,0.6413183673469388,0.6016525949894115,0.6,-1,2800,1400,0.496741625,1.0,0.0
twibot20,matched40k__nm_ladder_h2m_ordA_r8,degree_matched,encoder_cosine,0.8129150510204082,0.7847988992730957,0.9,1,2800,1400,0.48968275,1.0,0.0
twibot20,matched40k__nm_ladder_h2m_ordA_r8,random,encoder_cosine,0.8305658163265306,0.7926640862745179,0.9,1,2800,1400,0.494200125,0.99975,0.0
twibot20,matched40k__nm_ladder_h2m_ordA_r8,hard_2hop,encoder_cosine,0.6403469387755102,0.6116599435184891,0.7,-1,2800,1400,0.497303625,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r1,degree_matched,encoder_cosine,0.8013627551020408,0.7688568335633007,0.86,1,2800,1400,0.490503,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r1,random,encoder_cosine,0.8027280612244898,0.7500138842119668,0.74,1,2800,1400,0.491413,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r1,hard_2hop,encoder_cosine,0.6301045918367347,0.5906059187959063,0.64,-1,2800,1400,0.493872875,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r2,degree_matched,encoder_cosine,0.8033234693877551,0.7750837992780112,0.88,1,2800,1400,0.484785875,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r2,random,encoder_cosine,0.8030474489795918,0.7520690313194931,0.76,1,2800,1400,0.49295925,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r2,hard_2hop,encoder_cosine,0.6631510204081633,0.6180604242221073,0.74,-1,2800,1400,0.492955375,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r3,degree_matched,encoder_cosine,0.7456698979591837,0.7029980492750546,0.86,1,2800,1400,0.4871905,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r3,random,encoder_cosine,0.7160484693877551,0.655253361247968,0.7,1,2800,1400,0.4932995,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r3,hard_2hop,encoder_cosine,0.7063193877551021,0.6720634771554271,0.76,-1,2800,1400,0.500562875,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r4,degree_matched,encoder_cosine,0.7152770408163265,0.7142344515680064,0.96,1,2800,1400,0.50069175,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r4,random,encoder_cosine,0.7492007653061225,0.7323025046474946,0.82,1,2800,1400,0.506737,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r4,hard_2hop,encoder_cosine,0.5013188775510204,0.5046206386203637,0.54,1,2800,1400,0.504191875,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r5,degree_matched,encoder_cosine,0.6140915816326531,0.5881587599062472,0.74,1,2800,1400,0.491371125,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r5,random,encoder_cosine,0.603879081632653,0.590371061193515,0.74,1,2800,1400,0.492725625,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r5,hard_2hop,encoder_cosine,0.6841280612244898,0.6420293927223816,0.64,-1,2800,1400,0.494729,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r6,degree_matched,encoder_cosine,0.6091961734693877,0.5765824035651135,0.68,1,2800,1400,0.487289,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r6,random,encoder_cosine,0.595465306122449,0.5508147546769806,0.56,1,2800,1400,0.493105375,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r6,hard_2hop,encoder_cosine,0.7466147959183673,0.7225140240978725,0.82,-1,2800,1400,0.487853625,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r7,degree_matched,encoder_cosine,0.8196433673469388,0.7933288052843361,0.9,1,2800,1400,0.48754725,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r7,random,encoder_cosine,0.8241066326530613,0.7939443516337854,0.92,1,2800,1400,0.4933625,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r7,hard_2hop,encoder_cosine,0.6257428571428572,0.6061436393716505,0.74,-1,2800,1400,0.496903875,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r8,degree_matched,encoder_cosine,0.6307257653061225,0.6134838792130249,0.78,1,2800,1400,0.486429125,1.0,0.0
twibot20,sequential__nm_ladder_seq_h2m_r8,random,encoder_cosine,0.6064132653061225,0.56722034402393,0.6,1,2800,1400,0.493471625,0.99975,0.0
twibot20,sequential__nm_ladder_seq_h2m_r8,hard_2hop,encoder_cosine,0.7651364795918367,0.7420024109697244,0.84,-1,2800,1400,0.48919225,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r1,degree_matched,encoder_cosine,0.8246956632653061,0.7866679469859146,0.84,1,2800,1400,0.4889535,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r1,random,encoder_cosine,0.830944387755102,0.7798762702387142,0.82,1,2800,1400,0.49235325,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r1,hard_2hop,encoder_cosine,0.6172178571428572,0.5706335490918046,0.6,-1,2800,1400,0.491134625,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r2,degree_matched,encoder_cosine,0.8048441326530612,0.7595457057123476,0.86,1,2800,1400,0.4842455,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r2,random,encoder_cosine,0.8135515306122449,0.7497928940233926,0.72,1,2800,1400,0.49593975,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r2,hard_2hop,encoder_cosine,0.6910469387755102,0.6348992829963812,0.6,-1,2800,1400,0.495402625,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r3,degree_matched,encoder_cosine,0.8323260204081633,0.7903116162761362,0.86,1,2800,1400,0.489479,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r3,random,encoder_cosine,0.8422413265306122,0.791416614040635,0.8,1,2800,1400,0.497800625,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r3,hard_2hop,encoder_cosine,0.621531887755102,0.5797030985951095,0.6,-1,2800,1400,0.502354125,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r4,degree_matched,encoder_cosine,0.8079505102040816,0.7675748053511061,0.84,1,2800,1400,0.492083,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r4,random,encoder_cosine,0.8165076530612245,0.7693075262435043,0.86,1,2800,1400,0.499795125,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r4,hard_2hop,encoder_cosine,0.6818461734693878,0.6388819722910353,0.7,-1,2800,1400,0.50170975,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r5,degree_matched,encoder_cosine,0.8101877551020408,0.7798619443993882,0.9,1,2800,1400,0.4885975,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r5,random,encoder_cosine,0.7988474489795918,0.7575301888515908,0.86,1,2800,1400,0.49354025,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r5,hard_2hop,encoder_cosine,0.6311341836734694,0.593575890272113,0.64,-1,2800,1400,0.499030625,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r6,degree_matched,encoder_cosine,0.780030612244898,0.7547062361265346,0.94,1,2800,1400,0.48827525,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r6,random,encoder_cosine,0.7899841836734693,0.7454612717804415,0.78,1,2800,1400,0.49525275,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r6,hard_2hop,encoder_cosine,0.6673880102040817,0.6406248316704946,0.78,-1,2800,1400,0.495985125,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r7,degree_matched,encoder_cosine,0.8249260204081633,0.798297324552091,0.9,1,2800,1400,0.4858385,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r7,random,encoder_cosine,0.8415520408163265,0.8033431246009184,0.9,1,2800,1400,0.4950975,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r7,hard_2hop,encoder_cosine,0.6047104591836735,0.5722606342974415,0.64,-1,2800,1400,0.494566,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r8,degree_matched,encoder_cosine,0.8183877551020409,0.7861180746013147,0.94,1,2800,1400,0.488778625,1.0,0.0
twibot20,split__nm_ladder_tts_h2m_r8,random,encoder_cosine,0.8267801020408163,0.7843163098995056,0.86,1,2800,1400,0.49549725,0.99975,0.0
twibot20,split__nm_ladder_tts_h2m_r8,hard_2hop,encoder_cosine,0.6308068877551021,0.5978567523789796,0.6,-1,2800,1400,0.496781,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,degree_matched,encoder_cosine,0.7663461734693877,0.7293379315300618,0.8,1,2800,1400,0.478592,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,random,encoder_cosine,0.7988841836734694,0.7466678712286965,0.68,1,2800,1400,0.490541875,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,hard_2hop,encoder_cosine,0.6926224489795918,0.6531610634727645,0.76,-1,2800,1400,0.487744375,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,degree_matched,encoder_cosine,0.8348545918367347,0.7942113499945143,0.88,1,2800,1400,0.486583,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,random,encoder_cosine,0.8495086734693877,0.7930520711958368,0.8,1,2800,1400,0.495415125,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,hard_2hop,encoder_cosine,0.636079081632653,0.5773142260858126,0.54,-1,2800,1400,0.49674275,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,degree_matched,encoder_cosine,0.8274112244897959,0.7857054197313599,0.86,1,2800,1400,0.48969475,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,random,encoder_cosine,0.844315306122449,0.7932986761953663,0.78,1,2800,1400,0.4982595,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,hard_2hop,encoder_cosine,0.6314334183673469,0.5863247206853182,0.54,-1,2800,1400,0.5030935,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,degree_matched,encoder_cosine,0.8206392857142857,0.7875619873754377,0.9,1,2800,1400,0.48735075,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,random,encoder_cosine,0.8304841836734694,0.7843870811998811,0.82,1,2800,1400,0.496170875,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,hard_2hop,encoder_cosine,0.6274854591836735,0.5855917242515345,0.66,-1,2800,1400,0.49670675,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,degree_matched,encoder_cosine,0.8183801020408163,0.792454279089963,0.92,1,2800,1400,0.4897945,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,random,encoder_cosine,0.8214068877551021,0.792253800216694,0.9,1,2800,1400,0.491689125,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,hard_2hop,encoder_cosine,0.6254579081632653,0.598562002183648,0.68,-1,2800,1400,0.499885625,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,degree_matched,encoder_cosine,0.8039627551020408,0.7716222824518578,0.9,1,2800,1400,0.4866415,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,random,encoder_cosine,0.8223413265306122,0.7754777250212893,0.72,1,2800,1400,0.498129375,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,hard_2hop,encoder_cosine,0.6332525510204081,0.5907617524662266,0.6,-1,2800,1400,0.494932125,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,degree_matched,encoder_cosine,0.8073255102040816,0.7807882232511153,0.92,1,2800,1400,0.48989025,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,random,encoder_cosine,0.8164627551020408,0.782439606806292,0.84,1,2800,1400,0.49692725,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,hard_2hop,encoder_cosine,0.647994387755102,0.6222198061637655,0.66,-1,2800,1400,0.4975855,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,degree_matched,encoder_cosine,0.8015423469387755,0.7820526947363908,0.96,1,2800,1400,0.48605975,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,random,encoder_cosine,0.803569387755102,0.7725875500314052,0.88,1,2800,1400,0.4930665,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,hard_2hop,encoder_cosine,0.6474005102040816,0.6326060541829606,0.78,-1,2800,1400,0.499873125,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,degree_matched,encoder_cosine,0.5376392857142858,0.5131830797511068,0.56,1,2800,1400,0.49742125,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,random,encoder_cosine,0.5156607142857143,0.4917283493858086,0.18,-1,2800,1400,0.502970125,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,hard_2hop,encoder_cosine,0.7250239795918367,0.6732087229641603,0.7,-1,2800,1400,0.4993755,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,degree_matched,encoder_cosine,0.6183872448979592,0.6056603368035341,0.74,1,2800,1400,0.502259,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,random,encoder_cosine,0.586173469387755,0.5742894715731651,0.6,1,2800,1400,0.49902225,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,hard_2hop,encoder_cosine,0.5475012755102041,0.5483436959338825,0.64,-1,2800,1400,0.509978875,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,degree_matched,encoder_cosine,0.6455994897959184,0.6332149983100566,0.8,1,2800,1400,0.489413,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,random,encoder_cosine,0.6035908163265307,0.5768357580494144,0.62,1,2800,1400,0.497398,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,hard_2hop,encoder_cosine,0.6197719387755102,0.6162054780497079,0.8,-1,2800,1400,0.505848875,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,degree_matched,encoder_cosine,0.6274262755102041,0.6220817946999722,0.84,1,2800,1400,0.4763175,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,random,encoder_cosine,0.6021045918367347,0.5790081286163519,0.62,1,2800,1400,0.48061675,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,hard_2hop,encoder_cosine,0.6791102040816327,0.6653013894206339,0.86,-1,2800,1400,0.49035725,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,degree_matched,encoder_cosine,0.650784693877551,0.6332694525986255,0.82,1,2800,1400,0.48886375,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,random,encoder_cosine,0.6076698979591837,0.5683939235788936,0.64,1,2800,1400,0.49747825,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,hard_2hop,encoder_cosine,0.7074086734693877,0.6971186446633336,0.84,-1,2800,1400,0.497973875,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,degree_matched,encoder_cosine,0.8074908163265306,0.7917883545925813,0.96,1,2800,1400,0.491537,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,random,encoder_cosine,0.7994948979591837,0.7631028990949263,0.82,1,2800,1400,0.49273925,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,hard_2hop,encoder_cosine,0.6193089285714286,0.5951855158195816,0.66,-1,2800,1400,0.499591375,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,degree_matched,encoder_cosine,0.8082852040816326,0.778387261677976,0.9,1,2800,1400,0.4919405,1.0,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,random,encoder_cosine,0.8054602040816327,0.7677046240046513,0.86,1,2800,1400,0.499115,0.99975,0.0
twibot20,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,hard_2hop,encoder_cosine,0.6320658163265306,0.6072313694847254,0.68,-1,2800,1400,0.499807625,1.0,0.0
