dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
midterm,split__nm_ladder_tts_h2m_r4,random,encoder_cosine,0.7668908163265307,0.727734697055512,0.82,1,2800,1400,0.49085625,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r4,hard_2hop,encoder_cosine,0.704409693877551,0.6532182679069048,0.68,-1,2800,1400,0.493191375,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r5,degree_matched,encoder_cosine,0.7189204081632653,0.6964381950599686,0.86,1,2800,1400,0.492695,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r5,random,encoder_cosine,0.7365272959183673,0.7179597727677968,0.88,1,2800,1400,0.490412625,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r5,hard_2hop,encoder_cosine,0.6807357142857143,0.6722786040788475,0.94,-1,2800,1400,0.494305,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r6,degree_matched,encoder_cosine,0.6953382653061224,0.660436353694147,0.82,1,2800,1400,0.4955165,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r6,random,encoder_cosine,0.7486357142857143,0.7177333160694972,0.82,1,2800,1400,0.49563325,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r6,hard_2hop,encoder_cosine,0.6908035714285714,0.6613341230129565,0.88,-1,2800,1400,0.4996525,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r7,degree_matched,encoder_cosine,0.7026625,0.6850711598224805,0.82,1,2800,1400,0.490221625,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r7,random,encoder_cosine,0.7431729591836734,0.7308920016093141,0.88,1,2800,1400,0.4939155,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r7,hard_2hop,encoder_cosine,0.6938239795918367,0.6708181165016825,0.86,-1,2800,1400,0.495409625,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r8,degree_matched,encoder_cosine,0.7068173469387755,0.6738823176545744,0.82,1,2800,1400,0.495358125,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r8,random,encoder_cosine,0.7524316326530612,0.729177188120838,0.86,1,2800,1400,0.49412225,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r8,hard_2hop,encoder_cosine,0.6880872448979591,0.6647049017946254,0.82,-1,2800,1400,0.499561875,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,degree_matched,encoder_cosine,0.7045030612244898,0.6321269457767204,0.68,1,2800,1400,0.490622625,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,random,encoder_cosine,0.7510943877551021,0.6839478275324095,0.76,1,2800,1400,0.4897845,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r1,hard_2hop,encoder_cosine,0.7554216836734694,0.6742531444783467,0.52,-1,2800,1400,0.497036,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,degree_matched,encoder_cosine,0.7150086734693878,0.6448340309298414,0.72,1,2800,1400,0.488915875,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,random,encoder_cosine,0.7841418367346938,0.7261049082584026,0.8,1,2800,1400,0.49278225,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r2,hard_2hop,encoder_cosine,0.7127548469387756,0.6339389675392929,0.48,-1,2800,1400,0.49509425,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,degree_matched,encoder_cosine,0.728195918367347,0.6775118956874513,0.78,1,2800,1400,0.48947425,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,random,encoder_cosine,0.7704183673469388,0.7282914262264072,0.82,1,2800,1400,0.49214125,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r3,hard_2hop,encoder_cosine,0.6871494897959184,0.6413616076162456,0.7,-1,2800,1400,0.494935,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,degree_matched,encoder_cosine,0.7154341836734693,0.6875966290935694,0.84,1,2800,1400,0.492367625,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,random,encoder_cosine,0.7623482142857143,0.741507834734554,0.9,1,2800,1400,0.4931525,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r4,hard_2hop,encoder_cosine,0.6820257653061225,0.6482898443372541,0.84,-1,2800,1400,0.495008375,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,degree_matched,encoder_cosine,0.7317497448979592,0.7008045317028809,0.86,1,2800,1400,0.494485625,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,random,encoder_cosine,0.7534392857142858,0.7232248875881561,0.82,1,2800,1400,0.496878,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r5,hard_2hop,encoder_cosine,0.6770066326530613,0.6613882839698252,0.9,-1,2800,1400,0.502048375,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,degree_matched,encoder_cosine,0.7059877551020408,0.6728960778828652,0.68,1,2800,1400,0.490697125,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,random,encoder_cosine,0.7358239795918368,0.6998646286337831,0.72,1,2800,1400,0.489604,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r6,hard_2hop,encoder_cosine,0.701954081632653,0.6711577008781708,0.9,-1,2800,1400,0.49712425,0.9994993742177722,0.0
