setting,task,order,rung,target,sources,n_sources,total_updates,log_n_sources,log_total_updates,target_in_sources,observed_auc,constituent_scores,best,second_best,mean,median,mean_rest,score_std,score_range,profile_diversity,trajectory
fixed_compute_nm,nm,C,6,election2020,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",6,2500,1.791759469228055,7.824046010856292,0,0.8304333333333332,0.839957824658;0.837824715965;0.830573791745;0.803008009145;0.786897156293;0.748384577927,0.8399578246577032,0.8378247159650956,0.8077743459554773,0.8167909004450757,0.8013376502150319,0.03277279188776337,0.09157324673115519,0.06487672191631443,election2020|C
fixed_compute_nm,nm,C,7,election2020,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",7,2500,1.9459101490553132,7.824046010856292,0,0.8341,0.839957824658;0.837824715965;0.83298122522;0.830573791745;0.803008009145;0.786897156293;0.748384577927,0.8399578246577032,0.8378247159650956,0.8113753287075776,0.8305737917450653,0.8066115793825567,0.031597813110382705,0.09157324673115519,0.06290396676376275,election2020|C
fixed_compute_nm,nm,C,8,election2020,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",8,2500,2.0794415416798357,7.824046010856292,1,0.859,0.889400175294;0.839957824658;0.837824715965;0.83298122522;0.830573791745;0.803008009145;0.786897156293;0.748384577927,0.8894001752937434,0.8399578246577032,0.8211284345308483,0.8317775084826224,0.8113753287075776,0.03923621517919715,0.14101559736719538,0.06384379964637725,election2020|C
fixed_compute_nm,nm,C,9,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.8553333333333333,0.889400175294;0.839957824658;0.837824715965;0.83298122522;0.830573791745;0.803008009145;0.786897156293;0.756733339637;0.748384577927,0.8894001752937434,0.8399578246577032,0.8139734239870561,0.8305737917450653,0.8045450800737202,0.042166107132248165,0.14101559736719538,0.07494422283163128,election2020|C
fixed_compute_nm,nm,A,2,twibot20,"ukr_rus,covid",2,2500,0.6931471805599453,7.824046010856292,0,0.9026333333333333,0.904106077929;0.896911470826,0.9041060779286526,0.8969114708261015,0.900508774377377,0.900508774377377,0.8969114708261015,0.003597303551275577,0.007194607102551154,0.005862931616975926,twibot20|A
fixed_compute_nm,nm,A,3,twibot20,"ukr_rus,covid,midterm",3,2500,1.0986122886681098,7.824046010856292,0,0.9012666666666668,0.904106077929;0.896911470826;0.850176993549,0.9041060779286526,0.8969114708261015,0.8837315141012841,0.8969114708261015,0.8735442321875999,0.023907739053220255,0.053929084379554126,0.03144276316943365,twibot20|A
fixed_compute_nm,nm,A,4,twibot20,"ukr_rus,covid,midterm,covid_political",4,2500,1.3862943611198906,7.824046010856292,0,0.9,0.904106077929;0.896911470826;0.850176993549;0.765975071644,0.9041060779286526,0.8969114708261015,0.8542924034869533,0.8735442321875999,0.8376878453397203,0.05503334163274178,0.13813100628469166,0.06234521143015089,twibot20|A
fixed_compute_nm,nm,A,5,twibot20,"ukr_rus,covid,midterm,covid_political,election2020",5,2500,1.6094379124341003,7.824046010856292,0,0.9019666666666666,0.904106077929;0.896911470826;0.850176993549;0.801423818216;0.765975071644,0.9041060779286526,0.8969114708261015,0.8437186864326739,0.8501769935490985,0.8286218385586793,0.053573770843470515,0.13813100628469166,0.06348402654746978,twibot20|A
fixed_compute_nm,nm,A,6,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,2500,1.791759469228055,7.824046010856292,0,0.9007000000000001,0.904106077929;0.896911470826;0.850176993549;0.801423818216;0.765975071644;0.74780850342,0.9041060779286526,0.8969114708261015,0.8277336559304788,0.8258004058823274,0.812459171530844,0.060575545968961614,0.15629757450914927,0.08175060366199521,twibot20|A
fixed_compute_nm,nm,A,7,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,2500,1.9459101490553132,7.824046010856292,1,0.9089666666666667,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.801423818216;0.765975071644;0.74780850342,0.9136178639199999,0.9041060779286526,0.8400028285004104,0.8501769935490985,0.8277336559304788,0.06362698173142615,0.16580936050049655,0.07573390087040743,twibot20|A
fixed_compute_nm,nm,A,8,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,2500,2.0794415416798357,7.824046010856292,1,0.9081333333333333,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9136178639199999,0.9041060779286526,0.8334058970041658,0.8258004058823274,0.821947044587618,0.062024029536001946,0.16580936050049655,0.07799116645401638,twibot20|A
fixed_compute_nm,nm,A,9,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9059666666666667,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9136178639199999,0.9041060779286526,0.8299695054131804,0.8024783726852972,0.819513460599828,0.05927907125065078,0.16580936050049655,0.07494422283163128,twibot20|A
fixed_compute_nm,nm,B,2,twibot20,"ukr_rus_suspended,election2020",2,2500,0.6931471805599453,7.824046010856292,0,0.8193333333333334,0.801423818216;0.74780850342,0.8014238182155564,0.7478085034195033,0.7746161608175299,0.7746161608175299,0.7478085034195033,0.026807657398026537,0.05361531479605308,0.1299469987752024,twibot20|B
fixed_compute_nm,nm,B,3,twibot20,"ukr_rus_suspended,election2020,ukr_rus",3,2500,1.0986122886681098,7.824046010856292,0,0.8944000000000001,0.896911470826;0.801423818216;0.74780850342,0.8969114708261015,0.8014238182155564,0.8153812641537205,0.8014238182155564,0.7746161608175299,0.06166593573549254,0.14910296740659812,0.10415434894450938,twibot20|B
fixed_compute_nm,nm,B,4,twibot20,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",4,2500,1.3862943611198906,7.824046010856292,0,0.8931333333333334,0.896911470826;0.802478372685;0.801423818216;0.74780850342,0.8969114708261015,0.8024783726852972,0.8121555412866146,0.8019510954504268,0.7839035647734524,0.05369573154959833,0.14910296740659812,0.09085003696821659,twibot20|B
fixed_compute_nm,nm,B,5,twibot20,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",5,2500,1.6094379124341003,7.824046010856292,0,0.8931999999999999,0.896911470826;0.802478372685;0.801423818216;0.78722737653;0.74780850342,0.8969114708261015,0.8024783726852972,0.8071699083353824,0.8014238182155564,0.7847345177127026,0.04905111021184814,0.14910296740659812,0.08477107863646455,twibot20|B
fixed_compute_nm,nm,B,6,twibot20,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",6,2500,1.791759469228055,7.824046010856292,0,0.8936000000000001,0.896911470826;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.8969114708261015,0.8024783726852972,0.8003041022201455,0.794325597373005,0.7809826284989543,0.04733609594068622,0.14910296740659812,0.08556800637040686,twibot20|B
fixed_compute_nm,nm,B,7,twibot20,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",7,2500,1.9459101490553132,7.824046010856292,0,0.9005,0.904106077929;0.896911470826;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9041060779286526,0.8969114708261015,0.8151329558927893,0.8014238182155564,0.8003041022201455,0.05692077417116308,0.15629757450914927,0.08358395003528139,twibot20|B
fixed_compute_nm,nm,B,8,twibot20,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",8,2500,2.0794415416798357,7.824046010856292,0,0.9010333333333334,0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9041060779286526,0.8969114708261015,0.819513460599828,0.8019510954504268,0.8074288009814244,0.05449127880801377,0.15629757450914927,0.07738151596844518,twibot20|B
fixed_compute_nm,nm,B,9,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9059666666666667,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9136178639199999,0.9041060779286526,0.8299695054131804,0.8024783726852972,0.819513460599828,0.05927907125065078,0.16580936050049655,0.07494422283163128,twibot20|B
fixed_compute_nm,nm,C,2,twibot20,"twibot20,midterm",2,2500,0.6931471805599453,7.824046010856292,1,0.9091666666666667,0.91361786392;0.850176993549,0.9136178639199999,0.8501769935490985,0.8818974287345491,0.8818974287345491,0.8501769935490985,0.0317204351854507,0.0634408703709014,0.038676825350434096,twibot20|C
fixed_compute_nm,nm,C,3,twibot20,"twibot20,midterm,covid",3,2500,1.0986122886681098,7.824046010856292,1,0.9118333333333334,0.91361786392;0.904106077929;0.850176993549,0.9136178639199999,0.9041060779286526,0.8893003117992503,0.9041060779286526,0.8771415357388755,0.027935569218749248,0.0634408703709014,0.03196326426700871,twibot20|C
fixed_compute_nm,nm,C,4,twibot20,"twibot20,midterm,covid,covid_political",4,2500,1.3862943611198906,7.824046010856292,1,0.9108999999999999,0.91361786392;0.904106077929;0.850176993549;0.765975071644,0.9136178639199999,0.9041060779286526,0.858469001760428,0.8771415357388755,0.8400860477072373,0.058625984484796584,0.14764279227603894,0.06188810257230242,twibot20|C
fixed_compute_nm,nm,C,5,twibot20,"twibot20,midterm,covid,covid_political,cp_hk",5,2500,1.6094379124341003,7.824046010856292,1,0.9091666666666667,0.91361786392;0.904106077929;0.850176993549;0.78722737653;0.765975071644,0.9136178639199999,0.9041060779286526,0.8442206767144331,0.8501769935490985,0.8268713799130414,0.059679677545330184,0.14764279227603894,0.06915486424942205,twibot20|C
fixed_compute_nm,nm,C,6,twibot20,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",6,2500,1.791759469228055,7.824046010856292,1,0.9055666666666666,0.91361786392;0.904106077929;0.850176993549;0.802478372685;0.78722737653;0.765975071644,0.9136178639199999,0.9041060779286526,0.8372636260429104,0.8263276831171978,0.8219927784674926,0.05665735636401942,0.14764279227603894,0.06487672191631443,twibot20|C
fixed_compute_nm,nm,C,7,twibot20,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",7,2500,1.9459101490553132,7.824046010856292,1,0.9076000000000001,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.78722737653;0.765975071644,0.9136178639199999,0.9041060779286526,0.8457847467262234,0.8501769935490985,0.8344792271939273,0.05645470382064786,0.14764279227603894,0.06290396676376275,twibot20|C
fixed_compute_nm,nm,C,8,twibot20,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",8,2500,2.0794415416798357,7.824046010856292,1,0.9060333333333332,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.801423818216;0.78722737653;0.765975071644,0.9136178639199999,0.9041060779286526,0.84023963066239,0.8263276831171978,0.829757025911303,0.054808576616001616,0.14764279227603894,0.06384379964637725,twibot20|C
fixed_compute_nm,nm,C,9,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9059666666666667,0.91361786392;0.904106077929;0.896911470826;0.850176993549;0.802478372685;0.801423818216;0.78722737653;0.765975071644;0.74780850342,0.9136178639199999,0.9041060779286526,0.8299695054131804,0.8024783726852972,0.819513460599828,0.05927907125065078,0.16580936050049655,0.07494422283163128,twibot20|C
fixed_compute_nm,nm,A,2,ukr_rus_suspended,"ukr_rus,covid",2,2500,0.6931471805599453,7.824046010856292,0,0.8319000000000001,0.83110002229;0.823307981345,0.8311000222904014,0.8233079813449318,0.8272040018176665,0.8272040018176665,0.8233079813449318,0.003896020472734796,0.007792040945469592,0.005862931616975926,ukr_rus_suspended|A
fixed_compute_nm,nm,A,3,ukr_rus_suspended,"ukr_rus,covid,midterm",3,2500,1.0986122886681098,7.824046010856292,0,0.8239000000000001,0.83110002229;0.823307981345;0.755903084844,0.8311000222904014,0.8233079813449318,0.8034370294932661,0.8233079813449318,0.7896055330946985,0.0337617722276781,0.07519693744593625,0.03144276316943365,ukr_rus_suspended|A
fixed_compute_nm,nm,A,4,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political",4,2500,1.3862943611198906,7.824046010856292,0,0.8140999999999999,0.83110002229;0.823307981345;0.755903084844;0.6732808357,0.8311000222904014,0.8233079813449318,0.7708979810448898,0.7896055330946985,0.7508306339630527,0.06349221975756199,0.15781918659064031,0.06234521143015089,ukr_rus_suspended|A
fixed_compute_nm,nm,A,5,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020",5,2500,1.6094379124341003,7.824046010856292,0,0.8161999999999999,0.83110002229;0.823307981345;0.755903084844;0.719611610124;0.6732808357,0.8311000222904014,0.8233079813449318,0.7606407068606994,0.7559030848444651,0.7430258780032739,0.06038092638037839,0.15781918659064031,0.06348402654746978,ukr_rus_suspended|A
fixed_compute_nm,nm,A,6,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,2500,1.791759469228055,7.824046010856292,1,0.9094333333333333,0.923712573974;0.83110002229;0.823307981345;0.755903084844;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7878193513795941,0.7896055330946985,0.7606407068606994,0.08204637193816772,0.2504317382743073,0.08175060366199521,ukr_rus_suspended|A
fixed_compute_nm,nm,A,7,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,2500,1.9459101490553132,7.824046010856292,1,0.9054333333333333,0.923712573974;0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7893245729515312,0.7983559023831539,0.7669265727811085,0.07604960970359431,0.2504317382743073,0.07573390087040743,ukr_rus_suspended|A
fixed_compute_nm,nm,A,8,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,2500,2.0794415416798357,7.824046010856292,1,0.9049,0.923712573974;0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7821133289357711,0.7771294936138096,0.7618848653588713,0.07365198249771869,0.2504317382743073,0.07799116645401638,ukr_rus_suspended|A
fixed_compute_nm,nm,A,9,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9028666666666667,0.923712573974;0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7765398135637922,0.7559030848444651,0.7581432185125077,0.07120668625446429,0.2504317382743073,0.07494422283163128,ukr_rus_suspended|A
fixed_compute_nm,nm,B,2,ukr_rus_suspended,"ukr_rus_suspended,election2020",2,2500,0.6931471805599453,7.824046010856292,1,0.9237333333333333,0.923712573974;0.719611610124,0.9237125739740684,0.7196116101239376,0.821662092049003,0.821662092049003,0.7196116101239376,0.10205048192506538,0.20410096385013077,0.1299469987752024,ukr_rus_suspended|B
fixed_compute_nm,nm,B,3,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus",3,2500,1.0986122886681098,7.824046010856292,1,0.9209999999999999,0.923712573974;0.83110002229;0.719611610124,0.9237125739740684,0.8311000222904014,0.8248080687961358,0.8311000222904014,0.7753558162071694,0.08344256455877738,0.20410096385013077,0.10415434894450938,ukr_rus_suspended|B
fixed_compute_nm,nm,B,4,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference",4,2500,1.3862943611198906,7.824046010856292,1,0.9161,0.923712573974;0.83110002229;0.731951690588;0.719611610124,0.9237125739740684,0.8311000222904014,0.8015939742440921,0.7815258564391812,0.7608877743340999,0.08269630428696904,0.20410096385013077,0.09085003696821659,ukr_rus_suspended|B
fixed_compute_nm,nm,B,5,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk",5,2500,1.6094379124341003,7.824046010856292,1,0.9101333333333333,0.923712573974;0.83110002229;0.731951690588;0.731634620825;0.719611610124,0.9237125739740684,0.8311000222904014,0.7876021035603635,0.731951690587961,0.7535744859569373,0.07908244290042579,0.20410096385013077,0.08477107863646455,ukr_rus_suspended|B
fixed_compute_nm,nm,B,6,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",6,2500,1.791759469228055,7.824046010856292,1,0.9083666666666667,0.923712573974;0.83110002229;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7685485589169297,0.7317931557067052,0.7375157559055021,0.08382649817716274,0.2504317382743073,0.08556800637040686,ukr_rus_suspended|B
fixed_compute_nm,nm,B,7,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",7,2500,1.9459101490553132,7.824046010856292,1,0.9054333333333333,0.923712573974;0.83110002229;0.823307981345;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7763713335495016,0.731951690587961,0.751814460145407,0.07993882884865289,0.2504317382743073,0.08358395003528139,ukr_rus_suspended|B
fixed_compute_nm,nm,B,8,ukr_rus_suspended,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",8,2500,2.0794415416798357,7.824046010856292,1,0.9044666666666666,0.923712573974;0.83110002229;0.823307981345;0.755903084844;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.773812802461372,0.743927387716213,0.7523985493881297,0.07508170138112827,0.2504317382743073,0.07738151596844518,ukr_rus_suspended|B
fixed_compute_nm,nm,B,9,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9028666666666667,0.923712573974;0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7765398135637922,0.7559030848444651,0.7581432185125077,0.07120668625446429,0.2504317382743073,0.07494422283163128,ukr_rus_suspended|B
fixed_compute_nm,nm,C,2,ukr_rus_suspended,"twibot20,midterm",2,2500,0.6931471805599453,7.824046010856292,0,0.7961333333333332,0.798355902383;0.755903084844,0.7983559023831539,0.7559030848444651,0.7771294936138096,0.7771294936138096,0.7559030848444651,0.021226408769344396,0.04245281753868879,0.038676825350434096,ukr_rus_suspended|C
fixed_compute_nm,nm,C,3,ukr_rus_suspended,"twibot20,midterm,covid",3,2500,1.0986122886681098,7.824046010856292,0,0.8129333333333334,0.823307981345;0.798355902383;0.755903084844,0.8233079813449318,0.7983559023831539,0.792522322857517,0.7983559023831539,0.7771294936138096,0.027825384161721874,0.06740489650046666,0.03196326426700871,ukr_rus_suspended|C
fixed_compute_nm,nm,C,4,ukr_rus_suspended,"twibot20,midterm,covid,covid_political",4,2500,1.3862943611198906,7.824046010856292,0,0.8163,0.823307981345;0.798355902383;0.755903084844;0.6732808357,0.8233079813449318,0.7983559023831539,0.762711951068078,0.7771294936138096,0.7425132743091267,0.05697950334536348,0.15002714564517072,0.06188810257230242,ukr_rus_suspended|C
fixed_compute_nm,nm,C,5,ukr_rus_suspended,"twibot20,midterm,covid,covid_political,cp_hk",5,2500,1.6094379124341003,7.824046010856292,0,0.8113666666666667,0.823307981345;0.798355902383;0.755903084844;0.731634620825;0.6732808357,0.8233079813449318,0.7983559023831539,0.7564964850195522,0.7559030848444651,0.7397936109382074,0.05245816537002541,0.15002714564517072,0.06915486424942205,ukr_rus_suspended|C
fixed_compute_nm,nm,C,6,ukr_rus_suspended,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",6,2500,1.791759469228055,7.824046010856292,0,0.8129333333333334,0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.6732808357,0.8233079813449318,0.7983559023831539,0.7524056859476204,0.743927387716213,0.7382252268681582,0.04875334976756679,0.15002714564517072,0.06487672191631443,ukr_rus_suspended|C
fixed_compute_nm,nm,C,7,ukr_rus_suspended,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",7,2500,1.9459101490553132,7.824046010856292,0,0.8131333333333334,0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.6732808357,0.8311000222904014,0.8233079813449318,0.7636477339965891,0.7559030848444651,0.7524056859476204,0.052873768467165155,0.15781918659064031,0.06290396676376275,ukr_rus_suspended|C
fixed_compute_nm,nm,C,8,ukr_rus_suspended,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",8,2500,2.0794415416798357,7.824046010856292,0,0.8115,0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.8311000222904014,0.8233079813449318,0.7581432185125077,0.743927387716213,0.7477208179728086,0.05155849884287663,0.15781918659064031,0.06384379964637725,ukr_rus_suspended|C
fixed_compute_nm,nm,C,9,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference",9,2500,2.1972245773362196,7.824046010856292,1,0.9028666666666667,0.923712573974;0.83110002229;0.823307981345;0.798355902383;0.755903084844;0.731951690588;0.731634620825;0.719611610124;0.6732808357,0.9237125739740684,0.8311000222904014,0.7765398135637922,0.7559030848444651,0.7581432185125077,0.07120668625446429,0.2504317382743073,0.07494422283163128,ukr_rus_suspended|C
fixed_exposure_classification,classification,A,2,covid_political,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.939150888888889,0.907470402778;0.904609,0.9074704027777778,0.904609,0.9060397013888889,0.9060397013888889,0.904609,0.0014307013888888997,0.0028614027777777995,0.014613060867100215,covid_political|A
fixed_exposure_classification,classification,A,3,covid_political,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.9247415555555556,0.907470402778;0.904609;0.820504555556,0.9074704027777778,0.904609,0.8775279861111112,0.904609,0.8625567777777778,0.04033857236531277,0.08696584722222211,0.04671000970640866,covid_political|A
fixed_exposure_classification,classification,A,4,covid_political,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,1,0.9097040694444444,0.921145208333;0.907470402778;0.904609;0.820504555556,0.9211452083333334,0.9074704027777778,0.8884322916666667,0.9060397013888889,0.8775279861111112,0.039712868875220284,0.10064065277777767,0.04763063936357864,covid_political|A
fixed_exposure_classification,classification,A,5,covid_political,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,1,0.916449861111111,0.921145208333;0.907470402778;0.904609;0.879962277778;0.820504555556,0.9211452083333334,0.9074704027777778,0.8867382888888888,0.904609,0.8781365590277779,0.035681481822996464,0.10064065277777767,0.04493088555548444,covid_political|A
fixed_exposure_classification,classification,A,6,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,1,0.904645763888889,0.921145208333;0.907470402778;0.904609;0.879962277778;0.820504555556;0.731993013889,0.9211452083333334,0.9074704027777778,0.8609474097222223,0.8922856388888889,0.8489078500000001,0.06623307855735953,0.18915219444444442,0.062195798538268655,covid_political|A
fixed_exposure_classification,classification,A,7,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.9170670555555556,0.921145208333;0.907470402778;0.904609;0.889513763889;0.879962277778;0.820504555556;0.731993013889,0.9211452083333334,0.9074704027777778,0.8650283174603175,0.8895137638888889,0.8556755023148149,0.06212933986648874,0.18915219444444442,0.05855409449839891,covid_political|A
fixed_exposure_classification,classification,A,8,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.8974852361111111,0.921145208333;0.907470402778;0.904609;0.889513763889;0.879962277778;0.820504555556;0.731993013889;0.721683125,0.9211452083333334,0.9074704027777778,0.8471101684027778,0.8847380208333333,0.8365337341269843,0.07499978981805504,0.19946208333333337,0.07271680283038202,covid_political|A
fixed_exposure_classification,classification,C,2,covid_political,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,1,0.8932341527777776,0.921145208333;0.879962277778,0.9211452083333334,0.8799622777777778,0.9005537430555556,0.9005537430555556,0.8799622777777778,0.020591465277777776,0.04118293055555555,0.027957535848696386,covid_political|C
fixed_exposure_classification,classification,C,3,covid_political,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,1,0.9241489444444444,0.921145208333;0.879962277778;0.721683125,0.9211452083333334,0.8799622777777778,0.8409302037037037,0.8799622777777778,0.8008227013888889,0.08598026043541007,0.19946208333333337,0.09722632278828518,covid_political|C
fixed_exposure_classification,classification,C,4,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,1,0.8797730555555556,0.921145208333;0.879962277778;0.731993013889;0.721683125,0.9211452083333334,0.8799622777777778,0.81369590625,0.8059776458333334,0.7778794722222223,0.08814519137080673,0.19946208333333337,0.09090837706140266,covid_political|C
fixed_exposure_classification,classification,C,5,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,1,0.833709361111111,0.921145208333;0.879962277778;0.820504555556;0.731993013889;0.721683125,0.9211452083333334,0.8799622777777778,0.8150576361111112,0.8205045555555557,0.7885357430555555,0.07888648199974112,0.19946208333333337,0.08031032927618857,covid_political|C
fixed_exposure_classification,classification,C,6,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.8821653750000001,0.921145208333;0.889513763889;0.879962277778;0.820504555556;0.731993013889;0.721683125,0.9211452083333334,0.8895137638888889,0.8274669907407409,0.8502334166666667,0.8087313472222222,0.07717420519102082,0.19946208333333337,0.08006116696563148,covid_political|C
fixed_exposure_classification,classification,C,7,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.8435122500000001,0.921145208333;0.904609;0.889513763889;0.879962277778;0.820504555556;0.731993013889;0.721683125,0.9211452083333334,0.904609,0.838487277777778,0.8799622777777778,0.8247109560185186,0.07637867147041541,0.19946208333333337,0.07751163509473,covid_political|C
fixed_exposure_classification,classification,C,8,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.8974852361111111,0.921145208333;0.907470402778;0.904609;0.889513763889;0.879962277778;0.820504555556;0.731993013889;0.721683125,0.9211452083333334,0.9074704027777778,0.8471101684027778,0.8847380208333333,0.8365337341269843,0.07499978981805504,0.19946208333333337,0.07271680283038202,covid_political|C
fixed_exposure_classification,classification,A,2,election2020,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.979502,0.984552;0.982676,0.984552,0.982676,0.983614,0.983614,0.982676,0.0009379999999999944,0.0018759999999999888,0.014613060867100215,election2020|A
