dataset,model,target,transform,shots,n_query,episodes,alpha,features,spearman,rmse,r2,n_pred,n_labeled
ukr_rus_twitter,nm_ss_election2020,followers_count,log1p,10,12,500,1.0,frozen_emb,0.14911789379993876,58.79592261228012,-668.2380224216348,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r2,followers_count,log1p,10,12,500,1.0,frozen_emb,0.16522261118154458,18.26601775729572,-63.59128714131833,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r3,followers_count,log1p,10,12,500,1.0,frozen_emb,0.15910334930163234,29.48750057886943,-167.33022845409835,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r4,followers_count,log1p,10,12,500,1.0,frozen_emb,0.13515865567701815,21.678752735893855,-89.98185176272679,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r5,followers_count,log1p,10,12,500,1.0,frozen_emb,0.1382333297729029,12.691052325076702,-30.18038385631871,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r6,followers_count,log1p,10,12,500,1.0,frozen_emb,0.13083718084848187,154.47441512515962,-4618.546117755143,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r7,followers_count,log1p,10,12,500,1.0,frozen_emb,0.12664437615288507,24.16033549328109,-112.0035557965544,6000,10273623
ukr_rus_twitter,__features_only__,statuses_count,log1p,10,12,500,1.0,raw_x,0.12517741798078721,2.691712967747298,-0.1546365262965288,6000,10273623
ukr_rus_twitter,ukr_only_nm,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.13704537600766958,14.7631879402941,-33.7334637924857,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12772951657872117,233.68517637675777,-8701.622130340544,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_midterm_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.14518290954822258,80.30151247655996,-1026.6263908521714,6000,10273623
ukr_rus_twitter,nm_ladder_4src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.14755844937371074,12.76181597576035,-24.95450521767751,6000,10273623
ukr_rus_twitter,nm_ladder_5src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.1507243093245228,14.213927134670106,-31.19704154687821,6000,10273623
ukr_rus_twitter,nm_ladder_6src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.15905296318786338,37.68493442253093,-225.32020414828654,6000,10273623
ukr_rus_twitter,nm_ladder_7src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.1309926532761616,23.373526156101164,-86.06352954429568,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12578095553169155,93.79094186017736,-1400.8759740911364,6000,10273623
ukr_rus_twitter,nm_ss_covid19_twitter,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12899133850403757,86.5013159833478,-1191.4309168709174,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r3,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12357293280840463,11.462720490907992,-19.939350362978043,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r4,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.11474248672263432,35.48795823963307,-199.7011335115176,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r5,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.14373183185773925,249.85476492831137,-9947.62522498218,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r6,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.1440732909859244,32.63554225350705,-168.73424175297438,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r7,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.1284916806173051,21.617886631568172,-73.47564419357616,6000,10273623
ukr_rus_twitter,nm_ss_election2020,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.14070942478803153,66.53556559461131,-704.4975411793381,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r2,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.13519268701126808,39.58824232038655,-248.75847749560486,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r3,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.15739833277193396,20.02503253069155,-62.90491462712039,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r4,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.1263432794322746,23.189753691574005,-84.69985164583838,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r5,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12960782332571802,33.21244777153872,-174.78813856661102,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r6,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.12660391080427183,134.7136459385771,-2891.0845064252635,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r7,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.11084893216030409,26.22876098227714,-108.63351778101516,6000,10273623
ukr_rus_twitter,__features_only__,account_age_days,log1p,10,12,500,1.0,raw_x,0.009549186014184743,1.539084983733064,-0.2965472881379183,6000,10273623
ukr_rus_twitter,ukr_only_nm,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.058398952474992764,9.663085820106748,-50.108699775801206,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.04353875255725604,131.918260403112,-9524.175594789915,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_midterm_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0480494629618349,18.048475179083706,-177.29706422247355,6000,10273623
ukr_rus_twitter,nm_ladder_4src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.04049434208278539,6.388048646764902,-21.335701076998262,6000,10273623
ukr_rus_twitter,nm_ladder_5src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.04138463174670131,5.348271822126635,-14.65633491218286,6000,10273623
ukr_rus_twitter,nm_ladder_6src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06154482898009351,31.423735258832735,-539.478936982245,6000,10273623
ukr_rus_twitter,nm_ladder_7src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.026120949567622245,8.904418698566104,-42.39845863658359,6000,10273623
ukr_rus_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.049566227698917276,42.178113986493926,-972.727580799199,6000,10273623
ukr_rus_twitter,nm_ss_covid19_twitter,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.05306821982513995,10.842994743682722,-63.35194144067066,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r3,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.04601156257121393,6.316602018727285,-20.83887129192701,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r4,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.035313132826024725,65.78377073214598,-2367.648876262657,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r5,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03501208581756196,92.61297849888106,-4693.689376530609,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r6,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.055197816385005274,48.92085359114997,-1308.939420091932,6000,10273623
ukr_rus_twitter,nm_ladder_ordB_r7,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.048585809226912184,6.55664048199256,-22.53021529288231,6000,10273623
ukr_rus_twitter,nm_ss_election2020,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.018755579027240163,36.01823326413863,-709.0811304547389,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r2,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.016330553403514445,15.291792862886563,-126.99115919306743,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r3,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.02194393772797958,10.823415710902516,-63.11975259148164,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r4,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.031145597431092898,13.578502014457253,-99.91759248616471,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r5,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03369770214172429,10.441853711830834,-58.678564525654316,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r6,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.02928913726779463,86.18102910551896,-4064.2430012052873,6000,10273623
ukr_rus_twitter,nm_ladder_ordC_r7,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03367054680762759,15.28335610059973,-126.84996801773062,6000,10273623
