dataset,model,target,transform,shots,n_query,episodes,alpha,features,spearman,rmse,r2,n_pred,n_labeled
midterm,nm_ladder_ordC_r2,followers_count,log1p,10,12,500,1.0,frozen_emb,0.1459732260846302,34.26782465813137,-256.3322703748654,6000,333430
midterm,nm_ladder_ordC_r3,followers_count,log1p,10,12,500,1.0,frozen_emb,0.16353019629535068,49.53191860401927,-536.6398865388027,6000,333430
midterm,nm_ladder_ordC_r4,followers_count,log1p,10,12,500,1.0,frozen_emb,0.1530899866244466,47.987961005113284,-503.6447670552731,6000,333430
midterm,nm_ladder_ordC_r5,followers_count,log1p,10,12,500,1.0,frozen_emb,0.16036363814095028,31.81523718715243,-220.81530580637101,6000,333430
midterm,nm_ladder_ordC_r6,followers_count,log1p,10,12,500,1.0,frozen_emb,0.17305454488195363,29.41101520787016,-188.55760420126538,6000,333430
midterm,nm_ladder_ordC_r7,followers_count,log1p,10,12,500,1.0,frozen_emb,0.1860825851683662,13.449863293063476,-38.64212438147722,6000,333430
midterm,__features_only__,statuses_count,log1p,10,12,500,1.0,raw_x,0.05455768194450865,2.1913604785443517,-0.20876429650586514,6000,333430
midterm,ukr_only_nm,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06717909280046118,23.716444036485306,-140.5836551213775,6000,333430
midterm,merged_ukr_rus_covid_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.07386235148882088,11.148372510915719,-30.285054621524633,6000,333430
midterm,merged_ukr_rus_covid_midterm_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.0719002060479431,18.264842500813227,-82.97419267512326,6000,333430
midterm,nm_ladder_4src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.08373434022347798,18.699774600849054,-87.02108498540491,6000,333430
midterm,nm_ladder_5src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.08552523110183823,19.688543354288456,-96.5755811597659,6000,333430
midterm,nm_ladder_6src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.09375658096424323,58.15555067454545,-850.3268265367631,6000,333430
midterm,nm_ladder_7src,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06346397564943135,37.34534239904677,-350.0644594564013,6000,333430
midterm,merged_ukr_rus_covid_midterm_all8_nm_wb,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.07358312794969188,10.535014889604753,-26.93729035777957,6000,333430
midterm,nm_ss_covid19_twitter,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06698272000174173,15.243023673831487,-57.486579397945604,6000,333430
midterm,nm_ladder_ordB_r3,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.07542651208018612,21.528439064512995,-115.6645897707789,6000,333430
midterm,nm_ladder_ordB_r4,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.0684495477132198,43.64589566111919,-478.51345103246246,6000,333430
midterm,nm_ladder_ordB_r5,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06714906196590702,27.55199583393714,-190.0821425394386,6000,333430
midterm,nm_ladder_ordB_r6,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.08476189298747307,10.505234679842527,-26.779568235077246,6000,333430
midterm,nm_ladder_ordB_r7,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06311694446865689,8.840873943820805,-18.67453019099025,6000,333430
midterm,nm_ss_election2020,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06110472705352134,93.82164049842642,-2214.746229316668,6000,333430
midterm,nm_ladder_ordC_r2,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.043172638407865456,31.672718508573848,-251.51353168487466,6000,333430
midterm,nm_ladder_ordC_r3,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06536159946359393,43.1185752154347,-466.9966859797294,6000,333430
midterm,nm_ladder_ordC_r4,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.07003113497196017,62.89596468755922,-994.7711495401453,6000,333430
midterm,nm_ladder_ordC_r5,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.07577408860925738,18.2102631735216,-82.47307616520766,6000,333430
midterm,nm_ladder_ordC_r6,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.06905585996009031,17.597314331965144,-76.9483196435563,6000,333430
midterm,nm_ladder_ordC_r7,statuses_count,log1p,10,12,500,1.0,frozen_emb,0.09124948655676732,7.6565900043501065,-13.756547434391647,6000,333430
midterm,__features_only__,account_age_days,log1p,10,12,500,1.0,raw_x,0.039823129990235316,1.476818961115871,-0.25184462954907927,6000,333430
midterm,ukr_only_nm,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.060480843344055284,16.84207064887975,-161.81217600525355,6000,333430
midterm,merged_ukr_rus_covid_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.08406926279770681,5.733958415940157,-17.87143776502154,6000,333430
midterm,merged_ukr_rus_covid_midterm_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.07330238104476128,25.561684963076896,-374.0376487408498,6000,333430
midterm,nm_ladder_4src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.07057619677220409,5.677992927050459,-17.50485155465734,6000,333430
midterm,nm_ladder_5src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.07780342420150645,10.595105103303585,-63.43271768353104,6000,333430
midterm,nm_ladder_6src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06864198641122804,93.13495631732614,-4977.761717885641,6000,333430
midterm,nm_ladder_7src,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.062395182704461975,22.824955615267097,-298.03071174405324,6000,333430
midterm,merged_ukr_rus_covid_midterm_all8_nm_wb,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0871816820813307,9.00684825445394,-45.56306961689932,6000,333430
midterm,nm_ss_covid19_twitter,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.044733621476808254,11.336971641400092,-72.77174080679256,6000,333430
midterm,nm_ladder_ordB_r3,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0793972776082859,28.810438851947783,-475.42622410498905,6000,333430
midterm,nm_ladder_ordB_r4,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.054267753916033015,7.759527789736533,-33.55942410487331,6000,333430
midterm,nm_ladder_ordB_r5,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06666952174360033,35.236570526492734,-711.6613028929618,6000,333430
midterm,nm_ladder_ordB_r6,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.0731720145688037,7.497198278580705,-31.262194472277187,6000,333430
midterm,nm_ladder_ordB_r7,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.05550417697923775,6.114372557187323,-20.458517065902402,6000,333430
midterm,nm_ss_election2020,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.01717279463093716,60.81342292702096,-2121.7302481952734,6000,333430
midterm,nm_ladder_ordC_r2,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.004417300432123484,25.524782173637202,-372.955564737969,6000,333430
midterm,nm_ladder_ordC_r3,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03227643192525771,34.99476366662983,-701.9137534385585,6000,333430
midterm,nm_ladder_ordC_r4,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.050198816827224435,15.918743409768394,-144.4499164710261,6000,333430
midterm,nm_ladder_ordC_r5,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.05418882280341292,31.509689412582237,-568.8809714571868,6000,333430
midterm,nm_ladder_ordC_r6,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.07708830579212743,17.053415077123272,-165.9239437540437,6000,333430
midterm,nm_ladder_ordC_r7,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06851401132422787,9.627873735074996,-52.20551892353082,6000,333430
