node_id,anchor_count,support_count,query_count,total_count
56870,0,0,0,0
56871,0,0,0,0
56872,0,3,6,9
56873,0,0,0,0
56874,0,0,0,0
56875,0,0,0,0
56876,0,2,2,4
56877,0,2,4,6
56878,0,0,0,0
56879,0,0,0,0
56880,0,7,5,12
56881,0,0,0,0
56882,0,0,0,0
56883,0,0,0,0
56884,0,0,0,0
56885,0,0,1,1
56886,0,0,0,0
56887,0,0,0,0
56888,0,0,0,0
56889,0,0,0,0
56890,0,0,0,0
56891,0,0,0,0
56892,0,0,0,0
56893,0,0,0,0
56894,0,0,0,0
56895,0,0,0,0
56896,0,0,0,0
56897,0,0,0,0
56898,0,0,0,0
56899,0,0,0,0
56900,0,0,0,0
56901,0,0,0,0
56902,0,0,0,0
56903,0,0,0,0
56904,0,0,0,0
56905,0,0,0,0
56906,0,0,0,0
56907,0,1,2,3
56908,0,0,0,0
56909,0,0,0,0
56910,0,0,0,0
56911,11,13,12,36
56912,0,6,6,12
56913,0,0,0,0
56914,14,9,18,41
56915,0,12,8,20
56916,0,3,0,3
56917,0,0,0,0
56918,0,8,4,12
56919,0,0,2,2
56920,0,0,0,0
56921,0,0,0,0
56922,0,0,0,0
56923,0,0,0,0
56924,7,13,10,30
56925,0,0,0,0
56926,0,0,0,0
56927,0,0,0,0
56928,0,2,2,4
56929,0,0,0,0
56930,0,0,0,0
56931,0,0,0,0
56932,8,9,10,27
56933,11,1,0,12
56934,0,1,1,2
56935,0,2,5,7
56936,0,0,0,0
56937,0,0,0,0
56938,0,2,6,8
56939,0,0,0,0
56940,0,1,0,1
56941,0,0,0,0
56942,0,0,0,0
56943,0,2,1,3
56944,0,0,0,0
56945,0,0,0,0
56946,0,0,0,0
56947,0,3,3,6
56948,0,0,0,0
56949,0,0,0,0
56950,0,2,4,6
56951,0,0,0,0
56952,0,0,0,0
56953,0,0,0,0
56954,0,2,3,5
56955,0,0,0,0
56956,0,0,0,0
56957,0,0,0,0
56958,0,0,0,0
56959,0,0,2,2
56960,0,0,0,0
56961,0,0,0,0
56962,0,0,0,0
56963,8,7,6,21
56964,0,9,5,14
56965,0,0,0,0
56966,0,0,0,0
56967,0,2,2,4
56968,0,0,0,0
56969,0,0,0,0
56970,0,0,0,0
56971,0,0,0,0
56972,0,4,12,16
56973,0,5,8,13
56974,0,0,0,0
56975,0,0,0,0
56976,0,0,2,2
56977,0,0,0,0
56978,0,0,0,0
56979,0,0,0,0
56980,0,0,0,0
56981,0,0,2,2
56982,0,0,0,0
56983,0,0,0,0
56984,0,0,0,0
56985,0,0,0,0
56986,0,0,0,0
56987,0,0,0,0
56988,0,1,6,7
56989,0,0,0,0
56990,0,3,6,9
56991,0,0,0,0
56992,0,0,0,0
56993,0,5,3,8
56994,0,0,0,0
56995,0,0,0,0
56996,0,0,0,0
56997,0,0,0,0
56998,0,0,0,0
56999,0,0,0,0
57000,0,0,0,0
57001,0,0,0,0
57002,0,0,0,0
57003,0,0,0,0
57004,0,0,0,0
57005,0,2,8,10
57006,8,15,21,44
57007,0,2,6,8
57008,0,0,0,0
57009,0,2,2,4
57010,0,5,4,9
57011,0,0,0,0
57012,0,0,0,0
57013,0,0,0,0
57014,0,0,0,0
57015,0,1,9,10
57016,0,0,0,0
57017,0,0,0,0
57018,0,4,3,7
57019,0,0,0,0
57020,0,0,0,0
57021,0,2,3,5
57022,0,6,1,7
57023,0,0,0,0
57024,0,0,0,0
57025,0,0,0,0
57026,0,0,0,0
57027,0,0,0,0
57028,0,0,0,0
57029,0,0,0,0
57030,0,1,0,1
57031,0,1,1,2
57032,0,0,0,0
57033,7,3,1,11
57034,0,0,0,0
57035,0,0,0,0
57036,0,1,2,3
57037,0,0,0,0
57038,0,0,0,0
57039,0,0,0,0
57040,0,1,1,2
57041,0,0,0,0
57042,0,0,0,0
57043,0,0,0,0
57044,0,0,0,0
57045,0,0,0,0
57046,0,0,0,0
57047,0,2,2,4
57048,0,0,2,2
57049,0,0,0,0
57050,0,0,0,0
57051,0,0,0,0
57052,0,2,0,2
57053,0,0,0,0
57054,0,0,0,0
57055,0,2,1,3
57056,0,0,6,6
57057,0,0,0,0
57058,0,0,0,0
57059,0,0,0,0
57060,0,0,0,0
57061,0,3,0,3
57062,0,0,0,0
57063,0,4,10,14
57064,0,4,0,4
57065,0,1,1,2
57066,0,0,0,0
57067,0,0,0,0
57068,0,0,0,0
57069,0,0,0,0
57070,0,0,0,0
57071,0,0,0,0
57072,0,0,0,0
57073,0,0,0,0
57074,0,0,0,0
57075,0,0,0,0
57076,0,4,1,5
57077,0,0,0,0
57078,0,5,5,10
57079,0,6,3,9
57080,0,0,0,0
57081,0,3,2,5
57082,0,0,0,0
57083,0,0,0,0
57084,0,4,0,4
57085,0,0,0,0
57086,0,0,0,0
57087,0,1,5,6
57088,0,0,0,0
57089,0,0,0,0
57090,0,0,0,0
57091,17,24,18,59
57092,0,6,6,12
57093,0,0,0,0
57094,0,4,2,6
57095,0,0,0,0
57096,0,2,2,4
57097,0,0,0,0
57098,0,0,0,0
57099,0,1,2,3
57100,0,0,0,0
57101,0,0,0,0
57102,0,0,0,0
57103,0,2,6,8
57104,0,0,0,0
57105,0,2,6,8
57106,0,0,0,0
57107,0,0,0,0
57108,0,0,0,0
57109,0,3,5,8
57110,0,0,0,0
57111,0,8,11,19
57112,0,0,0,0
57113,0,0,0,0
57114,11,10,16,37
57115,0,0,0,0
57116,0,0,0,0
57117,0,0,1,1
57118,0,0,0,0
57119,0,0,0,0
57120,15,28,41,84
57121,8,2,5,15
57122,0,3,3,6
57123,0,0,0,0
57124,0,0,0,0
57125,7,4,1,12
57126,0,0,0,0
57127,0,0,0,0
57128,0,0,0,0
57129,0,0,0,0
57130,0,0,0,0
57131,0,1,0,1
57132,0,1,3,4
57133,0,0,0,0
57134,0,1,2,3
57135,0,0,0,0
57136,0,6,13,19
57137,0,0,0,0
57138,0,0,0,0
57139,0,0,0,0
57140,0,0,0,0
57141,0,0,0,0
57142,0,0,0,0
57143,0,1,2,3
57144,0,0,0,0
57145,0,0,0,0
57146,0,0,0,0
57147,0,0,0,0
57148,0,0,0,0
57149,0,0,0,0
57150,0,1,3,4
57151,0,3,5,8
57152,0,2,1,3
57153,0,1,0,1
57154,0,0,0,0
57155,0,0,0,0
57156,0,0,0,0
57157,0,0,0,0
57158,0,2,7,9
57159,0,0,0,0
57160,0,2,9,11
57161,0,0,0,0
57162,0,0,0,0
57163,0,0,0,0
57164,0,0,0,0
57165,0,0,0,0
57166,0,0,0,0
57167,0,2,10,12
57168,0,0,0,0
57169,0,0,0,0
57170,0,0,0,0
57171,0,0,0,0
57172,0,2,7,9
57173,0,7,4,11
57174,0,0,0,0
57175,0,5,7,12
57176,0,0,0,0
57177,0,0,0,0
57178,0,0,0,0
57179,0,0,0,0
57180,0,0,0,0
57181,0,2,5,7
57182,0,0,0,0
57183,0,0,1,1
57184,0,0,0,0
57185,10,0,0,10
57186,0,0,0,0
57187,0,0,0,0
57188,0,8,7,15
57189,0,0,0,0
57190,0,0,0,0
57191,0,0,0,0
57192,10,8,11,29
57193,0,4,7,11
57194,0,0,0,0
57195,0,0,0,0
57196,0,2,5,7
57197,0,0,0,0
57198,0,0,0,0
57199,0,0,0,0
57200,0,0,1,1
57201,0,0,0,0
57202,0,0,2,2
57203,0,0,0,0
57204,0,6,3,9
57205,0,0,0,0
57206,0,0,0,0
57207,0,0,0,0
57208,0,0,1,1
57209,3,11,14,28
57210,0,0,0,0
57211,0,0,0,0
57212,0,0,0,0
57213,11,4,6,21
57214,0,1,2,3
57215,0,1,0,1
57216,0,0,0,0
57217,0,0,0,0
57218,0,0,0,0
57219,0,1,2,3
57220,0,0,0,0
57221,0,4,8,12
57222,0,0,0,0
57223,0,1,1,2
57224,0,1,2,3
57225,0,0,1,1
57226,10,0,1,11
57227,0,0,0,0
57228,0,2,4,6
57229,0,0,0,0
57230,0,1,2,3
57231,0,0,0,0
57232,0,0,1,1
57233,0,1,7,8
57234,0,4,4,8
57235,0,0,0,0
57236,0,0,6,6
57237,0,0,0,0
57238,0,0,1,1
57239,0,0,0,0
57240,0,0,0,0
57241,0,0,3,3
57242,0,0,0,0
57243,0,0,0,0
57244,0,1,4,5
57245,3,0,0,3
57246,0,0,0,0
57247,0,3,6,9
57248,0,0,0,0
57249,15,0,0,15
57250,0,0,0,0
57251,0,0,0,0
57252,0,3,5,8
57253,0,0,0,0
57254,0,0,0,0
57255,0,4,9,13
57256,0,0,0,0
57257,0,0,0,0
57258,0,0,0,0
57259,0,1,3,4
57260,0,0,0,0
57261,0,1,3,4
57262,11,0,0,11
57263,0,0,0,0
57264,0,0,0,0
57265,0,1,0,1
57266,0,9,7,16
57267,0,11,13,24
57268,0,3,1,4
57269,0,0,0,0
57270,0,8,6,14
57271,0,0,0,0
57272,13,13,22,48
57273,0,0,2,2
57274,0,0,0,0
57275,0,3,3,6
57276,9,0,0,9
57277,0,0,0,0
57278,0,0,0,0
57279,0,0,0,0
57280,0,0,0,0
57281,0,0,0,0
57282,0,1,0,1
57283,0,0,0,0
57284,0,0,0,0
57285,0,0,0,0
57286,0,4,7,11
57287,0,0,1,1
57288,0,2,0,2
57289,0,0,3,3
57290,0,0,0,0
57291,0,2,3,5
57292,0,0,0,0
57293,6,0,0,6
57294,0,7,10,17
57295,0,0,0,0
57296,0,0,0,0
57297,0,1,1,2
57298,0,1,1,2
57299,0,3,5,8
57300,0,4,1,5
57301,0,2,3,5
57302,0,4,3,7
57303,0,1,0,1
57304,0,0,0,0
57305,0,0,0,0
57306,0,0,2,2
57307,0,3,3,6
57308,0,0,0,0
57309,0,6,5,11
57310,0,7,14,21
57311,0,0,0,0
57312,0,0,0,0
57313,0,1,3,4
57314,0,6,6,12
57315,0,0,0,0
57316,0,3,5,8
57317,0,0,0,0
57318,0,0,0,0
57319,0,0,0,0
57320,0,0,0,0
57321,0,0,2,2
57322,8,9,13,30
57323,0,0,3,3
57324,0,6,9,15
57325,0,5,5,10
57326,0,0,0,0
57327,14,5,12,31
57328,0,0,1,1
57329,0,0,0,0
57330,0,0,0,0
57331,0,0,0,0
57332,0,0,0,0
57333,0,0,0,0
57334,0,2,5,7
57335,0,0,0,0
57336,0,0,1,1
57337,0,0,0,0
57338,0,0,0,0
57339,0,2,6,8
57340,0,8,5,13
57341,11,0,0,11
57342,0,0,0,0
57343,0,0,0,0
57344,0,3,2,5
57345,0,5,9,14
57346,0,0,0,0
57347,0,0,3,3
57348,0,0,0,0
57349,0,0,2,2
57350,0,0,1,1
57351,0,3,5,8
57352,16,13,17,46
57353,0,6,8,14
57354,0,0,0,0
57355,0,0,0,0
57356,0,4,5,9
57357,0,0,0,0
57358,0,0,0,0
57359,7,0,0,7
57360,0,0,0,0
57361,0,0,0,0
57362,0,0,4,4
57363,0,0,0,0
57364,0,0,0,0
57365,0,0,0,0
57366,0,0,0,0
57367,0,0,0,0
57368,7,0,0,7
57369,0,0,0,0
57370,0,0,0,0
57371,0,0,0,0
57372,0,3,12,15
57373,0,0,0,0
57374,0,0,0,0
57375,0,1,2,3
57376,0,5,8,13
57377,0,0,3,3
57378,7,16,17,40
57379,0,1,2,3
57380,0,2,1,3
57381,0,3,2,5
57382,7,33,40,80
57383,11,38,39,88
57384,0,0,1,1
57385,0,0,0,0
57386,0,0,0,0
57387,0,0,0,0
57388,0,0,0,0
57389,0,0,0,0
57390,0,1,1,2
57391,0,0,0,0
57392,0,0,0,0
57393,0,2,3,5
57394,0,0,0,0
57395,14,0,0,14
57396,0,3,3,6
57397,7,1,4,12
57398,0,3,4,7
57399,0,4,14,18
57400,0,2,4,6
57401,0,1,6,7
57402,0,0,0,0
57403,0,4,5,9
57404,0,0,0,0
57405,0,0,0,0
57406,0,0,0,0
57407,0,0,0,0
57408,0,0,0,0
57409,0,0,0,0
57410,0,0,0,0
57411,0,1,2,3
57412,0,0,0,0
57413,0,3,3,6
57414,0,0,0,0
57415,0,0,0,0
57416,17,16,22,55
57417,0,2,6,8
57418,0,0,0,0
57419,0,0,0,0
57420,0,0,0,0
57421,0,0,0,0
57422,0,0,0,0
57423,0,5,4,9
57424,0,0,0,0
57425,0,0,0,0
57426,0,0,0,0
57427,0,1,0,1
57428,0,0,2,2
57429,0,3,4,7
57430,0,3,1,4
57431,16,3,13,32
57432,0,2,3,5
57433,0,3,2,5
57434,0,0,0,0
57435,0,2,2,4
57436,0,3,6,9
57437,0,0,3,3
57438,0,5,1,6
57439,0,3,2,5
57440,0,3,4,7
57441,0,0,0,0
57442,0,5,2,7
57443,0,3,1,4
57444,0,0,0,0
57445,0,0,0,0
57446,0,0,0,0
57447,0,0,0,0
57448,8,2,4,14
57449,0,0,0,0
57450,0,0,0,0
57451,0,0,0,0
57452,0,4,3,7
57453,0,0,0,0
57454,0,0,0,0
57455,0,0,0,0
57456,0,0,0,0
57457,0,0,0,0
57458,13,13,12,38
57459,0,6,2,8
57460,0,0,3,3
57461,0,0,0,0
57462,0,0,0,0
57463,0,0,0,0
57464,0,1,4,5
57465,0,0,0,0
57466,0,4,0,4
57467,0,0,0,0
57468,0,0,0,0
57469,10,16,21,47
57470,0,0,0,0
57471,0,0,0,0
57472,0,4,5,9
57473,0,0,0,0
57474,0,1,1,2
57475,0,0,0,0
57476,0,2,0,2
57477,0,0,0,0
57478,0,0,0,0
57479,0,0,0,0
57480,0,6,8,14
57481,0,4,5,9
57482,0,0,0,0
57483,0,0,0,0
57484,0,0,0,0
57485,0,4,8,12
57486,0,0,0,0
57487,0,0,0,0
57488,0,7,3,10
57489,0,0,1,1
57490,0,0,0,0
57491,0,0,0,0
57492,0,0,0,0
57493,0,0,0,0
57494,0,0,0,0
57495,0,0,0,0
57496,0,0,1,1
57497,0,0,0,0
57498,0,0,1,1
57499,0,2,1,3
57500,0,0,0,0
57501,0,0,0,0
57502,0,1,4,5
57503,0,0,0,0
57504,0,0,0,0
57505,0,6,4,10
57506,0,0,0,0
57507,0,0,0,0
57508,0,0,0,0
57509,0,0,0,0
57510,0,0,0,0
57511,0,1,5,6
57512,0,5,9,14
57513,0,1,1,2
57514,0,0,0,0
57515,0,0,0,0
57516,0,0,0,0
57517,0,0,0,0
57518,0,0,0,0
57519,0,0,0,0
57520,0,0,0,0
57521,0,0,0,0
57522,0,0,0,0
57523,0,4,3,7
57524,0,0,0,0
57525,0,0,0,0
57526,0,0,0,0
57527,0,0,0,0
57528,0,0,2,2
57529,0,0,0,0
57530,0,3,6,9
57531,0,2,0,2
57532,0,2,2,4
57533,0,0,0,0
57534,0,4,7,11
57535,0,0,0,0
57536,0,0,0,0
57537,0,2,2,4
57538,0,0,0,0
57539,0,5,7,12
57540,10,5,7,22
57541,0,0,0,0
57542,12,22,25,59
57543,0,0,0,0
57544,0,0,0,0
57545,0,0,0,0
57546,0,0,0,0
57547,0,0,0,0
57548,0,0,0,0
57549,0,0,0,0
57550,0,0,0,0
57551,0,0,0,0
57552,16,3,4,23
57553,11,10,19,40
57554,0,1,1,2
57555,0,1,0,1
57556,0,0,0,0
57557,0,0,0,0
57558,0,0,0,0
57559,0,0,0,0
57560,0,8,16,24
57561,0,2,2,4
57562,0,0,0,0
57563,0,0,1,1
57564,0,0,0,0
57565,0,0,0,0
57566,0,1,0,1
57567,0,16,26,42
57568,0,4,7,11
57569,0,0,0,0
57570,0,7,9,16
57571,0,0,0,0
57572,0,7,3,10
57573,0,0,0,0
57574,0,3,2,5
57575,0,0,4,4
57576,0,2,2,4
57577,0,0,0,0
57578,0,0,0,0
57579,0,0,0,0
57580,10,7,14,31
57581,0,5,4,9
57582,10,17,16,43
57583,0,0,3,3
57584,0,0,0,0
57585,0,3,6,9
57586,0,0,0,0
57587,0,0,0,0
57588,0,0,0,0
57589,0,0,0,0
57590,0,0,0,0
57591,0,0,1,1
57592,0,5,2,7
57593,0,0,0,0
57594,0,0,0,0
57595,0,2,5,7
57596,0,2,5,7
57597,0,1,8,9
57598,9,9,7,25
57599,0,0,0,0
57600,0,3,3,6
57601,0,0,0,0
57602,0,0,0,0
57603,7,19,16,42
57604,11,5,5,21
57605,0,0,1,1
57606,0,0,0,0
57607,0,0,0,0
57608,0,1,5,6
57609,0,3,2,5
57610,0,0,0,0
57611,0,0,0,0
57612,0,2,5,7
57613,0,0,0,0
57614,0,0,0,0
57615,0,2,3,5
57616,0,0,0,0
57617,0,2,0,2
57618,0,0,0,0
57619,8,8,21,37
57620,0,0,0,0
57621,0,1,0,1
57622,0,0,0,0
57623,0,2,6,8
57624,0,3,2,5
57625,7,2,1,10
57626,0,0,0,0
57627,0,0,0,0
57628,0,3,3,6
57629,0,0,1,1
57630,0,0,0,0
57631,0,0,0,0
57632,0,6,7,13
57633,0,0,0,0
57634,0,0,0,0
57635,0,3,9,12
57636,0,0,2,2
57637,0,1,0,1
57638,0,0,0,0
57639,0,0,0,0
57640,0,3,2,5
57641,0,2,4,6
57642,0,0,0,0
57643,0,0,0,0
57644,0,0,0,0
57645,0,2,4,6
57646,0,0,0,0
57647,0,3,5,8
57648,6,22,22,50
57649,0,1,3,4
57650,0,1,8,9
57651,0,0,0,0
57652,0,0,0,0
57653,0,7,10,17
57654,0,0,0,0
57655,0,0,0,0
57656,0,0,3,3
57657,0,0,0,0
57658,0,0,0,0
57659,0,1,2,3
57660,0,1,3,4
57661,0,3,1,4
57662,0,0,0,0
57663,0,0,0,0
57664,0,0,0,0
57665,0,8,5,13
57666,0,0,0,0
57667,0,2,3,5
57668,7,19,17,43
57669,0,4,7,11
57670,7,10,10,27
57671,0,1,3,4
57672,0,0,1,1
57673,0,0,0,0
57674,0,1,0,1
57675,5,8,14,27
57676,0,2,6,8
57677,0,0,0,0
57678,0,1,0,1
57679,0,0,0,0
57680,0,4,4,8
57681,13,4,10,27
57682,0,2,4,6
57683,0,0,0,0
57684,0,2,4,6
57685,0,0,0,0
57686,0,0,0,0
57687,10,9,17,36
57688,0,2,4,6
57689,0,0,0,0
57690,11,14,15,40
57691,0,0,0,0
57692,0,2,0,2
57693,0,0,0,0
57694,0,0,0,0
57695,0,0,0,0
57696,0,2,5,7
57697,0,2,3,5
57698,0,0,0,0
57699,0,0,0,0
57700,0,0,0,0
57701,13,6,10,29
57702,0,0,0,0
57703,6,0,0,6
57704,0,0,0,0
57705,0,0,0,0
57706,0,0,1,1
57707,0,0,6,6
57708,0,0,0,0
57709,0,0,0,0
57710,0,0,0,0
57711,0,0,0,0
57712,0,0,0,0
57713,0,3,0,3
57714,0,0,0,0
57715,0,8,9,17
57716,0,0,1,1
57717,0,0,0,0
57718,0,0,0,0
57719,0,0,1,1
57720,0,1,0,1
57721,0,7,5,12
57722,0,0,0,0
57723,0,1,2,3
57724,0,0,0,0
57725,0,0,0,0
57726,0,0,4,4
57727,0,0,0,0
57728,0,1,2,3
57729,9,5,7,21
57730,11,10,21,42
57731,0,0,0,0
57732,0,0,11,11
57733,0,0,0,0
57734,0,3,3,6
57735,0,0,0,0
57736,0,0,0,0
57737,0,0,0,0
57738,10,109,146,265
57739,8,6,6,20
57740,0,0,1,1
57741,0,0,0,0
57742,0,0,0,0
57743,0,1,2,3
57744,0,0,0,0
57745,0,2,1,3
57746,0,7,3,10
57747,0,0,0,0
57748,0,0,0,0
57749,0,0,0,0
57750,0,0,0,0
57751,0,0,0,0
57752,0,2,2,4
57753,11,0,0,11
57754,0,0,0,0
57755,0,0,0,0
57756,0,0,0,0
57757,0,0,0,0
57758,0,0,1,1
57759,0,0,0,0
57760,0,0,0,0
57761,0,0,0,0
57762,0,0,0,0
57763,11,10,16,37
57764,0,1,0,1
57765,0,3,2,5
57766,0,1,1,2
57767,0,1,0,1
57768,0,0,0,0
57769,0,4,10,14
57770,0,0,0,0
57771,0,0,0,0
57772,0,0,0,0
57773,0,0,1,1
57774,0,0,0,0
57775,0,6,4,10
57776,0,1,1,2
57777,0,0,0,0
57778,0,0,0,0
57779,0,0,2,2
57780,0,0,0,0
57781,0,0,0,0
57782,0,5,4,9
57783,0,2,2,4
57784,0,7,9,16
57785,0,0,0,0
57786,0,1,1,2
57787,0,0,0,0
57788,0,0,0,0
57789,0,0,0,0
57790,0,3,3,6
57791,0,2,3,5
57792,0,0,0,0
57793,0,0,0,0
57794,0,0,0,0
57795,0,0,1,1
57796,0,0,0,0
57797,0,0,0,0
57798,0,0,0,0
57799,0,0,0,0
57800,0,2,0,2
57801,0,0,0,0
57802,0,0,0,0
57803,0,0,0,0
57804,0,0,0,0
57805,0,0,0,0
57806,0,0,0,0
57807,0,0,0,0
57808,7,0,0,7
57809,0,3,4,7
57810,0,0,0,0
57811,7,5,4,16
57812,0,4,7,11
57813,0,0,0,0
57814,0,0,0,0
57815,0,0,0,0
57816,0,3,3,6
57817,0,0,0,0
57818,0,0,0,0
57819,0,0,0,0
57820,0,0,0,0
57821,0,0,0,0
57822,0,4,3,7
57823,0,1,0,1
57824,0,6,10,16
57825,0,0,0,0
57826,0,0,0,0
57827,0,0,0,0
57828,0,0,0,0
57829,0,0,0,0
57830,0,0,0,0
57831,0,0,0,0
57832,0,0,0,0
57833,0,7,3,10
57834,0,2,1,3
57835,0,2,5,7
57836,0,0,0,0
57837,0,1,1,2
57838,0,0,0,0
57839,6,0,2,8
57840,0,0,0,0
57841,0,0,0,0
57842,0,0,0,0
57843,0,0,0,0
57844,0,0,0,0
57845,0,1,0,1
57846,0,0,0,0
57847,0,0,0,0
57848,0,0,0,0
57849,0,0,0,0
57850,0,0,0,0
57851,0,0,0,0
57852,0,1,1,2
57853,0,0,0,0
57854,0,3,0,3
57855,0,0,0,0
57856,0,0,1,1
57857,8,4,4,16
57858,0,0,0,0
57859,0,0,0,0
57860,0,0,0,0
57861,0,0,1,1
57862,0,0,0,0
57863,0,1,1,2
57864,7,37,52,96
57865,0,9,7,16
57866,9,2,3,14
57867,0,0,0,0
57868,0,0,0,0
57869,0,0,0,0
57870,0,0,0,0
57871,0,7,4,11
57872,0,0,0,0
57873,0,0,0,0
57874,0,1,4,5
57875,0,1,1,2
57876,0,0,4,4
57877,0,7,9,16
57878,0,2,2,4
57879,0,0,1,1
57880,0,0,1,1
57881,0,0,0,0
57882,0,0,0,0
57883,0,0,0,0
57884,0,0,0,0
57885,0,0,0,0
57886,0,1,0,1
57887,0,0,0,0
57888,0,3,6,9
57889,0,0,1,1
57890,0,0,0,0
57891,0,1,7,8
57892,0,0,0,0
57893,0,0,0,0
57894,0,1,0,1
57895,0,2,3,5
57896,0,9,6,15
57897,0,0,0,0
57898,0,0,0,0
57899,0,0,0,0
57900,0,0,0,0
57901,0,0,0,0
57902,0,4,2,6
57903,0,0,0,0
57904,14,12,14,40
57905,0,0,0,0
57906,0,0,5,5
57907,0,0,0,0
57908,0,0,0,0
57909,0,1,1,2
57910,0,3,3,6
57911,0,0,0,0
57912,0,0,0,0
57913,0,0,0,0
57914,0,4,4,8
57915,0,0,0,0
57916,0,0,0,0
57917,0,0,0,0
57918,0,0,0,0
57919,7,6,11,24
57920,0,0,1,1
57921,0,0,0,0
57922,0,1,0,1
57923,0,1,2,3
57924,0,0,0,0
57925,0,0,1,1
57926,5,8,5,18
57927,0,0,0,0
57928,0,0,0,0
57929,0,0,0,0
57930,0,0,0,0
57931,0,2,0,2
57932,0,0,0,0
57933,0,0,0,0
57934,0,0,0,0
57935,0,1,0,1
57936,0,0,0,0
57937,0,4,9,13
57938,0,2,7,9
57939,0,0,0,0
57940,0,0,0,0
57941,0,4,6,10
57942,0,0,0,0
57943,0,0,2,2
57944,0,0,0,0
57945,0,0,0,0
57946,0,0,1,1
57947,0,0,0,0
57948,0,0,0,0
57949,0,0,0,0
57950,0,0,0,0
57951,0,1,2,3
57952,0,0,0,0
57953,0,0,0,0
57954,0,0,0,0
57955,6,26,19,51
57956,0,0,0,0
57957,0,0,0,0
57958,0,0,0,0
57959,0,1,3,4
57960,0,9,7,16
57961,0,2,6,8
57962,0,0,0,0
57963,0,0,0,0
57964,0,3,1,4
57965,0,0,0,0
57966,0,2,5,7
57967,0,0,0,0
57968,0,0,0,0
57969,0,0,0,0
57970,0,0,0,0
57971,0,0,0,0
57972,0,6,4,10
57973,0,0,0,0
57974,0,0,0,0
57975,0,0,0,0
57976,0,0,0,0
57977,0,2,7,9
57978,0,2,2,4
57979,0,1,2,3
57980,0,1,0,1
57981,0,0,0,0
57982,0,0,0,0
57983,0,2,5,7
57984,0,12,13,25
57985,0,0,0,0
57986,0,0,0,0
57987,0,0,0,0
57988,11,0,5,16
57989,0,4,1,5
57990,0,0,0,0
57991,0,1,2,3
57992,0,4,4,8
57993,0,0,0,0
57994,0,0,0,0
57995,0,2,2,4
57996,0,7,13,20
57997,0,0,0,0
57998,0,0,0,0
57999,0,0,0,0
58000,0,0,0,0
58001,0,0,0,0
58002,0,0,0,0
58003,0,3,3,6
58004,0,0,0,0
58005,0,0,0,0
58006,0,0,0,0
58007,0,0,0,0
58008,0,2,1,3
58009,0,0,0,0
58010,0,0,0,0
58011,0,2,3,5
58012,0,1,1,2
58013,0,0,0,0
58014,0,0,1,1
58015,0,0,0,0
58016,0,0,0,0
58017,0,8,18,26
58018,0,3,4,7
58019,0,0,2,2
58020,0,4,4,8
58021,0,0,0,0
58022,0,1,6,7
58023,0,0,0,0
58024,0,1,5,6
58025,0,0,0,0
58026,0,0,0,0
58027,0,5,7,12
58028,0,0,0,0
58029,3,1,0,4
58030,0,0,0,0
58031,0,0,1,1
58032,0,0,1,1
58033,0,0,0,0
58034,0,0,0,0
58035,0,1,2,3
58036,0,0,0,0
58037,0,0,0,0
58038,0,0,0,0
58039,0,0,0,0
58040,0,4,3,7
58041,0,2,0,2
58042,0,0,2,2
58043,15,14,11,40
58044,0,0,0,0
58045,0,0,0,0
58046,0,5,5,10
58047,0,4,5,9
58048,0,5,11,16
58049,0,0,0,0
58050,0,0,0,0
58051,0,0,0,0
58052,0,0,0,0
58053,0,0,1,1
58054,0,0,0,0
58055,0,0,0,0
58056,0,0,0,0
58057,0,9,11,20
58058,0,1,0,1
58059,0,0,0,0
58060,0,0,0,0
58061,0,2,3,5
58062,0,0,0,0
58063,0,2,13,15
58064,0,0,0,0
58065,0,0,0,0
58066,0,1,5,6
58067,0,0,0,0
58068,0,1,1,2
58069,0,5,6,11
58070,0,1,1,2
58071,0,0,0,0
58072,0,0,0,0
58073,0,0,0,0
58074,0,0,1,1
58075,0,0,0,0
58076,0,0,0,0
58077,0,0,0,0
58078,0,6,6,12
58079,0,1,0,1
58080,0,3,6,9
58081,0,0,0,0
58082,0,0,0,0
58083,0,1,1,2
58084,0,0,0,0
58085,0,0,0,0
58086,0,0,0,0
58087,0,4,2,6
58088,0,0,0,0
58089,0,0,0,0
58090,0,2,5,7
58091,0,0,0,0
58092,0,0,0,0
58093,0,0,0,0
58094,0,0,0,0
58095,0,2,0,2
58096,0,0,0,0
58097,0,7,6,13
58098,0,5,5,10
58099,0,0,0,0
58100,0,0,0,0
58101,0,0,0,0
58102,0,0,0,0
58103,0,0,0,0
58104,0,1,1,2
58105,0,0,0,0
58106,0,3,5,8
58107,0,0,0,0
58108,0,0,0,0
58109,0,2,0,2
58110,0,7,5,12
58111,0,0,0,0
58112,0,0,1,1
58113,0,0,2,2
58114,0,0,0,0
58115,0,0,0,0
58116,0,0,0,0
58117,0,6,1,7
58118,0,8,2,10
58119,0,0,0,0
58120,0,0,0,0
58121,0,0,0,0
58122,0,0,0,0
58123,0,0,0,0
58124,0,0,0,0
58125,0,0,0,0
58126,0,7,4,11
58127,0,0,0,0
58128,0,0,1,1
58129,0,0,1,1
58130,0,0,0,0
58131,0,0,0,0
58132,0,0,1,1
58133,0,0,0,0
58134,0,0,0,0
58135,0,0,0,0
58136,0,0,0,0
58137,0,0,0,0
58138,0,0,0,0
58139,0,0,0,0
